Terminal Current [C],Cycle,SOH(measured),Stage1 [C],Stage2 [C],S1 [s],S2 [s],S3 [s],Total,r_soh,r_time,r_soh_val,delta_soh,Avg Temp [°C],Throughput [Ah],Discharge Cap [Ah],Terminal V [V],LLI [%],LAM_neg [%],LAM_pos [%],c
0.01,59.0,0.929228,0.2,2.1,3600.0,536.66,3439.53,0.617842,0.992366,0.053343,0.99779,0.813677,13.68,582.6961,4.5206,2.8352,5.59295,4.013566,3.761167,
0.1,60.0,0.914586,1.8,2.5,8.94,700.28,2203.04,0.941242,0.998656,0.856652,0.995592,0.711112,22.35,591.6005,4.4494,2.8354,5.669293,4.069583,3.813291,
0.1,61.0,0.913721,1.6,2.6,18.3,653.43,2203.28,0.942558,0.997527,0.861165,0.995409,0.747076,22.83,600.4971,4.4452,2.8356,5.748444,4.127716,3.867541,
0.01,62.0,0.926651,1.8,2.2,8.81,842.45,3411.38,0.842122,0.998922,0.607631,0.997504,0.698126,18.43,609.5192,4.5081,2.8358,5.821963,4.18163,3.917419,
0.1,63.0,0.912041,1.7,2.4,12.56,738.21,2201.25,0.939218,0.998831,0.851699,0.995031,0.702938,22.07,618.3993,4.437,2.836,5.895052,4.235324,3.967242,
0.01,64.0,0.925171,4.0,1.1,0.0,1963.64,3420.3,0.733526,0.999771,0.335383,0.997324,0.607045,15.15,627.4079,4.5009,2.8362,5.958133,4.28155,4.009452,
0.02,65.0,0.922943,4.0,1.5,0.0,1432.17,3006.04,0.825305,0.999672,0.565076,0.997027,0.628103,17.09,636.3924,4.49,2.8364,6.022724,4.328913,4.052817,1413.0
0.02,66.0,0.922051,0.2,2.0,3600.0,576.74,3068.26,0.626148,0.994156,0.072763,0.996899,0.797855,13.79,645.3695,4.4857,2.8366,6.103136,4.387989,4.10794,
0.02,67.0,0.921128,1.8,2.6,8.53,652.43,3047.36,0.888611,0.993726,0.729421,0.996761,0.802058,20.13,654.3387,4.4812,2.8368,6.183088,4.446768,4.162745,
0.1,68.0,0.908461,1.1,0.9,350.95,2292.37,1979.87,0.806463,0.999902,0.519195,0.994119,0.556897,15.4,663.1815,4.4196,2.837,6.238871,4.487746,4.199892,
0.01,69.0,0.920311,0.9,3.8,659.81,4.45,3757.91,0.427035,0.000257,0.569015,0.996634,1.586309,17.98,672.1571,4.4772,2.8374,6.390516,4.599513,4.307838,
0.1,70.0,0.905635,1.5,2.8,25.22,569.21,2198.97,0.936082,0.972926,0.870636,0.993284,0.889309,23.35,680.976,4.4058,2.8376,6.475344,4.662044,4.366571,
0.02,71.0,0.916419,2.9,3.2,0.0,455.62,3047.37,0.509177,0.006972,0.767992,0.995957,1.391699,21.58,689.902,4.4583,2.838,6.604797,4.757534,4.458221,
0.1,72.0,0.90256,0.5,3.8,1440.0,2.45,2571.81,0.464553,0.000244,0.665018,0.992241,1.589237,17.54,698.7189,4.3909,2.8384,6.749448,4.864355,4.561416,
0.1,73.0,0.902409,2.1,0.6,2.39,3600.0,2241.5,0.695041,0.999902,0.241607,0.992186,0.55729,13.35,707.5094,4.3901,2.8385,6.801353,4.902558,4.595849,
0.01,74.0,0.915184,2.7,0.9,0.14,2400.0,3424.36,0.697084,0.999677,0.245177,0.995714,0.627209,14.26,716.4219,4.4523,2.8387,6.85918,4.945118,4.634481,
0.1,75.0,0.900493,3.2,1.7,0.0,1190.67,2167.87,0.915176,0.999485,0.79273,0.991451,0.654692,19.57,725.1881,4.3808,2.8389,6.918825,4.98913,4.674717,
0.02,76.0,0.912314,3.6,1.3,0.0,1661.54,3001.45,0.802517,0.999494,0.509251,0.995094,0.653652,16.37,734.0697,4.4383,2.8391,6.978092,5.032809,4.714493,
0.1,77.0,0.899178,3.5,2.0,0.0,948.83,2186.22,0.928611,0.999012,0.827062,0.990907,0.69302,20.9,742.8236,4.3744,2.8392,7.04015,5.07866,4.75658,
0.1,78.0,0.898834,2.1,1.1,2.31,1963.64,2179.75,0.852104,0.999748,0.635132,0.990759,0.61264,16.33,751.5752,4.3727,2.8394,7.094954,5.119125,4.793289,
0.02,79.0,0.910189,3.7,2.4,0.0,726.96,3043.59,0.883139,0.993595,0.716963,0.994578,0.803279,20.17,760.437,4.428,2.8396,7.16557,5.171279,4.841562,
0.01,80.0,0.909512,1.2,3.6,190.2,13.76,3750.44,0.470168,0.0,0.678218,0.994403,2.293022,19.71,769.3117,4.4247,2.8401,7.358728,5.314216,4.980899,
0.01,81.0,0.908754,3.6,2.4,0.0,722.98,3403.88,0.850831,0.990492,0.639486,0.9942,0.826703,19.38,778.1598,4.421,2.8403,7.429105,5.366227,5.02904,
0.02,82.0,0.906665,0.6,1.3,1200.0,1122.1,2968.75,0.740951,0.999137,0.356439,0.993601,0.685015,15.04,786.9855,4.4108,2.8405,7.487445,5.409345,5.068307,
0.02,83.0,0.905611,2.3,2.9,0.9,534.22,3036.83,0.748305,0.618644,0.75548,0.993277,1.071541,20.91,795.8036,4.4057,2.8407,7.576365,5.475176,5.130332,
0.02,84.0,0.904554,1.2,2.9,177.44,451.56,3054.51,0.593452,0.252875,0.734289,0.992934,1.163726,20.62,804.6118,4.4006,2.841,7.671677,5.545773,5.197151,
0.02,85.0,0.903955,1.5,1.4,22.18,1497.08,2986.71,0.81751,0.999052,0.548356,0.992733,0.69055,16.81,813.4115,4.3977,2.8412,7.728879,5.588107,5.235651,
0.02,86.0,0.903303,3.2,1.5,0.0,1386.76,3001.5,0.828968,0.998859,0.577308,0.992507,0.701495,17.27,822.2048,4.3945,2.8413,7.786577,5.630826,5.274541,
0.1,87.0,0.890108,2.2,2.8,1.35,563.31,2187.53,0.896444,0.872851,0.875208,0.986104,0.986682,23.44,830.8722,4.3303,2.8416,7.865848,5.689672,5.32973,
0.1,88.0,0.889556,1.8,1.5,7.23,1374.58,2151.99,0.90184,0.999271,0.762458,0.985741,0.675111,18.51,839.5314,4.3276,2.8417,7.920527,5.730241,5.366611,
0.02,89.0,0.901158,2.2,1.6,1.32,1265.39,3013.02,0.839165,0.998509,0.603548,0.991713,0.717241,17.38,848.3039,4.3841,2.8419,7.97824,5.773013,5.405573,
0.1,90.0,0.888329,3.5,1.4,0.0,1512.39,2138.36,0.892962,0.999321,0.740632,0.984902,0.670898,18.27,856.951,4.3216,2.8421,8.031934,5.812889,5.441773,
0.02,91.0,0.900081,1.3,0.8,62.37,2700.0,2974.92,0.70276,0.999585,0.261673,0.991284,0.641997,14.12,865.7149,4.3788,2.8422,8.083287,5.850946,5.476033,
0.1,92.0,0.887255,2.3,1.1,0.83,1963.64,2155.35,0.853091,0.999553,0.64111,0.984128,0.646266,16.41,874.3529,4.3164,2.8424,8.134548,5.889018,5.510441,
0.02,93.0,0.898662,2.3,2.3,0.82,756.39,3038.76,0.878727,0.989701,0.711775,0.990685,0.831451,19.52,883.1019,4.3719,2.8426,8.199484,5.937224,5.554866,
