Terminal Current [C],Cycle,SOH(measured),Stage1 [C],Stage2 [C],S1 [s],S2 [s],S3 [s],Total,r_soh,r_time,r_soh_val,delta_soh,Avg Temp [°C],Throughput [Ah],Discharge Cap [Ah],Terminal V [V],LLI [%],LAM_neg [%],LAM_pos [%],c
0.01,11.0,0.978355,2.3,2.0,1.92,1054.79,3423.34,0.821863,0.999998,0.554767,0.999783,0.321591,17.71,139.1607,4.7596,2.8234,1.187131,0.821925,0.771813,
0.02,12.0,0.97537,0.2,2.4,3600.0,487.13,3115.1,0.630221,0.999976,0.075702,0.99975,0.474135,14.21,148.6606,4.7451,2.8237,1.327746,0.923069,0.868469,
0.02,13.0,0.974395,1.2,1.3,353.81,1535.44,2980.59,0.783003,0.999998,0.45764,0.999739,0.31553,16.06,158.1473,4.7403,2.824,1.418495,0.987913,0.928824,
0.01,14.0,0.974677,2.8,2.0,0.21,1050.67,3421.55,0.822607,0.999997,0.556649,0.999742,0.355876,17.73,167.6377,4.7417,2.8242,1.5169,1.058396,0.994806,
0.01,15.0,0.973688,2.3,1.5,1.83,1440.0,3466.19,0.779217,0.999997,0.448181,0.99973,0.346792,16.33,177.1201,4.7369,2.8245,1.609708,1.124831,1.056751,
0.1,16.0,0.958838,2.3,2.6,1.81,721.22,2231.47,0.940441,0.999993,0.851383,0.999454,0.402649,22.32,186.458,4.6647,2.8247,1.713118,1.199159,1.126766,
0.01,17.0,0.971478,2.1,1.7,4.13,1270.59,3428.44,0.799623,0.999996,0.499211,0.9997,0.371955,16.87,195.9176,4.7262,2.825,1.806004,1.265782,1.188922,
0.1,18.0,0.956598,2.8,2.8,0.2,643.49,2230.04,0.944398,0.999982,0.861317,0.999393,0.456612,22.77,205.2337,4.6538,2.8253,1.915386,1.344569,1.263417,
0.05,19.0,0.963496,3.9,1.6,0.0,1350.0,2628.09,0.869122,0.999996,0.673028,0.999562,0.372666,18.04,214.6157,4.6873,2.8255,2.002689,1.407239,1.321719,
0.02,20.0,0.966777,2.7,2.0,0.32,1040.1,3065.82,0.857613,0.999992,0.644228,0.999625,0.405977,18.38,224.0288,4.7033,2.8257,2.095003,1.473578,1.383642,
0.02,21.0,0.965804,0.5,1.6,1440.0,945.29,3037.99,0.730587,0.999992,0.326672,0.999607,0.411934,15.17,233.4316,4.6985,2.826,2.186145,1.53908,1.444745,
0.02,22.0,0.964574,1.3,2.5,206.33,646.12,3075.95,0.873454,0.999975,0.683868,0.999584,0.477447,19.32,242.8247,4.6926,2.8263,2.288322,1.612702,1.513975,
0.01,23.0,0.965271,3.6,0.7,0.0,3085.71,3526.46,0.651413,0.999995,0.128738,0.999597,0.381059,13.44,252.23,4.696,2.8265,2.368581,1.670319,1.567199,
0.02,24.0,0.962984,0.2,0.8,3600.0,2423.2,2722.69,0.606786,0.999996,0.017193,0.999551,0.363888,12.11,261.6045,4.6848,2.8267,2.443801,1.724276,1.61679,
0.02,25.0,0.960841,1.8,3.3,11.81,475.6,3062.03,0.893026,0.973201,0.759613,0.999504,0.888693,21.34,270.9652,4.6744,2.8271,2.616351,1.849471,1.737676,
0.02,26.0,0.960037,4.0,1.7,0.0,1270.59,3058.08,0.836604,0.999986,0.591781,0.999484,0.441115,17.68,280.3122,4.6705,2.8273,2.700962,1.910422,1.794277,
0.02,27.0,0.959202,2.7,0.9,0.29,2400.0,3152.06,0.719466,0.999991,0.298941,0.999464,0.413516,14.48,289.6565,4.6664,2.8275,2.778927,1.966528,1.846053,
0.02,28.0,0.958255,2.7,1.5,0.28,1440.0,3084.17,0.817392,0.999986,0.543774,0.999439,0.44419,16.78,298.9869,4.6618,2.8278,2.860818,2.025543,1.900737,
0.05,29.0,0.953073,0.9,1.1,754.96,1624.95,2444.29,0.787448,0.999991,0.468988,0.999283,0.416745,15.52,308.2651,4.6366,2.828,2.936389,2.079983,1.950919,
0.1,30.0,0.944165,3.7,1.1,0.0,1963.64,2277.72,0.844855,0.999991,0.612692,0.998908,0.418529,16.4,317.4606,4.5933,2.8282,3.010854,2.133687,2.000482,
0.01,31.0,0.957249,3.2,0.7,0.0,3085.71,3513.19,0.651971,0.999989,0.130234,0.999412,0.430569,13.43,326.7871,4.6569,2.8284,3.086222,2.188027,2.05051,
0.01,32.0,0.956355,0.4,1.1,1800.0,1579.91,3251.48,0.650509,0.999984,0.126596,0.999386,0.450119,13.57,336.0971,4.6526,2.8286,3.163545,2.243792,2.101967,
0.02,33.0,0.9538,3.0,2.4,0.01,788.68,3062.94,0.879921,0.999926,0.700222,0.999308,0.540449,19.55,345.3844,4.6402,2.8288,3.253941,2.309211,2.163098,
0.02,34.0,0.949938,1.8,3.7,11.01,33.09,3399.94,0.511166,0.0,0.77833,0.999169,2.211658,21.74,354.6573,4.6214,2.8297,3.595881,2.559103,2.408985,
0.02,35.0,0.948599,2.3,3.1,1.44,524.25,3050.55,0.898211,0.991286,0.754685,0.999115,0.821527,21.43,363.8958,4.6148,2.83,3.718868,2.648568,2.494231,
0.02,36.0,0.947703,2.9,2.4,0.06,780.12,3059.02,0.880886,0.999848,0.702828,0.999076,0.582691,19.74,373.1235,4.6105,2.8303,3.805248,2.711255,2.55268,
0.02,37.0,0.947104,1.8,0.5,10.46,4320.0,3120.73,0.623811,0.999983,0.060019,0.99905,0.454014,12.5,382.3523,4.6076,2.8304,3.872292,2.759757,2.596977,
0.02,38.0,0.943419,4.0,3.8,0.0,27.03,3400.93,0.51221,0.0,0.781091,0.998869,2.288814,22.1,391.5448,4.5896,2.8312,4.184687,2.988434,2.821704,
0.01,39.0,0.944393,2.3,0.5,1.35,4320.0,3483.54,0.616935,0.999972,0.042906,0.99892,0.482977,12.39,400.7473,4.5944,2.8314,4.250914,3.036404,2.865482,
0.02,40.0,0.941807,2.8,2.5,0.13,726.93,3054.51,0.88549,0.999612,0.714723,0.99878,0.637983,19.81,409.9179,4.5818,2.8317,4.336151,3.098403,2.923295,
0.02,41.0,0.941159,1.9,0.7,6.92,3085.71,3117.04,0.672129,0.999964,0.180988,0.998742,0.497304,13.57,419.0868,4.5787,2.8318,4.402419,3.146489,2.967223,
0.05,1.0,0.985508,1.8,2.3,146.13,786.77,2591.94,0.9056,1.0,0.764077,0.999845,0.034537,21.79,43.5506,4.7944,2.8204,0.034537,0.004589,0.0,
0.02,2.0,0.988621,3.0,2.4,0.08,835.11,3083.02,0.874399,1.0,0.686065,0.999867,0.165756,19.29,53.1781,4.8096,2.8207,0.132994,0.068628,0.0594,
0.1,3.0,0.975201,2.6,2.4,0.61,832.4,2243.3,0.934071,1.0,0.835303,0.999748,0.215632,21.41,62.6745,4.7443,2.821,0.246551,0.149571,0.135874,
0.01,4.0,0.984599,1.8,3.6,14.31,418.48,3451.31,0.870955,0.984101,0.693366,0.999839,0.857324,20.89,72.2751,4.79,2.8219,0.621232,0.420468,0.402174,
0.05,5.0,0.977813,1.5,2.0,57.9,1021.41,2613.47,0.892946,0.999999,0.732477,0.999778,0.260833,19.4,81.7961,4.757,2.8221,0.723352,0.49325,0.470438,
0.02,6.0,0.981198,2.8,0.8,0.24,2700.0,3202.8,0.692336,0.999999,0.230935,0.99981,0.24806,14.02,91.3569,4.7734,2.8224,0.816127,0.559278,0.531909,
0.02,7.0,0.979897,0.8,2.0,900.0,687.95,3090.77,0.802087,0.999999,0.505319,0.999798,0.30639,16.83,100.8985,4.7671,2.8227,0.924544,0.636732,0.604812,
0.01,8.0,0.980386,2.6,0.9,0.56,2400.0,3549.35,0.689047,0.999999,0.222717,0.999803,0.274343,14.22,110.4505,4.7695,2.8229,1.017733,0.703137,0.66666,
0.02,9.0,0.977336,1.8,2.9,13.34,612.09,3070.37,0.892706,0.999994,0.731885,0.999772,0.394172,20.45,119.969,4.7547,2.8232,1.143768,0.793548,0.752543,
0.1,10.0,0.964149,0.6,1.3,1200.0,1311.97,2124.05,0.80631,0.999999,0.515989,0.999576,0.28781,15.61,129.3555,4.6905,2.8235,1.232661,0.857024,0.811676,
0.01,11.0,0.976434,0.6,2.4,1200.0,491.83,3469.89,0.754578,0.999986,0.386577,0.999763,0.443633,16.45,138.865,4.7503,2.8238,1.362118,0.950062,0.900198,
0.02,12.0,0.973904,3.6,2.0,0.0,1052.21,3067.57,0.856393,0.999997,0.641119,0.999732,0.344321,18.56,148.3482,4.738,2.824,1.459206,1.019548,0.965192,
0.02,13.0,0.972461,1.8,2.9,12.83,606.42,3066.96,0.89344,0.999983,0.733761,0.999713,0.453505,20.49,157.8193,4.7309,2.8244,1.580917,1.107065,1.048232,
0.01,14.0,0.973176,0.3,0.9,2400.0,2120.79,3149.58,0.619457,0.999998,0.048782,0.999723,0.319282,12.71,167.2936,4.7344,2.8246,1.664719,1.166952,1.103636,
0.02,15.0,0.970708,1.8,1.1,12.61,1963.64,3149.27,0.758015,0.999997,0.395196,0.999689,0.341248,15.33,176.7491,4.7224,2.8248,1.751532,1.229055,1.161285,
0.1,16.0,0.957319,1.3,2.3,216.64,734.58,2235.52,0.927697,0.999994,0.819543,0.999414,0.392516,20.87,186.0708,4.6573,2.8251,1.847739,1.298172,1.226104,
0.02,17.0,0.968602,1.7,1.6,17.82,1350.0,3075.27,0.82548,0.999996,0.563876,0.999656,0.374031,17.08,195.502,4.7122,2.8253,1.937066,1.362252,1.285749,
0.02,18.0,0.967754,0.6,0.9,1200.0,2104.01,2805.12,0.678476,0.999997,0.196372,0.999642,0.343326,13.8,204.923,4.708,2.8255,2.017289,1.419685,1.338761,
0.02,19.0,0.966926,2.1,0.5,4.0,4320.0,3162.7,0.623143,0.999997,0.058047,0.999628,0.343843,12.52,214.3469,4.704,2.8257,2.095758,1.475873,1.390549,
0.02,20.0,0.962547,2.2,3.7,2.63,52.95,3392.16,0.510987,5e-06,0.777691,0.999542,1.81732,21.85,223.7333,4.6827,2.8267,2.468476,1.747173,1.657618,
0.02,21.0,0.961764,2.8,1.6,0.18,1350.0,3075.66,0.827146,0.99999,0.568114,0.999525,0.423329,17.07,233.098,4.6789,2.8269,2.552688,1.80771,1.71378,
0.1,22.0,0.948489,1.4,1.6,102.13,1304.8,2180.56,0.900857,0.999992,0.752597,0.99911,0.411384,18.64,242.3322,4.6143,2.8271,2.632756,1.865348,1.76721,
0.02,23.0,0.960063,0.6,0.9,1200.0,2074.9,2803.56,0.680397,0.999994,0.201256,0.999485,0.395113,13.8,251.6785,4.6706,2.8273,2.708448,1.919759,1.817273,
0.02,24.0,0.955937,1.8,4.0,11.5,17.35,3415.24,0.511203,0.0,0.778321,0.999374,2.042162,21.76,260.9974,4.6505,2.8282,3.064577,2.179493,2.072859,
0.01,25.0,0.95668,1.8,1.3,11.12,1661.54,3449.67,0.758254,0.999981,0.395957,0.999396,0.461061,15.75,270.3137,4.6542,2.8284,3.143641,2.236462,2.125496,
0.01,26.0,0.953313,1.8,3.5,11.05,126.75,3668.09,0.483755,4e-06,0.709738,0.999292,1.834049,20.91,279.6041,4.6378,2.8291,3.434844,2.448955,2.333822,
0.02,27.0,0.951359,0.6,0.6,1200.0,3386.87,2544.14,0.632176,0.999991,0.080839,0.999223,0.415808,12.71,288.8644,4.6283,2.8293,3.501006,2.496599,2.377198,
0.01,28.0,0.951067,3.0,3.2,0.01,496.35,3407.2,0.862524,0.967492,0.689212,0.999212,0.900398,20.62,298.1273,4.6269,2.8297,3.637327,2.595744,2.472083,
0.02,29.0,0.948609,1.9,2.7,7.36,650.82,3052.1,0.8913,0.999661,0.729032,0.999115,0.630079,20.34,307.3647,4.6149,2.8299,3.731502,2.664065,2.536143,
0.1,30.0,0.935479,3.1,1.1,0.0,1963.64,2253.84,0.847,0.999979,0.618343,0.998355,0.46649,16.41,316.4755,4.551,2.8301,3.800847,2.714236,2.582234,
0.1,31.0,0.934692,3.6,2.4,0.0,779.07,2210.81,0.938356,0.999891,0.846852,0.998292,0.563374,22.22,325.5763,4.5472,2.8303,3.882701,2.773668,2.637563,
0.05,32.0,0.941753,1.3,1.9,160.49,968.9,2588.82,0.890715,0.999934,0.727464,0.998777,0.533438,19.01,334.7454,4.5815,2.8306,3.959307,2.829224,2.688937,
0.01,33.0,0.946754,2.8,1.5,0.13,1440.0,3410.35,0.784762,0.999937,0.46245,0.999034,0.530873,16.42,343.9636,4.6059,2.8308,4.034567,2.883767,2.739238,
0.02,34.0,0.944077,2.2,2.9,2.12,580.84,3046.39,0.896856,0.997966,0.744721,0.998904,0.735539,20.84,353.1571,4.5929,2.831,4.135839,2.957461,2.808722,
0.02,35.0,0.94331,1.6,1.7,20.91,1231.38,3035.14,0.840423,0.99992,0.601705,0.998863,0.544847,17.65,362.3407,4.5891,2.8312,4.210518,3.011648,2.8587,
0.01,36.0,0.943928,0.6,1.6,1200.0,894.18,3390.13,0.725084,0.999871,0.313391,0.998896,0.573418,15.24,371.5304,4.5921,2.8315,4.2879,3.067828,2.910673,
0.02,37.0,0.941577,4.0,2.0,0.0,998.71,3052.22,0.86242,0.999867,0.656801,0.998766,0.57518,18.79,380.6979,4.5807,2.8317,4.364448,3.123439,2.96209,
0.02,38.0,0.940878,2.6,0.8,0.36,2700.0,3119.32,0.698157,0.999957,0.246071,0.998725,0.507979,14.06,389.8632,4.5773,2.8319,4.431592,3.172148,3.006634,
0.02,39.0,0.940109,0.2,1.1,3600.0,1532.01,2882.06,0.613749,0.999942,0.035092,0.998678,0.526275,12.7,399.0147,4.5735,2.832,4.500243,3.22198,3.052308,
0.02,40.0,0.939209,4.0,2.0,0.0,994.9,3051.31,0.862802,0.999832,0.657863,0.99862,0.588588,18.81,408.1587,4.5692,2.8323,4.575706,3.276867,3.103026,
0.02,41.0,0.938173,1.5,2.7,30.38,625.03,3050.9,0.891026,0.998471,0.729817,0.998551,0.718716,20.49,417.2941,4.5641,2.8325,4.665842,3.3426,3.164603,
0.02,42.0,0.937406,1.6,1.7,19.93,1220.51,3033.42,0.841625,0.999864,0.60495,0.998498,0.576492,17.69,426.4198,4.5604,2.8327,4.737814,3.394983,3.212837,
0.02,43.0,0.9367,2.0,0.9,4.52,2400.0,3098.47,0.723418,0.999936,0.309385,0.998447,0.532221,14.52,435.5431,4.557,2.8329,4.803767,3.442938,3.256666,
0.02,44.0,0.9347,0.3,3.3,2400.0,14.52,3429.01,0.296692,0.000912,0.241672,0.998293,1.511675,15.15,444.6606,4.5472,2.8334,4.981498,3.573179,3.382911,
0.02,45.0,0.933794,1.8,2.4,9.4,754.08,3049.92,0.882643,0.999312,0.708187,0.998218,0.67167,19.7,453.7525,4.5428,2.8336,5.060611,3.630911,3.436524,
0.02,46.0,0.93315,4.0,0.8,0.0,2700.0,3105.21,0.699108,0.999924,0.248765,0.998163,0.541909,14.13,462.8417,4.5397,2.8337,5.124337,3.677325,3.478845,
0.1,47.0,0.919923,2.8,1.7,0.1,1229.01,2175.91,0.913257,0.999868,0.78499,0.996572,0.574726,19.21,471.7974,4.4753,2.8339,5.190926,3.725938,3.523504,
0.02,48.0,0.931411,0.9,2.3,686.39,519.24,3080.55,0.839577,0.997934,0.602005,0.998006,0.736467,17.87,480.8662,4.5312,2.8342,5.274563,3.787096,3.580581,
0.01,49.0,0.932124,1.6,1.6,18.85,1311.33,3380.93,0.798403,0.99975,0.497221,0.998072,0.612121,16.82,489.9406,4.5347,2.8344,5.343836,3.837669,3.627053,
0.01,50.0,0.931412,1.8,1.1,9.11,1963.64,3419.72,0.732934,0.999848,0.333484,0.998006,0.582808,15.11,499.0104,4.5312,2.8345,5.409292,3.885433,3.67073,
0.02,51.0,0.929244,2.1,0.9,2.79,2400.0,3085.69,0.724513,0.999891,0.312495,0.997792,0.563302,14.52,508.0603,4.5207,2.8347,5.472056,3.931233,3.712471,
0.01,52.0,0.930001,1.8,1.0,9.01,2160.0,3430.01,0.715215,0.99985,0.289253,0.997869,0.581889,14.68,517.1168,4.5244,2.8349,5.536213,3.978074,3.75524,
0.05,53.0,0.921275,3.8,3.6,0.0,32.32,2927.86,0.539623,0.0,0.850665,0.996784,2.483619,23.72,526.0916,4.4819,2.8356,5.793409,4.167365,3.940801,
0.01,54.0,0.926027,2.1,2.9,2.67,557.04,3397.84,0.853658,0.957899,0.67753,0.997429,0.916195,19.86,535.1091,4.505,2.8358,5.887861,4.236659,4.006065,
0.01,55.0,0.925102,3.5,2.7,0.0,623.84,3402.19,0.860729,0.990774,0.662391,0.997315,0.824914,19.96,544.1172,4.5005,2.8361,5.972133,4.298499,4.063872,
0.02,56.0,0.922927,1.8,1.6,8.6,1303.83,3016.63,0.835925,0.999615,0.591685,0.997025,0.637508,17.36,553.1019,4.49,2.8363,6.037274,4.346231,4.107588,
0.05,57.0,0.917755,1.8,2.3,8.55,785.77,2579.94,0.914801,0.998767,0.790135,0.996203,0.706077,20.72,562.0375,4.4648,2.8365,6.10838,4.398432,4.155827,
0.01,58.0,0.923005,0.9,0.9,662.38,2062.48,3182.48,0.691401,0.999813,0.230172,0.997036,0.59508,14.27,571.0221,4.4903,2.8366,6.16832,4.442348,4.195731,
0.02,59.0,0.920623,1.2,2.3,215.5,673.63,3054.24,0.870653,0.997668,0.680624,0.996683,0.743607,19.19,579.9853,4.4787,2.8368,6.241804,4.4963,4.245691,
0.1,60.0,0.907554,4.0,1.5,0.0,1424.72,2145.85,0.900964,0.999743,0.755734,0.993863,0.61369,18.67,588.8201,4.4152,2.837,6.302285,4.540738,4.286284,
0.02,61.0,0.91912,1.5,2.4,25.25,723.93,3044.16,0.883001,0.996967,0.712316,0.99644,0.759111,19.88,597.7689,4.4714,2.8372,6.375916,4.594864,4.336431,
0.01,62.0,0.920371,2.0,0.2,3.81,10800.0,3376.77,0.599317,0.999895,7.6e-05,0.996644,0.56091,10.78,606.7398,4.4775,2.8374,6.430644,4.635005,4.372613,
0.02,63.0,0.917947,1.6,0.8,16.99,2700.0,3056.28,0.701087,0.999817,0.254782,0.996238,0.593847,14.1,615.6799,4.4657,2.8375,6.488043,4.677084,4.410736,1413.0
0.1,64.0,0.903122,3.8,3.8,0.0,22.13,2551.62,0.55586,0.0,0.893429,0.992443,2.589711,25.22,624.4838,4.3936,2.8382,6.723484,4.850975,4.581099,
0.02,65.0,0.914488,1.8,2.3,8.03,774.63,3041.4,0.880344,0.997095,0.70598,0.995572,0.756562,19.63,633.3874,4.4489,2.8384,6.793062,4.902169,4.628352,
0.1,66.0,0.901055,0.7,2.6,1028.57,319.9,2278.42,0.586977,0.226417,0.745189,0.991673,1.172274,19.05,642.1618,4.3835,2.8387,6.897918,4.979591,4.702056,
0.02,67.0,0.912213,3.2,3.0,0.0,510.61,3036.26,0.695931,0.482209,0.760082,0.995071,1.104188,21.54,651.0442,4.4378,2.8389,6.995764,5.051794,4.770375,
0.1,68.0,0.899417,0.4,1.6,1800.0,822.04,2179.08,0.787679,0.99895,0.474742,0.991008,0.696571,15.5,659.7999,4.3756,2.8391,7.057809,5.097574,4.81239,
0.1,69.0,0.898438,1.3,2.4,80.93,682.8,2191.05,0.936932,0.995688,0.851349,0.990586,0.77988,21.99,668.5473,4.3708,2.8393,7.126405,5.148247,4.859295,
0.01,70.0,0.911637,0.2,1.4,3600.0,1009.01,3343.34,0.613348,0.998659,0.037243,0.994936,0.710989,13.1,677.4221,4.435,2.8395,7.188858,5.194286,4.901433,
0.1,71.0,0.895475,2.3,3.8,0.93,20.86,2546.28,0.555424,0.0,0.893968,0.989185,2.643545,24.54,686.1546,4.3564,2.8401,7.409244,5.357438,5.061132,
0.02,72.0,0.90534,3.1,3.4,0.0,97.09,3316.08,0.512082,0.0,0.783609,0.99319,2.52167,22.07,694.9813,4.4044,2.8406,7.61448,5.509354,5.209454,
0.1,73.0,0.892879,1.6,0.7,15.24,3085.71,2199.27,0.739198,0.999807,0.354293,0.98779,0.596854,14.03,703.6774,4.3438,2.8408,7.664364,5.546205,5.242589,
0.02,74.0,0.904254,2.7,1.1,0.11,1963.64,3010.73,0.77103,0.99935,0.431807,0.992834,0.668322,15.46,712.4812,4.3991,2.841,7.7197,5.587085,5.279619,
0.02,75.0,0.903546,0.6,1.6,1200.0,806.56,3025.98,0.764588,0.997551,0.417623,0.992592,0.746494,15.74,721.2771,4.3957,2.8411,7.780782,5.632254,5.32095,
0.01,76.0,0.904393,3.1,1.4,0.0,1517.39,3349.95,0.781365,0.998709,0.458264,0.992881,0.708743,16.46,730.0808,4.3998,2.8413,7.83856,5.674978,5.359817,
0.05,77.0,0.897744,1.5,2.4,21.67,701.75,2568.48,0.915454,0.99003,0.803466,0.990275,0.82952,21.06,738.821,4.3674,2.8415,7.905178,5.724337,5.405391,
0.1,78.0,0.888996,1.8,2.7,7.18,591.43,2181.99,0.923427,0.943814,0.872071,0.985364,0.934044,23.12,747.4767,4.3249,2.8417,7.979175,5.779254,5.456627,
0.02,79.0,0.900544,1.7,2.4,10.31,705.8,3034.09,0.881087,0.985909,0.721074,0.991471,0.850117,19.8,756.2444,4.3811,2.8419,8.046401,5.829063,5.50262,
0.1,80.0,0.88784,0.2,1.7,3600.0,715.59,2193.56,0.651565,0.995895,0.14074,0.984554,0.776978,13.84,764.8876,4.3193,2.8421,8.107507,5.874409,5.544303,
0.02,81.0,0.899194,2.7,2.0,0.1,927.04,3031.78,0.867571,0.996238,0.677233,0.990914,0.771823,18.76,773.6417,4.3745,2.8423,8.167985,5.919236,5.585319,
0.1,82.0,0.885719,1.5,3.1,21.01,452.39,2189.92,0.551702,0.003186,0.884595,0.982952,1.437993,24.37,782.2679,4.3089,2.8426,8.277135,6.000336,5.662844,
0.01,83.0,0.898941,3.6,1.1,0.0,1963.64,3362.82,0.737055,0.99892,0.348315,0.990806,0.698252,15.24,791.0196,4.3733,2.8427,8.331186,6.040379,5.699079,
0.1,84.0,0.885066,0.1,0.5,7200.0,3853.39,1562.83,0.596586,0.999887,0.000365,0.982427,0.565597,10.99,799.6337,4.3058,2.8429,8.375101,6.072961,5.728028,
0.05,85.0,0.891551,2.8,2.9,0.02,521.66,2564.42,0.681174,0.375479,0.833953,0.987008,1.129928,22.49,808.3143,4.3373,2.8431,8.459774,6.135881,5.787253,
0.02,86.0,0.893724,2.8,3.4,0.02,35.33,3371.05,0.511555,0.0,0.784757,0.988263,2.71162,21.46,817.0221,4.3479,2.8437,8.65635,6.281969,5.929896,
0.1,87.0,0.880673,2.6,2.5,0.17,659.47,2176.15,0.931825,0.974549,0.865786,0.978455,0.885576,22.49,825.5964,4.2844,2.8438,8.721345,6.330353,5.97466,
0.02,88.0,0.892461,1.2,1.5,149.81,1240.3,3001.17,0.827266,0.997819,0.576572,0.987549,0.739669,17.09,834.2841,4.3417,2.844,8.775868,6.370872,6.011423,
0.1,89.0,0.879397,1.8,2.2,6.6,791.58,2175.73,0.932368,0.993437,0.848911,0.977145,0.80472,21.42,842.8451,4.2782,2.8442,8.834458,6.414546,6.051478,
0.02,90.0,0.891356,3.8,0.8,0.0,2700.0,3021.09,0.703016,0.999281,0.264815,0.98689,0.674309,14.18,851.5251,4.3364,2.8443,8.883861,6.451263,6.084455,
0.1,91.0,0.876873,2.2,3.6,1.17,23.72,2530.4,0.552934,0.0,0.895174,0.974321,2.731481,24.43,860.0684,4.2659,2.8449,9.073382,6.592402,6.222326,
0.02,92.0,0.888585,3.7,1.4,0.0,1481.29,2987.43,0.819194,0.997882,0.557562,0.985081,0.737918,16.97,868.718,4.3229,2.845,9.12596,6.631501,6.257699,
0.05,93.0,0.882089,4.0,3.4,0.0,31.55,2904.0,0.537471,0.0,0.853766,0.979823,2.72528,23.5,877.3096,4.2913,2.8455,9.310681,6.76913,6.39199,
0.02,94.0,0.886028,4.0,1.1,0.0,1963.64,2968.62,0.772916,0.998498,0.442194,0.983195,0.717692,15.67,885.935,4.3104,2.8457,9.360726,6.8064,6.425555,
0.02,95.0,0.88539,4.0,1.5,0.0,1343.99,3001.31,0.8304,0.996899,0.587757,0.982689,0.760409,17.35,894.5536,4.3073,2.8458,9.413313,6.845625,6.461079,
0.1,96.0,0.872924,2.3,0.5,0.69,4320.0,2176.21,0.650617,0.999708,0.142229,0.96921,0.621191,12.7,903.0562,4.2467,2.846,9.456422,6.877813,6.489727,
0.05,97.0,0.880194,1.2,0.7,132.32,3085.71,2396.55,0.709812,0.999481,0.286063,0.977973,0.655107,13.97,911.6254,4.2821,2.8461,9.501658,6.911575,6.519846,
0.1,98.0,0.871208,2.3,2.7,0.68,573.05,2168.09,0.835497,0.729061,0.876336,0.966693,1.041773,23.32,920.1082,4.2383,2.8463,9.571609,6.963887,6.568633,
0.1,99.0,0.870602,1.8,2.4,6.1,683.28,2172.64,0.926111,0.969688,0.86271,0.965758,0.896152,22.34,928.5845,4.2354,2.8465,9.631774,7.008889,6.610092,
0.02,100.0,0.882203,2.0,2.4,2.63,684.76,3024.24,0.865826,0.945835,0.728766,0.979929,0.931763,19.96,937.1738,4.2918,2.8467,9.694026,7.055378,6.652921,
0.05,101.0,0.876364,2.0,3.2,2.61,405.07,2570.85,0.53407,0.0,0.848319,0.973712,1.990598,23.35,945.7079,4.2634,2.8471,9.822876,7.151612,6.745736,
0.02,102.0,0.880628,0.2,0.5,3600.0,3727.91,2429.89,0.598059,0.999623,0.006319,0.97841,0.636337,11.48,954.279,4.2842,2.8472,9.865497,7.183439,6.773917,
0.1,103.0,0.866529,1.7,3.2,8.66,399.35,2187.86,0.548278,0.0,0.891303,0.958783,2.051894,24.87,962.7179,4.2156,2.8476,9.996049,7.281052,6.868223,
0.02,104.0,0.876887,2.3,3.7,0.64,20.16,3372.39,0.509659,0.0,0.78698,0.974338,2.796087,21.39,971.272,4.266,2.8481,10.170792,7.411558,6.995445,
