Terminal Current [C],Cycle,SOH(measured),Stage1 [C],Stage2 [C],S1 [s],S2 [s],S3 [s],Total,r_soh,r_time,r_soh_val,delta_soh,Avg Temp [°C],Throughput [Ah],Discharge Cap [Ah],Terminal V [V],LLI [%],LAM_neg [%],LAM_pos [%],c
0.01,18.0,0.966428,1.3,1.7,206.02,1135.65,3401.71,0.795583,0.999992,0.489156,0.999619,0.412187,16.89,205.1366,4.7016,2.8261,2.264801,1.600077,1.519075,
0.01,19.0,0.965311,2.1,2.3,3.9,848.9,3419.94,0.842001,0.999983,0.605219,0.999598,0.454567,18.66,214.5357,4.6961,2.8264,2.35988,1.668503,1.583083,
0.1,20.0,0.9503,1.8,3.1,11.86,534.4,2222.72,0.949025,0.999608,0.873363,0.999183,0.63866,23.93,223.7911,4.6231,2.8267,2.487818,1.7611,1.671443,
0.02,21.0,0.960927,2.8,3.1,0.18,540.21,3055.25,0.900078,0.999365,0.751077,0.999506,0.666972,21.31,233.1504,4.6748,2.827,2.616893,1.854528,1.760513,
0.02,22.0,0.95996,0.3,2.0,2400.0,646.79,3083.63,0.677089,0.999947,0.193033,0.999483,0.520759,14.66,242.4977,4.6701,2.8273,2.715553,1.925732,1.827368,
0.01,23.0,0.9601,0.6,2.4,1200.0,467.7,3465.93,0.757069,0.999669,0.393261,0.999486,0.628587,16.37,251.8472,4.6708,2.8276,2.830808,2.009105,1.906391,
0.02,24.0,0.957727,4.0,1.8,0.0,1184.8,3050.52,0.845527,0.999981,0.614124,0.999425,0.461224,18.06,261.1718,4.6593,2.8278,2.914297,2.069284,1.96223,
0.02,25.0,0.956661,1.5,2.4,37.68,768.38,3062.62,0.878512,0.999949,0.696634,0.999395,0.519031,19.45,270.4873,4.6541,2.8281,3.005888,2.135453,2.024068,
0.01,26.0,0.957378,1.5,0.8,37.2,2700.0,3474.97,0.672125,0.999988,0.180617,0.999415,0.432482,13.87,279.8136,4.6576,2.8283,3.081367,2.189819,2.074108,
0.02,27.0,0.954954,3.2,1.7,0.0,1270.59,3044.92,0.837842,0.999976,0.594956,0.999344,0.474408,17.69,289.1107,4.6458,2.8285,3.162378,2.248274,2.128252,
0.02,28.0,0.954627,0.1,0.3,7200.0,7200.0,2261.31,0.599868,0.999996,6e-06,0.999334,0.368755,10.52,298.4045,4.6442,2.8287,3.225113,2.293391,2.169081,
0.02,29.0,0.953364,1.8,1.6,11.0,1350.0,3045.36,0.829003,0.999974,0.572887,0.999293,0.478654,17.17,307.6867,4.638,2.8289,3.304333,2.350562,2.221958,
0.01,30.0,0.953767,2.1,2.4,3.5,783.57,3414.59,0.84865,0.999902,0.622068,0.999307,0.556801,18.98,316.9739,4.64,2.8291,3.394243,2.415653,2.282746,
0.01,31.0,0.952768,1.6,2.4,22.59,770.17,3414.6,0.8481,0.999886,0.620727,0.999273,0.565739,18.83,326.2512,4.6351,2.8294,3.483823,2.480536,2.343335,
0.1,32.0,0.938297,0.8,1.1,900.0,1566.32,2053.99,0.817627,0.999985,0.544802,0.99856,0.445897,15.64,335.3852,4.5647,2.8296,3.553839,2.531146,2.389847,
0.01,33.0,0.951299,2.6,0.7,0.4,3085.71,3502.3,0.652406,0.99998,0.131425,0.999221,0.464319,13.37,344.6538,4.628,2.8297,3.625728,2.583102,2.437542,
0.05,34.0,0.944231,1.8,2.9,10.63,581.51,2592.51,0.927329,0.999014,0.819852,0.998912,0.692869,22.05,353.8493,4.5936,2.83,3.7294,2.658442,2.508691,
0.01,35.0,0.949299,2.8,0.9,0.14,2400.0,3487.11,0.693318,0.999971,0.233752,0.999144,0.486377,14.23,363.0964,4.6183,2.8302,3.801966,2.710952,2.556956,
0.1,36.0,0.934988,3.6,0.8,0.0,2700.0,2293.61,0.770505,0.999983,0.42712,0.998316,0.453656,14.66,372.2049,4.5486,2.8304,3.868825,2.759339,2.601287,
0.02,37.0,0.945725,2.2,3.0,2.16,552.33,3047.44,0.898004,0.99562,0.749898,0.998986,0.780799,21.13,381.4159,4.6009,2.8307,3.979759,2.840111,2.677856,
0.1,38.0,0.932589,3.8,1.6,0.0,1350.0,2183.2,0.904632,0.999959,0.762565,0.998114,0.506114,18.86,390.4949,4.537,2.8309,4.051461,2.892155,2.725843,
0.02,39.0,0.944226,3.5,1.1,0.0,1963.64,3102.21,0.763582,0.999957,0.409543,0.998912,0.507965,15.49,399.6907,4.5936,2.8311,4.122615,2.943759,2.773252,
0.1,40.0,0.930573,0.4,2.5,1800.0,397.91,2277.95,0.809397,0.968729,0.555801,0.997926,0.898041,16.88,408.7527,4.5272,2.8314,4.243534,3.032004,2.857505,
0.02,41.0,0.94209,0.6,1.2,1200.0,1365.37,2933.63,0.723833,0.999944,0.310241,0.998796,0.524465,14.72,417.9239,4.5832,2.8316,4.314383,3.08344,2.904766,
0.01,42.0,0.942858,2.0,0.7,4.73,3085.71,3482.46,0.653035,0.99996,0.133207,0.998839,0.50454,13.36,427.1094,4.5869,2.8318,4.381868,3.132404,2.949551,
0.02,43.0,0.941063,3.1,0.1,0.0,21600.0,3013.51,0.599735,0.99997,0.0,0.998736,0.487302,10.34,436.284,4.5782,2.832,4.446396,3.179211,2.99223,
0.02,44.0,0.937272,1.9,3.6,6.86,57.27,3367.93,0.511853,0.0,0.780389,0.998488,2.366713,21.72,445.4253,4.5597,2.8327,4.737766,3.392841,3.20198,
0.1,45.0,0.924095,2.4,2.9,0.82,572.27,2205.85,0.946477,0.995343,0.872257,0.997184,0.784426,23.6,454.4244,4.4956,2.833,4.833176,3.462575,3.267727,
0.02,46.0,0.935287,2.6,2.7,0.34,638.23,3050.0,0.892185,0.997991,0.733302,0.99834,0.734824,20.42,463.5315,4.5501,2.8332,4.921529,3.527114,3.328144,
0.02,47.0,0.934529,2.8,1.7,0.11,1233.59,3033.21,0.842231,0.999825,0.606614,0.998279,0.591061,17.64,472.6294,4.5464,2.8334,4.992326,3.578732,3.375645,
0.05,48.0,0.928665,1.6,3.2,19.4,467.7,2588.37,0.630881,0.242919,0.835419,0.99773,1.166867,22.83,481.6748,4.5179,2.8338,5.126691,3.677223,3.470139,
0.02,49.0,0.932248,0.7,1.6,1028.57,872.95,3028.86,0.776574,0.999735,0.442659,0.998083,0.615552,15.95,490.7503,4.5353,2.834,5.197949,3.729233,3.51806,
0.1,50.0,0.917161,2.8,3.9,0.1,21.16,2562.33,0.556214,0.0,0.892488,0.996095,2.461327,24.67,499.6864,4.4619,2.8347,5.465931,3.926323,3.711469,
0.05,51.0,0.924059,0.6,2.0,1200.0,594.17,2611.79,0.828169,0.998847,0.572985,0.997179,0.702081,16.84,508.6827,4.4955,2.8349,5.54261,3.982412,3.763561,
0.1,52.0,0.915562,3.9,1.1,0.0,1963.64,2217.61,0.849862,0.999903,0.626856,0.99579,0.556564,16.49,517.5978,4.4541,2.8351,5.603314,4.02681,3.804055,
0.02,53.0,0.926872,1.5,2.4,27.17,734.14,3047.71,0.882557,0.998535,0.709093,0.99753,0.716212,19.81,526.6225,4.5091,2.8353,5.679961,4.082957,3.85615,
0.01,54.0,0.927534,3.9,2.2,0.0,850.84,3408.65,0.842484,0.999024,0.608382,0.997606,0.692268,18.63,535.6533,4.5124,2.8355,5.753379,4.136731,3.905864,
0.02,55.0,0.925372,2.8,1.2,0.08,1800.0,3044.54,0.784952,0.999799,0.463908,0.997349,0.599263,15.83,544.6636,4.5019,2.8357,5.816729,4.18308,3.948183,
0.02,56.0,0.924654,2.0,1.3,4.05,1661.54,3023.13,0.800486,0.999766,0.50282,0.997257,0.608339,16.22,553.6662,4.4984,2.8359,5.880431,4.229707,3.990786,
0.02,57.0,0.923348,2.7,3.1,0.17,494.15,3042.16,0.685098,0.452231,0.761973,0.997083,1.111274,21.38,562.6574,4.492,2.8362,5.992862,4.312354,4.06946,
0.05,58.0,0.918399,0.2,1.2,3600.0,1306.22,2456.4,0.625262,0.999782,0.065215,0.996317,0.604128,13.02,571.5976,4.4679,2.8363,6.054576,4.357586,4.110749,
0.1,59.0,0.909562,2.0,1.5,3.95,1424.3,2145.34,0.900865,0.999779,0.755176,0.994416,0.604838,18.4,580.4519,4.4249,2.8365,6.115766,4.402496,4.1518,
0.02,60.0,0.921172,1.8,2.4,8.5,736.52,3045.26,0.88356,0.997574,0.712942,0.996768,0.745942,19.81,589.4212,4.4814,2.8367,6.190018,4.457036,4.202343,
0.02,61.0,0.92048,1.6,1.5,17.38,1407.56,3002.55,0.826255,0.999599,0.567709,0.996661,0.639937,17.02,598.382,4.4781,2.8369,6.253567,4.503671,4.24499,
0.1,62.0,0.907338,2.8,1.9,0.07,1033.37,2184.73,0.924516,0.999541,0.814848,0.993801,0.647848,20.17,607.2148,4.4141,2.8371,6.317185,4.55045,4.287926,
0.02,63.0,0.919045,0.4,1.5,1800.0,929.99,3004.95,0.703842,0.999265,0.262128,0.996427,0.675619,14.64,616.1615,4.4711,2.8373,6.382993,4.598788,4.332302,
0.01,64.0,0.919891,1.1,1.0,344.04,2006.64,3233.86,0.716102,0.999734,0.292238,0.996567,0.615723,14.84,625.1159,4.4752,2.8374,6.442776,4.642666,4.372199,
0.02,65.0,0.917617,3.6,1.9,0.0,1029.69,3039.46,0.859962,0.999135,0.652682,0.996179,0.6852,18.64,634.049,4.4641,2.8376,6.508423,4.690919,4.416487,
0.01,66.0,0.918479,0.6,1.1,1200.0,1457.6,3268.91,0.689838,0.999635,0.226794,0.996331,0.634397,14.29,642.9896,4.4683,2.8378,6.568945,4.735388,4.456992,
0.02,67.0,0.91612,2.1,2.4,2.44,733.69,3043.36,0.883732,0.996235,0.715144,0.995899,0.771865,19.83,651.9089,4.4568,2.838,6.641318,4.788662,4.506319,
0.02,68.0,0.915314,4.0,2.4,0.0,734.6,3043.1,0.883716,0.995909,0.715511,0.995741,0.776779,20.12,660.8203,4.4529,2.8382,6.713462,4.841805,4.555523,
0.1,69.0,0.902215,3.1,2.2,0.0,833.46,2190.67,0.934835,0.998675,0.842357,0.992114,0.710306,21.73,669.6039,4.3892,2.8384,6.778971,4.890128,4.600049,
0.05,70.0,0.909423,0.6,2.0,1200.0,567.15,2607.93,0.829291,0.995514,0.580524,0.994379,0.782221,16.94,678.4575,4.4243,2.8386,6.850324,4.942727,4.648792,
0.02,71.0,0.913121,2.8,1.5,0.06,1409.14,3000.65,0.82761,0.999352,0.572035,0.995277,0.668191,17.01,687.3463,4.4423,2.8388,6.91125,4.987606,4.68975,
0.1,72.0,0.899995,1.4,2.0,37.62,923.4,2185.58,0.928026,0.999038,0.825403,0.991249,0.691469,20.67,696.1082,4.3784,2.839,6.973583,5.033624,4.731991,
0.02,73.0,0.911736,3.8,1.6,0.0,1289.79,3013.58,0.837819,0.999188,0.597879,0.994959,0.681437,17.6,704.9836,4.4355,2.8391,7.034745,5.07871,4.773169,
0.1,74.0,0.897856,1.0,3.8,472.3,5.64,2540.9,0.535306,4.3e-05,0.843058,0.990326,1.691172,21.44,713.7501,4.368,2.8395,7.180256,5.186358,4.877214,
0.02,75.0,0.909417,1.4,1.9,36.27,988.37,3036.14,0.86009,0.998458,0.654578,0.994378,0.719212,18.44,722.6037,4.4242,2.8397,7.243079,5.232706,4.919672,
0.1,76.0,0.896761,2.8,0.9,0.05,2400.0,2206.22,0.807242,0.99978,0.523417,0.989817,0.604494,15.22,731.3362,4.3627,2.8399,7.29583,5.271673,4.954897,
0.02,77.0,0.908215,1.8,1.2,7.63,1800.0,2996.51,0.788179,0.999431,0.47399,0.994051,0.660509,15.91,740.178,4.4184,2.84,7.352999,5.313866,4.993216,
0.02,78.0,0.907504,0.6,1.6,1200.0,816.34,3026.76,0.764057,0.998162,0.415055,0.993849,0.72956,15.69,749.0123,4.4149,2.8402,7.415412,5.359969,5.03546,
0.01,79.0,0.908179,0.1,2.0,7200.0,545.41,3428.61,0.587018,0.968983,0.001541,0.994041,0.897546,12.42,757.8539,4.4182,2.8404,7.490952,5.415813,5.087472,
0.05,80.0,0.901606,2.6,1.6,0.22,1277.05,2543.69,0.880673,0.999118,0.706622,0.991885,0.686354,18.14,766.6307,4.3862,2.8406,7.548889,5.458654,5.126502,
0.02,81.0,0.90534,1.8,1.6,7.45,1267.67,3012.16,0.838853,0.998797,0.60174,0.99319,0.704595,17.38,775.4441,4.4044,2.8408,7.607943,5.502329,5.166326,
0.02,82.0,0.904802,4.0,0.9,0.0,2400.0,3040.48,0.727585,0.999557,0.322898,0.993016,0.645818,14.66,784.2546,4.4018,2.8409,7.661966,5.542269,5.202425,
0.1,83.0,0.891831,3.1,1.6,0.0,1273.38,2161.8,0.909071,0.999235,0.779855,0.987177,0.67794,19.13,792.9362,4.3387,2.8411,7.718057,5.583836,5.240282,
0.02,84.0,0.902673,0.6,3.2,1200.0,12.82,3398.31,0.407399,0.000154,0.522204,0.992282,1.616512,16.93,801.7347,4.3914,2.8415,7.846922,5.679325,5.332107,
0.01,85.0,0.903946,0.2,0.4,3600.0,5251.46,2398.41,0.599064,0.999868,0.001428,0.99273,0.574583,11.1,810.5324,4.3976,2.8416,7.89407,5.714192,5.363142,
0.1,86.0,0.888702,3.1,3.1,0.0,467.6,2192.26,0.556022,0.012526,0.884947,0.985162,1.356904,25.14,819.1872,4.3235,2.8419,8.000578,5.793242,5.438602,
0.02,87.0,0.900375,0.7,1.3,1028.57,1105.52,2970.97,0.757852,0.998832,0.400097,0.991403,0.702848,15.38,827.9516,4.3802,2.8421,8.056659,5.834781,5.476338,
0.02,88.0,0.89946,1.8,2.7,7.1,589.96,3033.5,0.851528,0.888814,0.744492,0.991026,0.977724,20.51,836.7096,4.3758,2.8423,8.133032,5.891454,5.529235,
0.02,89.0,0.899046,4.0,0.7,0.0,3085.71,3045.49,0.67517,0.999589,0.192911,0.990851,0.641352,13.64,845.4656,4.3738,2.8424,8.183725,5.929038,5.56303,
0.02,90.0,0.896559,1.8,3.5,7.01,26.34,3381.13,0.511299,0.0,0.783388,0.98972,2.792822,21.45,854.2004,4.3617,2.843,8.392382,6.083994,5.714578,
0.01,91.0,0.897678,1.8,0.7,6.87,3085.71,3394.17,0.655222,0.999461,0.143472,0.990245,0.657356,13.4,862.9427,4.3671,2.8432,8.44291,6.121463,5.748263,
0.1,92.0,0.883344,1.1,1.1,282.41,1762.56,2070.8,0.852793,0.999462,0.642038,0.980963,0.657278,16.55,871.541,4.2974,2.8433,8.493011,6.158727,5.781886,
0.02,93.0,0.895095,0.7,0.7,1028.57,2515.14,2694.73,0.668351,0.999619,0.176762,0.988991,0.636978,13.52,880.2535,4.3546,2.8435,8.541534,6.19476,5.814155,
0.01,94.0,0.895699,1.1,2.2,279.32,656.07,3412.15,0.825819,0.982688,0.587212,0.989298,0.862419,18.13,888.9735,4.3575,2.8436,8.605925,6.242621,5.858258,
0.1,95.0,0.881712,1.5,0.7,20.27,3085.71,2169.65,0.739755,0.999715,0.359939,0.979467,0.619835,14.03,897.5599,4.2895,2.8438,8.652547,6.277327,5.889348,
0.02,96.0,0.893254,2.2,0.8,1.21,2700.0,3024.13,0.702948,0.999381,0.263988,0.988002,0.665473,14.09,906.2582,4.3456,2.8439,8.702313,6.314324,5.922599,
0.02,97.0,0.892667,3.6,0.9,0.0,2400.0,3014.54,0.728668,0.99924,0.328597,0.987668,0.677548,14.66,914.9497,4.3427,2.8441,8.752683,6.351784,5.956319,
0.05,98.0,0.887903,3.0,0.6,0.0,3600.0,2573.45,0.671354,0.999667,0.186418,0.984599,0.629085,13.28,923.5982,4.3196,2.8442,8.799366,6.386525,5.987376,
0.01,99.0,0.892921,1.9,1.7,4.44,1141.99,3387.2,0.812676,0.996284,0.541498,0.987813,0.771098,17.21,932.2902,4.344,2.8444,8.855778,6.428515,6.02562,
0.1,100.0,0.878494,0.2,2.3,3600.0,374.7,2277.15,0.321535,0.140934,0.174818,0.976172,1.206327,14.5,940.8438,4.2738,2.8446,8.941753,6.492597,6.086203,
0.05,101.0,0.885347,3.0,2.4,0.0,697.85,2564.91,0.910062,0.975801,0.808027,0.982654,0.882532,21.48,949.4635,4.3071,2.8448,9.004953,6.539707,6.12965,
0.1,102.0,0.877243,3.1,0.7,0.0,3085.71,2184.43,0.739296,0.999656,0.361205,0.974756,0.630834,14.1,958.0064,4.2677,2.845,9.050533,6.573719,6.160083,
0.02,103.0,0.888645,1.0,1.6,410.18,979.99,3020.0,0.824443,0.996592,0.571954,0.985122,0.765983,17.02,966.6569,4.3232,2.8451,9.105215,6.614482,6.197138,
0.01,104.0,0.88952,2.7,1.7,0.07,1139.96,3388.39,0.812468,0.995522,0.542789,0.985717,0.782106,17.22,975.3163,4.3274,2.8453,9.160708,6.655865,6.234804,
0.1,105.0,0.874492,1.8,3.1,6.37,444.13,2188.16,0.549251,0.000366,0.887088,0.971349,1.565405,24.45,983.8336,4.2543,2.8456,9.268135,6.736052,6.311565,
0.02,106.0,0.885978,2.0,2.7,2.75,575.16,3028.24,0.764353,0.670199,0.749105,0.983156,1.058289,20.63,992.4601,4.3102,2.8458,9.341084,6.790462,6.362326,
0.02,107.0,0.885307,3.6,2.3,0.0,736.61,3031.8,0.87287,0.973466,0.717398,0.982622,0.888092,19.95,1001.0789,4.3069,2.846,9.4023,6.836181,6.404374,
0.02,108.0,0.884625,2.8,2.3,0.0,735.49,3031.64,0.872339,0.97216,0.717657,0.982062,0.890998,19.96,1009.6912,4.3036,2.8462,9.463353,6.881796,6.446324,
0.1,109.0,0.871838,1.2,1.6,134.74,1128.17,2165.48,0.90505,0.997787,0.781019,0.96764,0.740531,18.95,1018.1778,4.2414,2.8463,9.514125,6.919821,6.480798,
0.1,110.0,0.86972,2.1,4.0,1.7,14.39,2533.56,0.551151,0.0,0.895701,0.964352,2.823534,24.36,1026.6643,4.2311,2.8469,9.698823,7.05771,6.615565,
0.02,111.0,0.881627,1.9,0.9,4.02,2400.0,2983.65,0.729263,0.998914,0.334552,0.979386,0.698593,14.63,1035.2478,4.289,2.847,9.746009,7.092934,6.647135,
0.05,112.0,0.876479,3.1,2.0,0.0,895.69,2560.43,0.901962,0.991739,0.776239,0.973852,0.818356,20.12,1043.7805,4.264,2.8472,9.800485,7.133736,6.684334,
0.01,113.0,0.881672,1.7,2.4,8.74,678.1,3394.28,0.824422,0.921375,0.649966,0.979429,0.955225,19.19,1052.3649,4.2893,2.8474,9.863393,7.180802,6.727766,
0.02,114.0,0.879826,2.8,0.8,0.0,2700.0,2997.81,0.702858,0.998975,0.269373,0.977594,0.695165,14.21,1060.9316,4.2803,2.8475,9.909624,7.215412,6.758739,
0.02,115.0,0.878794,0.3,2.3,2400.0,353.08,3127.71,0.300159,0.027238,0.23491,0.9765,1.310326,15.11,1069.4878,4.2753,2.8477,9.994036,7.278544,6.818353,
0.1,116.0,0.865992,0.6,1.7,1200.0,674.55,2205.7,0.848233,0.991536,0.650162,0.957767,0.819798,17.01,1077.9179,4.213,2.8479,10.04732,7.31853,6.854851,
0.02,117.0,0.877975,2.7,0.4,0.04,5400.0,2999.32,0.604598,0.999557,0.024142,0.975594,0.645846,11.89,1086.4709,4.2713,2.848,10.089763,7.350307,6.883027,
0.1,118.0,0.864582,2.3,2.7,0.63,565.02,2172.3,0.768878,0.567948,0.876754,0.954986,1.083913,23.36,1094.8899,4.2061,2.8482,10.158796,7.402119,6.931394,
0.05,119.0,0.87188,2.3,2.0,0.62,886.78,2560.54,0.900561,0.989895,0.777655,0.967702,0.830317,19.85,1103.3772,4.2416,2.8484,10.212054,7.442066,6.967775,
0.05,120.0,0.869915,2.3,3.8,0.62,17.94,2908.55,0.53486,0.0,0.854817,0.964668,2.855414,22.91,1111.8628,4.2321,2.8489,10.387402,7.573259,7.095836,
0.02,121.0,0.873874,3.5,1.4,0.0,1445.13,2995.54,0.818366,0.996183,0.564471,0.970523,0.772678,17.09,1120.3689,4.2513,2.8491,10.436212,7.609866,7.128847,
0.02,122.0,0.873239,3.8,1.9,0.0,949.27,3031.43,0.858062,0.987878,0.672451,0.969652,0.841147,18.75,1128.8698,4.2482,2.8492,10.488861,7.649414,7.16481,
0.05,123.0,0.868353,1.9,1.3,3.68,1584.75,2508.24,0.849931,0.99738,0.646418,0.962061,0.750477,17.13,1137.3222,4.2245,2.8494,10.535854,7.684754,7.196605,
0.1,124.0,0.859913,3.4,1.7,0.0,1107.24,2172.3,0.909299,0.995598,0.805411,0.94448,0.781101,19.92,1145.693,4.1834,2.8495,10.584378,7.721308,7.229699,
0.01,125.0,0.873128,2.7,1.7,0.03,1106.06,3394.95,0.809936,0.990512,0.549579,0.969497,0.826579,17.37,1154.1925,4.2477,2.8497,10.635552,7.759739,7.264543,
0.01,126.0,0.872698,3.6,1.0,0.0,2160.0,3320.16,0.718475,0.997456,0.314286,0.96889,0.748732,14.9,1162.688,4.2456,2.8498,10.681936,7.794602,7.295821,
0.1,127.0,0.858279,1.8,1.7,5.45,1098.06,2172.78,0.908531,0.995267,0.805919,0.940284,0.785391,19.65,1171.0428,4.1754,2.85,10.730114,7.830932,7.328704,
0.05,128.0,0.865536,0.2,2.0,3600.0,471.98,2623.99,0.515129,0.689753,0.119627,0.956887,1.053002,14.0,1179.4692,4.2108,2.8501,10.79374,7.878737,7.373056,
0.02,129.0,0.868855,2.2,2.9,0.9,486.56,3024.89,0.501883,0.006928,0.76632,0.962919,1.39207,21.01,1187.9298,4.2269,2.8504,10.876609,7.940972,7.431844,
0.02,130.0,0.868247,1.8,2.3,5.34,707.25,3029.29,0.850312,0.922098,0.722745,0.961877,0.954635,19.86,1196.3829,4.2239,2.8506,10.933854,7.984047,7.471391,
0.01,131.0,0.869591,1.2,0.5,81.01,4320.0,3253.3,0.612328,0.999216,0.049533,0.964142,0.679356,12.43,1204.8508,4.2305,2.8507,10.975137,8.01512,7.498918,
0.1,132.0,0.854797,2.3,2.7,0.56,552.22,2172.31,0.661761,0.311095,0.878138,0.93034,1.146765,23.2,1213.1743,4.1585,2.8509,11.042683,8.066034,7.546473,
0.02,133.0,0.86684,1.9,0.6,3.45,3600.0,2979.35,0.644344,0.999113,0.132067,0.95936,0.686687,13.06,1221.616,4.2171,2.851,11.084032,8.097145,7.574055,
0.01,134.0,0.86759,1.7,1.6,7.73,1182.0,3391.65,0.800005,0.990029,0.529622,0.960721,0.829528,17.08,1230.0615,4.2207,2.8512,11.133275,8.134257,7.607626,
0.02,135.0,0.865275,1.8,2.6,5.19,582.05,3022.56,0.660041,0.423496,0.748418,0.956374,1.118143,20.42,1238.4867,4.2095,2.8514,11.198493,8.183373,7.653268,
0.05,136.0,0.859463,1.2,3.1,74.61,380.08,2575.43,0.525294,0.0,0.84156,0.943353,2.177039,22.98,1246.8569,4.1812,2.8517,11.322218,8.276348,7.743058,
0.02,137.0,0.862978,3.5,2.9,0.0,479.5,3024.74,0.498537,0.002769,0.767769,0.951609,1.446261,21.44,1255.2605,4.1983,2.852,11.404557,8.338294,7.801614,
0.05,138.0,0.858108,1.3,1.6,35.33,1153.36,2549.09,0.874659,0.993168,0.723564,0.93983,0.8071,18.45,1263.6134,4.1746,2.8521,11.451247,8.373575,7.833431,
0.05,139.0,0.857411,3.2,2.4,0.0,657.0,2554.87,0.850552,0.841615,0.815797,0.937936,1.001748,21.57,1271.9607,4.1712,2.8523,11.508395,8.416731,7.873159,
0.02,140.0,0.861325,2.8,1.9,0.0,927.09,3035.19,0.851987,0.97953,0.676496,0.94788,0.872463,18.88,1280.3456,4.1903,2.8525,11.558312,8.454425,7.907363,
0.05,141.0,0.856272,3.6,2.2,0.0,747.5,2559.52,0.886233,0.947153,0.801067,0.934726,0.930232,21.09,1288.6814,4.1657,2.8526,11.611099,8.494336,7.943842,
0.02,142.0,0.860087,3.2,2.3,0.0,699.36,3029.94,0.830276,0.877977,0.725258,0.944909,0.983917,19.99,1297.0551,4.1842,2.8528,11.666626,8.536268,7.982312,
0.02,143.0,0.859126,0.2,2.7,3600.0,25.28,3407.14,0.223892,1e-05,0.088473,0.942495,1.779649,13.92,1305.4257,4.1796,2.8531,11.764584,8.610012,8.052801,
0.02,144.0,0.858663,0.4,1.2,1800.0,1112.63,2970.87,0.679541,0.993781,0.234423,0.941297,0.801535,14.2,1313.7837,4.1773,2.8532,11.809733,8.644142,8.083466,
