Terminal Current [C],Cycle,SOH(measured),Stage1 [C],Stage2 [C],S1 [s],S2 [s],S3 [s],Total,r_soh,r_time,r_soh_val,delta_soh,Avg Temp [°C],Throughput [Ah],Discharge Cap [Ah],Terminal V [V],LLI [%],LAM_neg [%],LAM_pos [%],c
0.1,36.0,0.967325,3.5,4.0,0.15,344.86,1866.84,0.651889,0.132688,0.997217,0.999635,0.240561,39.46,378.2399,4.7059,2.7732,1.745514,0.939441,0.859796,
0.05,37.0,0.971598,0.6,0.8,1200.0,2674.8,1500.66,0.552971,0.882578,0.0,0.999702,0.114933,27.48,387.6961,4.7267,2.7733,1.781207,0.95905,0.877253,
0.02,38.0,0.9738,2.5,1.8,6.17,1200.0,2265.69,0.511521,0.77773,0.001207,0.999731,0.139597,31.98,397.1773,4.7374,2.7734,1.823095,0.982813,0.898847,
0.02,39.0,0.973239,1.6,2.5,274.91,634.95,2282.81,0.469751,0.655186,0.019329,0.999724,0.159293,33.63,406.6515,4.7347,2.7735,1.869585,1.009726,0.923595,
0.02,40.0,0.972321,1.3,3.9,509.39,42.93,2575.76,0.22555,0.027782,0.036237,0.999712,0.294683,34.37,416.1165,4.7303,2.7737,1.9498,1.059462,0.971185,
0.1,41.0,0.964292,0.7,2.1,1028.57,696.07,1709.09,0.489986,0.72341,0.001766,0.999578,0.148986,31.34,425.5026,4.6912,2.7739,1.991917,1.08362,0.993233,1413.0
0.1,42.0,0.963957,1.6,0.9,270.53,2400.0,1527.62,0.544712,0.861992,1e-06,0.999572,0.120905,29.11,434.8873,4.6896,2.774,2.026615,1.102821,1.010329,
0.05,43.0,0.967925,0.3,3.1,2400.0,313.26,2066.57,0.274734,0.187012,0.0,0.999645,0.227405,30.02,444.3104,4.7089,2.7741,2.086933,1.139332,1.044715,
0.1,44.0,0.962666,1.7,3.1,198.69,465.11,1801.94,0.75356,0.418263,0.965863,0.999545,0.190642,36.73,453.6827,4.6833,2.7743,2.137422,1.169295,1.072574,
0.1,45.0,0.961977,1.9,3.8,89.1,339.13,1856.96,0.632545,0.087375,0.994223,0.99953,0.255681,38.97,463.048,4.6799,2.7744,2.202433,1.209156,1.11034,
0.1,46.0,0.961713,2.9,0.5,1.29,4320.0,1783.63,0.532611,0.831765,0.0,0.999524,0.128445,26.89,472.421,4.6786,2.7745,2.236974,1.228402,1.127501,1413.0
0.01,47.0,0.969271,1.6,3.8,263.61,252.09,2690.42,0.218646,0.029845,0.016936,0.999667,0.292305,35.02,481.8581,4.7154,2.7747,2.308726,1.272742,1.169709,
0.1,48.0,0.960213,1.8,1.1,133.31,1963.64,1644.04,0.525768,0.814593,8.2e-05,0.999489,0.132254,29.98,491.2078,4.6713,2.7748,2.343222,1.292001,1.18688,
0.02,49.0,0.96684,1.4,4.0,411.98,44.96,2582.84,0.23626,0.007494,0.083342,0.999626,0.337616,34.69,500.621,4.7036,2.775,2.422902,1.341841,1.234607,
0.02,50.0,0.966366,4.0,2.2,0.0,970.73,2246.82,0.442758,0.59195,0.015135,0.999618,0.167999,33.53,510.0277,4.7013,2.7752,2.464291,1.365769,1.256404,
0.02,51.0,0.966074,0.6,1.0,1200.0,1994.69,1937.74,0.513676,0.784383,0.0,0.999612,0.138342,28.02,519.4301,4.6999,2.7753,2.498897,1.385118,1.273625,
0.02,52.0,0.965414,3.6,2.8,0.06,673.9,2303.99,0.420879,0.408034,0.144363,0.9996,0.192003,35.01,528.8291,4.6967,2.7754,2.544644,1.412067,1.298449,
0.01,53.0,0.965909,3.6,3.4,0.06,482.76,2623.86,0.279601,0.154702,0.044497,0.999609,0.23478,35.64,538.233,4.6991,2.7755,2.59888,1.44479,1.329048,
0.02,54.0,0.96434,4.0,2.0,0.0,1080.0,2247.46,0.440829,0.597188,0.005094,0.999579,0.167298,32.87,547.6205,4.6914,2.7756,2.638409,1.467587,1.349725,
0.01,55.0,0.965028,3.2,1.8,0.4,1200.0,2541.32,0.441264,0.603281,8.1e-05,0.999593,0.166479,31.52,557.0161,4.6948,2.7758,2.677434,1.490047,1.370061,
0.05,56.0,0.960631,3.5,1.4,0.11,1542.86,1978.66,0.481326,0.702831,0.000734,0.999499,0.152232,30.96,566.3704,4.6734,2.7759,2.713144,1.510348,1.388265,
0.01,57.0,0.963994,2.6,3.2,3.69,534.91,2612.2,0.286848,0.188248,0.029087,0.999572,0.227143,35.1,575.7554,4.6897,2.776,2.763711,1.540726,1.416529,
0.05,58.0,0.959656,2.6,1.2,3.66,1800.0,1985.61,0.485417,0.713754,5.1e-05,0.999475,0.150526,30.08,585.1016,4.6686,2.7761,2.798387,1.560384,1.434097,
0.05,59.0,0.959452,1.2,0.7,594.38,3085.71,1435.14,0.517309,0.793538,0.0,0.99947,0.136568,28.0,594.4387,4.6676,2.7762,2.830039,1.578013,1.449638,
0.02,60.0,0.961614,0.3,2.3,2400.0,568.87,2282.92,0.357628,0.394308,0.0,0.999521,0.193846,29.08,603.799,4.6782,2.7763,2.872749,1.603152,1.472677,
0.01,61.0,0.961881,0.1,3.8,7200.0,28.28,2882.84,0.200824,0.002296,0.0,0.999527,0.375939,27.29,613.1685,4.6795,2.7765,2.950232,1.651896,1.519345,
0.05,62.0,0.957402,2.9,2.3,1.12,896.14,1957.86,0.538207,0.48022,0.365589,0.999416,0.182554,34.4,622.4877,4.6577,2.7766,2.989601,1.674875,1.540242,
0.02,63.0,0.959739,3.8,2.7,0.0,703.72,2302.26,0.372022,0.317247,0.11307,0.999477,0.204724,35.08,631.8308,4.669,2.7767,3.032834,1.700502,1.563774,
0.05,64.0,0.956028,1.5,4.0,315.85,58.73,2280.74,0.524238,0.001406,0.809499,0.999377,0.391789,36.17,641.1369,4.651,2.777,3.110382,1.749499,1.610722,
0.05,65.0,0.955176,0.5,3.7,1440.0,34.7,2295.37,0.200585,0.001724,6.1e-05,0.999351,0.385198,31.48,650.4424,4.6468,2.7772,3.185364,1.796803,1.655984,
0.01,66.0,0.958416,3.0,3.8,0.74,367.09,2671.7,0.23847,0.012924,0.083528,0.999443,0.31986,36.14,659.7733,4.6626,2.7773,3.247472,1.835349,1.692454,
0.1,67.0,0.949219,1.6,2.8,237.4,519.99,1786.41,0.670123,0.247354,0.928383,0.99914,0.215896,35.78,669.014,4.6179,2.7774,3.29022,1.860881,1.715949,
0.1,68.0,0.948907,4.0,0.9,0.0,2400.0,1768.09,0.474749,0.687307,1e-06,0.999128,0.154595,28.97,678.2579,4.6163,2.7775,3.321784,1.878844,1.731884,
0.1,69.0,0.948423,2.2,1.4,13.47,1542.86,1724.53,0.453387,0.625822,0.008093,0.999107,0.163409,31.27,687.4934,4.614,2.7776,3.354701,1.897749,1.748759,
0.1,70.0,0.947982,2.3,2.5,9.55,775.03,1751.94,0.712595,0.34888,0.933063,0.999089,0.200128,35.59,696.7218,4.6118,2.7777,3.393767,1.920888,1.769867,
0.1,71.0,0.947525,2.0,2.2,28.73,922.3,1716.51,0.688028,0.430603,0.789933,0.999069,0.189013,34.73,705.9451,4.6096,2.7778,3.430615,1.942542,1.789491,
0.02,72.0,0.954751,3.6,1.8,0.03,1200.0,2250.18,0.388713,0.470615,0.001498,0.999338,0.183796,31.99,715.2395,4.6448,2.7779,3.46642,1.963401,1.80828,
0.1,73.0,0.947146,3.1,0.3,0.49,7200.0,1752.64,0.478206,0.69599,0.0,0.999052,0.153281,25.94,724.4719,4.6078,2.778,3.496739,1.98056,1.823433,
0.1,74.0,0.946027,0.5,3.9,1440.0,17.19,2085.56,0.200377,0.000847,0.000594,0.999,0.408166,31.68,733.6903,4.6023,2.7782,3.569664,2.02681,1.867695,
0.02,75.0,0.953029,3.4,2.9,0.14,618.74,2320.39,0.338847,0.148508,0.198968,0.999282,0.236334,35.19,742.9682,4.6364,2.7784,3.613211,2.053029,1.891855,
0.01,76.0,0.953734,3.9,2.3,0.0,882.75,2553.79,0.315991,0.288609,0.001717,0.999306,0.209102,33.44,752.2519,4.6398,2.7785,3.65196,2.075955,1.912716,
0.01,77.0,0.953437,3.3,1.1,0.22,1963.64,2578.02,0.416338,0.541198,0.0,0.999296,0.174672,29.21,761.5382,4.6384,2.7786,3.684827,2.094867,1.929567,
0.1,78.0,0.944007,2.3,3.8,9.09,352.97,1867.02,0.600862,0.006009,0.996696,0.9989,0.344789,39.15,770.7288,4.5925,2.7787,3.744858,2.132466,1.965168,
0.1,79.0,0.943477,1.7,1.8,155.88,1109.23,1651.28,0.485138,0.475439,0.23797,0.998872,0.183172,33.09,779.912,4.5899,2.7788,3.778348,2.152027,1.98272,
0.02,80.0,0.950534,1.0,3.1,720.0,286.11,2390.12,0.211583,0.026794,0.002568,0.999192,0.295885,33.01,789.1655,4.6243,2.779,3.829633,2.183653,2.012311,
0.02,81.0,0.950286,1.0,1.1,720.0,1711.59,2000.98,0.433065,0.583071,0.0,0.999183,0.169181,29.13,798.4144,4.6231,2.7791,3.860536,2.201357,2.027966,
0.02,82.0,0.950146,0.1,0.6,7200.0,3600.0,1668.45,0.468223,0.670969,0.0,0.999177,0.157014,25.66,807.6613,4.6224,2.7791,3.889383,2.217649,2.042215,
0.01,83.0,0.950585,2.3,1.9,8.81,1136.84,2511.07,0.339668,0.349382,0.00019,0.999194,0.200057,31.93,816.9141,4.6245,2.7792,3.924801,2.238442,2.060958,
0.02,84.0,0.949188,2.1,0.9,17.41,2400.0,2284.82,0.426358,0.566325,0.0,0.999139,0.171391,28.59,826.1597,4.6177,2.7793,3.955534,2.256082,2.07656,
0.05,85.0,0.94541,3.4,4.0,0.13,288.13,2136.19,0.590861,0.000522,0.977146,0.998971,0.42381,38.62,835.3635,4.5993,2.7795,4.024721,2.30006,2.118543,
0.02,86.0,0.947901,0.6,1.9,1200.0,766.64,2230.1,0.325702,0.314711,1e-06,0.999085,0.205103,30.04,844.5901,4.6115,2.7796,4.059998,2.320886,2.137336,
0.05,87.0,0.94441,0.9,3.1,800.0,277.17,2090.18,0.216532,0.017109,0.02476,0.998921,0.310674,33.34,853.7842,4.5945,2.7798,4.11089,2.352433,2.166882,
0.02,88.0,0.946957,3.1,1.4,0.44,1542.86,2272.6,0.378443,0.446547,3.9e-05,0.999043,0.186924,30.62,863.0047,4.6069,2.7799,4.142922,2.371085,2.183503,
0.01,89.0,0.94789,0.5,0.8,1440.0,2540.72,2114.07,0.433005,0.582971,0.0,0.999085,0.169194,27.19,872.2303,4.6114,2.7799,4.172192,2.387817,2.1982,
0.05,90.0,0.943314,1.5,1.7,286.83,1093.83,1867.95,0.369561,0.413333,0.011139,0.998864,0.191297,32.19,881.4111,4.5891,2.78,4.204516,2.406722,2.215093,
0.05,91.0,0.942651,3.7,3.7,0.0,375.62,2085.97,0.588092,0.003612,0.967204,0.998827,0.361288,38.83,890.588,4.5859,2.7802,4.261506,2.442555,2.248935,
0.1,92.0,0.937247,1.2,3.5,544.17,113.31,1991.96,0.527531,0.001165,0.81842,0.998486,0.397861,35.12,899.7106,4.5596,2.7804,4.323138,2.481631,2.28606,
0.01,93.0,0.946156,3.7,0.1,0.0,21600.0,2526.68,0.338918,0.347791,0.0,0.999006,0.200283,25.23,908.9344,4.603,2.7805,4.356075,2.500823,2.303246,
0.1,94.0,0.936653,2.8,0.6,1.27,3600.0,1761.53,0.442442,0.606883,0.0,0.998443,0.165993,27.35,918.0603,4.5567,2.7805,4.383748,2.516641,2.317099,
0.1,95.0,0.935794,0.9,3.6,800.0,42.86,2057.11,0.307444,0.000424,0.268997,0.998379,0.430509,33.8,927.1732,4.5526,2.7807,4.448688,2.558054,2.356576,
0.1,96.0,0.935255,3.9,3.0,0.0,568.55,1797.42,0.618703,0.060454,0.987135,0.998337,0.268501,37.98,936.2779,4.5499,2.7808,4.490236,2.583522,2.38008,
0.02,97.0,0.94221,0.2,3.3,3600.0,102.89,2550.43,0.199911,0.000377,0.0,0.998803,0.43427,28.71,945.4525,4.5838,2.781,4.55459,2.624512,2.419102,1413.0
0.1,98.0,0.934069,3.4,2.5,0.11,759.46,1758.14,0.641449,0.160598,0.943903,0.998241,0.233348,35.71,954.5448,4.5442,2.7811,4.590584,2.6462,2.438827,
0.02,99.0,0.941233,2.0,2.9,22.67,584.01,2330.5,0.30156,0.052184,0.202342,0.998746,0.273528,35.42,963.7078,4.579,2.7812,4.631934,2.671517,2.462147,
0.01,100.0,0.942044,1.6,1.9,200.95,970.65,2511.25,0.293029,0.233028,0.000146,0.998793,0.218429,31.98,972.8771,4.583,2.7813,4.665578,2.691518,2.480141,
0.1,101.0,0.932824,3.9,1.8,0.0,1200.0,1690.27,0.448572,0.333857,0.288505,0.998135,0.202284,33.27,981.957,4.5381,2.7814,4.69674,2.709948,2.496613,
0.05,102.0,0.937586,2.2,0.4,10.94,5400.0,1969.15,0.415182,0.538699,0.0,0.99851,0.174997,26.37,991.094,4.5613,2.7815,4.724138,2.725754,2.510448,
0.1,103.0,0.932377,3.5,0.6,0.04,3600.0,1758.76,0.422728,0.557772,0.0,0.998095,0.172512,27.34,1000.179,4.5359,2.7816,4.751048,2.741269,2.524019,
0.02,104.0,0.939169,1.1,3.5,654.55,64.3,2572.91,0.202774,0.000363,0.007264,0.998618,0.435508,33.42,1009.3188,4.569,2.7818,4.812866,2.78067,2.561464,
0.01,105.0,0.939938,1.5,2.0,268.4,851.07,2533.55,0.275008,0.187989,0.000197,0.998667,0.227198,32.08,1018.4673,4.5727,2.7819,4.846721,2.800902,2.5797,
0.02,106.0,0.938167,2.4,3.4,5.37,441.77,2368.54,0.386333,0.005698,0.460858,0.998551,0.346514,36.46,1027.6007,4.5641,2.782,4.895973,2.831742,2.608568,
0.01,107.0,0.938842,3.0,3.0,0.54,560.06,2626.79,0.218201,0.025851,0.020354,0.998596,0.297071,34.88,1036.7405,4.5674,2.7821,4.938444,2.857941,2.632785,
0.05,108.0,0.93457,0.2,1.6,3600.0,981.65,1854.94,0.323024,0.308418,0.0,0.998282,0.206049,27.61,1045.8365,4.5466,2.7822,4.968841,2.875927,2.648806,
0.02,109.0,0.936501,3.5,4.0,0.04,262.97,2465.68,0.468137,1.8e-05,0.671107,0.998432,0.532028,37.39,1054.9543,4.556,2.7824,5.040843,2.922441,2.693387,
0.1,110.0,0.928655,0.3,1.2,2400.0,1479.63,1504.36,0.382104,0.456396,0.0,0.997729,0.185641,27.73,1063.9927,4.5178,2.7825,5.068115,2.93837,2.70738,
0.05,111.0,0.932661,3.0,3.7,0.52,356.67,2097.42,0.587574,0.00053,0.969346,0.99812,0.423323,38.4,1073.0724,4.5373,2.7827,5.125276,2.974818,2.741894,
0.05,112.0,0.932141,1.9,3.2,31.66,474.92,2048.71,0.572002,0.010623,0.920345,0.998074,0.326261,36.97,1082.1476,4.5348,2.7828,5.169821,3.002629,2.767758,
0.01,113.0,0.935787,1.2,2.5,517.11,487.14,2616.68,0.221236,0.05363,0.000272,0.998378,0.272598,32.35,1091.2565,4.5525,2.7829,5.207476,3.025657,2.788818,
0.02,114.0,0.933875,2.5,3.8,3.5,320.01,2428.35,0.44692,0.000118,0.618069,0.998225,0.471673,37.29,1100.347,4.5432,2.7831,5.269415,3.065391,2.82662,
0.02,115.0,0.933463,1.2,2.7,514.5,417.66,2352.88,0.214981,0.030593,0.007765,0.99819,0.291481,33.17,1109.4344,4.5412,2.7832,5.308795,3.089664,2.848936,
0.1,116.0,0.925847,0.8,0.4,900.0,5400.0,1027.34,0.424227,0.561864,0.0,0.997408,0.171976,26.37,1118.446,4.5042,2.7832,5.33338,3.103784,2.861149,
0.1,117.0,0.925134,1.6,1.7,183.37,1140.64,1647.43,0.369355,0.27213,0.152596,0.997319,0.211737,32.66,1127.4506,4.5007,2.7833,5.362641,3.121229,2.87667,
0.02,118.0,0.932567,1.9,1.4,30.05,1542.86,2228.22,0.314283,0.286607,4.5e-05,0.998112,0.209417,30.66,1136.5293,4.5369,2.7834,5.391595,3.138395,2.891873,
0.01,119.0,0.933737,1.1,0.4,634.9,5400.0,1888.84,0.380428,0.451963,0.0,0.998214,0.186217,26.53,1145.6181,4.5425,2.7835,5.417734,3.153519,2.905038,
0.01,120.0,0.933067,3.8,1.4,0.0,1542.86,2543.14,0.303998,0.260914,3e-06,0.998156,0.213588,30.44,1154.703,4.5393,2.7836,5.447027,3.17087,2.920425,
0.05,121.0,0.928993,2.5,0.3,3.36,7200.0,1961.56,0.380979,0.453564,0.0,0.997765,0.186009,25.91,1163.7572,4.5195,2.7837,5.472856,3.185887,2.933517,
0.02,122.0,0.931451,1.4,0.8,331.02,2700.0,1943.91,0.378358,0.44689,0.0,0.99801,0.186879,28.38,1172.8231,4.5314,2.7837,5.49873,3.200939,2.946613,
0.05,123.0,0.927961,1.4,2.1,330.4,740.5,1962.04,0.288688,0.134182,0.088712,0.997654,0.240144,33.34,1181.855,4.5144,2.7838,5.530746,3.220301,2.964037,
0.1,124.0,0.922603,0.4,3.3,1800.0,83.8,2037.67,0.199428,6.7e-05,1.3e-05,0.996979,0.490133,30.88,1190.8361,4.4884,2.784,5.591872,3.259757,3.001633,
0.05,125.0,0.92709,0.1,1.4,7200.0,1175.58,1806.06,0.317022,0.293778,0.0,0.997555,0.208294,26.49,1199.8596,4.5102,2.7841,5.619739,3.276309,3.016252,
0.01,126.0,0.930637,2.6,2.1,2.21,958.95,2556.63,0.240704,0.102031,0.000763,0.997932,0.250157,32.57,1208.9175,4.5275,2.7842,5.652423,3.29613,3.034124,
0.1,127.0,0.921264,1.3,3.2,413.94,295.47,1864.72,0.562298,0.001955,0.905398,0.996782,0.381135,35.71,1217.8861,4.4819,2.7843,5.699941,3.326287,3.062399,
0.1,128.0,0.920517,2.3,3.9,6.69,269.6,1926.74,0.598317,8e-06,0.997451,0.996667,0.558785,39.42,1226.8478,4.4782,2.7845,5.767399,3.370212,3.104475,
0.02,129.0,0.927616,3.3,3.2,0.13,484.32,2366.34,0.351421,0.004039,0.375707,0.997615,0.35767,35.96,1235.8784,4.5128,2.7846,5.811559,3.398032,3.130374,
0.05,130.0,0.924368,0.5,2.4,1440.0,458.39,2032.38,0.212962,0.033782,1.2e-05,0.99722,0.288176,30.72,1244.8756,4.497,2.7847,5.847586,3.420296,3.150728,
0.02,131.0,0.926777,1.0,2.8,720.0,329.34,2389.85,0.203515,0.008357,0.001672,0.997519,0.334073,32.72,1253.897,4.5087,2.7849,5.888617,3.445987,3.174501,
0.1,132.0,0.91865,2.4,2.5,4.54,727.69,1771.28,0.602404,0.056871,0.95096,0.99636,0.270594,35.78,1262.8391,4.4691,2.785,5.922242,3.46669,3.193314,
0.02,133.0,0.925602,2.1,3.8,12.8,293.23,2451.29,0.441531,1.2e-05,0.605127,0.997377,0.546303,37.22,1271.8505,4.503,2.7851,5.986316,3.508305,3.233051,
0.1,134.0,0.917533,3.3,2.5,0.12,729.84,1772.11,0.600938,0.052635,0.951628,0.996163,0.273236,35.76,1280.7821,4.4637,2.7852,6.019781,3.528934,3.251795,
0.1,135.0,0.918135,2.2,0.1,8.99,21600.0,1701.12,0.297193,0.244848,0.0,0.996271,0.216332,25.19,1289.7314,4.4666,2.7853,6.046998,3.545053,3.266072,
0.01,136.0,0.925982,2.5,0.7,3.03,3085.71,2570.05,0.328205,0.321801,0.0,0.997424,0.204049,27.59,1298.752,4.5048,2.7854,6.072804,3.560264,3.279357,
0.02,137.0,0.924063,1.7,3.3,103.27,394.02,2387.41,0.319818,0.000894,0.300062,0.99718,0.40643,36.06,1307.7479,4.4955,2.7855,6.120452,3.590603,3.3078,
0.02,138.0,0.923502,3.5,3.4,0.0,420.82,2389.24,0.389603,0.000606,0.47485,0.997104,0.41899,36.65,1316.7379,4.4928,2.7857,6.169128,3.621689,3.336995,
0.05,139.0,0.92019,3.1,2.7,0.29,642.99,2021.63,0.52619,0.022878,0.794289,0.996615,0.301111,35.82,1325.6955,4.4766,2.7858,6.204827,3.64389,3.357299,
0.01,140.0,0.923642,0.2,3.6,3600.0,20.07,2922.32,0.199428,8e-06,0.0,0.997123,0.558555,28.47,1334.6962,4.4934,2.7859,6.267802,3.684843,3.396396,
0.01,141.0,0.923574,1.5,0.5,228.47,4320.0,2322.0,0.349793,0.375925,0.0,0.997114,0.196351,26.94,1343.6898,4.4931,2.786,6.292074,3.699049,3.408689,
0.1,142.0,0.914238,3.3,0.5,0.11,4320.0,1733.58,0.366049,0.417364,0.0,0.995519,0.190761,26.82,1352.5975,4.4477,2.7861,6.315552,3.712834,3.420617,
0.02,143.0,0.921952,2.2,0.3,8.61,7200.0,2266.71,0.333274,0.334743,0.0,0.996885,0.202155,25.9,1361.5823,4.4852,2.7862,6.340248,3.727396,3.433284,
0.05,144.0,0.918536,1.5,0.8,226.58,2700.0,1725.53,0.357335,0.395169,0.0,0.99634,0.19373,28.54,1370.5242,4.4686,2.7862,6.363955,3.741328,3.44532,1413.0
0.02,145.0,0.920362,3.5,4.0,0.0,178.6,2553.86,0.464413,0.0,0.662712,0.996642,0.70723,37.76,1379.4855,4.4775,2.7865,6.441046,3.792138,3.49431,
