Terminal Current [C],Cycle,SOH(measured),Stage1 [C],Stage2 [C],S1 [s],S2 [s],S3 [s],Total,r_soh,r_time,r_soh_val,delta_soh,Avg Temp [°C],Throughput [Ah],Discharge Cap [Ah],Terminal V [V],LLI [%],LAM_neg [%],LAM_pos [%],c
0.01,33.0,0.977474,2.6,3.7,4.51,421.74,2625.47,0.354444,0.311558,0.074665,0.999774,0.205576,36.23,349.9481,4.7553,2.7728,1.597835,0.852679,0.779409,
0.02,34.0,0.975834,2.4,2.7,8.95,721.66,2288.19,0.513347,0.68266,0.100829,0.999756,0.15529,34.6,359.4483,4.7473,2.7729,1.646473,0.880834,0.805384,
0.05,35.0,0.972287,3.0,3.8,0.98,395.03,2064.69,0.684597,0.244151,0.967485,0.999711,0.216453,38.32,368.9143,4.7301,2.7731,1.711026,0.919843,0.842238,
0.1,36.0,0.967045,1.5,3.0,349.71,434.23,1798.96,0.783236,0.56066,0.897614,0.99963,0.172134,35.92,378.3291,4.7046,2.7732,1.762355,0.950052,0.87032,
0.05,37.0,0.971079,2.3,3.2,12.24,544.71,2019.58,0.760536,0.498172,0.90332,0.999694,0.180236,36.86,387.7828,4.7242,2.7734,1.815067,0.981207,0.899324,
0.1,38.0,0.965875,3.5,2.3,0.15,922.14,1722.8,0.825919,0.740199,0.824793,0.999609,0.146226,34.82,397.185,4.6989,2.7735,1.858095,1.005897,0.921892,
0.1,39.0,0.965308,1.5,3.2,346.3,378.47,1818.04,0.73387,0.405844,0.929031,0.999598,0.192296,36.22,406.5829,4.6961,2.7736,1.912351,1.038237,0.952115,
0.05,40.0,0.969562,3.2,0.9,0.46,2400.0,2011.8,0.533593,0.834147,0.0,0.999671,0.127893,28.76,416.0287,4.7168,2.7737,1.949631,1.059062,0.970802,
0.01,41.0,0.973024,1.9,1.4,93.41,1542.86,2487.1,0.513236,0.783228,2e-06,0.999721,0.138562,30.35,425.5025,4.7337,2.7739,1.989299,1.081429,0.991002,
0.02,42.0,0.971048,3.2,3.9,0.45,364.02,2380.37,0.490972,0.093079,0.634505,0.999694,0.253439,37.27,434.956,4.7241,2.774,2.056677,1.122601,1.030028,
0.05,43.0,0.968632,0.6,0.1,1200.0,21600.0,1389.56,0.427683,0.569379,0.0,0.999657,0.17099,25.2,444.3902,4.7123,2.7742,2.103361,1.149287,1.054588,
0.1,44.0,0.962631,0.1,1.3,7200.0,1432.5,1506.0,0.530131,0.825556,0.0,0.999544,0.129856,26.42,453.7596,4.6831,2.7743,2.139213,1.169286,1.072489,
0.1,45.0,0.961902,1.2,3.5,600.0,217.9,1887.7,0.519491,0.079054,0.719909,0.999528,0.259202,35.17,463.1235,4.6796,2.7744,2.205043,1.209682,1.110795,
0.1,46.0,0.96163,0.6,0.7,1200.0,3085.71,1224.42,0.54444,0.861339,0.0,0.999522,0.121082,27.18,472.4829,4.6782,2.7745,2.237875,1.227765,1.126787,
0.01,47.0,0.969628,3.9,2.0,0.0,1080.0,2533.55,0.458895,0.647109,0.000293,0.999672,0.16044,32.3,481.9225,4.7172,2.7747,2.279595,1.251779,1.148653,
0.05,48.0,0.96554,2.3,0.4,11.29,5400.0,1994.38,0.527233,0.818282,0.0,0.999603,0.13146,26.42,491.3336,4.6973,2.7748,2.314272,1.271074,1.165836,
0.02,49.0,0.967276,0.7,3.4,1028.57,226.17,2422.0,0.212464,0.031187,0.000156,0.999634,0.290841,32.27,500.7506,4.7057,2.7749,2.3843,1.314315,1.206959,
0.02,50.0,0.96705,0.4,0.8,1800.0,2639.98,1811.44,0.52643,0.816261,0.0,0.99963,0.131896,26.98,510.1626,4.7046,2.775,2.418217,1.333135,1.223647,
0.05,51.0,0.963566,0.8,2.1,900.0,685.21,1941.35,0.445117,0.612311,0.000699,0.999564,0.165257,31.43,519.542,4.6877,2.7752,2.459082,1.356752,1.245152,
0.02,52.0,0.965913,2.8,2.2,1.8,967.77,2248.02,0.438981,0.582518,0.015129,0.999609,0.169254,33.25,528.9442,4.6991,2.7753,2.500428,1.380713,1.266985,
0.01,53.0,0.966744,0.8,1.0,900.0,1992.96,2220.22,0.505896,0.764927,0.0,0.999625,0.141939,28.26,538.3533,4.7031,2.7754,2.535587,1.400448,1.284588,
0.01,54.0,0.965934,2.7,3.6,2.61,430.3,2638.66,0.26295,0.095518,0.062052,0.99961,0.252518,36.07,547.7576,4.6992,2.7755,2.593779,1.435841,1.317859,
0.05,55.0,0.961499,2.9,2.5,1.2,797.87,1977.51,0.625229,0.505019,0.558293,0.999519,0.179352,34.93,557.1177,4.6776,2.7757,2.635871,1.460439,1.340355,
0.1,56.0,0.956336,4.0,1.3,0.0,1661.54,1755.42,0.495549,0.737092,0.002088,0.999386,0.146745,30.92,566.4316,4.6525,2.7758,2.670756,1.480241,1.35809,
0.05,57.0,0.960571,2.7,2.8,2.55,668.5,2001.65,0.666059,0.384148,0.781252,0.999497,0.195225,35.89,575.7828,4.6731,2.7759,2.715305,1.50661,1.382361,
0.01,58.0,0.964524,0.6,0.4,1200.0,5400.0,1987.53,0.509597,0.774202,0.0,0.999583,0.140252,26.08,585.1725,4.6923,2.776,2.748438,1.525085,1.398719,
0.05,59.0,0.959756,0.4,1.8,1800.0,875.16,1880.75,0.448234,0.620846,0.0,0.999478,0.164092,29.23,594.514,4.6691,2.7761,2.786026,1.546703,1.418246,
0.01,60.0,0.963242,1.8,2.2,124.69,859.94,2535.14,0.393473,0.483155,0.000748,0.999557,0.182174,32.73,603.8904,4.6861,2.7762,2.826925,1.570575,1.440005,
0.05,61.0,0.958869,3.1,1.3,0.55,1661.54,1983.48,0.477913,0.694843,0.000213,0.999455,0.153456,30.48,613.2289,4.6648,2.7763,2.86175,1.590395,1.457739,
0.05,62.0,0.958491,3.5,1.1,0.11,1963.64,1995.12,0.483707,0.709534,9e-06,0.999445,0.15119,29.64,622.565,4.663,2.7764,2.895856,1.609768,1.47503,
0.02,63.0,0.961507,1.9,0.1,66.61,21600.0,2191.59,0.434078,0.585435,0.0,0.999519,0.168867,25.27,631.9371,4.6776,2.7765,2.933347,1.631197,1.494371,
0.02,64.0,0.960329,1.5,2.7,318.95,521.64,2315.92,0.333822,0.307293,0.027517,0.999492,0.20622,33.92,641.2864,4.6719,2.7766,2.977568,1.657407,1.518486,1413.0
0.1,65.0,0.952274,1.3,2.5,478.78,533.62,1767.48,0.58072,0.402041,0.550131,0.999256,0.192805,34.14,650.5562,4.6327,2.7767,3.018664,1.681679,1.540708,
0.1,66.0,0.951882,0.4,1.6,1800.0,1042.46,1604.99,0.455534,0.639214,0.0,0.999242,0.16155,28.95,659.8212,4.6308,2.7768,3.0535,1.701743,1.558728,
0.1,67.0,0.951645,1.3,0.8,477.08,2700.0,1314.75,0.510383,0.776342,0.0,0.999233,0.139856,28.6,669.0829,4.6297,2.7769,3.084047,1.718891,1.573834,
0.02,68.0,0.958984,1.2,0.6,585.01,3600.0,1741.09,0.501095,0.753009,0.0,0.999458,0.144041,27.44,678.417,4.6654,2.777,3.11531,1.736427,1.589282,
0.1,69.0,0.950518,1.7,3.7,174.44,303.08,1872.58,0.602148,0.016773,0.989002,0.999191,0.311325,38.16,687.6702,4.6242,2.7772,3.176975,1.774764,1.62559,
0.05,70.0,0.954472,3.9,3.8,0.0,367.84,2087.59,0.593821,0.015789,0.9691,0.999329,0.313307,38.87,696.9621,4.6434,2.7774,3.238177,1.812826,1.6616,
0.01,71.0,0.958211,3.6,0.7,0.04,3085.71,2592.0,0.45978,0.64973,0.0,0.999438,0.160069,27.6,706.2983,4.6616,2.7775,3.271328,1.831726,1.678418,
0.05,72.0,0.95365,0.8,1.9,900.0,789.14,1910.3,0.399884,0.499723,0.000337,0.999303,0.180036,31.11,715.5803,4.6394,2.7776,3.307756,1.85293,1.697562,
0.02,73.0,0.956314,4.0,0.6,0.0,3600.0,2312.1,0.468405,0.67132,0.0,0.999385,0.156963,27.3,724.8991,4.6524,2.7777,3.339877,1.871201,1.713764,
0.01,74.0,0.956729,0.7,2.7,1028.57,409.22,2625.53,0.254964,0.137709,3e-06,0.999397,0.239176,31.23,734.213,4.6544,2.7778,3.386213,1.899132,1.739625,
0.05,75.0,0.952062,1.7,3.6,167.58,328.36,2086.53,0.56557,0.0163,0.898001,0.999248,0.312262,37.23,743.4823,4.6317,2.7779,3.444642,1.935413,1.773866,
0.1,76.0,0.946826,2.4,3.2,6.71,519.45,1809.29,0.639386,0.108459,0.990487,0.999037,0.247954,37.71,752.6997,4.6062,2.7781,3.491318,1.963813,1.800245,
0.1,77.0,0.946147,3.9,3.9,0.0,332.07,1883.2,0.60044,0.004476,0.997121,0.999006,0.354337,40.15,761.9114,4.6029,2.7782,3.555471,2.004164,1.838593,
0.01,78.0,0.954054,3.8,3.8,0.0,360.7,2681.21,0.234874,0.005805,0.081723,0.999316,0.345911,36.6,771.2005,4.6414,2.7784,3.617514,2.042984,1.875366,
0.02,79.0,0.952547,1.5,1.7,301.56,1097.08,2173.52,0.389914,0.47471,0.000443,0.999265,0.183266,31.63,780.4716,4.6341,2.7785,3.652065,2.063082,1.893405,
0.1,80.0,0.944454,2.2,2.4,12.85,815.72,1744.79,0.693475,0.328166,0.90606,0.998923,0.203113,35.26,789.6653,4.5947,2.7786,3.689516,2.085299,1.91361,
0.01,81.0,0.952507,1.5,3.6,299.78,263.28,2699.71,0.205328,0.004004,0.009684,0.999264,0.357953,34.81,798.9382,4.6339,2.7788,3.751881,2.124424,1.9507,
0.05,82.0,0.94809,1.5,2.0,298.19,855.69,1924.75,0.38199,0.397362,0.058067,0.999093,0.193435,33.07,808.1664,4.6124,2.7789,3.787141,2.145132,1.969373,
0.01,83.0,0.951668,3.7,2.2,0.0,939.42,2544.8,0.314653,0.28595,0.001067,0.999234,0.209521,33.05,817.4299,4.6298,2.779,3.824784,2.167443,1.989632,
0.05,84.0,0.947137,2.6,3.1,3.05,545.84,2031.41,0.593518,0.084282,0.899986,0.999051,0.256953,36.85,826.6506,4.6077,2.7791,3.869592,2.194726,2.014889,
0.02,85.0,0.949351,3.0,3.6,0.66,408.1,2378.96,0.416499,0.010999,0.530675,0.999146,0.325124,36.76,835.8929,4.6185,2.7793,3.924696,2.229038,2.047174,
0.02,86.0,0.949094,3.3,1.1,0.21,1963.64,2294.86,0.412697,0.532174,0.0,0.999135,0.175843,29.39,845.1367,4.6173,2.7794,3.956163,2.247209,2.063306,
0.02,87.0,0.948319,3.7,3.7,0.0,380.26,2391.44,0.430091,0.005404,0.570271,0.999103,0.348229,37.56,854.3684,4.6135,2.7795,4.013942,2.28338,2.097458,
0.02,88.0,0.947993,0.9,1.7,800.0,923.08,2184.48,0.358283,0.396147,1.5e-05,0.999089,0.193598,30.58,863.5957,4.6119,2.7796,4.047609,2.30311,2.115153,
0.01,89.0,0.948732,3.0,1.7,0.63,1270.59,2535.85,0.348167,0.370816,4.2e-05,0.99912,0.197055,31.23,872.8315,4.6155,2.7797,4.081627,2.323072,2.133077,
0.1,90.0,0.939538,3.2,1.5,0.3,1440.0,1722.85,0.409452,0.498515,0.025794,0.998642,0.180192,31.69,881.9795,4.5708,2.7798,4.112782,2.341212,2.149229,
0.02,91.0,0.946923,0.2,1.4,3600.0,1226.84,2099.89,0.38426,0.46113,0.0,0.999042,0.185026,27.34,891.1956,4.6067,2.7799,4.144573,2.359743,2.165734,
0.02,92.0,0.946402,2.7,2.1,1.95,995.25,2251.52,0.316643,0.280972,0.011127,0.999018,0.210311,33.08,900.4073,4.6042,2.78,4.179973,2.380736,2.1847,
0.02,93.0,0.94593,4.0,2.6,0.0,722.26,2306.74,0.295777,0.147987,0.091958,0.998996,0.236467,34.94,909.616,4.6019,2.7801,4.219007,2.404248,2.206189,
0.02,94.0,0.945667,2.6,1.2,2.84,1800.0,2283.28,0.390317,0.476298,3e-06,0.998983,0.183061,29.79,918.8253,4.6006,2.7802,4.249959,2.422236,2.222156,
0.01,95.0,0.946405,3.7,1.5,0.0,1440.0,2550.08,0.354031,0.385561,7e-06,0.999018,0.195033,30.76,928.0399,4.6042,2.7803,4.282526,2.441318,2.239212,
0.1,96.0,0.93711,2.6,2.7,2.81,676.5,1775.86,0.644499,0.142827,0.969181,0.998477,0.237807,36.26,937.1627,4.559,2.7804,4.320975,2.464578,2.260497,
0.05,97.0,0.941417,1.4,2.6,363.12,516.7,2012.9,0.362302,0.122887,0.283489,0.998757,0.243399,34.23,946.327,4.5799,2.7805,4.360012,2.48824,2.282161,
0.01,98.0,0.945106,3.1,1.7,0.42,1270.59,2533.54,0.328739,0.322325,4.3e-05,0.998956,0.203971,31.23,955.527,4.5979,2.7806,4.393242,2.507857,2.299759,
0.01,99.0,0.945164,2.8,0.2,1.26,10800.0,2549.03,0.39093,0.477845,0.0,0.998959,0.182861,25.54,964.7402,4.5981,2.7807,4.423349,2.525261,2.315157,
0.01,100.0,0.944469,3.1,1.0,0.41,2160.0,2577.35,0.384943,0.462896,0.0,0.998924,0.184796,28.82,973.9396,4.5948,2.7808,4.453569,2.542791,2.330673,
0.01,101.0,0.943683,1.5,3.5,279.14,285.65,2696.2,0.204501,0.001955,0.009854,0.998883,0.381137,34.67,983.1268,4.5909,2.781,4.511175,2.57912,2.365015,
0.05,102.0,0.938979,3.8,3.8,0.0,338.65,2109.92,0.5885,0.000857,0.97109,0.998605,0.407778,38.86,992.2682,4.568,2.7811,4.571817,2.617645,2.401577,
0.02,103.0,0.941485,0.3,2.2,2400.0,575.14,2294.96,0.255056,0.13826,0.0,0.998761,0.239026,28.99,1001.4324,4.5802,2.7812,4.608691,2.639893,2.421831,
0.05,104.0,0.938151,2.5,2.1,3.88,981.95,1945.82,0.380293,0.24006,0.211398,0.99855,0.217173,33.78,1010.5639,4.564,2.7813,4.642322,2.659972,2.439925,
0.1,105.0,0.93291,3.6,3.1,0.0,533.75,1808.67,0.609856,0.035762,0.989807,0.998142,0.286273,37.58,1019.6462,4.5385,2.7815,4.685083,2.686402,2.464406,
0.02,106.0,0.939815,2.8,3.8,1.2,334.75,2420.25,0.443041,0.00047,0.607804,0.998659,0.427165,37.16,1028.7957,4.5721,2.7816,4.746598,2.725614,2.501655,
0.01,107.0,0.941074,0.8,0.4,900.0,5400.0,1888.24,0.415253,0.538763,0.0,0.998737,0.174988,26.28,1037.9563,4.5782,2.7817,4.773963,2.741319,2.515366,
0.05,108.0,0.936376,2.2,1.2,10.85,1800.0,1956.49,0.378648,0.447345,6.3e-05,0.998423,0.186819,30.14,1047.0744,4.5554,2.7818,4.802701,2.75808,2.530151,
0.1,109.0,0.930943,2.7,3.7,1.73,362.44,1868.37,0.598666,0.001105,0.996579,0.997962,0.399569,39.07,1056.1376,4.529,2.782,4.859318,2.794086,2.564234,
0.05,110.0,0.935261,1.4,2.1,348.61,744.1,1955.92,0.308541,0.195359,0.076825,0.998338,0.225663,33.19,1065.2411,4.55,2.7821,4.892717,2.81415,2.582328,
0.02,111.0,0.937783,3.0,2.0,0.54,1051.8,2246.82,0.283788,0.203459,0.006749,0.998524,0.224026,32.77,1074.3688,4.5622,2.7822,4.92578,2.833952,2.600146,
0.02,112.0,0.937236,3.5,3.1,0.04,528.78,2350.43,0.332345,0.019978,0.311642,0.998486,0.305578,35.85,1083.4932,4.5596,2.7823,4.969243,2.860902,2.625125,
0.02,113.0,0.936987,3.4,1.4,0.09,1542.86,2265.9,0.334284,0.336434,4.2e-05,0.998468,0.20191,30.62,1092.6163,4.5584,2.7824,4.999081,2.878509,2.640751,
0.01,114.0,0.937352,1.0,3.9,720.0,13.27,2911.28,0.199824,9.9e-05,0.000215,0.998494,0.477368,32.46,1101.7519,4.5601,2.7825,5.064016,2.920179,2.680486,
0.02,115.0,0.935439,3.6,3.8,0.0,325.21,2428.67,0.445059,0.000184,0.613286,0.998352,0.457346,37.73,1110.8573,4.5508,2.7827,5.125724,2.9597,2.71807,
0.01,116.0,0.936599,2.7,0.4,1.63,5400.0,2570.84,0.373641,0.434882,0.0,0.998439,0.18845,26.31,1119.9845,4.5565,2.7828,5.153199,2.975693,2.732095,
0.1,117.0,0.926922,3.8,3.6,0.0,384.37,1858.48,0.598472,0.001203,0.996209,0.997536,0.396824,39.72,1129.0081,4.5094,2.7829,5.206426,3.009529,2.764026,
0.02,118.0,0.934187,3.8,2.0,0.0,1044.59,2250.95,0.27001,0.168904,0.006996,0.998251,0.231401,33.08,1138.1011,4.5447,2.783,5.238836,3.029032,2.781562,1413.0
0.02,119.0,0.933884,3.1,1.5,0.35,1440.0,2254.63,0.312652,0.282386,0.00013,0.998226,0.210086,30.99,1147.1934,4.5433,2.7831,5.268484,3.046629,2.797192,1413.0
0.1,120.0,0.925812,2.0,1.5,20.25,1440.0,1684.93,0.347478,0.339279,0.030715,0.997403,0.2015,31.75,1156.2059,4.504,2.7832,5.296849,3.063449,2.812087,
0.05,121.0,0.9304,1.5,1.1,256.67,1955.98,1709.12,0.369327,0.424349,1.3e-05,0.997909,0.189837,29.9,1165.261,4.5263,2.7833,5.323722,3.079219,2.825907,
0.01,122.0,0.933893,1.8,2.6,57.98,659.07,2608.9,0.221148,0.048586,0.005171,0.998227,0.275956,33.88,1174.3516,4.5433,2.7834,5.361036,3.102117,2.846846,
0.01,123.0,0.933613,3.0,1.5,0.5,1440.0,2537.54,0.298359,0.246788,8e-06,0.998203,0.215994,30.61,1183.4411,4.5419,2.7835,5.390908,3.119898,2.862662,
0.01,124.0,0.933185,3.3,2.1,0.14,967.31,2555.22,0.248451,0.121317,0.000726,0.998166,0.243871,32.51,1192.5243,4.5399,2.7836,5.424009,3.139917,2.880722,
0.1,125.0,0.923922,3.7,2.3,0.0,843.13,1748.5,0.60382,0.121661,0.889309,0.997161,0.243768,35.46,1201.5176,4.4948,2.7837,5.456809,3.159871,2.898762,
0.02,126.0,0.931238,0.3,2.5,2400.0,427.64,2353.51,0.209959,0.025903,0.0,0.99799,0.297005,29.21,1210.5823,4.5304,2.7838,5.495881,3.18408,2.921033,
0.05,127.0,0.927886,2.7,2.3,1.52,839.76,1981.75,0.418243,0.104134,0.44265,0.997645,0.249423,34.46,1219.6142,4.5141,2.7839,5.529071,3.204284,2.939303,
0.05,128.0,0.92745,2.3,2.7,6.88,649.79,2017.53,0.527749,0.041902,0.778671,0.997596,0.280956,35.74,1228.6425,4.512,2.784,5.565808,3.226962,2.960052,
0.1,129.0,0.922455,3.8,0.9,0.0,2400.0,1743.89,0.37146,0.430171,1e-06,0.996958,0.18907,28.95,1237.6273,4.4877,2.7841,5.591531,3.242097,2.973282,
0.01,130.0,0.931047,2.0,0.9,19.22,2400.0,2550.67,0.336633,0.342596,0.0,0.997972,0.201024,28.43,1246.6948,4.5295,2.7842,5.618683,3.258119,2.987355,
0.01,131.0,0.930413,3.6,3.0,0.0,548.42,2639.87,0.212133,0.011203,0.020175,0.99791,0.324525,35.31,1255.7527,4.5264,2.7843,5.660111,3.283978,3.011279,
0.1,132.0,0.921045,1.2,3.3,506.08,235.2,1898.86,0.532303,0.000546,0.831837,0.996749,0.422315,35.28,1264.718,4.4808,2.7844,5.71245,3.317484,3.042917,
0.1,133.0,0.92129,2.2,0.2,9.44,10800.0,1713.43,0.369266,0.424772,0.0,0.996786,0.189781,25.5,1273.6977,4.482,2.7845,5.737779,3.332321,3.055885,
0.01,134.0,0.929967,1.5,0.1,245.11,21600.0,2262.67,0.251341,0.129421,0.0,0.997866,0.241487,25.31,1282.758,4.5242,2.7846,5.769266,3.351034,3.072693,
0.01,135.0,0.928958,3.3,1.1,0.13,1963.64,2561.21,0.318427,0.297188,0.0,0.997762,0.207765,29.2,1291.804,4.5193,2.7847,5.796578,3.36718,3.086897,
0.05,136.0,0.924441,2.7,2.0,1.44,1027.8,1945.35,0.315047,0.140436,0.148567,0.99723,0.238441,33.49,1300.8018,4.4973,2.7848,5.827162,3.385717,3.103513,
0.1,137.0,0.91934,3.9,1.4,0.0,1542.86,1708.21,0.322611,0.297419,0.010871,0.996476,0.20773,31.5,1309.7521,4.4725,2.7849,5.854083,3.401802,3.117703,
0.1,138.0,0.919674,1.5,0.2,241.63,10800.0,1457.63,0.36152,0.405534,0.0,0.996532,0.192337,25.68,1318.7108,4.4741,2.7849,5.879267,3.416538,3.130588,
0.02,139.0,0.926274,0.1,2.9,7200.0,283.59,2415.0,0.200042,0.001375,0.0,0.997459,0.392511,27.24,1327.7281,4.5062,2.7851,5.926804,3.44675,3.158906,1413.0
0.1,140.0,0.918254,0.6,0.9,1200.0,2102.47,1384.32,0.382435,0.457942,0.0,0.996291,0.18544,28.05,1336.6644,4.4672,2.7851,5.950903,3.460897,3.171166,
0.01,141.0,0.927163,1.7,0.3,109.28,7200.0,2441.34,0.349321,0.37452,0.0,0.997564,0.196544,25.99,1345.698,4.5106,2.7852,5.976295,3.475804,3.184157,
0.02,142.0,0.925087,0.7,3.0,1028.57,257.75,2435.9,0.199873,0.000928,9.9e-05,0.997313,0.405201,31.94,1354.703,4.5005,2.7854,6.024627,3.506589,3.213052,
0.02,143.0,0.92454,3.8,3.1,0.0,509.13,2367.06,0.328661,0.004803,0.318228,0.997243,0.352056,36.2,1363.7035,4.4978,2.7855,6.066785,3.533178,3.237736,1413.0
0.01,144.0,0.925503,1.0,1.3,720.0,1291.47,2389.04,0.29374,0.235668,0.0,0.997365,0.217954,29.59,1372.7107,4.5025,2.7856,6.094102,3.54951,3.252142,
