Terminal Current [C],Cycle,SOH(measured),Stage1 [C],Stage2 [C],S1 [s],S2 [s],S3 [s],Total,r_soh,r_time,r_soh_val,delta_soh,Avg Temp [°C],Throughput [Ah],Discharge Cap [Ah],Terminal V [V],LLI [%],LAM_neg [%],LAM_pos [%]
0.01,41.0,0.934833,0.1,3.7,7200.0,6.72,3782.4,0.199661,0.0,0.0,0.998304,1.5056,12.56,415.7949,4.5479,2.8336,5.109644,3.670534,3.494534
0.01,42.0,0.93175,1.8,3.9,9.28,16.82,3753.04,0.324356,0.0,0.311872,0.998038,2.446376,20.64,424.8774,4.5329,2.8343,5.378844,3.868266,3.68837
0.05,43.0,0.923213,3.6,3.6,0.0,30.47,2927.29,0.599174,0.0,0.999403,0.997065,2.393398,23.75,433.8641,4.4913,2.835,5.631754,4.054201,3.870473
0.05,44.0,0.921996,2.3,3.1,1.13,496.05,2578.24,0.598608,1e-05,0.998065,0.996891,1.050196,22.91,442.8419,4.4854,2.8353,5.74149,4.134699,3.946974
0.01,45.0,0.927015,3.8,2.2,0.0,849.42,3404.91,0.207457,0.01597,0.003898,0.997547,0.696236,18.65,451.8675,4.5098,2.8355,5.814379,4.188033,3.996231
0.01,46.0,0.924179,1.7,3.9,12.45,15.23,3749.45,0.325923,0.0,0.316209,0.997195,2.523285,20.61,460.8826,4.496,2.8361,6.064489,4.372161,4.176524
0.02,47.0,0.922094,1.2,1.3,217.59,1521.77,2961.24,0.227495,0.070239,4.5e-05,0.996906,0.623001,16.32,469.8586,4.4859,2.8363,6.12722,4.418034,4.218373
0.1,48.0,0.908847,1.0,2.6,498.23,447.44,2224.81,0.597042,0.000484,0.995009,0.994225,0.863521,20.84,478.7081,4.4215,2.8366,6.21197,4.480314,4.276786
0.01,49.0,0.921664,1.7,2.7,12.01,611.73,3396.64,0.215219,0.000603,0.039023,0.996842,0.852981,19.53,487.6823,4.4838,2.8368,6.29495,4.541242,4.333689
0.05,50.0,0.914248,0.1,3.5,7200.0,8.69,2943.51,0.199104,0.0,0.0,0.995521,1.568044,12.7,496.6115,4.4477,2.8372,6.442574,4.649962,4.438581
0.1,51.0,0.904126,1.9,3.4,5.64,97.71,2478.09,0.598553,0.0,0.999986,0.992791,2.29069,24.82,505.4293,4.3985,2.8378,6.651761,4.804322,4.589267
0.02,52.0,0.913747,2.7,3.5,0.14,31.66,3377.67,0.578325,0.0,0.948106,0.995414,2.516391,21.58,514.3226,4.4453,2.8384,6.87507,4.969124,4.750314
0.01,53.0,0.914639,0.6,1.3,1200.0,1138.08,3328.05,0.207666,0.021363,0.0,0.995603,0.682119,14.81,523.2262,4.4496,2.8385,6.936699,5.014376,4.791607
0.05,54.0,0.907334,0.8,3.0,831.6,28.5,2904.39,0.336413,0.0,0.344134,0.993799,1.463082,18.88,532.0637,4.4141,2.8389,7.063914,5.108255,4.881675
0.02,55.0,0.910677,1.7,2.9,11.13,535.53,3027.62,0.510362,1.5e-05,0.778538,0.994702,1.028226,20.94,540.9323,4.4304,2.8391,7.153053,5.173984,4.943485
0.05,56.0,0.905831,0.1,1.1,7200.0,1432.4,2418.72,0.216353,0.044209,0.0,0.993346,0.646362,11.87,549.7497,4.4068,2.8393,7.209622,5.215621,4.981264
0.02,57.0,0.909401,0.5,1.5,1440.0,906.13,3005.21,0.20291,0.010088,0.0,0.994374,0.718392,15.17,558.6027,4.4242,2.8395,7.271811,5.261408,5.023144
0.01,58.0,0.909572,1.5,3.1,22.68,464.08,3393.82,0.255346,0.0,0.141157,0.994419,1.337224,20.4,567.4613,4.425,2.8398,7.383937,5.344227,5.102089
0.01,59.0,0.909209,3.6,0.5,0.0,4320.0,3424.08,0.226692,0.06957,0.0,0.994323,0.623491,12.41,576.3187,4.4232,2.84,7.437253,5.383465,5.137427
0.01,60.0,0.907602,0.8,3.4,811.9,9.49,3744.3,0.198845,0.0,0.000174,0.993877,1.554815,17.47,585.1677,4.4154,2.8403,7.564582,5.477568,5.227722
0.05,61.0,0.901449,2.7,0.5,0.11,4320.0,2598.96,0.240977,0.106529,0.0,0.991826,0.601271,12.61,593.9494,4.3855,2.8405,7.615009,5.514722,5.261062
0.05,62.0,0.900513,1.8,1.6,7.36,1265.23,2537.43,0.30448,0.015773,0.249698,0.991459,0.696836,18.23,602.7154,4.3809,2.8406,7.672662,5.557282,5.299789
0.02,63.0,0.904242,2.5,1.7,0.35,1171.01,3015.21,0.205163,0.008844,0.007648,0.99283,0.72472,17.81,611.5179,4.3991,2.8408,7.732166,5.601222,5.339855
0.1,64.0,0.891138,2.2,2.6,1.35,632.81,2178.4,0.597449,0.000385,0.99986,0.986755,0.874392,22.83,620.1944,4.3353,2.841,7.802717,5.653471,5.388375
0.1,65.0,0.889032,2.6,3.9,0.21,18.16,2538.33,0.597073,0.0,0.999989,0.985388,2.608394,24.53,628.8639,4.3251,2.8416,8.004761,5.803286,5.534704
0.02,66.0,0.900379,0.5,2.2,1440.0,445.39,3088.36,0.198298,4e-05,3e-06,0.991405,0.981996,16.28,637.6302,4.3803,2.8418,8.081479,5.860022,5.587633
0.02,67.0,0.899651,1.7,2.2,10.17,801.79,3028.81,0.277463,0.001513,0.196592,0.991107,0.809153,19.43,646.3892,4.3767,2.842,8.144683,5.906811,5.630585
0.01,68.0,0.900605,1.2,1.1,161.98,1878.36,3279.87,0.203905,0.014016,0.0,0.991496,0.702546,15.3,655.1555,4.3814,2.8421,8.199605,5.947435,5.667367
0.05,69.0,0.893544,0.9,2.8,601.01,320.85,2628.78,0.524278,0.0,0.816612,0.988163,1.330394,20.13,663.8556,4.347,2.8424,8.300221,6.022062,5.738285
0.1,70.0,0.884835,4.0,2.5,0.0,665.83,2172.98,0.59655,0.000439,0.999818,0.982236,0.868072,22.97,672.4707,4.3046,2.8426,8.366136,6.071002,5.783545
0.05,71.0,0.892553,2.8,0.5,0.02,4320.0,2581.64,0.225931,0.071025,0.0,0.987602,0.622431,12.6,681.1655,4.3422,2.8427,8.413959,6.106401,5.815203
0.05,72.0,0.890062,1.5,3.9,20.38,11.01,2917.03,0.596997,0.0,0.999456,0.986074,2.727587,23.01,689.8493,4.3301,2.8433,8.61182,6.253372,5.958685
0.02,73.0,0.893833,2.8,1.8,0.01,1063.09,3019.4,0.207592,0.003467,0.021352,0.988322,0.769567,18.15,698.5508,4.3484,2.8435,8.668886,6.295683,5.997207
0.1,74.0,0.879523,2.9,3.9,0.0,17.7,2530.66,0.595452,0.0,0.99999,0.977278,2.656671,25.11,707.1328,4.2788,2.844,8.856631,6.435326,6.133459
0.1,75.0,0.878485,0.3,2.7,2400.0,37.44,2546.91,0.195233,0.0,3e-06,0.976161,1.634216,15.71,715.6868,4.2737,2.8443,8.971369,6.520643,6.215267
0.01,76.0,0.890726,1.7,3.1,9.38,444.98,3391.45,0.272803,0.0,0.188759,0.986498,1.568505,20.57,724.362,4.3333,2.8446,9.08052,6.601794,6.292737
0.1,77.0,0.876672,3.0,0.9,0.0,2400.0,2157.09,0.206137,0.028112,0.00019,0.974083,0.668717,15.46,732.8976,4.2649,2.8448,9.128077,6.637191,6.32452
0.05,78.0,0.882315,3.3,3.7,0.0,21.3,2904.08,0.595834,0.0,0.999568,0.980032,2.690487,23.53,741.5014,4.2924,2.8453,9.309789,6.772493,6.456388
0.05,79.0,0.88165,1.6,2.3,13.04,728.25,2551.31,0.589353,0.000404,0.983275,0.979408,0.872026,20.97,750.0847,4.2891,2.8455,9.369753,6.817149,6.497364
0.1,80.0,0.873227,1.9,1.9,4.16,966.38,2171.28,0.593561,0.002836,0.996248,0.969636,0.779161,20.5,758.5852,4.2482,2.8456,9.423208,6.857051,6.533667
0.1,81.0,0.874658,1.0,0.1,395.56,21600.0,1627.62,0.201268,0.017388,0.0,0.971566,0.692116,10.4,767.104,4.2551,2.8458,9.470803,6.892369,6.565522
0.1,82.0,0.870699,1.9,3.9,4.12,14.65,2524.72,0.593178,0.0,0.999991,0.96591,2.704593,24.43,775.606,4.2359,2.8463,9.64751,7.024133,6.693976
0.05,83.0,0.876631,2.3,3.5,0.67,25.52,2897.34,0.594637,0.0,0.999576,0.974033,2.699574,23.01,784.1504,4.2647,2.8467,9.821101,7.153566,6.820024
0.02,84.0,0.880695,1.5,0.8,17.87,2700.0,2973.16,0.200599,0.012258,0.0,0.978477,0.709012,14.17,792.7255,4.2845,2.8469,9.868155,7.188625,6.851404
0.1,85.0,0.867756,3.5,1.6,0.0,1218.7,2157.33,0.578819,0.004234,0.962305,0.961016,0.760014,19.48,801.1723,4.2216,2.847,9.918018,7.225937,6.885157
0.01,86.0,0.879543,3.0,3.3,0.0,33.62,3725.41,0.338089,0.0,0.356572,0.977299,2.709989,20.76,809.7364,4.2789,2.8475,10.08806,7.352836,7.00864
0.05,87.0,0.873063,2.0,2.1,2.49,826.71,2548.62,0.578771,0.000575,0.961648,0.969406,0.85526,20.27,818.2359,4.2474,2.8477,10.142866,7.393816,7.046003
0.1,88.0,0.864384,0.2,3.6,3600.0,3.16,2573.74,0.190916,0.0,0.0,0.954582,1.702569,14.37,826.6824,4.2052,2.848,10.248633,7.472907,7.121707
0.02,89.0,0.875199,0.3,3.9,2400.0,0.13,3415.95,0.194453,0.0,0.0,0.972264,1.728005,14.98,835.2445,4.2578,2.8483,10.355101,7.552438,7.197735
0.1,90.0,0.862401,2.1,1.4,1.52,1442.1,2137.73,0.498481,0.004923,0.76611,0.950338,0.752807,18.3,843.6389,4.1955,2.8485,10.402447,7.587939,7.229718
0.1,91.0,0.862466,0.3,0.4,2400.0,4966.54,1256.41,0.222879,0.081957,0.0,0.950482,0.61505,11.54,852.0326,4.1958,2.8486,10.441433,7.617116,7.255432
0.1,92.0,0.861502,1.3,1.1,38.76,1925.63,2077.3,0.205884,0.008792,0.031772,0.948292,0.725005,16.72,860.418,4.1911,2.8487,10.486786,7.651144,7.285953
0.05,93.0,0.868119,0.8,3.9,717.3,0.45,2908.33,0.463058,0.0,0.676819,0.961655,1.705208,19.21,868.9033,4.2233,2.849,10.589683,7.728162,7.359519
0.05,94.0,0.867665,2.2,1.2,0.93,1757.29,2483.8,0.195823,0.004722,0.004407,0.960856,0.754801,16.69,877.3491,4.2211,2.8492,10.636311,7.763105,7.390888
0.01,95.0,0.872428,0.3,3.0,2400.0,13.39,3776.02,0.1937,0.0,0.0,0.968502,1.743106,14.72,885.8572,4.2443,2.8495,10.740163,7.840831,7.465137
0.01,96.0,0.871724,2.1,2.2,1.45,760.95,3390.87,0.197792,0.000107,0.010637,0.96747,0.93551,18.76,894.3434,4.2409,2.8496,10.796675,7.883192,7.503888
0.02,97.0,0.870064,3.9,0.4,0.0,5400.0,2983.09,0.201369,0.020969,0.0,0.964907,0.683026,11.93,902.8186,4.2328,2.8498,10.838411,7.914472,7.531603
0.05,98.0,0.864754,2.4,1.9,0.35,940.07,2549.92,0.547579,0.00071,0.890569,0.955335,0.84522,19.62,911.2369,4.207,2.8499,10.889224,7.952652,7.566231
0.02,99.0,0.868176,1.3,2.9,36.63,467.36,3015.55,0.535834,0.0,0.858708,0.961754,1.462274,21.19,919.6908,4.2236,2.8502,10.974957,8.016941,7.627014
0.01,100.0,0.869157,3.9,2.0,0.0,871.33,3395.31,0.194158,0.000234,0.003449,0.963425,0.898099,18.49,928.1521,4.2284,2.8504,11.028268,8.056962,7.663443
0.1,101.0,0.854863,2.7,1.6,0.02,1190.48,2159.66,0.575231,0.002163,0.970645,0.930541,0.792104,19.33,936.4734,4.1588,2.8505,11.07522,8.092333,7.695354
0.1,102.0,0.854313,3.9,1.8,0.0,1009.95,2169.22,0.5841,0.001272,0.994559,0.92884,0.817431,20.43,944.7894,4.1562,2.8506,11.123429,8.128636,7.728203
0.1,103.0,0.852507,3.3,3.3,0.0,31.11,2500.4,0.584593,0.0,0.999992,0.922983,2.712946,25.24,953.0936,4.1474,2.8511,11.276813,8.243713,7.840136
0.1,104.0,0.851809,1.1,2.8,195.92,423.01,2188.26,0.584068,0.0,0.999867,0.920604,1.354147,23.14,961.3872,4.144,2.8513,11.353817,8.301588,7.894647
0.1,105.0,0.851049,2.1,2.7,1.33,545.57,2158.33,0.583568,1e-06,0.999952,0.917935,1.177508,23.59,969.6743,4.1403,2.8515,11.420665,8.351906,7.941578
0.1,106.0,0.850485,0.8,1.9,687.34,623.16,2200.88,0.530611,0.000253,0.868322,0.915905,0.894303,18.9,977.9534,4.1375,2.8517,11.47175,8.390402,7.97666
0.05,107.0,0.858023,2.3,0.8,0.51,2700.0,2485.81,0.19139,0.008675,0.0,0.9396,0.725647,14.5,986.3065,4.1742,2.8518,11.513573,8.42188,8.004647
0.05,108.0,0.856855,0.4,3.7,1800.0,0.55,2946.69,0.187289,0.0,2.8e-05,0.936389,1.701617,16.11,994.6841,4.1685,2.8521,11.607919,8.492807,8.072228
0.05,109.0,0.856338,4.0,1.3,0.0,1554.36,2510.01,0.198115,0.002341,0.025488,0.934917,0.78832,17.5,1003.0195,4.166,2.8522,11.652651,8.526526,8.102459
0.02,110.0,0.859721,3.2,2.9,0.0,473.36,3012.89,0.546599,0.0,0.894497,0.944002,1.496573,21.56,1011.3915,4.1825,2.8525,11.735087,8.588552,8.161053
0.1,111.0,0.846524,3.9,3.0,0.0,437.02,2171.04,0.580053,0.0,0.999982,0.900301,1.690843,25.16,1019.6351,4.1183,2.8528,11.827136,8.657897,8.22713
0.1,112.0,0.844894,3.4,3.3,0.0,29.7,2502.06,0.57863,0.0,0.999992,0.893167,2.727351,25.2,1027.8658,4.1103,2.8532,11.972917,8.767519,8.333676
0.1,113.0,0.844406,1.3,1.3,32.19,1510.9,2129.75,0.406447,0.003132,0.567515,0.890943,0.774432,17.93,1036.0848,4.108,2.8533,12.015625,8.799771,8.362549
0.05,114.0,0.852151,0.1,0.5,7200.0,3544.35,1985.05,0.194379,0.025058,0.0,0.921778,0.674342,11.03,1044.3785,4.1456,2.8534,12.053046,8.828008,8.38737
0.1,115.0,0.843493,3.9,1.4,0.0,1396.37,2144.54,0.510459,0.002066,0.830743,0.886677,0.794295,18.68,1052.5888,4.1035,2.8536,12.096465,8.860907,8.416898
0.05,116.0,0.850896,1.6,1.4,10.14,1383.59,2527.06,0.223692,0.001487,0.099049,0.917388,0.809987,17.74,1060.8713,4.1395,2.8537,12.140666,8.894318,8.446862
0.01,117.0,0.855675,0.9,3.0,472.56,25.13,3728.05,0.188669,0.0,0.005182,0.932983,1.887155,18.47,1069.2119,4.1628,2.854,12.240123,8.969218,8.518433
0.02,118.0,0.853147,0.8,2.9,660.82,24.58,3362.63,0.196972,0.0,0.029877,0.925107,1.77845,18.38,1077.5193,4.1505,2.8543,12.333285,9.03942,8.58531
0.05,119.0,0.848005,1.8,2.5,4.55,599.68,2537.91,0.579779,3e-06,0.996237,0.906417,1.104949,21.65,1085.7759,4.1255,2.8545,12.391648,9.083551,8.626046
0.02,120.0,0.852352,3.6,0.5,0.0,4320.0,2953.59,0.188665,0.010433,0.0,0.92246,0.716778,12.54,1094.0764,4.1466,2.8546,12.430231,9.112703,8.651762
0.05,121.0,0.847085,2.6,1.9,0.05,907.41,2553.14,0.547185,0.000263,0.91637,0.902661,0.892573,19.84,1102.3221,4.121,2.8548,12.47747,9.148516,8.68416
0.1,122.0,0.841172,0.3,0.1,2400.0,21600.0,428.58,0.175647,0.001536,0.0,0.875165,0.808438,10.24,1110.5107,4.0922,2.8549,12.52033,9.180771,8.713254
0.02,123.0,0.849393,2.1,3.6,1.13,19.2,3356.84,0.567122,0.0,0.961886,0.91184,2.803911,21.47,1118.8,4.1322,2.8553,12.662598,9.287968,8.817336
0.01,124.0,0.850678,2.0,1.0,1.78,2129.5,3291.31,0.183975,0.001636,0.0,0.916605,0.805434,14.98,1127.0803,4.1385,2.8555,12.704845,9.319924,8.845843
0.02,125.0,0.849103,3.0,0.2,0.0,10800.0,2893.4,0.187743,0.013994,0.0,0.910729,0.702622,10.74,1135.3533,4.1308,2.8556,12.741821,9.347914,8.87048
0.05,126.0,0.843783,3.9,1.2,0.0,1687.41,2501.45,0.181305,0.001764,0.007476,0.888047,0.801829,17.04,1143.5661,4.1049,2.8557,12.783552,9.379595,8.898769
0.01,127.0,0.849096,2.0,2.1,1.75,776.67,3402.18,0.185402,4.1e-05,0.008114,0.910702,0.98117,18.56,1151.8321,4.1308,2.8559,12.834019,9.417838,8.933582
0.02,128.0,0.845959,2.8,3.2,0.0,32.2,3350.34,0.563523,0.0,0.959868,0.897878,2.769908,21.84,1160.0719,4.1155,2.8563,12.971404,9.521503,9.034158
0.02,129.0,0.844445,3.0,3.9,0.0,12.9,3360.64,0.563502,0.0,0.963194,0.891123,2.796443,21.65,1168.328,4.1082,2.8567,13.108721,9.625125,9.134705
0.02,130.0,0.843855,2.8,2.5,0.0,591.74,3013.64,0.465818,1e-06,0.720353,0.888384,1.16301,20.71,1176.5443,4.1053,2.8569,13.166728,9.669086,9.175302
0.02,131.0,0.84316,3.9,2.6,0.0,554.63,3010.2,0.494784,0.0,0.79442,0.885082,1.252918,21.07,1184.7547,4.1019,2.8571,13.228763,9.716123,9.218994
0.02,132.0,0.843534,3.2,0.1,0.0,21600.0,2841.45,0.17907,0.004241,0.0,0.886871,0.759944,10.26,1192.9746,4.1037,2.8572,13.267132,9.745157,9.244778
0.05,133.0,0.838237,1.3,0.4,28.01,5400.0,2398.95,0.178907,0.017672,0.0,0.859193,0.69133,12.02,1201.1379,4.0779,2.8573,13.302105,9.771744,9.268063
0.1,134.0,0.829527,0.4,1.9,1800.0,466.84,2251.49,0.160444,8e-06,0.000279,0.801646,1.058387,16.18,1209.2134,4.0356,2.8575,13.354223,9.81141,9.304515
0.05,135.0,0.83655,0.4,3.8,1800.0,0.0,2956.02,0.169863,0.0,2.6e-05,0.849261,1.687489,16.14,1217.3935,4.0697,2.8577,13.435852,9.873221,9.363143
0.1,136.0,0.827131,1.2,3.9,44.62,3.98,2517.57,0.556597,0.0,0.999988,0.783008,2.812555,24.29,1225.4821,4.0239,2.8581,13.569329,9.974226,9.461247
0.02,137.0,0.837874,1.8,3.8,3.94,12.14,3362.3,0.555997,0.0,0.961439,0.857106,2.810282,21.25,1233.6716,4.0762,2.8585,13.70165,10.074243,9.558246
0.05,138.0,0.834019,1.4,0.1,18.16,21600.0,2337.34,0.168908,0.005626,0.0,0.833286,0.746415,10.26,1241.7981,4.0574,2.8587,13.738145,10.101891,9.582746
0.05,139.0,0.831593,3.2,3.1,0.0,34.76,2871.94,0.563203,0.0,0.999641,0.816732,2.733869,23.52,1249.8953,4.0456,2.859,13.865331,10.198231,9.676111
0.1,140.0,0.823269,3.8,1.6,0.0,1119.42,2167.47,0.544003,0.000633,0.984188,0.750373,0.850659,19.81,1257.9087,4.0051,2.8592,13.906069,10.229337,9.704001
0.01,141.0,0.836729,3.2,2.0,0.0,813.87,3411.48,0.172165,3.8e-05,0.005202,0.850342,0.984533,18.66,1266.0538,4.0706,2.8593,13.952906,10.264992,9.736315
0.05,142.0,0.830255,1.4,1.7,17.75,1011.62,2558.17,0.463454,0.000263,0.754838,0.807068,0.892589,19.13,1274.1353,4.0391,2.8595,13.99535,10.297418,9.765451
0.05,143.0,0.829055,3.6,3.0,0.0,399.03,2552.16,0.559391,0.0,0.999441,0.798073,2.151779,23.72,1282.2083,4.0333,2.8598,14.094264,10.372489,9.83746
0.05,144.0,0.828692,3.2,1.7,0.0,1022.93,2558.91,0.465258,0.000275,0.765224,0.795292,0.890345,19.37,1290.2752,4.0315,2.8599,14.136244,10.404534,9.866225
0.01,145.0,0.834388,4.0,1.0,0.0,2073.15,3316.35,0.167511,0.00093,0.0,0.835696,0.83235,15.11,1298.3965,4.0592,2.86,14.175581,10.43454,9.892906
0.05,146.0,0.827437,3.7,2.7,0.0,500.23,2536.91,0.556564,0.0,0.99868,0.785463,1.433702,23.01,1306.4522,4.0254,2.8602,14.241433,10.484726,9.939908
0.1,147.0,0.81886,0.7,2.5,813.27,150.85,2408.43,0.527283,0.0,0.963546,0.709323,1.594345,19.58,1314.4229,3.9837,2.8605,14.314054,10.540004,9.99214
