Terminal Current [C],Cycle,SOH(measured),Stage1 [C],Stage2 [C],S1 [s],S2 [s],S3 [s],Total,r_soh,r_time,r_soh_val,delta_soh,Avg Temp [°C],Throughput [Ah],Discharge Cap [Ah],Terminal V [V],LLI [%],LAM_neg [%],LAM_pos [%]
0.1,13.0,0.96204,3.8,0.1,0.0,21600.0,2280.34,0.595277,0.988426,0.0,0.999531,0.288221,10.36,157.6539,4.6802,2.8243,1.553736,1.08704,1.028708
0.05,14.0,0.966234,1.4,3.3,113.42,437.92,2618.33,0.59917,0.003068,0.99505,0.999615,0.775413,22.78,167.0677,4.7006,2.8248,1.749745,1.228805,1.166091
0.01,15.0,0.971369,1.1,0.7,475.04,3085.71,3100.69,0.591005,0.977665,0.0,0.999698,0.320048,13.47,176.5246,4.7256,2.825,1.829184,1.285575,1.218394
0.01,16.0,0.970446,2.6,0.6,0.5,3600.0,3534.04,0.586259,0.965806,0.0,0.999685,0.340909,12.92,185.9815,4.7211,2.8252,1.91146,1.344427,1.272796
0.1,17.0,0.954507,2.7,3.4,0.32,460.27,2230.97,0.599973,0.00031,0.999958,0.99933,0.884669,24.5,195.2828,4.6436,2.8257,2.109799,1.488198,1.412317
0.01,18.0,0.966631,0.5,2.5,1440.0,438.3,3475.53,0.228195,0.070676,0.0,0.999623,0.622683,16.18,204.6967,4.7026,2.8261,2.243745,1.58496,1.504668
0.01,19.0,0.962455,1.7,3.7,17.15,47.77,3750.9,0.295507,0.0,0.238998,0.99954,1.87737,20.81,214.0852,4.6823,2.827,2.612337,1.853356,1.768811
0.1,20.0,0.948452,1.1,0.7,451.48,3085.71,1901.78,0.580525,0.951757,0.0,0.999109,0.357997,14.12,223.3187,4.6141,2.8272,2.681374,1.902865,1.814132
0.01,21.0,0.957875,3.5,3.9,0.0,25.24,3768.21,0.312693,0.0,0.282017,0.999429,1.96832,21.11,232.6562,4.66,2.828,3.026649,2.154595,2.061651
0.05,22.0,0.951311,2.4,1.7,1.0,1270.59,2578.68,0.553816,0.702905,0.182025,0.999221,0.458992,18.31,241.9179,4.628,2.8283,3.105804,2.211635,2.114417
0.1,23.0,0.941215,0.5,3.7,1440.0,7.12,2595.22,0.212378,0.0,0.031573,0.998745,1.226085,17.66,251.106,4.5789,2.8288,3.304793,2.35659,2.255271
0.1,24.0,0.942037,0.3,0.2,2400.0,10800.0,1425.09,0.574419,0.93665,0.0,0.998793,0.371732,10.57,260.2784,4.5829,2.8289,3.365736,2.400401,2.294978
0.1,25.0,0.940081,0.5,0.8,1440.0,2374.09,1901.46,0.545131,0.863489,0.0,0.998676,0.412163,13.62,269.4292,4.5734,2.8291,3.432084,2.448189,2.338647
0.1,26.0,0.937694,0.5,3.0,1440.0,29.7,2575.25,0.212017,0.0,0.030784,0.998518,1.243213,17.74,278.5688,4.5618,2.8296,3.620226,2.585379,2.471773
0.1,27.0,0.937279,1.3,0.7,166.5,3085.71,2150.81,0.529176,0.823696,0.0,0.998489,0.426591,14.1,287.6969,4.5598,2.8298,3.685268,2.632322,2.514627
0.05,28.0,0.944039,0.9,1.4,726.15,1160.52,2526.87,0.414608,0.536273,0.000796,0.998902,0.493079,16.51,296.8875,4.5927,2.83,3.75902,2.685663,2.563769
0.01,29.0,0.949088,2.9,0.9,0.06,2400.0,3485.29,0.42069,0.552158,0.0,0.999135,0.490029,14.24,306.1325,4.6172,2.8302,3.83138,2.737973,2.611821
0.01,30.0,0.946522,1.2,3.6,282.29,18.83,3745.61,0.211907,0.0,0.030256,0.999023,1.589584,19.53,315.3601,4.6047,2.8307,4.051931,2.899086,2.768789
0.02,31.0,0.944343,0.7,1.3,1028.57,1225.47,2964.18,0.354364,0.386452,0.0,0.998918,0.522012,15.24,324.5532,4.5941,2.8309,4.124614,2.951712,2.8172
0.01,32.0,0.942445,2.4,4.0,0.88,19.4,3757.68,0.325526,0.0,0.314407,0.998816,2.255784,20.7,333.74,4.5849,2.8317,4.417225,3.165969,3.027423
0.1,33.0,0.927934,2.8,1.2,0.12,1800.0,2222.36,0.395961,0.452835,0.038242,0.997651,0.509011,16.75,342.7758,4.5143,2.8319,4.483567,3.214094,3.071523
0.01,34.0,0.938609,2.0,3.7,4.63,25.61,3750.32,0.323248,0.0,0.30883,0.998581,2.307152,20.69,351.917,4.5662,2.8326,4.76441,3.41997,3.273398
0.02,35.0,0.934189,4.0,3.7,0.0,27.67,3389.47,0.577331,0.0,0.944201,0.998251,2.311757,22.06,361.0118,4.5447,2.8333,5.032925,3.616928,3.466387
0.01,36.0,0.932857,1.8,3.5,9.31,67.88,3705.46,0.321385,0.0,0.304394,0.998138,2.277452,20.83,370.1022,4.5383,2.834,5.286481,3.803032,3.648519
0.05,37.0,0.926404,0.9,1.2,682.35,1421.11,2466.25,0.277179,0.194043,0.000167,0.997475,0.567807,15.99,379.1202,4.5069,2.8342,5.350495,3.849635,3.691073
0.1,38.0,0.915944,1.7,3.5,12.93,66.44,2513.14,0.599167,0.0,0.999985,0.995865,2.316977,24.91,388.0476,4.456,2.8348,5.595973,4.030126,3.86776
0.05,39.0,0.92205,3.4,3.3,0.0,438.58,2581.47,0.598935,0.0,0.998887,0.996899,1.420989,23.74,397.0287,4.4857,2.8352,5.743432,4.138382,3.972039
0.1,40.0,0.912222,3.3,3.4,0.0,406.03,2210.49,0.599007,0.0,0.99998,0.995073,1.85415,26.03,405.9155,4.4379,2.8357,5.930186,4.275771,4.105599
0.02,41.0,0.923707,1.1,1.0,355.3,2012.12,2863.44,0.246369,0.117357,0.0,0.997132,0.596081,15.14,414.907,4.4938,2.8359,5.991342,4.320411,4.146199
0.05,42.0,0.918614,1.0,1.2,501.66,1492.27,2466.54,0.241273,0.104508,0.000498,0.996354,0.602291,16.23,423.8492,4.469,2.836,6.052537,4.365143,4.186945
0.02,43.0,0.922629,0.1,0.5,7200.0,4043.2,2369.25,0.329284,0.324718,0.0,0.996983,0.534865,10.95,432.8292,4.4885,2.8362,6.10684,4.404788,4.222573
0.01,44.0,0.922313,0.8,3.7,862.99,4.46,3756.42,0.199426,0.0,9.7e-05,0.996937,1.430597,17.36,441.8306,4.487,2.8366,6.24519,4.506483,4.320301
0.05,45.0,0.915692,3.2,2.2,0.0,840.75,2572.82,0.583408,0.01456,0.946052,0.995816,0.700705,20.66,450.7456,4.4548,2.8368,6.313506,4.556568,4.366413
0.01,46.0,0.920883,3.3,1.2,0.0,1800.0,3390.91,0.218382,0.047592,0.0,0.996724,0.642683,15.61,459.7117,4.48,2.837,6.375944,4.602294,4.408118
0.01,47.0,0.919695,1.1,2.9,341.9,401.68,3429.23,0.202815,5e-06,0.008765,0.996535,1.077406,19.11,468.6672,4.4742,2.8372,6.477478,4.676937,4.47877
0.01,48.0,0.918846,0.5,2.1,1440.0,521.59,3439.73,0.199586,0.000769,0.0,0.996394,0.841427,15.69,477.6133,4.4701,2.8375,6.556511,4.734973,4.532819
0.02,49.0,0.916858,3.9,0.6,0.0,3600.0,3080.34,0.246573,0.118414,0.0,0.996039,0.595597,13.09,486.5451,4.4604,2.8376,6.612838,4.776237,4.570117
0.01,50.0,0.917154,1.7,2.9,11.58,541.5,3389.93,0.231595,3e-05,0.080909,0.996094,0.99557,19.99,495.4767,4.4619,2.8379,6.704163,4.843415,4.633314
0.1,51.0,0.902553,0.3,2.4,2400.0,381.91,2267.74,0.19845,4e-06,1e-06,0.992238,1.091437,15.87,504.2648,4.3908,2.8381,6.802631,4.915982,4.702103
0.01,52.0,0.915278,1.8,2.4,7.93,726.27,3396.17,0.205261,0.001948,0.013338,0.995733,0.797102,19.14,513.1766,4.4527,2.8384,6.874712,4.968989,4.751133
0.1,53.0,0.901193,3.9,0.8,0.0,2700.0,2223.99,0.247333,0.122464,5e-06,0.991727,0.593776,14.72,521.9531,4.3842,2.8385,6.928594,5.008594,4.786939
0.1,54.0,0.902612,0.8,0.1,831.89,21600.0,1226.65,0.219226,0.051934,0.0,0.99226,0.638307,10.42,530.7425,4.3911,2.8387,6.98598,5.05066,4.825283
0.01,55.0,0.914256,0.4,0.1,1800.0,21600.0,2204.8,0.208681,0.023942,0.0,0.995523,0.676566,10.28,539.6451,4.4478,2.8389,7.046397,5.094916,4.865627
0.05,56.0,0.905123,2.8,3.6,0.05,26.96,2916.14,0.598418,0.0,0.999484,0.993121,2.54788,23.15,548.4635,4.4033,2.8394,7.261776,5.254065,5.021107
0.01,57.0,0.910393,3.7,1.1,0.0,1963.64,3384.78,0.209511,0.026463,0.0,0.99463,0.671677,15.24,557.327,4.429,2.8396,7.319795,5.296735,5.059851
0.05,58.0,0.903784,3.0,1.8,0.0,1090.38,2555.19,0.457113,0.013642,0.632803,0.992674,0.703849,19.36,566.1255,4.3968,2.8398,7.379957,5.341085,5.100338
0.01,59.0,0.909244,0.8,0.6,814.12,3240.64,2939.39,0.231965,0.082746,0.0,0.994332,0.614553,13.05,574.9757,4.4234,2.8399,7.432571,5.379812,5.135154
0.01,60.0,0.908626,0.5,0.7,1440.0,2575.95,3041.03,0.224968,0.065337,0.0,0.994165,0.626696,12.9,583.82,4.4204,2.8401,7.485868,5.419035,5.170472
0.02,61.0,0.906675,2.1,0.4,2.19,5400.0,3050.16,0.239046,0.100812,0.0,0.993604,0.604201,11.92,592.6538,4.4109,2.8402,7.53703,5.456697,5.204267
0.1,62.0,0.89356,0.6,1.7,1200.0,733.3,2190.92,0.206475,0.00793,0.014172,0.988172,0.72996,16.94,601.3524,4.3471,2.8404,7.597735,5.501535,5.245363
0.02,63.0,0.904193,1.0,4.0,453.92,2.4,3381.42,0.279137,0.0,0.201437,0.992814,1.709421,19.39,610.1886,4.3988,2.8408,7.734823,5.602983,5.343047
0.05,64.0,0.89855,0.7,2.8,1028.57,40.83,2894.39,0.224821,0.0,0.066735,0.990635,1.470413,18.15,618.9443,4.3714,2.8411,7.851406,5.689285,5.425625
0.01,65.0,0.902885,1.0,3.7,446.09,6.51,3739.97,0.201354,0.0,0.007205,0.992358,1.740506,18.68,627.7602,4.3925,2.8415,7.987038,5.789729,5.522318
0.05,66.0,0.896295,0.6,2.0,1200.0,541.37,2601.06,0.198837,0.000678,0.001619,0.989593,0.847426,17.08,636.4863,4.3604,2.8417,8.053716,5.839074,5.567883
0.02,67.0,0.900099,1.3,1.2,58.32,1780.1,2941.1,0.204563,0.015741,2e-05,0.991291,0.696935,16.01,645.2477,4.3789,2.8419,8.10873,5.879755,5.604728
0.01,68.0,0.901315,3.1,0.3,0.0,7200.0,3385.16,0.224385,0.065077,0.0,0.991774,0.6269,11.3,654.0304,4.3848,2.842,8.158228,5.916326,5.637482
0.02,69.0,0.899357,3.5,0.2,0.0,10800.0,2988.1,0.230795,0.081497,0.0,0.990983,0.615342,10.78,662.7954,4.3753,2.8422,8.206614,5.952058,5.669436
0.02,70.0,0.897641,0.1,2.7,7200.0,44.68,3372.79,0.198046,0.0,0.0,0.990228,1.640381,12.58,671.5376,4.3669,2.8425,8.329887,6.043441,5.757135
0.05,71.0,0.891456,2.0,3.3,3.07,394.25,2576.19,0.59711,0.0,0.999301,0.98695,2.128035,23.57,680.2213,4.3369,2.8429,8.48656,6.159757,5.86986
0.05,72.0,0.890741,2.1,2.4,1.93,703.3,2557.88,0.592505,0.000515,0.987493,0.986508,0.860475,21.1,688.8932,4.3334,2.8431,8.550776,6.207412,5.913764
0.01,73.0,0.895254,0.9,3.4,590.12,10.81,3733.33,0.198517,0.0,0.001757,0.989073,1.696875,18.16,697.6197,4.3553,2.8435,8.673672,6.298677,6.001342
0.01,74.0,0.894036,2.2,3.1,1.2,453.58,3391.89,0.272663,0.0,0.18744,0.988432,1.497944,20.51,706.3266,4.3494,2.8438,8.781211,6.378561,6.077511
0.01,75.0,0.892782,0.8,3.5,766.78,6.27,3742.17,0.197662,0.0,0.000288,0.987734,1.652001,17.57,715.0357,4.3433,2.8441,8.898185,6.465488,6.160771
0.01,76.0,0.892221,2.7,1.4,0.07,1485.48,3352.3,0.199385,0.004746,1.1e-05,0.987409,0.754561,16.43,723.7209,4.3406,2.8443,8.952626,6.505909,6.197416
0.1,77.0,0.876417,3.8,3.4,0.0,31.15,2520.53,0.594751,0.0,0.99999,0.973776,2.646143,25.09,732.2556,4.2637,2.8448,9.134428,6.641266,6.329406
0.01,78.0,0.888085,2.6,3.9,0.16,17.06,3737.77,0.343309,0.0,0.365907,0.984729,2.718418,20.48,740.9232,4.3205,2.8453,9.317974,6.777837,6.462488
0.01,79.0,0.887219,1.0,2.7,398.75,409.3,3417.71,0.198893,0.0,0.005181,0.9841,1.195672,18.81,749.5623,4.3162,2.8455,9.399149,6.838259,6.519214
0.01,80.0,0.886619,3.2,1.9,0.0,970.01,3389.38,0.197695,0.001046,0.001367,0.983651,0.826737,18.18,758.1933,4.3133,2.8457,9.455711,6.880386,6.557608
0.1,81.0,0.873462,3.3,0.2,0.0,10800.0,2149.37,0.225445,0.078631,0.0,0.969961,0.617195,10.77,766.7053,4.2493,2.8458,9.498249,6.912057,6.585775
0.01,82.0,0.884108,4.0,3.5,0.0,26.27,3731.74,0.339895,0.0,0.358923,0.981626,2.727502,20.78,775.3219,4.3011,2.8463,9.676112,7.044607,6.714874
0.1,83.0,0.869416,2.3,2.9,0.67,501.51,2165.76,0.592758,0.0,0.999967,0.963855,1.239855,24.08,783.7868,4.2296,2.8466,9.757239,7.105204,6.771949
0.1,84.0,0.868521,1.1,2.9,236.69,397.17,2197.49,0.592402,0.0,0.999831,0.96235,1.365319,23.12,792.2442,4.2253,2.8468,9.845641,7.171236,6.834487
0.01,85.0,0.881311,3.1,2.9,0.0,499.58,3382.65,0.251479,0.0,0.139157,0.979082,1.303363,20.63,800.8247,4.2875,2.8471,9.929648,7.23391,6.89352
0.05,86.0,0.875212,2.2,0.6,1.02,3600.0,2542.14,0.204801,0.025862,0.0,0.972282,0.672798,13.25,809.3483,4.2578,2.8472,9.973935,7.266977,6.922973
0.01,87.0,0.880517,1.5,0.7,17.65,3085.71,3344.74,0.200011,0.010879,0.0,0.978299,0.714761,13.46,817.9226,4.2836,2.8474,10.020706,7.301883,6.954205
0.05,88.0,0.873208,2.3,3.1,0.64,432.14,2556.42,0.593595,0.0,0.999182,0.969609,1.692515,23.24,826.4267,4.2481,2.8477,10.127129,7.38142,7.030236
0.02,89.0,0.87718,2.4,1.2,0.39,1773.71,2952.26,0.196621,0.004175,3.5e-05,0.974683,0.760685,16.05,834.9649,4.2674,2.8478,10.176062,7.41798,7.06314
0.1,90.0,0.862945,2.8,3.4,0.0,28.69,2510.16,0.590304,0.0,0.999991,0.951538,2.698226,25.3,843.3738,4.1982,2.8483,10.341377,7.541603,7.18352
0.05,91.0,0.870931,0.3,0.3,2400.0,7164.81,1156.64,0.223385,0.075328,0.0,0.96627,0.619409,11.06,851.8501,4.237,2.8484,10.380946,7.571122,7.209493
0.05,92.0,0.870033,0.9,1.0,531.91,1746.16,2422.99,0.196242,0.008132,4.5e-05,0.964858,0.728753,15.61,860.3188,4.2326,2.8486,10.426856,7.605503,7.240284
0.01,93.0,0.875366,3.3,1.2,0.0,1764.55,3324.16,0.195545,0.002624,1e-06,0.972476,0.782871,15.81,868.8391,4.2586,2.8487,10.475856,7.64218,7.273318
0.1,94.0,0.861272,2.1,0.5,1.5,4320.0,2144.73,0.205319,0.039419,0.0,0.947756,0.652061,12.73,877.2278,4.19,2.8488,10.516782,7.672862,7.300537
0.01,95.0,0.873761,0.1,3.1,7200.0,12.13,3766.53,0.194074,0.0,0.0,0.97037,1.740284,12.45,885.7543,4.2508,2.8491,10.621559,7.75125,7.375448
0.1,96.0,0.859565,3.2,0.7,0.0,3085.71,2137.0,0.197701,0.022447,0.0,0.943609,0.67971,14.17,894.124,4.1817,2.8493,10.66361,7.782802,7.403528
0.01,97.0,0.872076,0.8,2.8,712.15,44.05,3713.66,0.193779,0.0,0.000453,0.96799,1.694312,17.77,902.6168,4.2426,2.8496,10.764434,7.858294,7.475528
0.02,98.0,0.869958,1.1,2.0,209.63,757.04,3032.36,0.212204,0.000273,0.047868,0.964737,0.890674,18.63,911.0861,4.2323,2.8497,10.818248,7.898659,7.512299
0.05,99.0,0.864978,2.6,1.8,0.1,1015.56,2548.23,0.509936,0.001,0.795949,0.955784,0.828883,19.21,919.5062,4.208,2.8499,10.868221,7.93621,7.546297
0.02,100.0,0.869274,0.7,0.4,943.35,5055.0,2126.49,0.205132,0.03102,0.0,0.963619,0.663887,12.15,927.9661,4.2289,2.85,10.908639,7.966517,7.573039
0.01,101.0,0.869866,1.8,2.0,5.31,868.02,3395.22,0.194369,0.000245,0.003383,0.964588,0.895874,18.28,936.4346,4.2318,2.8502,10.962124,8.006674,7.6096
0.05,102.0,0.864335,2.9,0.1,0.0,21600.0,2431.08,0.19636,0.013659,0.0,0.954482,0.70379,10.28,944.8583,4.2049,2.8503,11.004429,8.038373,7.637886
0.1,103.0,0.854324,1.3,3.1,36.22,399.55,2179.25,0.585767,0.0,0.999981,0.928875,2.008233,24.64,953.1777,4.1562,2.8506,11.119907,8.12504,7.721281
0.02,104.0,0.86607,2.6,1.7,0.09,1092.89,3019.73,0.19827,0.000843,0.015874,0.957916,0.837039,18.06,961.608,4.2134,2.8508,11.169215,8.162056,7.754728
0.02,105.0,0.864236,3.9,3.9,0.0,14.85,3362.9,0.575524,0.0,0.961672,0.954277,2.781469,21.73,970.0523,4.2044,2.8513,11.325978,8.279621,7.869044
0.1,106.0,0.850304,3.4,3.4,0.0,26.69,2503.37,0.583045,0.0,0.999992,0.915243,2.733261,25.23,978.3384,4.1367,2.8517,11.477983,8.393746,7.980049
0.1,107.0,0.849707,2.0,2.6,2.09,578.15,2159.06,0.58258,3e-06,0.999933,0.913026,1.101929,23.35,986.6117,4.1337,2.8519,11.540103,8.440521,8.023436
0.1,108.0,0.848861,0.6,3.4,1200.0,3.32,2553.44,0.326675,0.0,0.36179,0.909794,1.600955,18.03,994.8968,4.1296,2.8522,11.628779,8.507215,8.086846
0.1,109.0,0.847044,3.6,3.7,0.0,18.58,2507.82,0.580494,0.0,0.999992,0.902488,2.747461,25.21,1003.1642,4.1208,2.8526,11.7779,8.619279,8.195818
0.05,110.0,0.854622,0.2,1.1,3600.0,1260.49,2459.78,0.187086,0.002814,0.0,0.929801,0.779539,13.0,1011.4826,4.1577,2.8527,11.821614,8.652183,8.225264
0.02,111.0,0.858123,2.5,2.5,0.16,610.24,3012.97,0.46106,4e-06,0.682712,0.939869,1.096256,20.22,1019.8371,4.1747,2.8529,11.881869,8.697616,8.267214
0.01,112.0,0.85901,2.9,2.4,0.0,649.3,3389.28,0.201539,8e-06,0.032741,0.942196,1.058207,19.49,1028.2002,4.179,2.8531,11.939874,8.74135,8.307451
0.02,113.0,0.85714,3.5,1.1,0.0,1916.86,2943.02,0.188277,0.002091,9e-06,0.937186,0.793714,15.85,1036.5429,4.1699,2.8532,11.983792,8.774499,8.337099
0.1,114.0,0.844293,1.9,1.0,3.08,2154.72,2053.0,0.18277,0.005701,0.006012,0.890424,0.745782,16.08,1044.7605,4.1074,2.8534,12.024923,8.805641,8.364872
0.05,115.0,0.8508,1.8,3.1,4.71,397.59,2552.03,0.583178,0.0,0.999423,0.917045,2.129157,23.28,1053.0453,4.1391,2.8537,12.1377,8.890559,8.446546
0.02,116.0,0.854762,1.8,2.0,4.65,844.98,3026.59,0.244714,0.000149,0.14652,0.93023,0.919453,19.12,1061.3662,4.1583,2.8539,12.187453,8.928121,8.480628
0.02,117.0,0.854057,2.2,2.5,0.74,604.42,3013.25,0.462953,2e-06,0.693361,0.928036,1.115636,20.27,1069.6814,4.1549,2.854,12.24705,8.973135,8.522194
0.01,118.0,0.853923,1.5,3.2,14.39,26.46,3725.08,0.321892,0.0,0.340925,0.927611,2.811018,20.33,1077.9999,4.1543,2.8545,12.392607,9.082696,8.628596
0.02,119.0,0.850821,4.0,3.7,0.0,17.57,3356.85,0.568575,0.0,0.962878,0.917119,2.793131,21.87,1086.3076,4.1392,2.8549,12.535666,9.190423,8.733184
0.01,120.0,0.850754,1.5,3.9,14.01,8.21,3737.09,0.325746,0.0,0.355926,0.916879,2.854214,20.31,1094.6264,4.1388,2.8553,12.680249,9.299325,8.838954
0.05,121.0,0.844124,0.1,3.2,7200.0,7.53,2943.42,0.177928,0.0,0.0,0.889638,1.711895,12.53,1102.8657,4.1066,2.8556,12.767072,9.364857,8.901251
0.02,122.0,0.848043,1.7,1.0,6.5,2117.62,2921.79,0.182095,0.001953,1e-06,0.906568,0.796973,15.33,1111.12,4.1257,2.8557,12.808543,9.396269,8.929231
0.02,123.0,0.847549,1.2,1.1,49.03,1831.42,2953.44,0.181479,0.001402,1.2e-05,0.904569,0.812794,15.82,1119.3693,4.1232,2.8559,12.850644,9.4282,8.957733
0.01,124.0,0.848923,1.3,0.3,29.22,7200.0,3246.23,0.18641,0.011008,0.0,0.910036,0.714195,11.28,1127.6382,4.1299,2.856,12.887816,9.456353,8.982505
0.05,125.0,0.843038,3.4,0.1,0.0,21600.0,2388.0,0.179503,0.00651,0.0,0.884494,0.73942,10.26,1135.8534,4.1013,2.8561,12.926053,9.485269,9.008193
0.01,126.0,0.847222,3.6,2.8,0.0,486.15,3387.04,0.240781,0.0,0.150338,0.903227,1.491642,20.6,1144.1029,4.1217,2.8563,13.000737,9.541762,9.061346
0.1,127.0,0.832918,0.8,1.6,634.11,814.73,2181.68,0.432195,0.000488,0.667036,0.825926,0.863092,18.22,1152.2105,4.0521,2.8565,13.044561,9.575106,9.091405
0.1,128.0,0.832431,2.3,1.3,0.4,1509.32,2134.05,0.420059,0.001882,0.636971,0.822589,0.79873,17.96,1160.3128,4.0497,2.8566,13.085171,9.606004,9.119017
0.1,129.0,0.831042,1.8,3.9,4.17,10.76,2510.31,0.562556,0.0,0.999992,0.812794,2.775953,24.46,1168.4382,4.0429,2.857,13.220219,9.708065,9.218129
0.02,130.0,0.841729,1.8,3.5,4.11,19.29,3356.52,0.559949,0.0,0.960865,0.878014,2.805367,21.44,1176.6488,4.0949,2.8574,13.355546,9.810222,9.317226
0.1,131.0,0.828935,2.9,2.3,0.0,668.24,2164.61,0.55937,1.8e-05,0.999829,0.797159,1.021363,22.87,1184.7188,4.0327,2.8576,13.405736,9.848422,9.352179
0.1,132.0,0.827516,1.6,3.7,8.95,12.36,2508.73,0.557214,0.0,0.999992,0.786089,2.790542,24.44,1192.8044,4.0258,2.858,13.538434,9.948799,9.449634
0.01,133.0,0.839894,1.1,3.5,112.78,8.02,3743.39,0.238562,0.0,0.162198,0.868414,2.628242,19.9,1201.0035,4.086,2.8584,13.662606,10.042634,9.540388
0.02,134.0,0.838475,0.7,0.3,831.93,7179.25,1665.1,0.178009,0.014747,0.0,0.860548,0.700088,11.59,1209.1636,4.0791,2.8585,13.6971,10.068836,9.563284
0.05,135.0,0.8327,3.5,2.8,0.0,474.43,2535.31,0.564485,0.0,0.998996,0.824435,1.550284,23.03,1217.2716,4.051,2.8587,13.770434,10.124559,9.615797
0.1,136.0,0.824437,1.5,0.6,12.51,3600.0,2019.51,0.156832,0.011788,0.0,0.760584,0.710897,13.53,1225.2982,4.0108,2.8588,13.805038,10.15096,9.639001
0.1,137.0,0.823923,3.6,2.4,0.0,618.62,2160.74,0.551186,4e-06,0.9999,0.756124,1.097299,23.3,1233.3199,4.0083,2.859,13.857133,10.190709,9.675553
0.02,138.0,0.836085,0.7,0.7,825.7,2406.85,2774.85,0.170835,0.003876,0.0,0.846422,0.764237,13.77,1241.4575,4.0675,2.8591,13.894118,10.218842,9.700355
0.1,139.0,0.822939,2.9,1.1,0.0,1844.88,2096.91,0.183047,0.002081,0.081816,0.74744,0.793938,17.14,1249.467,4.0035,2.8592,13.932155,10.247962,9.726268
0.05,140.0,0.830681,2.5,0.9,0.08,2374.71,2420.45,0.163131,0.002719,1.8e-05,0.810184,0.781175,15.24,1257.5522,4.0412,2.8594,13.969648,10.276568,9.751586
0.1,141.0,0.821307,1.5,3.1,12.28,28.28,2498.85,0.546515,0.0,0.999991,0.732594,2.75054,24.41,1265.5492,3.9956,2.8597,14.095488,10.372023,9.844168
0.02,142.0,0.833994,1.3,0.1,25.69,21600.0,2781.0,0.168036,0.003531,0.0,0.833119,0.768692,10.26,1273.6751,4.0573,2.8599,14.132107,10.399747,9.868724
0.1,143.0,0.820235,0.9,2.4,400.63,446.89,2199.1,0.543929,0.0,0.998549,0.722549,1.213079,21.36,1281.6604,3.9904,2.8601,14.188229,10.442602,9.908433
0.01,144.0,0.833252,0.7,4.0,814.85,0.0,3776.16,0.165692,0.0,0.000135,0.828188,1.795081,17.35,1289.8042,4.0537,2.8603,14.270173,10.504784,9.96745
0.02,145.0,0.830223,3.0,3.1,0.0,33.79,3351.45,0.544891,0.0,0.958811,0.80683,2.754717,21.79,1297.8874,4.039,2.8607,14.393851,10.598591,10.058284
0.1,146.0,0.817004,0.9,3.6,391.05,3.29,2522.45,0.538021,0.0,0.999603,0.690896,1.980678,21.57,1305.8659,3.9747,2.861,14.482611,10.666104,10.122818
0.1,147.0,0.816217,0.2,2.4,3600.0,35.64,2552.62,0.136577,0.0,0.0,0.682884,1.642633,14.23,1313.8166,3.9708,2.8612,14.556195,10.722085,10.175797
