Terminal Current [C],Cycle,SOH(measured),Stage1 [C],Stage2 [C],S1 [s],S2 [s],S3 [s],Total,r_soh,r_time,r_soh_val,delta_soh,Avg Temp [°C],Throughput [Ah],Discharge Cap [Ah],Terminal V [V],LLI [%],LAM_neg [%],LAM_pos [%]
0.01,48.0,0.927011,3.5,4.0,0.0,18.93,3749.59,0.33355,0.0,0.335102,0.997546,2.482365,20.95,479.7632,4.5098,2.8355,5.80276,4.176654,3.972308
0.02,49.0,0.92487,2.4,1.8,0.71,1121.87,3033.68,0.221916,0.045821,0.010327,0.997285,0.644576,18.0,488.7668,4.4994,2.8357,5.870021,4.225843,4.017451
0.05,50.0,0.919747,3.9,1.9,0.0,1040.9,2572.45,0.499432,0.046278,0.70403,0.996543,0.644082,19.61,497.7207,4.4745,2.8359,5.936542,4.274569,4.062187
0.05,51.0,0.918653,1.8,3.0,8.61,519.16,2575.72,0.598262,3.4e-05,0.99744,0.996361,0.990364,22.6,506.6663,4.4692,2.8362,6.036051,4.347693,4.13135
0.05,52.0,0.917782,2.5,2.6,0.45,659.97,2575.2,0.596609,0.002949,0.99047,0.996208,0.777309,21.66,515.6028,4.4649,2.8364,6.113851,4.404814,4.184498
0.1,53.0,0.909378,2.0,1.0,3.92,2160.0,2211.79,0.267272,0.169834,0.001161,0.994368,0.575562,15.8,524.4582,4.424,2.8365,6.171621,4.447166,4.222991
0.1,54.0,0.907683,0.7,3.5,1028.57,7.05,2554.16,0.499051,0.0,0.750678,0.9939,1.43296,18.85,533.3139,4.4158,2.8369,6.309309,4.548585,4.320649
0.02,55.0,0.919338,0.7,1.1,1028.57,1465.01,2902.8,0.230454,0.077898,0.0,0.996476,0.617679,14.8,542.2629,4.4725,2.8371,6.369661,4.592811,4.360891
0.02,56.0,0.918591,3.1,1.6,0.0,1303.84,3012.89,0.214378,0.035677,0.002092,0.99635,0.656996,17.56,551.2052,4.4689,2.8373,6.433149,4.639396,4.40349
0.02,57.0,0.917753,0.5,2.0,1440.0,572.15,3072.12,0.200141,0.002251,1e-06,0.996203,0.790194,15.92,560.1404,4.4648,2.8375,6.508221,4.69457,4.454706
0.05,58.0,0.912673,2.9,1.6,0.0,1300.52,2544.63,0.291847,0.042265,0.189765,0.995177,0.648601,18.41,569.025,4.4401,2.8377,6.569792,4.739808,4.496022
0.01,59.0,0.918145,2.5,0.4,0.42,5400.0,3428.11,0.261396,0.155353,0.0,0.996272,0.58063,11.84,577.9717,4.4667,2.8378,6.624865,4.780221,4.532474
0.1,60.0,0.903752,2.8,0.9,0.06,2400.0,2218.88,0.255639,0.142663,0.000102,0.992663,0.585397,15.23,586.773,4.3967,2.838,6.679876,4.820627,4.56907
0.05,61.0,0.910719,0.1,1.8,7200.0,678.21,2571.14,0.200908,0.004914,0.0,0.994712,0.752894,12.44,595.6391,4.4306,2.8382,6.74933,4.871743,4.616312
0.02,62.0,0.914689,2.0,0.4,3.66,5400.0,3061.52,0.268463,0.173351,0.0,0.995613,0.574384,11.91,604.5518,4.4499,2.8383,6.802648,4.910903,4.651549
0.05,63.0,0.909262,0.2,2.0,3600.0,559.56,2598.83,0.199263,0.00099,0.0,0.994337,0.829379,14.06,613.4042,4.4235,2.8386,6.877716,4.966186,4.702976
0.1,64.0,0.900937,1.5,0.9,23.75,2400.0,2187.21,0.247673,0.123259,0.000111,0.991627,0.593425,15.25,622.177,4.383,2.8387,6.931728,5.005954,4.738957
0.05,65.0,0.90812,0.5,0.9,1440.0,1888.47,2348.72,0.239569,0.101911,0.0,0.994025,0.603627,13.93,631.0165,4.4179,2.8389,6.986354,5.046152,4.775286
0.02,66.0,0.911677,2.2,1.9,1.49,1017.02,3034.26,0.215084,0.011704,0.028535,0.994945,0.711241,18.32,639.8919,4.4352,2.8391,7.049811,5.092902,4.818114
0.01,67.0,0.910622,3.7,4.0,0.0,17.21,3748.65,0.335363,0.0,0.341064,0.994688,2.652264,20.87,648.7775,4.4301,2.8397,7.274514,5.259069,4.980651
0.05,68.0,0.904593,3.5,0.4,0.0,5400.0,2598.7,0.267173,0.171459,0.0,0.992947,0.575015,12.01,657.5916,4.4008,2.8398,7.324625,5.295962,5.013724
0.05,69.0,0.903727,2.6,0.9,0.23,2400.0,2577.84,0.225715,0.067957,3e-06,0.992654,0.62469,14.94,666.392,4.3965,2.84,7.378504,5.335682,5.049611
0.02,70.0,0.907846,2.7,0.2,0.12,10800.0,3001.14,0.255035,0.140613,0.0,0.993947,0.5862,10.78,675.24,4.4166,2.8401,7.428954,5.372861,5.082948
0.1,71.0,0.894664,0.4,1.6,1800.0,810.85,2179.46,0.202146,0.010964,1.8e-05,0.988767,0.714386,15.54,683.9492,4.3525,2.8403,7.489344,5.417471,5.123827
0.1,72.0,0.893685,1.8,2.0,7.47,932.12,2178.32,0.600791,0.010814,0.997044,0.988241,0.715048,20.66,692.6492,4.3477,2.8405,7.549348,5.461868,5.164485
0.01,73.0,0.907162,3.0,0.6,0.0,3600.0,3423.42,0.223282,0.061331,0.0,0.993749,0.629913,12.93,701.4855,4.4133,2.8406,7.602353,5.500979,5.199726
0.1,74.0,0.892429,2.6,2.4,0.22,718.98,2183.56,0.598145,0.001942,0.999655,0.98753,0.797255,22.03,710.1739,4.3416,2.8408,7.668095,5.549658,5.244681
0.02,75.0,0.904159,0.9,1.4,617.74,1119.95,2986.7,0.204443,0.014671,3.6e-05,0.992802,0.70034,16.24,718.9756,4.3987,2.841,7.725915,5.59239,5.283562
0.1,76.0,0.893687,0.5,0.1,1440.0,21600.0,1011.35,0.212161,0.036282,0.0,0.988242,0.656165,10.32,727.6775,4.3477,2.8411,7.779843,5.63215,5.319702
0.01,77.0,0.904512,0.9,0.9,614.64,2036.8,3193.08,0.212978,0.035986,0.0,0.99292,0.65657,14.32,736.4818,4.4004,2.8413,7.833631,5.67185,5.355548
0.01,78.0,0.903638,0.2,2.0,3600.0,536.96,3434.72,0.198584,0.000147,0.0,0.992624,0.920147,13.61,745.2793,4.3961,2.8415,7.907315,5.726388,5.406275
0.1,79.0,0.889572,0.4,0.9,1800.0,1845.23,1978.11,0.226503,0.073383,0.0,0.985752,0.620755,13.77,753.938,4.3277,2.8417,7.95745,5.763523,5.43972
0.1,80.0,0.888433,3.7,2.6,0.0,630.87,2182.12,0.597055,0.00029,0.999859,0.984974,0.887834,23.33,762.5879,4.3221,2.8419,8.027544,5.815549,5.488066
0.05,81.0,0.895613,3.9,2.5,0.0,670.01,2566.17,0.594194,0.00044,0.990418,0.989255,0.868034,21.66,771.3079,4.3571,2.8421,8.095723,5.866113,5.534867
0.1,82.0,0.885542,3.6,3.9,0.0,18.24,2540.24,0.596558,0.0,0.999989,0.982811,2.697871,25.11,779.9437,4.3081,2.8426,8.298761,6.01691,5.68231
0.1,83.0,0.884916,2.8,1.6,0.02,1257.61,2159.61,0.580087,0.014917,0.944149,0.982303,0.699535,19.05,788.5576,4.305,2.8428,8.352627,6.056888,5.718619
0.05,84.0,0.892013,2.0,2.5,3.06,662.0,2564.07,0.594002,0.000297,0.991065,0.987286,0.886731,21.32,797.2425,4.3396,2.843,8.419842,6.106816,5.764813
0.05,85.0,0.889817,3.7,3.7,0.0,22.37,2914.42,0.596989,0.0,0.999516,0.985913,2.72297,23.54,805.9157,4.3289,2.8435,8.617911,6.254027,5.908615
0.02,86.0,0.893861,3.5,0.6,0.0,3600.0,3037.7,0.215284,0.044041,0.0,0.988337,0.646552,13.09,814.6219,4.3486,2.8437,8.666417,6.290003,5.940833
0.1,87.0,0.881126,1.3,0.8,52.59,2700.0,2124.58,0.217926,0.055356,8e-06,0.978902,0.635096,14.73,823.2011,4.2866,2.8438,8.713741,6.325198,5.9724
0.02,88.0,0.892678,3.6,0.9,0.0,2400.0,3012.53,0.205977,0.021104,0.0,0.987674,0.682712,14.67,831.893,4.3428,2.844,8.764307,6.362763,6.006211
0.02,89.0,0.892144,2.3,0.8,0.76,2700.0,3020.89,0.207654,0.025454,0.0,0.987363,0.673575,14.09,840.5807,4.3402,2.8441,8.813985,6.39968,6.03938
0.1,90.0,0.877663,4.0,3.6,0.0,24.56,2530.42,0.595044,0.0,0.999989,0.97524,2.72156,25.07,849.1319,4.2697,2.8446,9.004106,6.541227,6.177647
0.02,91.0,0.889402,2.3,1.2,0.73,1800.0,2958.18,0.20126,0.010305,2.5e-05,0.985638,0.717368,15.94,857.7895,4.3269,2.8448,9.055632,6.579521,6.212208
0.02,92.0,0.888435,1.5,2.8,19.32,535.97,3024.76,0.504366,2e-06,0.768426,0.984976,1.129304,21.01,866.4406,4.3222,2.845,9.134661,6.638396,6.267397
0.01,93.0,0.889328,3.3,1.9,0.0,975.7,3392.53,0.198205,0.001467,0.001251,0.985588,0.810621,18.12,875.0985,4.3265,2.8452,9.19177,6.680942,6.306212
0.1,94.0,0.873662,3.3,3.3,0.0,108.03,2450.09,0.594043,0.0,0.999989,0.970235,2.528685,25.54,883.6084,4.2503,2.8457,9.362251,6.808054,6.430038
0.05,95.0,0.880357,0.2,3.1,3600.0,13.27,2939.57,0.195628,0.0,0.0,0.978138,1.723834,14.24,892.193,4.2829,2.846,9.477773,6.894136,6.512641
0.01,96.0,0.885723,0.7,1.0,1004.74,1557.29,3251.25,0.200077,0.008715,0.0,0.982955,0.725424,14.34,900.8145,4.309,2.8462,9.527541,6.931231,6.546033
0.1,97.0,0.870908,3.8,2.8,0.0,538.64,2169.57,0.593228,2e-06,0.999951,0.966234,1.119945,24.3,909.2946,4.2369,2.8464,9.602329,6.987149,6.598436
0.02,98.0,0.882111,0.6,2.9,1200.0,20.24,3386.56,0.196015,0.0,0.000115,0.979843,1.626223,16.87,917.8875,4.2914,2.8467,9.70909,7.066784,6.67454
0.1,99.0,0.867866,3.0,3.3,0.0,38.73,2511.62,0.592238,0.0,0.99999,0.961211,2.702295,25.31,926.3477,4.2221,2.8472,9.882313,7.196151,6.800698
0.1,100.0,0.865936,1.9,3.8,3.94,16.6,2524.06,0.591528,0.0,0.99999,0.95766,2.764211,24.37,934.7994,4.2127,2.8477,10.056631,7.326358,6.927717
0.01,101.0,0.879292,2.9,1.2,0.0,1777.44,3322.15,0.197085,0.004194,1e-06,0.977035,0.760477,15.76,943.3583,4.2777,2.8478,10.10602,7.363236,6.960936
0.02,102.0,0.876581,0.7,3.1,977.15,12.96,3381.95,0.195277,0.0,0.001204,0.973974,1.641733,17.41,951.9053,4.2645,2.8481,10.20888,7.440141,7.034349
0.1,103.0,0.863016,1.0,3.5,371.33,9.07,2520.51,0.590203,0.0,0.999662,0.951693,1.925332,21.82,960.317,4.1985,2.8485,10.327744,7.529117,7.120009
0.01,104.0,0.875171,1.1,3.7,221.1,6.49,3740.72,0.220037,0.0,0.063979,0.972229,2.275249,19.5,968.855,4.2576,2.8489,10.466377,7.632756,7.220263
0.05,105.0,0.868589,3.2,2.5,0.0,631.57,2547.04,0.59034,2.7e-05,0.994589,0.962467,1.000213,22.01,977.3119,4.2256,2.849,10.5281,7.679052,7.263014
0.02,106.0,0.872262,2.8,2.6,0.0,593.88,3014.42,0.479425,5e-06,0.714426,0.968262,1.078812,20.96,985.8051,4.2435,2.8492,10.594166,7.728588,7.308977
0.1,107.0,0.859373,1.8,2.5,5.49,625.62,2168.56,0.588588,3.2e-05,0.999877,0.943124,0.993386,22.83,994.1722,4.1808,2.8494,10.654714,7.774111,7.351046
0.1,108.0,0.858378,0.8,3.8,713.27,1.18,2537.34,0.583636,0.0,0.988816,0.940546,1.714417,19.98,1002.5586,4.1759,2.8497,10.756851,7.850698,7.424319
0.05,109.0,0.865534,1.7,1.7,7.95,1093.69,2547.27,0.442051,0.001652,0.625035,0.956882,0.804957,18.93,1010.984,4.2107,2.8499,10.805831,7.887476,7.457552
0.1,110.0,0.855786,3.1,3.8,0.0,17.58,2513.95,0.586658,0.0,0.999992,0.933309,2.769315,25.23,1019.3369,4.1633,2.8503,10.966845,8.008202,7.57517
0.05,111.0,0.86371,3.2,0.3,0.0,7200.0,2487.82,0.20958,0.047361,0.0,0.95318,0.642926,11.36,1027.7517,4.2019,2.8505,11.005799,8.037401,7.600899
0.01,112.0,0.868747,1.4,1.5,23.51,1278.69,3377.93,0.193024,0.001137,5.5e-05,0.962736,0.822786,16.81,1036.2081,4.2264,2.8506,11.05482,8.074257,7.634177
0.1,113.0,0.85305,3.4,3.4,0.0,27.55,2506.06,0.584955,0.0,0.999991,0.92479,2.758923,25.22,1044.5216,4.15,2.8511,11.211938,8.192178,7.74901
0.05,114.0,0.85925,3.3,3.3,0.0,31.38,2885.29,0.588404,0.0,0.999604,0.942812,2.754604,23.4,1052.8919,4.1802,2.8515,11.366933,8.308429,7.862098
0.02,115.0,0.863262,3.4,1.5,0.0,1291.08,3008.73,0.191959,0.001308,0.002477,0.952224,0.816082,17.48,1061.295,4.1997,2.8517,11.414178,8.343979,7.89411
0.05,116.0,0.85922,1.5,0.1,15.54,21600.0,2395.39,0.193855,0.013271,0.0,0.942735,0.705181,10.27,1069.6683,4.18,2.8518,11.455097,8.374732,7.921507
0.02,117.0,0.860963,2.4,3.9,0.31,14.46,3364.2,0.573893,0.0,0.961217,0.947028,2.807397,21.33,1078.0816,4.1885,2.8523,11.609942,8.490988,8.034588
0.1,118.0,0.848406,0.6,0.8,1200.0,1964.06,1948.77,0.187509,0.014767,1e-06,0.908012,0.700024,14.31,1086.3392,4.1274,2.8524,11.649909,8.521164,8.061382
0.1,119.0,0.846622,1.6,3.8,10.58,12.03,2514.99,0.58014,0.0,0.999991,0.900719,2.814744,24.51,1094.6101,4.1187,2.8528,11.802593,8.635986,8.173173
0.1,120.0,0.84617,3.8,1.4,0.0,1403.9,2144.66,0.508831,0.002972,0.819712,0.89879,0.776938,18.62,1102.8465,4.1165,2.853,11.846056,8.668814,8.202617
0.02,121.0,0.856668,1.7,3.9,7.14,11.01,3364.83,0.57105,0.0,0.959696,0.935861,2.836512,21.3,1111.2206,4.1676,2.8534,11.997699,8.782818,8.313483
0.01,122.0,0.856533,1.8,3.7,4.72,15.84,3732.34,0.335399,0.0,0.370759,0.935475,2.839258,20.34,1119.5836,4.167,2.8539,12.147724,8.895637,8.42316
0.1,123.0,0.841626,3.0,3.1,0.0,397.93,2179.07,0.575493,0.0,0.999987,0.877494,2.10928,25.35,1127.7794,4.0944,2.8542,12.25848,8.979141,8.503532
0.1,124.0,0.84129,3.6,0.5,0.0,4320.0,2093.62,0.186455,0.02825,0.0,0.875776,0.668476,12.79,1135.9723,4.0928,2.8543,12.294912,9.006684,8.52777
0.01,125.0,0.854796,3.0,0.6,0.0,3600.0,3323.89,0.188623,0.00639,0.0,0.930334,0.740316,12.99,1144.2955,4.1585,2.8544,12.335015,9.037006,8.554634
0.05,126.0,0.848339,1.5,0.8,14.28,2700.0,2439.58,0.184205,0.006639,0.0,0.907746,0.738486,14.57,1152.5538,4.1271,2.8546,12.374833,9.067187,8.581404
0.05,127.0,0.847433,1.8,2.5,4.52,599.59,2539.66,0.579291,3e-06,0.996175,0.904097,1.10676,21.64,1160.8046,4.1227,2.8547,12.43316,9.111351,8.622191
0.1,128.0,0.839151,1.3,1.3,30.71,1498.55,2132.49,0.411688,0.002574,0.594475,0.864344,0.783801,17.97,1168.9724,4.0824,2.8549,12.474901,9.143041,8.650552
0.05,129.0,0.846544,3.9,1.6,0.0,1154.67,2547.09,0.378646,0.000813,0.495608,0.900389,0.838786,18.78,1177.2128,4.1184,2.855,12.519367,9.176749,8.680854
0.01,130.0,0.851674,1.6,2.7,9.75,521.45,3387.32,0.224462,0.0,0.101087,0.920135,1.324811,19.95,1185.5049,4.1433,2.8552,12.588072,9.22868,8.729403
0.05,131.0,0.845203,2.3,2.0,0.43,839.71,2553.74,0.561083,0.000171,0.95526,0.89455,0.912983,20.03,1193.7325,4.1118,2.8554,12.635852,9.264932,8.762266
0.02,132.0,0.850022,1.0,0.1,289.24,21600.0,2425.88,0.184063,0.003058,0.0,0.9142,0.775568,10.36,1202.0112,4.1353,2.8555,12.676723,9.295764,8.7898
0.02,133.0,0.848687,2.2,1.9,0.69,901.7,3032.46,0.21677,0.000176,0.087191,0.909117,0.911728,18.83,1210.2727,4.1288,2.8557,12.724193,9.331758,8.82237
0.02,134.0,0.848023,2.4,2.4,0.25,635.98,3020.45,0.423958,5e-06,0.606646,0.906488,1.080803,20.12,1218.5287,4.1256,2.8558,12.779829,9.373927,8.861146
0.1,135.0,0.834759,0.9,3.2,450.38,12.44,2517.49,0.567319,0.0,0.999252,0.838091,1.903341,21.44,1226.668,4.061,2.8561,12.875439,9.446256,8.930371
0.01,136.0,0.846895,2.9,3.8,0.0,15.01,3736.03,0.330412,0.0,0.375098,0.901867,2.824899,20.62,1234.9454,4.1201,2.8565,13.01532,9.551757,9.032818
0.02,137.0,0.844949,4.0,1.9,0.0,895.52,3033.84,0.215402,0.00015,0.091648,0.893415,0.919326,18.94,1243.1705,4.1106,2.8567,13.062024,9.587208,9.064872
0.05,138.0,0.84024,0.5,0.9,1440.0,1612.85,2405.49,0.175602,0.00387,0.0,0.870268,0.764309,14.17,1251.3485,4.0877,2.8568,13.101054,9.616897,9.091216
0.02,139.0,0.84287,1.2,3.9,47.29,4.19,3372.1,0.553022,0.0,0.940714,0.88368,2.862169,21.13,1259.5899,4.1005,2.8572,13.24039,9.722162,9.193468
0.05,140.0,0.836917,1.8,3.8,4.09,12.53,2886.82,0.570155,0.0,0.999653,0.85147,2.809274,22.79,1267.7698,4.0715,2.8577,13.375816,9.824522,9.292857
0.1,141.0,0.827735,4.0,3.9,0.0,12.57,2511.09,0.557562,0.0,0.999992,0.787827,2.768662,25.07,1275.8622,4.0269,2.858,13.507963,9.924495,9.389941
0.01,142.0,0.839991,2.4,3.5,0.21,21.11,3734.44,0.319429,0.0,0.364106,0.868932,2.817874,20.29,1284.0559,4.0865,2.8585,13.641356,10.025305,9.487742
0.01,143.0,0.838529,1.9,3.7,2.49,14.75,3738.46,0.317871,0.0,0.364248,0.860859,2.831701,20.28,1292.2482,4.0794,2.8589,13.774108,10.125732,9.585171
0.02,144.0,0.836636,1.3,1.7,26.6,1010.07,3036.69,0.179382,0.000214,0.02335,0.849781,0.902451,18.17,1300.3921,4.0702,2.859,13.81763,10.158886,9.614985
0.1,145.0,0.82362,3.0,2.6,0.0,542.45,2158.71,0.550676,0.0,0.999954,0.753471,1.259428,24.3,1308.4104,4.0068,2.8592,13.87712,10.204251,9.657194
0.05,146.0,0.830974,2.4,1.9,0.19,877.83,2557.94,0.535887,0.000145,0.933418,0.812306,0.920768,19.86,1316.4999,4.0426,2.8593,13.921134,10.237811,9.687466
0.1,147.0,0.822337,3.0,2.8,0.0,471.05,2162.0,0.548396,0.0,0.999977,0.742026,1.547429,24.51,1324.507,4.0006,2.8596,13.993247,10.292707,9.739271
