Terminal Current [C],Cycle,SOH(measured),Stage1 [C],Stage2 [C],S1 [s],S2 [s],S3 [s],Total,r_soh,r_time,r_soh_val,delta_soh,Avg Temp [°C],Throughput [Ah],Discharge Cap [Ah],Terminal V [V],LLI [%],LAM_neg [%],LAM_pos [%]
0.01,52.0,0.923466,3.4,3.9,0.0,20.51,3748.06,0.333421,0.0,0.335004,0.997099,2.524236,20.94,515.8591,4.4926,2.8364,6.121166,4.410142,4.190233
0.1,53.0,0.909598,3.7,0.6,0.0,3600.0,2257.68,0.313946,0.287651,0.0,0.994426,0.543182,13.42,524.7204,4.4251,2.8366,6.175829,4.450148,4.226392
0.02,54.0,0.920008,3.1,3.2,0.0,461.7,3039.37,0.551183,0.0,0.879665,0.996586,1.310372,21.95,533.6813,4.4758,2.8369,6.302158,4.543121,4.315424
0.02,55.0,0.91939,1.3,1.2,104.68,1787.68,2937.23,0.226877,0.068937,1.2e-05,0.996485,0.623958,15.97,542.6307,4.4728,2.8371,6.363141,4.587827,4.356142
0.01,56.0,0.92009,3.9,2.0,0.0,959.98,3401.76,0.205348,0.013737,0.001335,0.996599,0.703517,18.15,551.5882,4.4762,2.8373,6.430964,4.637618,4.401929
0.1,57.0,0.905551,0.2,2.3,3600.0,428.44,2254.5,0.198669,4.4e-05,0.0,0.993257,0.977674,14.53,560.4052,4.4054,2.8375,6.522919,4.705334,4.465859
0.05,58.0,0.910662,3.2,3.8,0.0,21.94,2925.88,0.598723,0.0,0.999459,0.994698,2.559051,23.66,569.2838,4.4303,2.8381,6.754143,4.876034,4.632894
0.05,59.0,0.909978,3.9,1.5,0.0,1411.15,2529.4,0.248289,0.040713,0.082748,0.994524,0.650459,17.97,578.1419,4.427,2.8383,6.814002,4.920028,4.672986
0.01,60.0,0.915467,3.2,0.4,0.0,5400.0,3424.77,0.251466,0.13078,0.0,0.995771,0.590194,11.87,587.0622,4.4537,2.8385,6.868241,4.959871,4.708889
0.01,61.0,0.914589,1.8,1.3,7.9,1661.54,3353.02,0.211175,0.030139,2e-06,0.995593,0.665301,15.91,595.9657,4.4494,2.8387,6.928632,5.00425,4.749317
0.01,62.0,0.913931,2.6,1.2,0.24,1800.0,3378.14,0.212064,0.032432,0.0,0.995454,0.661697,15.48,604.8634,4.4462,2.8388,6.988264,5.048108,4.789232
0.1,63.0,0.899301,3.9,2.0,0.0,948.25,2180.96,0.603702,0.017084,0.996691,0.990959,0.692972,20.94,613.6185,4.375,2.839,7.04996,5.093614,4.830947
0.1,64.0,0.897133,3.1,3.9,0.0,19.37,2546.33,0.597994,0.0,0.999988,0.989993,2.591473,25.19,622.3708,4.3645,2.8396,7.269275,5.255872,4.989686
0.02,65.0,0.907854,0.6,3.5,1200.0,6.18,3401.65,0.198835,0.0,0.000114,0.993949,1.556933,16.96,631.2301,4.4166,2.84,7.399542,5.352115,5.082153
0.01,66.0,0.906917,3.3,3.6,0.0,26.68,3740.95,0.333575,0.0,0.337098,0.993677,2.639541,20.86,640.0667,4.4121,2.8405,7.613934,5.510794,5.237201
0.05,67.0,0.899958,1.2,3.0,177.76,419.26,2587.46,0.595952,0.0,0.994264,0.991234,1.277363,21.92,648.8302,4.3782,2.8408,7.717199,5.587208,5.309848
0.02,68.0,0.903408,1.7,2.8,10.52,558.15,3028.19,0.493392,2.2e-05,0.737187,0.992544,1.011746,20.85,657.6268,4.395,2.8411,7.798754,5.647552,5.36635
0.1,69.0,0.890009,1.7,3.1,10.45,462.64,2187.39,0.597196,0.0,0.999969,0.986039,1.34887,24.3,666.2947,4.3298,2.8414,7.905269,5.726529,5.441671
0.02,70.0,0.900896,0.6,3.1,1200.0,15.72,3390.43,0.198369,0.0,0.000116,0.991611,1.573343,16.95,675.0739,4.3828,2.8417,8.02767,5.817192,5.528613
0.05,71.0,0.89571,1.6,2.6,14.65,620.45,2562.01,0.59533,0.000176,0.993497,0.989304,0.911763,21.74,683.795,4.3575,2.8419,8.098963,5.870022,5.577664
0.05,72.0,0.895293,1.0,0.8,438.64,2492.79,2303.44,0.219885,0.055165,0.0,0.989092,0.63527,14.61,692.5096,4.3555,2.8421,8.149138,5.907159,5.611026
0.01,73.0,0.90026,2.6,2.4,0.19,710.31,3393.13,0.205382,0.000421,0.017356,0.991357,0.870152,19.02,701.2747,4.3797,2.8423,8.216511,5.957075,5.657112
0.05,74.0,0.893698,3.7,2.2,0.0,807.12,2562.28,0.584285,0.001954,0.964634,0.988248,0.796951,20.89,709.9755,4.3478,2.8424,8.277957,6.002652,5.69892
0.05,75.0,0.893107,2.3,1.4,0.81,1501.87,2513.45,0.219472,0.01407,0.040652,0.987919,0.70236,17.52,718.6693,4.3449,2.8426,8.332108,6.042806,5.735312
0.01,76.0,0.898358,3.4,1.6,0.0,1256.43,3374.51,0.200246,0.005249,9.1e-05,0.990551,0.749735,17.1,727.4146,4.3704,2.8428,8.38947,6.085324,5.774013
0.05,77.0,0.892805,1.1,0.1,282.08,21600.0,2152.84,0.212095,0.036363,0.0,0.987747,0.656056,10.38,736.1121,4.3434,2.8429,8.439672,6.122442,5.807487
0.05,78.0,0.891321,2.3,1.3,0.79,1649.91,2496.45,0.208391,0.016242,0.011301,0.986868,0.695417,17.0,744.788,4.3362,2.8431,8.492477,6.161579,5.842878
0.1,79.0,0.881324,2.3,3.9,0.78,17.38,2534.85,0.595815,0.0,0.99999,0.979095,2.681305,24.47,753.3798,4.2876,2.8436,8.685712,6.305254,5.98319
0.05,80.0,0.889047,3.4,0.3,0.0,7200.0,2545.52,0.237114,0.100086,0.0,0.985398,0.604584,11.38,762.0426,4.3251,2.8437,8.730838,6.338683,6.012937
0.05,81.0,0.886561,3.0,3.4,0.0,31.85,2903.89,0.59653,0.0,0.999521,0.983607,2.672229,23.54,770.6764,4.313,2.8443,8.918902,6.478557,6.149378
0.02,82.0,0.889688,0.4,4.0,1800.0,0.0,3414.69,0.197166,0.0,0.0,0.985828,1.689474,15.88,779.3762,4.3283,2.8446,9.036997,6.566366,6.233583
0.01,83.0,0.890809,3.6,0.6,0.0,3600.0,3392.8,0.207115,0.024512,0.0,0.986551,0.675418,12.96,788.0526,4.3337,2.8448,9.085427,6.602344,6.265817
0.1,84.0,0.875775,0.8,3.9,758.64,0.77,2539.71,0.587465,0.0,0.982168,0.97299,1.63427,19.82,796.6111,4.2606,2.8451,9.197761,6.686043,6.346038
0.02,85.0,0.886567,0.9,3.1,570.05,25.33,3355.61,0.226788,0.0,0.075164,0.983611,1.712728,18.97,805.2393,4.3131,2.8454,9.314222,6.772744,6.429147
0.05,86.0,0.881684,1.9,1.2,4.19,1795.11,2477.56,0.20134,0.010515,0.003114,0.979441,0.716401,16.55,813.8214,4.2893,2.8456,9.364015,6.809848,6.462578
0.05,87.0,0.880724,1.2,2.8,133.81,477.81,2563.46,0.593612,1e-06,0.994776,0.978506,1.178917,22.06,822.3969,4.2846,2.8458,9.443788,6.86935,6.518459
0.1,88.0,0.87195,2.8,2.8,0.0,540.46,2166.32,0.593543,3e-06,0.999951,0.967806,1.113667,24.3,830.8874,4.242,2.846,9.518642,6.925262,6.57083
0.01,89.0,0.885275,1.8,1.4,6.12,1460.53,3356.44,0.197904,0.003449,1.3e-05,0.982596,0.769819,16.42,839.505,4.3068,2.8462,9.571018,6.964287,6.606143
0.1,90.0,0.870915,3.3,1.7,0.0,1128.61,2165.92,0.588209,0.004445,0.982955,0.966245,0.757696,19.84,847.9828,4.2369,2.8463,9.622185,7.002552,6.640836
0.01,91.0,0.883998,3.7,2.1,0.0,837.63,3391.53,0.198501,0.000479,0.005008,0.981533,0.863987,18.6,856.5885,4.3006,2.8465,9.680068,7.045735,6.680322
0.01,92.0,0.8831,2.0,2.8,2.61,534.77,3383.91,0.23559,1e-06,0.098601,0.980747,1.18153,20.15,865.1873,4.2962,2.8467,9.757772,7.103742,6.734677
0.1,93.0,0.868851,3.2,1.6,0.0,1221.83,2159.41,0.57872,0.004983,0.960361,0.962911,0.752229,19.45,873.6447,4.2269,2.8469,9.807731,7.141144,6.768524
0.01,94.0,0.881363,0.8,3.3,738.06,10.42,3741.77,0.195974,0.0,0.00037,0.979133,1.713329,17.6,882.2367,4.2878,2.8472,9.917801,7.223292,6.847134
0.01,95.0,0.880227,0.1,3.9,7200.0,1.23,3775.41,0.195601,0.0,0.0,0.978006,1.744888,12.45,890.8439,4.2822,2.8475,10.028715,7.306093,6.92643
0.05,96.0,0.873688,1.3,1.5,41.47,1290.24,2530.16,0.26172,0.003778,0.165387,0.970271,0.765469,18.04,899.3481,4.2504,2.8477,10.078386,7.343261,6.959986
0.1,97.0,0.864289,1.1,3.1,227.67,71.7,2460.65,0.590844,0.0,0.999917,0.954387,2.068826,23.08,907.7694,4.2047,2.848,10.207245,7.439654,7.053061
0.1,98.0,0.863875,2.8,1.6,0.0,1210.79,2160.06,0.577994,0.004084,0.964138,0.953526,0.761738,19.38,916.1785,4.2027,2.8482,10.255849,7.476074,7.085962
0.1,99.0,0.863227,3.3,2.3,0.0,721.0,2171.95,0.590406,0.000254,0.999687,0.952149,0.894247,22.56,924.5822,4.1995,2.8484,10.312198,7.51835,7.124735
0.1,100.0,0.862718,3.2,1.5,0.0,1318.77,2151.47,0.555535,0.004642,0.908675,0.951041,0.755613,18.99,932.9799,4.197,2.8485,10.359978,7.554202,7.157078
0.05,101.0,0.869305,2.6,3.1,0.11,426.86,2558.94,0.592418,0.0,0.999208,0.963671,1.750442,23.27,941.4453,4.2291,2.8488,10.466894,7.634234,7.233674
0.05,102.0,0.867472,3.7,4.0,0.0,13.83,2900.72,0.591947,0.0,0.999612,0.96051,2.762758,23.44,949.9211,4.2202,2.8493,10.632234,7.757955,7.35415
0.01,103.0,0.872389,0.6,3.1,1200.0,10.27,3763.87,0.19369,0.0,3e-06,0.968446,1.648553,16.39,958.4259,4.2441,2.8496,10.730827,7.831747,7.424468
0.05,104.0,0.866291,0.5,0.5,1440.0,3650.31,1990.29,0.207979,0.040778,0.0,0.958337,0.65038,12.47,966.857,4.2144,2.8497,10.770926,7.861833,7.451022
0.02,105.0,0.869423,3.7,2.9,0.0,486.85,3015.58,0.544064,0.0,0.878226,0.963865,1.389493,21.42,975.3229,4.2297,2.8499,10.853447,7.923732,7.509411
0.02,106.0,0.867622,2.8,4.0,0.0,13.4,3367.66,0.576329,0.0,0.960433,0.960778,2.78772,21.74,983.8034,4.2209,2.8504,11.014879,8.044673,7.627101
0.1,107.0,0.854654,2.5,2.8,0.2,515.39,2165.21,0.585965,0.0,0.999963,0.929899,1.247579,23.71,992.1246,4.1578,2.8506,11.087613,8.099364,7.678401
0.05,108.0,0.861953,3.5,1.6,0.0,1189.28,2541.33,0.360162,0.001682,0.424058,0.949328,0.804096,18.73,1000.5149,4.1933,2.8508,11.135182,8.135132,7.710644
0.1,109.0,0.852232,1.7,3.6,7.66,17.84,2509.71,0.584407,0.0,0.999991,0.922053,2.787434,24.56,1008.8261,4.146,2.8512,11.292707,8.253362,7.825776
0.02,110.0,0.86405,1.0,1.9,333.83,749.94,3039.52,0.196616,0.000291,0.014302,0.953893,0.887768,18.16,1017.2374,4.2035,2.8514,11.344173,8.292026,7.860897
0.1,111.0,0.85004,2.9,3.9,0.0,14.71,2512.2,0.582851,0.0,0.999992,0.914269,2.759773,25.21,1025.544,4.1354,2.8518,11.497519,8.407216,7.972999
0.01,112.0,0.862114,3.5,3.2,0.0,35.9,3719.73,0.335705,0.0,0.364417,0.949693,2.753781,20.84,1033.9417,4.1941,2.8523,11.648873,8.520777,8.08334
0.1,113.0,0.846766,4.0,3.8,0.0,16.36,2510.83,0.580262,0.0,0.999992,0.901324,2.757978,25.19,1042.2129,4.1194,2.8527,11.79842,8.633203,8.192696
0.01,114.0,0.860126,2.9,1.3,0.0,1548.61,3357.14,0.189505,0.001253,6e-06,0.945006,0.818132,16.35,1050.5855,4.1844,2.8529,11.844203,8.667654,8.223625
0.1,115.0,0.845841,3.8,0.8,0.0,2700.0,2089.51,0.183871,0.010977,1.9e-05,0.897366,0.714331,14.92,1058.8198,4.1149,2.853,11.884145,8.697871,8.250473
0.1,116.0,0.844216,2.5,3.2,0.16,33.84,2500.71,0.57801,0.0,0.999991,0.890067,2.718126,24.54,1067.0409,4.107,2.8534,12.028873,8.806794,8.35634
0.05,117.0,0.851866,1.8,0.6,4.7,3600.0,2480.21,0.190107,0.014868,0.0,0.920799,0.699694,13.29,1075.3356,4.1443,2.8536,12.06764,8.836011,8.382127
0.05,118.0,0.851326,1.6,0.9,10.16,2400.0,2438.6,0.185863,0.00519,1e-05,0.918916,0.750278,15.15,1083.622,4.1416,2.8537,12.108853,8.867189,8.409865
0.05,119.0,0.85198,0.7,0.1,888.58,21600.0,1166.28,0.1849,0.001653,0.0,0.921193,0.804918,10.4,1091.9173,4.1448,2.8538,12.152802,8.900242,8.43962
0.02,120.0,0.854514,2.5,2.1,0.15,789.76,3026.43,0.281154,9e-05,0.23806,0.929467,0.943356,19.39,1100.2359,4.1571,2.854,12.203752,8.938733,8.474642
0.05,121.0,0.84921,2.3,2.8,0.46,496.58,2539.05,0.581705,0.0,0.998694,0.911139,1.380806,22.6,1108.5038,4.1313,2.8542,12.276836,8.99393,8.526489
0.1,122.0,0.839879,3.4,3.4,0.0,25.3,2505.13,0.573663,0.0,0.999992,0.868329,2.756677,25.16,1116.6887,4.0859,2.8546,12.41926,9.101258,8.630807
0.1,123.0,0.840506,1.0,0.2,295.75,10800.0,1641.65,0.191819,0.043704,0.0,0.871685,0.646934,10.9,1124.8729,4.089,2.8547,12.454175,9.127586,8.653898
0.05,124.0,0.845618,1.5,3.9,14.12,8.32,2890.49,0.579125,0.0,0.999618,0.896391,2.834584,22.81,1133.1426,4.1139,2.8552,12.598674,9.23651,8.759761
0.1,125.0,0.839177,1.4,0.1,20.13,21600.0,2022.18,0.177657,0.011897,0.0,0.864489,0.710451,10.26,1141.3199,4.0825,2.8553,12.636273,9.264852,8.784951
0.05,126.0,0.844758,1.5,1.9,13.89,892.13,2554.43,0.545205,0.000246,0.916491,0.892552,0.895683,19.75,1149.543,4.1097,2.8554,12.68299,9.300298,8.817003
0.1,127.0,0.836417,2.1,1.2,1.1,1687.48,2114.64,0.275883,0.00281,0.262669,0.848456,0.779606,17.35,1157.6841,4.0691,2.8556,12.723737,9.331268,8.844662
0.01,128.0,0.848642,3.0,4.0,0.0,11.49,3736.08,0.335095,0.0,0.383268,0.90894,2.812303,20.63,1165.9821,4.1286,2.856,12.8644,9.437327,8.947626
0.05,129.0,0.842668,3.3,0.4,0.0,5400.0,2452.89,0.184499,0.019899,0.0,0.882695,0.68557,12.02,1174.1895,4.0995,2.8561,12.900132,9.464409,8.971375
0.1,130.0,0.833919,1.6,2.3,9.4,669.58,2166.7,0.566457,2.3e-05,0.999805,0.832629,1.008431,22.35,1182.3084,4.0569,2.8563,12.951342,9.503368,9.007056
0.05,131.0,0.840179,3.4,3.9,0.0,12.95,2885.36,0.573857,0.0,0.99967,0.869945,2.779871,23.31,1190.5225,4.0874,2.8567,13.088077,9.606587,9.107251
0.05,132.0,0.839917,1.0,1.2,273.7,1447.19,2506.24,0.17644,0.001723,0.005111,0.868535,0.802963,16.84,1198.6981,4.0861,2.8568,13.128896,9.637579,9.134882
0.05,133.0,0.83823,2.4,4.0,0.23,10.96,2886.1,0.5717,0.0,0.999674,0.859153,2.781842,22.81,1206.8952,4.0779,2.8572,13.26396,9.739648,9.233942
0.1,134.0,0.831031,3.2,0.2,0.0,10800.0,2048.66,0.174971,0.03107,0.0,0.812717,0.663807,10.74,1214.9917,4.0429,2.8573,13.297599,9.765163,9.256292
