Terminal Current [C],Cycle,SOH(measured),Stage1 [C],Stage2 [C],S1 [s],S2 [s],S3 [s],Total,r_soh,r_time,r_soh_val,delta_soh,Avg Temp [°C],Throughput [Ah],Discharge Cap [Ah],Terminal V [V],LLI [%],LAM_neg [%],LAM_pos [%],c
0.01,41.0,0.981384,1.9,0.3,318.07,7200.0,1735.27,0.234659,0.086741,0.0,0.999812,0.163624,40.9,429.1869,4.7743,2.6862,1.910626,0.998401,0.945313,
0.1,42.0,0.973834,1.9,3.0,317.36,477.11,1419.56,0.610493,0.161103,0.865264,0.999731,0.144596,49.01,438.6678,4.7376,2.6862,1.952069,1.02132,0.966985,
0.05,43.0,0.976635,1.0,2.5,720.0,605.83,1519.75,0.263751,0.148018,0.011477,0.999765,0.147304,45.93,448.1758,4.7512,2.6863,1.993727,1.044408,0.988818,
0.01,44.0,0.979487,2.8,4.0,22.88,407.46,2174.47,0.2814,0.08936,0.114242,0.999794,0.162743,50.28,457.7119,4.7651,2.6864,2.038697,1.069797,1.012942,
0.01,45.0,0.979242,2.1,0.5,230.12,4320.0,1833.64,0.245124,0.112914,0.0,0.999792,0.155711,41.54,467.2514,4.7639,2.6865,2.081524,1.093614,1.035496,
0.01,46.0,0.978587,3.5,1.4,2.5,1542.86,2092.3,0.248929,0.122424,4e-06,0.999786,0.153234,44.09,476.785,4.7607,2.6866,2.12325,1.116744,1.057365,
0.05,47.0,0.974801,1.0,1.1,720.0,1933.1,1186.58,0.263964,0.160037,1e-06,0.999743,0.144809,42.84,486.2736,4.7423,2.6867,2.162506,1.138242,1.077616,
0.05,48.0,0.974161,1.9,3.8,313.55,298.65,1652.01,0.55485,0.091826,0.795431,0.999736,0.161934,50.06,495.758,4.7392,2.6868,2.205248,1.162308,1.100433,1413.0
0.05,49.0,0.973963,2.2,0.7,189.01,3085.71,1378.74,0.255871,0.139812,0.0,0.999733,0.149104,42.28,505.2448,4.7382,2.6868,2.244654,1.183995,1.120877,1413.0
0.05,50.0,0.973251,0.9,2.3,800.0,693.16,1486.84,0.249198,0.120113,0.003019,0.999724,0.153821,45.41,514.7195,4.7348,2.6869,2.284699,1.206212,1.14185,
0.01,51.0,0.976163,1.6,2.8,450.0,489.89,2091.35,0.233116,0.0811,0.00181,0.999759,0.165608,46.85,524.2218,4.7489,2.687,2.327013,1.230004,1.164386,
0.01,52.0,0.975653,0.3,3.5,2400.0,307.15,2172.86,0.222097,0.055367,0.0,0.999754,0.176671,43.75,533.7216,4.7465,2.6871,2.371299,1.255228,1.188359,
0.05,53.0,0.971873,3.6,1.2,1.75,1800.0,1566.78,0.249537,0.123927,6.2e-05,0.999705,0.152858,43.74,543.1916,4.7281,2.6872,2.409902,1.276522,1.208413,
0.1,54.0,0.96805,2.8,3.9,21.17,424.03,1483.97,0.630657,0.085759,0.991061,0.999647,0.163961,52.47,552.6178,4.7095,2.6873,2.450437,1.299327,1.229987,
0.02,55.0,0.973115,2.9,3.6,14.75,493.31,1871.03,0.448996,0.070559,0.552071,0.999722,0.169679,50.48,562.0922,4.7341,2.6874,2.491869,1.322707,1.252121,
0.02,56.0,0.972633,0.3,3.6,2400.0,284.9,1905.52,0.220257,0.050784,0.0,0.999716,0.179137,43.97,571.5611,4.7318,2.6874,2.534877,1.347226,1.275396,
0.05,57.0,0.969889,1.6,2.2,450.0,743.02,1465.23,0.2676,0.098887,0.070273,0.999676,0.15972,46.59,581.0016,4.7184,2.6875,2.573396,1.368631,1.295566,
0.05,58.0,0.969413,1.9,3.0,307.57,473.05,1581.89,0.468714,0.079313,0.592637,0.999669,0.166263,48.79,590.4378,4.7161,2.6876,2.612897,1.390788,1.316487,
0.01,59.0,0.97237,3.9,2.5,0.68,864.0,2063.82,0.228558,0.066497,0.005042,0.999712,0.1714,47.09,599.905,4.7305,2.6877,2.653149,1.413426,1.337882,
0.01,60.0,0.971915,3.5,2.2,2.3,981.82,2068.82,0.227742,0.068043,0.001458,0.999706,0.170734,46.34,609.3679,4.7283,2.6878,2.692908,1.43573,1.358944,
0.1,61.0,0.964748,0.4,2.6,1800.0,549.24,1378.92,0.232356,0.081094,2e-06,0.999587,0.16561,44.04,618.7598,4.6934,2.6878,2.731161,1.457151,1.379145,1413.0
0.1,62.0,0.964491,3.6,0.8,1.66,2700.0,1403.65,0.239867,0.099876,0.0,0.999582,0.159422,42.27,628.1599,4.6922,2.6879,2.767865,1.4775,1.39828,
0.05,63.0,0.967166,1.5,2.6,480.0,552.48,1535.34,0.291788,0.072316,0.157337,0.999632,0.168964,47.28,637.5739,4.7052,2.688,2.80617,1.498985,1.418536,
0.05,64.0,0.967035,0.7,0.7,1028.57,3085.71,1124.06,0.234087,0.085402,0.0,0.99963,0.164084,41.37,646.9875,4.7045,2.6881,2.84325,1.519566,1.437896,
0.01,65.0,0.969644,1.6,3.9,450.0,233.58,2203.63,0.215212,0.030594,0.0076,0.999673,0.193402,47.95,656.4276,4.7172,2.6882,2.885672,1.543958,1.461053,
0.01,66.0,0.96923,3.0,1.9,10.12,1136.84,2063.27,0.223299,0.058112,0.000303,0.999666,0.175284,45.54,665.8668,4.7152,2.6882,2.924276,1.565648,1.48151,
0.1,67.0,0.962518,1.2,0.4,600.0,5400.0,944.27,0.223465,0.058891,0.0,0.999542,0.174902,40.95,675.2391,4.6826,2.6883,2.962447,1.587086,1.501745,
0.01,68.0,0.968359,2.9,1.5,13.66,1440.0,2064.96,0.22254,0.05651,1.4e-05,0.999652,0.176086,44.39,684.6719,4.711,2.6884,3.000558,1.608499,1.521927,
0.05,69.0,0.964828,0.9,0.6,800.0,3600.0,1113.17,0.227583,0.069164,0.0,0.999589,0.17026,41.31,694.0647,4.6938,2.6885,3.037269,1.628954,1.541168,
0.1,70.0,0.960736,2.0,3.8,256.63,311.08,1492.82,0.604365,0.043622,0.967539,0.999501,0.183449,50.71,703.4175,4.6739,2.6886,3.075996,1.651027,1.56203,
0.02,71.0,0.965864,3.4,3.5,2.96,518.24,1866.84,0.427862,0.039987,0.529865,0.999609,0.185903,50.19,712.8224,4.6988,2.6886,3.11493,1.673189,1.582967,
0.05,72.0,0.963107,0.9,3.5,800.0,298.13,1646.45,0.226008,0.034348,0.030894,0.999554,0.190169,46.99,722.2,4.6854,2.6887,3.154283,1.695715,1.604275,
0.05,73.0,0.962787,3.6,1.3,1.56,1661.54,1555.64,0.226566,0.066362,0.000278,0.999547,0.171458,44.11,731.5804,4.6839,2.6888,3.189988,1.715657,1.623004,
0.05,74.0,0.962324,1.6,1.8,450.0,991.72,1387.71,0.230708,0.063538,0.013463,0.999537,0.172715,45.61,740.9483,4.6816,2.6889,3.225655,1.735604,1.641737,1413.0
0.02,75.0,0.964141,3.6,2.9,1.55,696.05,1816.8,0.31322,0.04167,0.241592,0.999575,0.184741,48.83,750.3331,4.6905,2.689,3.263206,1.756889,1.661802,
0.01,76.0,0.965273,1.0,0.2,720.0,10800.0,1546.67,0.203533,0.009035,0.0,0.999597,0.226962,40.36,759.7341,4.696,2.689,3.308031,1.78309,1.68679,1413.0
0.05,77.0,0.960909,3.7,2.5,1.12,864.0,1523.18,0.432121,0.051323,0.529227,0.999505,0.178836,48.16,769.0881,4.6747,2.6891,3.343921,1.803272,1.70576,
0.1,78.0,0.957308,3.7,1.1,1.11,1963.64,1394.74,0.22578,0.064675,6.8e-05,0.999413,0.172203,43.4,778.4161,4.6572,2.6892,3.378358,1.822517,1.723809,
0.01,79.0,0.963471,2.3,3.1,138.84,521.71,2119.9,0.219862,0.028089,0.021787,0.999562,0.195781,48.32,787.7945,4.6872,2.6893,3.416664,1.844439,1.744514,
0.1,80.0,0.956367,3.9,1.8,0.6,1200.0,1379.75,0.279948,0.058754,0.141423,0.999387,0.174969,46.08,797.1068,4.6526,2.6893,3.451079,1.863724,1.762602,
0.02,81.0,0.961566,0.8,2.3,900.0,668.2,1744.88,0.214504,0.036392,0.000108,0.99952,0.18855,44.91,806.4659,4.6779,2.6894,3.487608,1.884464,1.782131,1413.0
0.01,82.0,0.962175,2.1,3.9,208.82,306.78,2190.64,0.224848,0.017667,0.044685,0.999534,0.208601,49.19,815.8325,4.6809,2.6895,3.527231,1.907404,1.803858,
0.02,83.0,0.960988,3.0,0.4,9.27,5400.0,1785.44,0.214754,0.037133,0.0,0.999507,0.187984,40.9,825.1998,4.6751,2.6896,3.563177,1.927717,1.822966,
0.02,84.0,0.960248,0.3,3.0,2400.0,403.51,1850.37,0.209736,0.024595,0.0,0.99949,0.199468,43.58,834.5478,4.6715,2.6897,3.600716,1.949247,1.843289,1413.0
0.01,85.0,0.960874,3.0,4.0,9.18,396.46,2185.37,0.258394,0.017251,0.128983,0.999504,0.209256,50.33,843.9026,4.6746,2.6897,3.639585,1.971739,1.864571,
0.05,86.0,0.957068,2.9,2.5,12.38,855.56,1514.37,0.433112,0.038963,0.544113,0.999407,0.186632,48.23,853.2188,4.6561,2.6898,3.674475,1.991485,1.883116,
0.02,87.0,0.959498,1.6,0.3,443.62,7200.0,1322.27,0.206442,0.016368,0.0,0.999471,0.2107,40.84,862.5623,4.6679,2.6899,3.713124,2.013743,1.904178,
0.1,88.0,0.953097,4.0,0.9,0.43,2400.0,1393.41,0.220213,0.050889,1e-06,0.999284,0.179078,42.63,871.8503,4.6367,2.69,3.746312,2.032349,1.921601,1413.0
0.01,89.0,0.959227,0.3,2.9,2400.0,428.66,2114.13,0.207132,0.018097,0.0,0.999464,0.207939,43.36,881.1884,4.6666,2.69,3.783916,2.054054,1.942102,
0.02,90.0,0.958066,3.3,0.3,3.64,7200.0,1783.67,0.2106,0.026784,0.0,0.999434,0.197103,40.59,890.5285,4.6609,2.6901,3.819603,2.074358,1.961213,
0.02,91.0,0.957525,2.9,0.6,12.07,3600.0,1785.26,0.21355,0.034165,0.0,0.999419,0.190318,41.54,899.8603,4.6583,2.6902,3.853986,2.093787,1.979446,
0.01,92.0,0.958467,1.2,0.1,600.0,21600.0,1504.81,0.200027,0.000345,0.0,0.999445,0.315445,40.19,909.196,4.6629,2.6903,3.907779,2.126586,2.011064,
0.02,93.0,0.956226,2.8,3.6,16.48,473.67,1877.74,0.439269,0.018893,0.579587,0.999383,0.206753,50.38,918.5068,4.652,2.6904,3.944096,2.147486,2.030764,1413.0
0.1,94.0,0.950231,3.3,2.8,3.56,721.17,1395.1,0.589551,0.031519,0.942768,0.99918,0.192571,49.59,927.756,4.6228,2.6904,3.977922,2.166759,2.048855,1413.0
0.02,95.0,0.955433,1.6,3.0,437.46,409.83,1845.17,0.227872,0.019044,0.050957,0.999359,0.206534,47.55,937.0567,4.6481,2.6905,4.013721,2.187379,2.068279,
0.1,96.0,0.949422,3.4,3.0,2.59,646.83,1417.4,0.597285,0.028133,0.965506,0.999149,0.195737,50.14,946.3009,4.6189,2.6906,4.047603,2.206744,2.086462,
0.02,97.0,0.954603,3.7,3.6,1.0,483.82,1877.86,0.443212,0.016139,0.592225,0.999333,0.211087,50.52,955.5954,4.6441,2.6907,4.083633,2.227585,2.106109,
0.1,98.0,0.948613,3.9,3.8,0.55,438.96,1481.69,0.604333,0.019535,0.991739,0.999115,0.205832,52.21,964.8302,4.6149,2.6907,4.118583,2.247769,2.125113,
0.1,99.0,0.948205,3.0,3.3,8.56,549.87,1443.86,0.601667,0.023014,0.981606,0.999098,0.201307,51.01,974.0628,4.6129,2.6908,4.152649,2.267356,2.143521,
0.02,100.0,0.953378,3.0,4.0,8.52,389.58,1911.31,0.489586,0.012146,0.712172,0.999294,0.21888,51.33,983.3428,4.6381,2.6909,4.189153,2.288613,2.163587,1413.0
0.1,101.0,0.947881,3.6,0.2,1.34,10800.0,1368.67,0.207637,0.019551,0.0,0.999084,0.20581,40.29,992.5837,4.6114,2.691,4.223539,2.308344,2.182162,
0.1,102.0,0.947041,1.5,1.8,480.0,966.18,1229.55,0.237141,0.033651,0.059677,0.999047,0.190743,45.76,1001.8008,4.6073,2.691,4.255494,2.326461,2.199108,
0.01,103.0,0.953856,0.2,0.1,3600.0,21600.0,1486.76,0.199945,0.000209,0.0,0.999309,0.329025,40.01,1011.0913,4.6404,2.6911,4.307466,2.358293,2.229774,
0.01,104.0,0.952703,2.4,3.7,96.81,394.28,2169.04,0.231492,0.010038,0.069057,0.999271,0.224088,49.51,1020.3651,4.6348,2.6912,4.343798,2.379456,2.249749,
0.02,105.0,0.951196,3.0,3.2,8.31,574.35,1849.91,0.373566,0.015023,0.419284,0.999217,0.213056,49.68,1029.6262,4.6275,2.6913,4.378318,2.399397,2.268505,
0.02,106.0,0.950827,2.1,2.5,195.85,690.66,1772.02,0.235128,0.018134,0.070084,0.999203,0.207883,47.66,1038.8807,4.6257,2.6914,4.411917,2.418701,2.286625,
0.01,107.0,0.95155,0.1,2.6,7200.0,517.76,2068.46,0.204726,0.012199,0.0,0.99923,0.21876,41.55,1048.1439,4.6292,2.6914,4.446862,2.43896,2.305702,
0.02,108.0,0.95006,2.4,2.1,94.71,995.96,1701.79,0.2156,0.020046,0.019367,0.999174,0.205121,46.75,1057.3928,4.622,2.6915,4.479709,2.457759,2.32332,
0.02,109.0,0.950421,1.4,0.1,514.29,21600.0,1262.31,0.199912,0.000187,0.0,0.999188,0.331986,40.22,1066.6497,4.6237,2.6916,4.530122,2.488648,2.353057,
0.1,110.0,0.943775,0.1,0.6,7200.0,3600.0,883.18,0.210518,0.02685,0.0,0.998888,0.197034,40.31,1075.8365,4.5914,2.6917,4.561388,2.506378,2.369634,
0.02,111.0,0.948678,3.9,3.3,0.51,551.6,1857.81,0.394706,0.011978,0.47523,0.999118,0.219261,49.93,1085.0726,4.6152,2.6917,4.595513,2.526191,2.38827,
0.01,112.0,0.949448,1.8,1.7,323.89,1120.22,1888.91,0.206485,0.016549,8.9e-05,0.99915,0.210399,45.07,1094.3138,4.619,2.6918,4.628298,2.545014,2.405915,
0.1,113.0,0.942315,4.0,3.1,0.38,607.54,1429.33,0.596227,0.017057,0.974105,0.998809,0.209567,50.51,1103.4872,4.5843,2.6919,4.660686,2.563712,2.42345,
0.02,114.0,0.947528,2.9,3.3,10.75,541.47,1858.2,0.393797,0.010977,0.473983,0.999069,0.221647,50.0,1112.7118,4.6096,2.692,4.69458,2.583434,2.441996,1413.0
0.05,115.0,0.94484,0.9,3.5,800.0,277.33,1654.47,0.216985,0.008034,0.034957,0.998943,0.230161,47.01,1121.9117,4.5966,2.692,4.729385,2.603864,2.461258,
0.01,116.0,0.948005,0.6,0.9,1200.0,2367.51,1581.85,0.206666,0.01712,0.0,0.99909,0.209467,41.69,1131.1383,4.612,2.6921,4.761366,2.622177,2.478402,
0.02,117.0,0.946694,3.6,0.5,1.23,4320.0,1784.26,0.20666,0.017134,0.0,0.999031,0.209443,41.17,1140.3659,4.6056,2.6922,4.793176,2.640393,2.495456,
0.05,118.0,0.943991,2.0,0.8,230.17,2700.0,1288.89,0.209167,0.023469,0.0,0.998899,0.200766,42.62,1149.558,4.5924,2.6922,4.823662,2.657726,2.511632,
0.02,119.0,0.945654,0.9,3.2,800.0,337.04,1877.97,0.20368,0.007579,0.002129,0.998983,0.231749,46.35,1158.7633,4.6005,2.6923,4.858011,2.677865,2.530602,
0.01,120.0,0.946934,1.3,0.1,553.85,21600.0,1457.79,0.199851,0.000107,0.0,0.999042,0.347094,40.2,1167.9861,4.6067,2.6924,4.90738,2.708257,2.559852,
0.02,121.0,0.944672,2.2,3.4,151.71,421.74,1872.49,0.358014,0.008425,0.387143,0.998934,0.228869,49.61,1177.1828,4.5957,2.6925,4.94093,2.727845,2.578273,
0.1,122.0,0.938817,0.1,1.8,7200.0,946.25,1232.52,0.207718,0.019997,0.0,0.998595,0.205188,41.14,1186.3212,4.5673,2.6925,4.971209,2.745212,2.594491,
0.05,123.0,0.941714,2.3,2.1,117.08,964.71,1453.02,0.288827,0.016484,0.206196,0.998774,0.210507,47.16,1195.4877,4.5814,2.6926,5.002057,2.762971,2.61109,
0.02,124.0,0.943577,2.4,3.4,85.81,459.39,1869.28,0.388451,0.007823,0.463866,0.998878,0.230886,49.76,1204.6738,4.5904,2.6927,5.035353,2.78247,2.629423,
0.05,125.0,0.941551,2.9,0.1,10.21,21600.0,1504.71,0.201031,0.003196,0.0,0.998765,0.255205,40.12,1213.8539,4.5806,2.6928,5.071628,2.803952,2.649772,
0.01,126.0,0.943889,2.8,3.0,13.86,620.85,2109.48,0.215239,0.007638,0.031012,0.998894,0.23154,48.46,1223.0429,4.5919,2.6928,5.104689,2.823278,2.667934,
0.1,127.0,0.937439,2.2,0.2,149.55,10800.0,1191.32,0.202179,0.006197,0.0,0.9985,0.23723,40.44,1232.1774,4.5606,2.6929,5.138297,2.842961,2.686499,
0.01,128.0,0.943098,3.1,3.6,5.54,466.25,2158.5,0.238285,0.005403,0.090884,0.998852,0.240957,49.7,1241.3591,4.5881,2.693,5.172176,2.862927,2.705303,
0.05,129.0,0.939386,3.0,2.2,7.44,981.82,1498.16,0.323148,0.014163,0.294392,0.998632,0.214672,47.34,1250.505,4.57,2.693,5.202621,2.880504,2.721726,
0.1,130.0,0.935694,3.0,2.5,7.41,832.0,1360.04,0.557859,0.014092,0.881371,0.998371,0.214809,48.7,1259.614,4.5521,2.6931,5.232891,2.898039,2.738115,
0.01,131.0,0.94205,3.2,2.2,4.04,981.82,2022.26,0.204287,0.009041,0.00228,0.998794,0.226944,46.42,1268.7859,4.583,2.6932,5.264599,2.916503,2.755421,
0.05,132.0,0.938365,2.6,1.7,28.11,1270.59,1488.87,0.214064,0.015559,0.020319,0.998564,0.212094,45.66,1277.9218,4.5651,2.6932,5.294329,2.933612,2.771379,
0.02,133.0,0.940234,2.0,2.6,222.63,616.66,1792.49,0.239181,0.008949,0.089661,0.998686,0.227223,47.88,1287.0751,4.5742,2.6933,5.325767,2.951944,2.788556,
0.01,134.0,0.940935,3.8,3.3,0.62,541.7,2135.03,0.225446,0.005481,0.058771,0.998728,0.240569,49.18,1296.2353,4.5776,2.6934,5.358677,2.971326,2.806782,
0.1,135.0,0.933937,1.7,1.8,362.43,996.81,1233.51,0.25706,0.016507,0.127029,0.99823,0.210468,46.11,1305.3259,4.5435,2.6934,5.387762,2.98808,2.822397,
0.02,136.0,0.939328,2.4,1.0,79.28,2160.0,1691.93,0.20512,0.013486,0.0,0.998628,0.216015,43.05,1314.4753,4.5697,2.6935,5.417464,3.005196,2.838366,
0.05,137.0,0.9366,1.8,1.7,311.25,1112.52,1373.83,0.212856,0.014506,0.018414,0.998439,0.214015,45.72,1323.592,4.5565,2.6936,5.446771,3.022089,2.854114,
0.02,138.0,0.938463,0.9,3.0,800.0,376.12,1859.3,0.202565,0.00539,0.001736,0.998571,0.24102,46.21,1332.7265,4.5655,2.6936,5.479139,3.041184,2.872059,
0.01,139.0,0.939373,0.9,0.8,800.0,2700.0,1514.68,0.204026,0.010748,0.0,0.998631,0.222221,41.83,1341.8686,4.57,2.6937,5.509223,3.058571,2.888303,
0.05,140.0,0.935679,2.4,0.9,77.2,2400.0,1446.16,0.205926,0.01563,0.0,0.99837,0.211967,42.76,1350.9822,4.552,2.6938,5.537927,3.075058,2.903653,
0.02,141.0,0.937479,3.9,1.7,0.45,1270.59,1765.71,0.204658,0.01068,0.001714,0.998503,0.222396,45.26,1360.1112,4.5608,2.6938,5.567738,3.092347,2.919797,
0.1,142.0,0.932321,1.3,0.2,553.85,10800.0,821.1,0.200439,0.002051,0.0,0.99809,0.267222,40.44,1369.1896,4.5357,2.6939,5.602669,3.113183,2.939531,
0.05,143.0,0.934318,4.0,3.7,0.33,441.59,1640.94,0.585693,0.005357,0.959743,0.998262,0.241187,51.46,1378.287,4.5454,2.694,5.634315,3.131889,2.957094,
0.05,144.0,0.933981,1.4,3.3,514.29,307.63,1634.97,0.346272,0.005076,0.361487,0.998234,0.24265,48.05,1387.3804,4.5437,2.694,5.665981,3.150633,2.974697,1413.0
