Terminal Current [C],Cycle,SOH(measured),Stage1 [C],Stage2 [C],S1 [s],S2 [s],S3 [s],Total,r_soh,r_time,r_soh_val,delta_soh,Avg Temp [°C],Throughput [Ah],Discharge Cap [Ah],Terminal V [V],LLI [%],LAM_neg [%],LAM_pos [%],c
0.01,24.0,0.990573,0.4,2.7,1800.0,541.08,2075.04,0.312987,0.282529,0.0,0.999878,0.125188,43.79,266.4582,4.819,2.6845,1.089113,0.53696,0.505504,
0.05,25.0,0.986659,3.0,1.7,13.05,1270.59,1560.66,0.347238,0.356545,0.011624,0.999854,0.115957,45.56,276.0686,4.8,2.6846,1.133706,0.561125,0.528385,
0.02,26.0,0.988723,1.3,0.5,553.85,4320.0,1423.01,0.312649,0.28169,0.0,0.999867,0.1253,41.3,285.6968,4.8101,2.6847,1.180719,0.586925,0.552893,
0.1,27.0,0.982335,2.5,1.2,103.98,1800.0,1316.32,0.344355,0.360703,0.000274,0.99982,0.115468,44.13,295.2644,4.779,2.6848,1.22369,0.61011,0.574811,
0.02,28.0,0.987432,3.9,1.2,0.82,1800.0,1832.89,0.317859,0.294713,4e-06,0.999859,0.123584,43.64,304.8867,4.8038,2.6849,1.268648,0.634664,0.598078,
0.05,29.0,0.984547,1.9,2.4,326.81,709.46,1493.84,0.403635,0.295195,0.213973,0.999838,0.123521,47.51,314.4715,4.7897,2.685,1.312865,0.658796,0.620932,
0.1,30.0,0.980745,1.4,3.0,514.29,443.66,1424.19,0.526059,0.27072,0.544524,0.999806,0.126783,47.93,324.0195,4.7712,2.6851,1.357348,0.683256,0.644127,
0.01,31.0,0.98689,1.7,2.6,423.53,578.85,2055.14,0.287546,0.217545,0.001393,0.999855,0.134595,46.62,333.6256,4.8011,2.6851,1.403626,0.708885,0.668469,
0.1,32.0,0.980058,3.9,0.2,0.8,10800.0,1402.79,0.287183,0.218058,0.0,0.9998,0.134514,40.34,343.182,4.7679,2.6852,1.449149,0.734053,0.69238,
0.05,33.0,0.98273,0.6,0.7,1200.0,3085.71,1174.66,0.304918,0.262382,0.0,0.999824,0.127936,41.24,352.7495,4.7809,2.6853,1.492128,0.757472,0.714529,1413.0
0.1,34.0,0.978698,3.1,1.3,9.06,1661.54,1405.99,0.311376,0.277396,0.001151,0.999787,0.125876,44.23,362.2843,4.7613,2.6854,1.533861,0.780168,0.735968,
0.05,35.0,0.981499,3.2,1.6,6.69,1350.0,1564.05,0.301179,0.247594,0.005446,0.999813,0.13004,45.2,371.8444,4.7749,2.6855,1.576262,0.803341,0.757873,
0.02,36.0,0.983347,1.1,1.3,654.55,1584.66,1509.31,0.291224,0.228145,1e-06,0.999829,0.132941,43.38,381.4169,4.7839,2.6856,1.618978,0.826704,0.779962,1413.0
0.1,37.0,0.977177,1.5,2.5,480.0,614.3,1354.52,0.443241,0.2279,0.380317,0.999771,0.132979,47.22,390.9276,4.7539,2.6857,1.661048,0.849791,0.801794,
0.01,38.0,0.983582,3.6,0.3,1.94,7200.0,2062.94,0.260509,0.151358,0.0,0.999831,0.146594,40.65,400.5171,4.785,2.6858,1.706392,0.875045,0.825772,
0.01,39.0,0.983058,4.0,0.3,0.57,7200.0,2064.22,0.259015,0.147624,0.0,0.999826,0.147388,40.65,410.1015,4.7825,2.6859,1.751364,0.900046,0.849499,
0.01,40.0,0.982315,0.9,2.8,800.0,495.2,2094.1,0.255035,0.137626,5.1e-05,0.99982,0.149599,45.64,419.6633,4.7789,2.6859,1.79627,0.925116,0.873296,
0.1,41.0,0.975132,4.0,2.8,0.57,760.24,1388.23,0.647687,0.194527,0.924817,0.999747,0.138402,49.38,429.1549,4.7439,2.686,1.83759,0.947862,0.894792,
0.1,42.0,0.97495,4.0,0.4,0.56,5400.0,1407.37,0.274704,0.186888,0.0,0.999745,0.139739,40.88,438.6594,4.743,2.6861,1.878781,0.970533,0.916222,
0.05,43.0,0.978039,2.5,0.1,96.91,21600.0,1449.35,0.215571,0.039038,0.0,0.99978,0.186579,40.2,448.1928,4.7581,2.6862,1.931431,1.001015,0.945453,
0.02,44.0,0.979201,3.1,1.4,8.53,1542.86,1812.94,0.264911,0.162318,6.5e-05,0.999792,0.144354,44.3,457.7325,4.7637,2.6863,1.972776,1.023779,0.966955,
0.02,45.0,0.978655,3.1,2.5,8.48,864.0,1785.19,0.285156,0.142344,0.070652,0.999786,0.148539,47.69,467.2616,4.7611,2.6864,2.014656,1.046988,0.988902,1413.0
0.1,46.0,0.972925,2.4,0.4,123.32,5400.0,1276.73,0.261305,0.153403,0.0,0.99972,0.146166,41.12,476.743,4.7332,2.6865,2.05545,1.069506,1.010186,
0.1,47.0,0.9721,0.9,2.9,800.0,458.36,1418.53,0.277698,0.135365,0.059026,0.999709,0.150117,46.54,486.2072,4.7292,2.6866,2.09667,1.092465,1.031904,
0.05,48.0,0.974896,0.8,3.4,900.0,331.87,1633.68,0.243602,0.099713,0.009419,0.999745,0.159471,46.53,495.6977,4.7428,2.6866,2.139669,1.116679,1.054869,
0.01,49.0,0.977766,1.9,3.7,313.7,317.22,2168.87,0.237717,0.076382,0.018022,0.999777,0.167366,48.6,505.2183,4.7567,2.6867,2.184081,1.14184,1.078771,
0.05,50.0,0.973897,1.2,3.0,600.0,428.79,1589.59,0.284649,0.110539,0.101217,0.999732,0.156358,47.3,514.7002,4.7379,2.6868,2.225411,1.164926,1.100611,
0.02,51.0,0.976106,3.2,0.2,6.09,10800.0,1794.08,0.231695,0.079359,0.0,0.999759,0.166246,40.37,524.2177,4.7487,2.6869,2.268642,1.189254,1.123689,
0.01,52.0,0.976727,1.5,0.2,480.0,10800.0,1592.18,0.211022,0.027673,0.0,0.999766,0.196196,40.51,533.7311,4.7517,2.687,2.318218,1.217905,1.151087,
0.1,53.0,0.969063,3.1,2.5,8.1,864.0,1367.85,0.584954,0.130463,0.832091,0.999664,0.151267,48.54,543.1665,4.7144,2.6871,2.356996,1.239349,1.171299,
0.01,54.0,0.975452,0.6,0.8,1200.0,2700.0,1649.14,0.239652,0.099255,0.0,0.999751,0.159609,41.43,552.6616,4.7455,2.6872,2.397342,1.261794,1.192494,
0.02,55.0,0.973802,3.7,1.4,1.28,1542.86,1815.04,0.243287,0.108284,6.8e-05,0.999731,0.156984,44.27,562.1478,4.7375,2.6873,2.4367,1.28361,1.213063,
0.05,56.0,0.970976,3.6,2.8,1.73,748.16,1550.62,0.532328,0.10093,0.730044,0.999693,0.159106,49.16,571.6017,4.7237,2.6873,2.476074,1.305553,1.233767,
0.1,57.0,0.967273,2.9,1.4,14.67,1542.86,1385.96,0.252158,0.126237,0.004343,0.999634,0.152288,44.6,581.024,4.7057,2.6874,2.513589,1.32627,1.25326,
0.1,58.0,0.966803,3.9,3.2,0.68,606.73,1432.35,0.627054,0.094359,0.973464,0.999626,0.161123,50.67,590.4362,4.7034,2.6875,2.552596,1.34811,1.273873,
0.05,59.0,0.97005,0.9,0.5,800.0,4320.0,1126.97,0.235258,0.088305,0.0,0.999679,0.163095,41.04,599.8811,4.7192,2.6876,2.591771,1.369946,1.29448,
0.02,60.0,0.971473,2.3,2.5,148.04,752.64,1763.16,0.258962,0.080849,0.066705,0.9997,0.165699,47.77,609.3373,4.7261,2.6877,2.631116,1.391958,1.315251,
0.01,61.0,0.972168,1.5,1.6,480.0,1182.75,1866.8,0.231384,0.078592,1.2e-05,0.999709,0.166531,44.47,618.799,4.7295,2.6877,2.670304,1.413852,1.335903,
0.1,62.0,0.964949,0.9,3.6,800.0,285.46,1493.26,0.280297,0.057531,0.143417,0.999591,0.175573,47.35,628.1954,4.6944,2.6878,2.710818,1.436884,1.357714,
0.01,63.0,0.971182,0.1,3.4,7200.0,322.72,2162.74,0.215568,0.039072,0.0,0.999696,0.186554,41.84,637.6502,4.7247,2.6879,2.753232,1.461182,1.380775,
0.1,64.0,0.964032,3.2,1.7,5.67,1270.59,1385.07,0.26735,0.100301,0.068288,0.999573,0.159294,45.69,647.038,4.6899,2.688,2.789797,1.481461,1.399837,
0.02,65.0,0.969617,2.1,0.3,218.96,7200.0,1570.61,0.217827,0.04473,0.0,0.999672,0.182739,40.86,656.4851,4.7171,2.6881,2.83079,1.50471,1.42186,
0.02,66.0,0.968692,0.9,2.9,800.0,445.54,1834.83,0.221462,0.052719,0.001108,0.999658,0.178071,46.08,665.9155,4.7126,2.6882,2.870436,1.527142,1.44306,
0.01,67.0,0.969334,3.7,3.1,1.19,632.18,2114.22,0.230938,0.047505,0.030006,0.999668,0.181034,48.53,675.3517,4.7157,2.6882,2.910314,1.549758,1.464441,
0.1,68.0,0.962185,2.6,2.3,50.34,939.13,1320.98,0.516868,0.082378,0.710025,0.999534,0.165148,47.98,684.7169,4.6809,2.6883,2.946731,1.570076,1.483546,
0.05,69.0,0.965145,2.9,1.4,13.67,1542.86,1543.28,0.231855,0.078928,0.000913,0.999595,0.166405,44.51,694.1177,4.6953,2.6884,2.98314,1.590372,1.502622,
0.1,70.0,0.961324,0.2,3.7,3600.0,259.63,1504.6,0.215097,0.037984,0.0,0.999515,0.187348,43.18,703.4787,4.6768,2.6885,3.023094,1.613296,1.524336,
0.01,71.0,0.967709,0.3,0.9,2400.0,2400.0,1624.35,0.223392,0.058659,0.0,0.999641,0.175015,41.15,712.8978,4.7078,2.6885,3.060582,1.634318,1.544132,
0.1,72.0,0.960582,3.2,1.0,5.43,2160.0,1394.35,0.232954,0.082628,9e-06,0.999498,0.165058,43.04,722.258,4.6731,2.6886,3.095847,1.653915,1.562526,1413.0
0.02,73.0,0.965658,0.1,2.5,7200.0,582.55,1775.36,0.218424,0.046256,0.0,0.999605,0.181789,41.53,731.6586,4.6978,2.6887,3.133944,1.675497,1.582885,
0.01,74.0,0.966292,2.0,2.5,255.0,673.57,2045.79,0.218126,0.042313,0.003193,0.999616,0.184309,46.84,741.0657,4.7009,2.6888,3.172228,1.697198,1.603361,
0.01,75.0,0.965818,3.4,3.6,2.91,493.09,2152.34,0.243241,0.031262,0.077036,0.999608,0.192799,49.77,750.4706,4.6986,2.6889,3.211714,1.719791,1.62473,
0.01,76.0,0.96537,2.0,3.1,253.81,461.26,2123.93,0.217963,0.032858,0.012249,0.999599,0.191409,47.91,759.8704,4.6964,2.6889,3.250635,1.742011,1.645727,
0.01,77.0,0.965008,3.5,1.2,2.11,1800.0,2074.26,0.218624,0.046762,0.0,0.999592,0.181481,43.44,769.2717,4.6947,2.689,3.287524,1.762795,1.665292,
0.05,78.0,0.961102,1.5,2.8,480.0,472.14,1566.98,0.311186,0.045172,0.233037,0.99951,0.182461,47.49,778.629,4.6757,2.6891,3.324233,1.783575,1.684861,1413.0
0.1,79.0,0.957363,1.7,3.7,391.52,280.19,1493.44,0.578404,0.033485,0.912817,0.999415,0.190881,49.67,787.9504,4.6575,2.6892,3.36205,1.805259,1.705344,
0.01,80.0,0.964095,0.9,0.1,800.0,21600.0,1526.08,0.200179,0.000659,0.0,0.999574,0.297934,40.14,797.3414,4.6902,2.6893,3.418314,1.839441,1.738324,
0.1,81.0,0.957109,0.5,0.1,1440.0,21600.0,910.28,0.200262,0.000951,0.0,0.999408,0.28803,40.05,806.664,4.6562,2.6894,3.472185,1.872032,1.769744,
0.05,82.0,0.959036,2.8,1.8,17.64,1200.0,1522.66,0.233356,0.05146,0.032199,0.999459,0.17876,45.93,816.0029,4.6656,2.6895,3.506934,1.891544,1.788052,1413.0
0.05,83.0,0.958534,0.8,3.8,900.0,235.48,1679.51,0.213608,0.018775,0.015521,0.999446,0.206926,46.89,825.3362,4.6632,2.6895,3.546081,1.914256,1.809561,
0.01,84.0,0.961495,2.9,3.9,12.55,415.39,2177.29,0.253022,0.018972,0.113823,0.999519,0.206639,50.11,834.6981,4.6776,2.6896,3.584949,1.936719,1.830813,
0.1,85.0,0.954368,2.2,3.7,169.52,363.77,1480.81,0.603266,0.029155,0.979346,0.999326,0.194744,51.39,843.99,4.6429,2.6897,3.621487,1.957672,1.850571,
0.02,86.0,0.959675,4.0,1.1,0.44,1963.64,1803.22,0.216044,0.040371,1e-06,0.999476,0.185634,43.23,853.3411,4.6687,2.6898,3.656389,1.977375,1.869071,
0.02,87.0,0.959633,1.9,0.3,291.05,7200.0,1476.55,0.207747,0.019629,0.0,0.999475,0.205701,40.86,862.6885,4.6685,2.6899,3.694386,1.999167,1.889667,
0.05,88.0,0.956402,1.2,3.0,600.0,404.83,1596.65,0.258231,0.028224,0.11766,0.999388,0.195647,47.22,871.9984,4.6528,2.6899,3.730376,2.01974,1.909041,
0.02,89.0,0.958479,3.0,0.8,9.01,2700.0,1791.53,0.214932,0.037607,0.0,0.999445,0.187628,42.22,881.3386,4.6629,2.69,3.764901,2.039237,1.92734,
0.05,90.0,0.955619,2.0,2.2,245.37,823.56,1467.54,0.296561,0.038252,0.203468,0.999365,0.18715,47.21,890.6408,4.649,2.6901,3.799089,2.058577,1.945483,
0.05,91.0,0.955182,3.1,3.0,6.63,646.12,1577.69,0.549783,0.029825,0.844957,0.999351,0.194111,49.68,899.9403,4.6469,2.6902,3.834133,2.078575,1.964285,
0.1,92.0,0.951472,1.4,3.1,514.29,378.16,1444.82,0.471471,0.02719,0.651873,0.999227,0.196685,48.01,909.2022,4.6288,2.6902,3.869299,2.098745,1.983269,
0.1,93.0,0.951088,0.8,2.5,900.0,568.62,1368.6,0.217713,0.032211,0.012466,0.999213,0.191965,45.6,918.461,4.627,2.6903,3.903514,2.118261,2.001602,
0.1,94.0,0.950682,3.7,4.0,1.02,398.38,1498.45,0.605523,0.02076,0.993448,0.999198,0.204156,52.77,927.7151,4.625,2.6904,3.93937,2.138989,2.021145,
0.1,95.0,0.950451,1.1,1.0,654.55,2101.01,981.83,0.218418,0.046449,2e-06,0.999189,0.181671,42.78,936.9647,4.6239,2.6904,3.971614,2.157112,2.038093,
0.02,96.0,0.95548,2.8,3.0,16.29,635.06,1830.72,0.33083,0.0218,0.305594,0.999361,0.202806,49.12,946.2681,4.6483,2.6905,4.006927,2.177385,2.05717,
0.1,97.0,0.949715,4.0,0.7,0.42,3085.71,1388.84,0.216147,0.040787,0.0,0.99916,0.185344,41.87,955.524,4.6203,2.6906,4.039346,2.195668,2.074283,
0.02,98.0,0.954821,3.6,1.2,1.37,1800.0,1795.42,0.211967,0.030242,6e-06,0.99934,0.193725,43.6,964.8256,4.6451,2.6907,4.072902,2.214711,2.092135,
0.02,99.0,0.954656,3.5,0.4,1.87,5400.0,1787.8,0.210004,0.025343,0.0,0.999335,0.198637,40.87,974.1318,4.6443,2.6907,4.107021,2.234133,2.110372,
0.05,100.0,0.951636,2.4,2.5,99.44,765.54,1517.18,0.428723,0.027709,0.544482,0.999233,0.19616,48.37,983.3951,4.6296,2.6908,4.140506,2.253218,2.128271,
0.1,101.0,0.94794,3.8,2.3,0.73,939.13,1356.15,0.508062,0.031777,0.738835,0.999087,0.192343,47.85,992.6219,4.6116,2.6909,4.173179,2.271816,2.145694,
0.02,102.0,0.953217,1.1,1.8,654.55,966.1,1644.43,0.210194,0.025666,0.000175,0.999288,0.198287,44.67,1001.8999,4.6373,2.6909,4.20662,2.290884,2.163574,
0.02,103.0,0.952759,2.9,2.9,11.42,670.75,1821.41,0.312226,0.018989,0.26194,0.999273,0.206614,48.8,1011.1763,4.6351,2.691,4.241074,2.310697,2.182199,
0.05,104.0,0.95043,1.8,0.6,328.97,3600.0,1193.08,0.211593,0.029389,0.0,0.999188,0.194522,41.9,1020.4305,4.6238,2.6911,4.273597,2.329129,2.199459,1413.0
0.1,105.0,0.946363,2.1,3.4,197.07,405.18,1459.65,0.59411,0.018662,0.967105,0.999016,0.207093,50.51,1029.6434,4.604,2.6912,4.307639,2.3488,2.217957,
0.05,106.0,0.949423,4.0,1.3,0.4,1661.54,1542.61,0.211838,0.029699,0.00032,0.999149,0.194229,44.08,1038.8916,4.6189,2.6912,4.339712,2.367022,2.235002,
0.02,107.0,0.951203,1.2,3.3,600.0,323.73,1883.16,0.211181,0.011534,0.016809,0.999217,0.220293,47.2,1048.1517,4.6275,2.6913,4.375317,2.387759,2.254557,
0.05,108.0,0.948797,0.5,0.8,1440.0,2700.0,1060.24,0.212126,0.030754,0.0,0.999123,0.193257,41.35,1057.3863,4.6158,2.6914,4.406925,2.405646,2.271274,1413.0
0.1,109.0,0.944831,3.5,3.2,1.78,579.21,1437.4,0.599087,0.019786,0.978461,0.998942,0.20548,50.83,1066.585,4.5965,2.6914,4.439987,2.424706,2.289165,
0.02,110.0,0.950112,2.4,1.9,94.6,1136.84,1673.62,0.210948,0.021417,0.006365,0.999176,0.203295,46.13,1075.8345,4.6222,2.6915,4.47265,2.443402,2.306681,
0.1,111.0,0.944046,1.9,3.7,278.59,305.93,1491.3,0.58982,0.012722,0.962378,0.998902,0.217612,50.57,1085.0262,4.5927,2.6916,4.507021,2.463446,2.325558,1413.0
0.02,112.0,0.949516,0.4,0.9,1800.0,2378.26,1325.91,0.209452,0.024053,0.0,0.999152,0.200085,41.39,1094.2672,4.6193,2.6916,4.538908,2.481598,2.342537,
0.1,113.0,0.943298,2.9,3.4,10.9,517.63,1452.18,0.600455,0.016586,0.985122,0.998863,0.210338,51.17,1103.4508,4.5891,2.6917,4.571923,2.500708,2.360481,
0.1,114.0,0.943118,2.5,0.9,56.95,2400.0,1319.77,0.211831,0.03015,1e-06,0.998853,0.193809,42.78,1112.6378,4.5882,2.6918,4.602534,2.518094,2.376713,
0.02,115.0,0.948129,3.5,4.0,1.73,388.47,1914.0,0.492276,0.008423,0.722719,0.999095,0.228874,51.33,1121.8694,4.6126,2.6919,4.637774,2.538759,2.396203,1413.0
0.02,116.0,0.947864,1.5,1.5,480.0,1231.83,1573.42,0.208304,0.021075,0.000143,0.999083,0.20374,44.54,1131.0953,4.6113,2.6919,4.669478,2.556876,2.413148,1413.0
0.02,117.0,0.947407,4.0,2.7,0.38,754.44,1799.67,0.275909,0.014411,0.175831,0.999063,0.214196,48.42,1140.3186,4.609,2.692,4.702405,2.575904,2.431002,
0.1,118.0,0.941693,3.0,0.5,7.9,4320.0,1364.71,0.20968,0.024815,0.0,0.998773,0.199221,41.15,1149.4972,4.5813,2.6921,4.73312,2.593417,2.447369,
0.05,119.0,0.944323,2.1,3.6,190.88,360.67,1638.9,0.560013,0.010116,0.890458,0.998916,0.223877,50.42,1158.6926,4.594,2.6921,4.76694,2.613188,2.465974,
0.01,120.0,0.947508,3.0,0.8,7.83,2700.0,2036.03,0.206198,0.01596,0.0,0.999068,0.211394,42.14,1167.9252,4.6095,2.6922,4.799028,2.63163,2.483249,
0.1,121.0,0.940504,0.3,0.8,2400.0,2700.0,875.58,0.210734,0.027483,0.0,0.998702,0.196387,40.99,1177.0786,4.5755,2.6923,4.828921,2.648603,2.499077,
0.1,122.0,0.939952,1.5,2.7,480.0,478.74,1399.7,0.447043,0.01585,0.602424,0.998668,0.211584,47.65,1186.2273,4.5728,2.6923,4.860601,2.666947,2.516265,
0.02,123.0,0.945202,3.0,2.5,7.73,837.73,1772.21,0.245851,0.013285,0.101862,0.998961,0.216425,47.8,1195.4266,4.5983,2.6924,4.89283,2.68561,2.533761,
0.02,124.0,0.944889,2.1,1.7,188.35,1222.92,1620.81,0.207372,0.017162,0.001795,0.998945,0.209398,45.51,1204.6228,4.5968,2.6925,4.924015,2.70352,2.550506,
0.05,125.0,0.942151,1.8,2.9,318.68,468.5,1582.34,0.434961,0.012377,0.575627,0.998799,0.218363,48.44,1213.7935,4.5835,2.6925,4.956149,2.722188,2.568013,
0.01,126.0,0.945314,0.2,1.0,3600.0,2057.31,1649.93,0.205994,0.015502,0.0,0.998966,0.212193,41.06,1222.9934,4.5989,2.6926,4.987417,2.740155,2.584819,
0.02,127.0,0.943758,2.0,2.1,226.93,875.7,1705.4,0.21213,0.01426,0.016621,0.998887,0.214484,46.64,1232.1796,4.5913,2.6927,5.0188,2.758262,2.601763,
0.1,128.0,0.937992,0.5,0.7,1440.0,3085.71,863.78,0.208857,0.022873,0.0,0.998539,0.201478,41.13,1241.3095,4.5632,2.6927,5.048342,2.775117,2.617482,
0.1,129.0,0.937493,0.3,1.9,2400.0,869.35,1257.25,0.207179,0.018695,0.0,0.998504,0.207044,42.62,1250.435,4.5608,2.6928,5.078413,2.792428,2.633647,
0.05,130.0,0.94044,3.2,1.8,4.12,1200.0,1515.24,0.222359,0.017139,0.03941,0.998698,0.209436,45.89,1259.593,4.5752,2.6929,5.108691,2.809858,2.649922,
0.05,131.0,0.940054,2.9,2.2,10.08,981.82,1496.3,0.322929,0.015218,0.292767,0.998674,0.2127,47.35,1268.7451,4.5733,2.6929,5.139237,2.827498,2.666408,
0.05,132.0,0.939771,3.3,1.5,3.0,1440.0,1523.8,0.208169,0.017652,0.003443,0.998657,0.208625,44.82,1277.897,4.5719,2.693,5.169147,2.844691,2.682449,
0.05,133.0,0.939549,0.9,1.0,800.0,2048.02,1151.19,0.207714,0.019965,0.0,0.998642,0.205233,42.51,1287.0409,4.5708,2.6931,5.198524,2.861495,2.698107,
0.1,134.0,0.935634,2.0,3.3,223.73,404.33,1456.63,0.587116,0.009573,0.959035,0.998367,0.225384,50.08,1296.1517,4.5518,2.6931,5.230163,2.880036,2.715503,
0.01,135.0,0.942203,2.7,0.6,18.87,3600.0,2016.56,0.20439,0.011573,0.0,0.998802,0.220201,41.49,1305.3338,4.5837,2.6932,5.261149,2.897967,2.732284,
0.1,136.0,0.935235,2.4,0.5,81.03,4320.0,1275.53,0.206978,0.018278,0.0,0.998336,0.207666,41.3,1314.4459,4.5498,2.6933,5.290405,2.914747,2.747939,
0.01,137.0,0.941379,2.0,1.3,222.35,1661.54,1792.75,0.204682,0.012324,3e-06,0.998755,0.218482,44.06,1323.6087,4.5797,2.6933,5.320907,2.932378,2.764418,
0.1,138.0,0.934218,2.7,3.7,18.6,431.62,1479.62,0.599186,0.007838,0.991001,0.998254,0.230836,52.13,1332.7056,4.5449,2.6934,5.352639,2.951053,2.781952,
0.01,139.0,0.940647,1.3,1.4,553.85,1327.26,1810.96,0.204313,0.011424,2e-06,0.998711,0.220556,43.86,1341.8602,4.5762,2.6935,5.383108,2.968704,2.798452,
0.05,140.0,0.936861,2.1,2.4,180.85,732.11,1509.58,0.38202,0.01193,0.44389,0.998459,0.219369,47.89,1350.9808,4.5577,2.6935,5.413248,2.986206,2.814807,
0.1,141.0,0.933307,2.5,1.3,45.29,1661.54,1315.63,0.207781,0.018387,0.001976,0.998177,0.207501,44.33,1360.0702,4.5405,2.6936,5.441811,3.002635,2.830103,
0.02,142.0,0.938933,3.2,0.2,3.91,10800.0,1753.87,0.202269,0.00637,0.0,0.998602,0.23648,40.32,1369.2232,4.5678,2.6937,5.4738,3.02137,2.847706,
0.05,143.0,0.936693,0.2,0.2,3600.0,10800.0,988.81,0.200513,0.00206,0.0,0.998446,0.267107,40.06,1378.3443,4.5569,2.6937,5.50931,3.042531,2.86775,1413.0
0.02,144.0,0.937714,2.2,2.1,142.92,931.29,1706.67,0.212527,0.010363,0.021695,0.998519,0.223218,46.75,1387.471,4.5619,2.6938,5.539399,3.060016,2.884089,
