Terminal Current [C],Cycle,SOH(measured),Stage1 [C],Stage2 [C],S1 [s],S2 [s],S3 [s],Total,r_soh,r_time,r_soh_val,delta_soh,Avg Temp [°C],Throughput [Ah],Discharge Cap [Ah],Terminal V [V],LLI [%],LAM_neg [%],LAM_pos [%],c
0.05,23.0,0.987827,3.3,1.6,5.34,1350.0,1571.94,0.355492,0.383697,0.005103,0.999861,0.112808,45.21,256.6819,4.8057,2.6844,1.034311,0.506528,0.476429,
0.01,24.0,0.990677,2.1,1.9,244.85,1076.14,1928.34,0.328517,0.321148,0.000205,0.999879,0.12023,45.6,266.3255,4.8196,2.6845,1.081316,0.532248,0.500851,
0.1,25.0,0.983464,2.5,1.4,105.32,1542.86,1313.29,0.356286,0.387169,0.003631,0.99983,0.112412,44.88,275.9029,4.7845,2.6846,1.124819,0.555696,0.523027,
0.1,26.0,0.98295,3.6,3.8,2.1,474.47,1471.14,0.71875,0.307703,0.989259,0.999826,0.121916,52.23,285.4746,4.782,2.6847,1.170704,0.580938,0.546997,
0.1,27.0,0.982403,1.1,1.7,654.55,1125.04,1199.04,0.342722,0.353835,0.00306,0.999821,0.116276,44.66,295.0376,4.7793,2.6848,1.214059,0.604431,0.569221,
0.05,28.0,0.985175,0.9,2.6,800.0,577.47,1533.76,0.318314,0.289878,0.005986,0.999843,0.124216,45.9,304.6293,4.7928,2.6849,1.259313,0.629258,0.592769,
0.02,29.0,0.986883,3.5,3.5,2.8,540.31,1858.17,0.497069,0.245962,0.496782,0.999855,0.130277,50.26,314.2398,4.8011,2.685,1.305788,0.654941,0.617166,1413.0
0.02,30.0,0.986385,2.6,2.8,75.12,699.25,1796.77,0.363125,0.254894,0.152994,0.999852,0.128991,48.58,323.8417,4.7987,2.685,1.351156,0.679883,0.640824,1413.0
0.02,31.0,0.985882,1.2,2.2,600.0,766.11,1714.56,0.301947,0.253837,0.001105,0.999848,0.129142,45.58,333.4391,4.7962,2.6851,1.395896,0.704427,0.664085,
0.1,32.0,0.979775,1.0,3.2,720.0,388.21,1449.38,0.363376,0.237165,0.171375,0.999797,0.131575,47.21,342.9787,4.7665,2.6852,1.440592,0.729125,0.687521,
0.1,33.0,0.979265,1.9,3.1,324.2,451.76,1429.04,0.64763,0.243727,0.875451,0.999792,0.130604,49.24,352.512,4.764,2.6853,1.484349,0.753235,0.710369,
0.05,34.0,0.982037,2.9,2.7,17.1,791.74,1534.39,0.550848,0.238973,0.638238,0.999818,0.131306,48.83,362.0711,4.7775,2.6854,1.527758,0.777079,0.732943,
0.01,35.0,0.984862,0.4,3.8,1800.0,261.16,2193.79,0.249968,0.125,0.0,0.999841,0.152592,44.68,371.6602,4.7913,2.6855,1.576608,0.804726,0.75931,
0.1,36.0,0.977699,3.8,3.1,1.05,651.65,1419.84,0.676323,0.227373,0.963547,0.999776,0.13306,50.45,381.1795,4.7564,2.6856,1.619231,0.828155,0.781482,
0.02,37.0,0.982861,2.7,1.1,40.18,1963.64,1788.58,0.285368,0.213505,1e-06,0.999825,0.135241,43.4,390.7558,4.7815,2.6857,1.661993,0.851615,0.803669,
0.05,38.0,0.980042,0.1,1.7,7200.0,1112.0,1360.18,0.290074,0.225286,0.0,0.9998,0.133382,41.13,400.296,4.7678,2.6858,1.703685,0.874398,0.825189,
0.05,39.0,0.979457,3.5,4.0,2.63,424.93,1646.39,0.649622,0.161107,0.963051,0.999794,0.144595,52.21,409.8302,4.765,2.6858,1.7478,0.89898,0.848508,
0.02,40.0,0.981327,2.6,1.5,67.94,1440.0,1752.96,0.276968,0.192332,0.000182,0.999812,0.138782,44.75,419.3884,4.7741,2.6859,1.789893,0.922103,0.870362,
0.02,41.0,0.98124,1.8,0.3,364.94,7200.0,1446.56,0.242092,0.105325,0.0,0.999811,0.157822,40.9,428.9461,4.7736,2.686,1.836486,0.948286,0.895279,1413.0
0.01,42.0,0.981312,2.5,3.1,97.32,569.87,2107.58,0.261856,0.131705,0.02303,0.999811,0.150972,48.49,438.5003,4.774,2.6861,1.880638,0.972916,0.918639,
0.01,43.0,0.980896,0.8,1.4,900.0,1432.28,1812.38,0.262518,0.156392,0.0,0.999808,0.145549,43.06,448.0482,4.772,2.6862,1.922899,0.996239,0.940695,
0.02,44.0,0.979242,3.8,2.3,1.0,939.13,1799.28,0.274444,0.153737,0.032478,0.999792,0.146097,47.12,457.5824,4.7639,2.6863,1.964764,1.019376,0.962569,
0.01,45.0,0.979884,3.1,1.8,8.48,1200.0,2080.95,0.254544,0.136324,0.000137,0.999798,0.149896,45.28,467.1261,4.767,2.6864,2.007099,1.042858,0.984786,
0.01,46.0,0.979304,3.2,3.9,6.26,439.2,2165.72,0.281107,0.094912,0.10796,0.999793,0.160948,50.21,476.6601,4.7642,2.6865,2.051592,1.067925,1.00859,
0.02,47.0,0.977704,0.2,3.8,3600.0,254.02,1921.11,0.231314,0.078396,0.0,0.999776,0.166604,43.25,486.1784,4.7564,2.6866,2.096856,1.093622,1.03303,
0.1,48.0,0.971863,2.5,0.7,95.01,3085.71,1313.4,0.268387,0.171116,0.0,0.999705,0.142642,42.16,495.647,4.728,2.6866,2.135907,1.115026,1.0532,
0.01,49.0,0.977801,2.0,3.9,269.67,296.59,2182.97,0.240928,0.072902,0.02953,0.999777,0.168728,48.92,505.1665,4.7569,2.6867,2.18067,1.140437,1.077352,
0.01,50.0,0.977339,2.6,2.9,61.01,659.63,2089.95,0.245146,0.096769,0.016209,0.999772,0.160369,48.16,514.6822,4.7547,2.6868,2.223021,1.164154,1.099812,
0.02,51.0,0.975865,2.2,1.2,188.47,1800.0,1629.05,0.253388,0.133587,5e-06,0.999756,0.15053,43.92,524.1835,4.7475,2.6869,2.262685,1.186015,1.120422,
0.02,52.0,0.975295,3.9,2.5,0.71,864.0,1789.78,0.272982,0.109806,0.072774,0.999749,0.15656,47.67,533.6796,4.7447,2.687,2.303281,1.208603,1.141758,
0.05,53.0,0.972544,1.3,2.2,553.85,746.38,1466.32,0.25884,0.12229,0.024953,0.999715,0.153268,46.13,543.1458,4.7313,2.6871,2.342695,1.230443,1.162356,
0.1,54.0,0.96913,0.8,0.5,900.0,4320.0,971.14,0.246688,0.116888,0.0,0.999665,0.154655,40.95,552.5822,4.7147,2.6871,2.382032,1.252245,1.182934,
0.05,55.0,0.97162,3.7,2.3,1.28,939.13,1540.84,0.368878,0.114986,0.307359,0.999702,0.155157,47.54,562.0412,4.7268,2.6872,2.421087,1.273917,1.203367,
0.01,56.0,0.974539,2.5,3.1,91.01,566.17,2112.47,0.238629,0.072492,0.024211,0.99974,0.168892,48.51,571.5291,4.741,2.6873,2.462772,1.297416,1.225616,
0.02,57.0,0.972992,2.5,2.1,90.44,1028.57,1704.61,0.245141,0.098736,0.014257,0.999721,0.159766,46.65,581.0006,4.7335,2.6874,2.502099,1.319288,1.246244,
0.01,58.0,0.973634,1.4,2.2,514.29,742.59,1995.97,0.231397,0.078431,0.000198,0.999729,0.166591,45.56,590.4774,4.7366,2.6875,2.542508,1.341938,1.267648,
0.01,59.0,0.973369,2.7,0.4,31.72,5400.0,2025.6,0.229288,0.073357,0.0,0.999726,0.168547,40.95,599.966,4.7354,2.6876,2.582975,1.36461,1.289077,1413.0
0.05,60.0,0.969667,3.8,0.3,0.91,7200.0,1555.07,0.233726,0.084479,0.0,0.999673,0.164405,40.59,609.4197,4.7173,2.6876,2.622155,1.386466,1.309705,
0.01,61.0,0.972347,1.9,0.9,306.59,2400.0,1766.92,0.233046,0.08276,0.0,0.999712,0.165012,42.8,618.8862,4.7304,2.6877,2.661141,1.408182,1.330182,
0.05,62.0,0.96843,3.9,1.6,0.67,1350.0,1556.84,0.242196,0.099452,0.006212,0.999653,0.159549,45.21,628.3201,4.7113,2.6878,2.698599,1.42895,1.34972,
0.02,63.0,0.970367,1.9,1.1,305.47,1963.64,1505.92,0.236102,0.090411,1e-06,0.999684,0.162395,43.58,637.766,4.7207,2.6879,2.736348,1.449908,1.369444,
0.1,64.0,0.964231,3.0,1.6,10.3,1350.0,1382.59,0.25386,0.103459,0.031403,0.999577,0.158361,45.35,647.1578,4.6909,2.688,2.772882,1.470154,1.388474,
0.05,65.0,0.967077,1.1,2.5,654.55,590.58,1523.14,0.239348,0.074019,0.024536,0.99963,0.168285,46.2,656.5711,4.7047,2.688,2.811088,1.491594,1.408686,
0.02,66.0,0.968954,2.0,2.0,259.75,958.42,1677.4,0.232247,0.073793,0.006994,0.999662,0.168374,46.29,666.0036,4.7139,2.6881,2.84904,1.51282,1.42868,
0.02,67.0,0.968514,2.2,2.0,180.12,1019.51,1676.79,0.23222,0.072264,0.008458,0.999655,0.168984,46.45,675.4319,4.7117,2.6882,2.886798,1.533934,1.448563,
0.1,68.0,0.962436,0.2,3.7,3600.0,260.74,1504.16,0.216969,0.042653,0.0,0.99954,0.184083,43.18,684.8037,4.6822,2.6883,2.927006,1.556953,1.470369,
0.05,69.0,0.965335,1.4,1.8,514.29,997.32,1387.77,0.234267,0.079136,0.006734,0.999599,0.166328,45.3,694.201,4.6963,2.6884,2.96357,1.577349,1.489544,1413.0
0.1,70.0,0.961558,0.2,3.3,3600.0,340.18,1464.97,0.219562,0.049145,0.0,0.99952,0.18007,42.96,703.5615,4.6779,2.6884,3.002356,1.599425,1.510409,
0.05,71.0,0.964375,1.4,3.6,514.29,284.88,1649.0,0.368959,0.040761,0.381847,0.99958,0.185362,48.35,712.952,4.6916,2.6885,3.041839,1.621982,1.531747,
0.05,72.0,0.96436,3.1,0.3,7.32,7200.0,1542.04,0.222562,0.056615,0.0,0.99958,0.176033,40.59,722.3529,4.6915,2.6886,3.079341,1.64307,1.551625,
0.1,73.0,0.960215,3.7,2.8,1.15,737.96,1391.82,0.600561,0.065186,0.936473,0.999489,0.171976,49.5,731.6998,4.6714,2.6887,3.115717,1.663512,1.570858,
0.02,74.0,0.965364,3.2,3.6,5.38,491.63,1874.58,0.443591,0.038631,0.570546,0.999599,0.186873,50.48,741.1002,4.6964,2.6887,3.154574,1.68567,1.591793,1413.0
0.01,75.0,0.966119,0.8,1.3,900.0,1533.01,1780.21,0.221374,0.053629,0.0,0.999613,0.177582,42.85,750.5043,4.7001,2.6888,3.191515,1.706417,1.611318,
0.01,76.0,0.96562,2.0,2.5,253.97,673.17,2045.58,0.217618,0.040996,0.003246,0.999604,0.1852,46.85,759.9045,4.6977,2.6889,3.229521,1.727963,1.63164,1413.0
0.01,77.0,0.96512,0.9,4.0,800.0,200.01,2232.53,0.206548,0.016331,0.000242,0.999595,0.210763,46.64,769.3014,4.6952,2.689,3.271706,1.752533,1.654992,
0.01,78.0,0.964656,2.8,3.8,18.15,436.18,2167.39,0.249871,0.026668,0.098217,0.999586,0.197223,49.87,778.6933,4.693,2.6891,3.31117,1.775196,1.676435,
0.05,79.0,0.960974,3.4,1.1,2.85,1963.64,1555.09,0.224691,0.061962,1.3e-05,0.999507,0.17344,43.37,788.0571,4.6751,2.6891,3.346166,1.794758,1.69479,
0.1,80.0,0.95712,3.1,2.7,7.03,769.72,1380.09,0.588945,0.053449,0.919209,0.999408,0.177678,49.19,797.3733,4.6563,2.6892,3.381575,1.814732,1.713564,
0.05,81.0,0.959989,2.7,3.7,26.34,451.07,1631.8,0.592786,0.033989,0.948235,0.999483,0.190463,51.41,806.7204,4.6703,2.6893,3.418944,1.836096,1.733718,
0.1,82.0,0.956261,1.8,3.8,341.46,275.77,1500.16,0.589479,0.029937,0.944068,0.999384,0.194007,50.11,816.0306,4.6521,2.6894,3.456588,1.857735,1.754159,
0.01,83.0,0.962536,1.7,2.9,389.53,460.02,2106.84,0.212342,0.027264,0.003819,0.999542,0.196609,47.12,825.4018,4.6827,2.6895,3.494504,1.879459,1.774669,
0.05,84.0,0.959312,2.2,0.2,170.55,10800.0,1359.1,0.207146,0.018131,0.0,0.999466,0.207887,40.49,834.7497,4.667,2.6895,3.534093,1.902271,1.796292,
0.1,85.0,0.954944,4.0,2.7,0.44,773.85,1380.9,0.586652,0.04654,0.920417,0.999344,0.181616,49.15,844.0443,4.6457,2.6896,3.568875,1.921928,1.814756,
0.01,86.0,0.961272,1.2,2.0,600.0,838.15,1958.01,0.212913,0.03248,4.7e-05,0.999514,0.191733,44.9,853.4016,4.6765,2.6897,3.605181,1.942581,1.834199,
0.01,87.0,0.96081,2.1,3.0,206.72,508.65,2112.82,0.215191,0.024597,0.013628,0.999503,0.199465,47.97,862.757,4.6743,2.6898,3.642501,1.963972,1.854381,
0.05,88.0,0.956948,0.5,3.9,1440.0,210.88,1695.67,0.20586,0.014872,7.7e-05,0.999403,0.213333,45.56,872.0709,4.6555,2.6898,3.68171,1.986832,1.876043,
0.05,89.0,0.956579,1.2,2.1,600.0,773.56,1454.0,0.221652,0.04072,0.013713,0.999393,0.185391,45.66,881.3831,4.6537,2.6899,3.716172,2.006323,1.894336,
0.1,90.0,0.952834,2.1,2.5,205.05,694.88,1355.53,0.540116,0.041371,0.809282,0.999275,0.184944,48.46,890.6579,4.6354,2.69,3.750289,2.025657,1.912482,
0.1,91.0,0.952439,3.6,3.6,1.43,486.87,1465.01,0.606863,0.028878,0.988648,0.999262,0.19501,51.84,899.9317,4.6335,2.6901,3.785764,2.046005,1.931641,1413.0
0.1,92.0,0.952064,0.7,2.0,1028.57,831.61,1273.38,0.217058,0.04237,0.000652,0.999248,0.184271,44.36,909.1989,4.6317,2.6901,3.819335,2.065003,1.949455,
0.1,93.0,0.951876,1.7,0.7,384.54,3085.71,987.13,0.218601,0.046881,0.0,0.999242,0.181409,42.28,918.4653,4.6308,2.6902,3.852291,2.083531,1.966809,
0.05,94.0,0.954775,1.6,1.0,439.48,2121.59,1144.27,0.217794,0.044814,2e-06,0.999339,0.182686,43.26,927.7574,4.6449,2.6903,3.885288,2.102076,1.984165,
0.02,95.0,0.956816,1.4,0.6,514.29,3600.0,1324.69,0.212396,0.03129,0.0,0.9994,0.192775,41.69,937.0718,4.6548,2.6903,3.919707,2.121573,2.002472,
0.1,96.0,0.950465,3.3,3.3,3.56,556.35,1443.56,0.603896,0.028754,0.981391,0.999189,0.195129,50.97,946.3266,4.6239,2.6904,3.954141,2.141275,2.02099,
0.05,97.0,0.953345,2.9,3.7,11.79,453.86,1633.45,0.58933,0.020702,0.952976,0.999293,0.204233,51.4,955.608,4.6379,2.6905,3.989768,2.161827,2.040351,1413.0
0.02,98.0,0.955235,3.6,3.4,1.38,532.26,1863.07,0.410869,0.019267,0.508228,0.999353,0.206213,50.02,964.9095,4.6471,2.6906,4.025512,2.18243,2.059759,
0.01,99.0,0.955989,3.0,1.7,8.63,1270.59,2048.51,0.209931,0.025047,9.4e-05,0.999376,0.198963,44.96,974.2205,4.6508,2.6906,4.059988,2.202098,2.078233,
0.1,100.0,0.94901,1.3,1.1,553.85,1858.46,1031.31,0.217785,0.044868,2.9e-05,0.999132,0.182652,43.37,983.4571,4.6168,2.6907,4.091741,2.219945,2.094908,
0.1,101.0,0.948468,3.1,3.3,6.35,551.73,1444.0,0.602312,0.024585,0.981642,0.999109,0.199479,51.0,992.692,4.6142,2.6908,4.125765,2.239497,2.113282,
0.05,102.0,0.951377,1.7,3.0,380.24,426.27,1591.83,0.410014,0.021256,0.504166,0.999224,0.203503,48.42,1001.9531,4.6284,2.6909,4.160224,2.259329,2.131929,
0.05,103.0,0.950946,2.5,4.0,63.03,354.59,1663.21,0.589845,0.014488,0.960522,0.999208,0.214049,51.79,1011.2117,4.6263,2.6909,4.196013,2.280136,2.151552,
0.02,104.0,0.952833,1.4,3.7,514.29,249.7,1917.48,0.226737,0.010672,0.056532,0.999275,0.222418,48.06,1020.4871,4.6354,2.691,4.232828,2.301655,2.171884,
0.1,105.0,0.946838,3.3,3.1,3.4,609.69,1428.13,0.598613,0.023929,0.973085,0.999038,0.200229,50.51,1029.7052,4.6063,2.6911,4.266145,2.320784,2.189839,
0.05,106.0,0.949859,1.4,1.6,514.29,1138.42,1347.45,0.213348,0.031318,0.002469,0.999166,0.192749,44.85,1038.9503,4.621,2.6911,4.298253,2.33901,2.206887,
0.02,107.0,0.951718,3.0,2.2,8.31,981.82,1761.0,0.220336,0.02223,0.02899,0.999236,0.202265,46.83,1048.2157,4.63,2.6912,4.33158,2.358086,2.224779,
0.1,108.0,0.946098,0.1,0.5,7200.0,4320.0,888.68,0.210546,0.026863,0.0,0.999004,0.197021,40.23,1057.4262,4.6027,2.6913,4.363958,2.376505,2.242044,
0.1,109.0,0.945374,3.0,1.7,8.24,1270.59,1360.27,0.246096,0.031897,0.083859,0.998969,0.192239,45.74,1066.6331,4.5992,2.6914,4.395429,2.39439,2.258763,
0.01,110.0,0.951744,3.8,1.1,0.7,1963.64,2054.83,0.208007,0.020398,0.0,0.999237,0.20464,43.09,1075.9055,4.6302,2.6914,4.428577,2.413368,2.276561,
0.05,111.0,0.948026,2.2,1.3,157.29,1661.54,1370.9,0.212324,0.030894,0.000372,0.99909,0.19313,44.43,1085.1357,4.6121,2.6915,4.459903,2.431113,2.293135,
0.02,112.0,0.949798,3.5,3.1,1.76,608.06,1842.24,0.354864,0.014846,0.372732,0.999163,0.21338,49.39,1094.3823,4.6207,2.6916,4.493875,2.450769,2.311611,
0.01,113.0,0.950491,2.2,3.4,156.37,423.64,2148.41,0.21825,0.009913,0.036116,0.99919,0.224431,48.96,1103.635,4.6241,2.6916,4.529198,2.471384,2.331045,
0.02,114.0,0.949603,0.3,0.3,2400.0,7200.0,1273.09,0.203442,0.009026,0.0,0.999156,0.226988,40.23,1112.8814,4.6197,2.6917,4.56476,2.49205,2.350548,
0.02,115.0,0.948842,2.8,0.7,14.83,3085.71,1775.63,0.208747,0.022306,0.0,0.999125,0.202171,41.87,1122.1276,4.616,2.6918,4.59667,2.51024,2.367568,1413.0
0.1,116.0,0.942862,2.9,0.6,10.78,3600.0,1365.33,0.211166,0.028495,0.0,0.998839,0.195381,41.5,1131.3166,4.5869,2.6918,4.627413,2.527712,2.38389,
0.02,117.0,0.948081,3.7,0.8,0.92,2700.0,1790.59,0.208242,0.02106,0.0,0.999093,0.20376,42.18,1140.5557,4.6123,2.6919,4.659196,2.54588,2.400891,
0.02,118.0,0.947485,1.7,3.2,372.28,372.66,1866.53,0.247191,0.010762,0.107682,0.999067,0.222186,48.16,1149.7811,4.6094,2.692,4.693266,2.565728,2.419565,
0.1,119.0,0.941485,2.9,3.8,10.64,423.04,1484.61,0.601448,0.012264,0.991974,0.998761,0.218614,52.31,1158.9485,4.5802,2.6921,4.726582,2.585169,2.437846,
0.05,120.0,0.944701,1.6,0.8,423.47,2700.0,1093.18,0.209673,0.024715,0.0,0.998936,0.199333,42.57,1168.1431,4.5959,2.6921,4.757255,2.602634,2.454153,
0.02,121.0,0.946329,3.2,3.7,4.29,448.85,1889.05,0.459656,0.00903,0.640603,0.999014,0.226977,50.65,1177.3555,4.6038,2.6922,4.791416,2.622622,2.47297,
0.05,122.0,0.944204,3.6,0.2,1.22,10800.0,1523.81,0.204545,0.011908,0.0,0.99891,0.21942,40.3,1186.5606,4.5935,2.6923,4.824446,2.641746,2.490948,
0.02,123.0,0.945755,3.1,1.0,5.75,2160.0,1781.06,0.207472,0.019187,0.0,0.998987,0.206328,42.9,1195.7746,4.601,2.6923,4.855594,2.659576,2.507614,
0.1,124.0,0.939609,1.6,3.2,421.45,355.71,1456.32,0.541075,0.012416,0.840948,0.998646,0.218277,48.6,1204.9222,4.5711,2.6924,4.888031,2.678478,2.525362,
0.1,125.0,0.939429,0.3,1.0,2400.0,2059.96,983.64,0.210433,0.026765,0.0,0.998635,0.197122,41.35,1214.0645,4.5702,2.6925,4.917602,2.695317,2.541057,
0.01,126.0,0.945606,3.1,2.7,5.68,743.96,2074.25,0.209487,0.01001,0.014219,0.99898,0.224166,47.83,1223.2703,4.6003,2.6925,4.950582,2.714529,2.559102,
0.01,127.0,0.945191,0.8,3.6,900.0,252.69,2193.37,0.201485,0.004154,7.8e-05,0.99896,0.248096,46.05,1232.4719,4.5983,2.6926,4.986435,2.735819,2.57923,
0.02,128.0,0.944133,3.0,0.3,7.58,7200.0,1762.95,0.204658,0.012191,0.0,0.998907,0.218778,40.58,1241.675,4.5931,2.6927,5.018421,2.754299,2.596559,1413.0
0.05,129.0,0.941342,3.0,0.6,7.55,3600.0,1527.47,0.207599,0.019621,0.0,0.998753,0.205712,41.5,1250.8488,4.5795,2.6927,5.048553,2.771539,2.612652,
0.02,130.0,0.942993,2.1,2.8,185.63,565.63,1818.08,0.266067,0.010416,0.155329,0.998846,0.223079,48.25,1260.0287,4.5876,2.6928,5.080725,2.790273,2.630224,
0.1,131.0,0.937024,2.7,2.6,19.28,773.05,1374.61,0.57051,0.015661,0.911378,0.99847,0.211913,49.16,1269.1509,4.5585,2.6929,5.111269,2.807953,2.646756,1413.0
0.02,132.0,0.942217,3.6,4.0,1.17,381.69,1917.37,0.494236,0.005574,0.730615,0.998803,0.24011,51.36,1278.3243,4.5838,2.693,5.14523,2.828032,2.665676,
0.02,133.0,0.941908,0.1,3.0,7200.0,378.84,1854.99,0.202524,0.006918,0.0,0.998786,0.234233,41.71,1287.4937,4.5823,2.693,5.178306,2.847475,2.683963,
0.05,134.0,0.939542,3.0,0.5,7.38,4320.0,1523.57,0.206454,0.016814,0.0,0.998642,0.209962,41.16,1296.6508,4.5708,2.6931,5.208243,2.864671,2.700018,
0.1,135.0,0.935525,2.9,3.4,9.91,509.32,1454.9,0.59818,0.010214,0.986056,0.998358,0.223613,51.22,1305.7583,4.5512,2.6932,5.239633,2.88304,2.717242,1413.0
0.1,136.0,0.935372,2.9,0.8,9.87,2700.0,1361.08,0.207747,0.020194,0.0,0.998346,0.204917,42.24,1314.8728,4.5505,2.6932,5.268622,2.899671,2.732741,
0.02,137.0,0.940424,2.4,3.3,80.52,483.25,1862.91,0.376078,0.007151,0.433696,0.998697,0.233335,49.69,1324.0283,4.5751,2.6933,5.300985,2.918686,2.750601,
0.02,138.0,0.940178,2.2,1.5,146.1,1440.0,1611.35,0.205626,0.014381,0.000344,0.998682,0.214253,44.89,1333.1802,4.5739,2.6934,5.33092,2.935945,2.766709,
0.01,139.0,0.940841,1.4,2.2,514.29,683.23,1999.59,0.203387,0.00876,0.000345,0.998723,0.227804,45.63,1342.3391,4.5771,2.6934,5.362364,2.954287,2.783898,
0.05,140.0,0.937045,3.3,3.3,2.9,538.6,1609.14,0.57257,0.008495,0.923695,0.998472,0.228643,50.71,1351.4618,4.5586,2.6935,5.393701,2.972651,2.801113,
0.1,141.0,0.93343,0.3,3.0,2400.0,374.61,1447.3,0.202771,0.007835,0.0,0.998187,0.230847,43.68,1360.5486,4.5411,2.6936,5.425102,2.991139,2.818465,
0.1,142.0,0.933004,2.0,3.3,220.07,403.42,1457.31,0.587116,0.008185,0.96053,0.998151,0.229653,50.1,1369.633,4.539,2.6936,5.456217,3.009445,2.835633,
0.02,143.0,0.938296,2.3,2.5,112.1,732.16,1775.58,0.243283,0.009028,0.099899,0.99856,0.226982,47.85,1378.7674,4.5647,2.6937,5.486965,3.027404,2.852443,
0.1,144.0,0.932288,2.9,3.8,9.54,413.8,1488.31,0.599242,0.006576,0.992486,0.998087,0.235614,52.36,1387.8444,4.5355,2.6938,5.518505,3.046046,2.869948,
