Terminal Current [C],Cycle,SOH(measured),Stage1 [C],Stage2 [C],S1 [s],S2 [s],S3 [s],Total,r_soh,r_time,r_soh_val,delta_soh,Avg Temp [°C],Throughput [Ah],Discharge Cap [Ah],Terminal V [V],LLI [%],LAM_neg [%],LAM_pos [%],c
0.05,43.0,0.976924,3.9,3.4,0.74,558.84,1605.71,0.622355,0.143305,0.9127,0.999768,0.148327,50.75,448.3988,4.7526,2.6863,1.967591,1.026393,0.970707,
0.1,44.0,0.973225,0.2,1.4,3600.0,1429.82,1124.45,0.277269,0.193311,0.0,0.999724,0.138612,41.54,457.8703,4.7347,2.6864,2.006969,1.047923,0.990997,
0.02,45.0,0.978248,2.1,3.3,230.39,435.6,1857.0,0.335904,0.113668,0.2262,0.999782,0.155508,49.1,467.3941,4.7591,2.6865,2.050059,1.072041,1.013854,
0.1,46.0,0.972199,2.7,1.9,35.93,1136.84,1358.51,0.353793,0.172603,0.212025,0.99971,0.142359,46.56,476.8604,4.7297,2.6865,2.089461,1.093676,1.034249,
0.1,47.0,0.971989,3.1,0.6,8.35,3600.0,1401.93,0.26499,0.16262,0.0,0.999707,0.144294,41.57,486.335,4.7286,2.6866,2.128915,1.115376,1.054714,
0.05,48.0,0.974544,3.8,4.0,0.97,420.98,1648.75,0.626774,0.10288,0.964186,0.99974,0.15853,52.22,495.8247,4.7411,2.6867,2.171284,1.139163,1.077252,
0.01,49.0,0.977462,1.4,2.9,514.29,458.97,2105.01,0.235799,0.088478,0.001132,0.999774,0.163037,46.57,505.3391,4.7553,2.6868,2.214296,1.163347,1.100178,
0.01,50.0,0.976972,1.3,2.7,553.85,523.73,2079.82,0.235999,0.089601,0.000513,0.999769,0.162663,46.24,514.8489,4.7529,2.6869,2.25676,1.187166,1.12274,
0.01,51.0,0.976622,2.0,0.8,268.02,2700.0,1808.97,0.243764,0.109529,0.0,0.999765,0.156637,42.5,524.3597,4.7512,2.687,2.297452,1.209727,1.144047,
0.02,52.0,0.975151,1.8,0.7,357.86,3085.71,1459.58,0.246167,0.115543,0.0,0.999748,0.155009,42.23,533.8541,4.744,2.687,2.337358,1.231784,1.164857,
0.05,53.0,0.972145,2.0,2.6,266.85,635.33,1527.61,0.415109,0.111859,0.426059,0.999709,0.155997,48.12,543.3189,4.7294,2.6871,2.377,1.253808,1.185638,
0.01,54.0,0.975157,1.9,1.3,310.22,1659.89,1780.73,0.240132,0.100455,1e-06,0.999748,0.159248,44.03,552.8111,4.7441,2.6872,2.417032,1.276057,1.206636,
0.05,55.0,0.971211,1.7,3.0,404.44,438.98,1584.82,0.408969,0.092706,0.429869,0.999696,0.16165,48.33,562.2646,4.7249,2.6873,2.457114,1.298471,1.227811,
0.05,56.0,0.970752,3.4,2.9,3.22,706.4,1562.13,0.551608,0.096302,0.782874,0.999689,0.160514,49.38,571.716,4.7226,2.6874,2.496554,1.320487,1.248588,
0.01,57.0,0.973686,3.0,3.0,10.66,662.29,2101.93,0.236598,0.068626,0.023004,0.99973,0.170486,48.44,581.1958,4.7369,2.6875,2.537779,1.343722,1.270576,
0.02,58.0,0.9721,4.0,3.2,0.51,606.53,1843.38,0.380193,0.074084,0.376544,0.999709,0.168259,49.51,590.6595,4.7292,2.6875,2.578122,1.366389,1.292,
0.01,59.0,0.972704,3.5,3.9,2.32,435.07,2168.23,0.265685,0.050927,0.113427,0.999717,0.179056,50.23,600.132,4.7321,2.6876,2.62031,1.390383,1.31475,1413.0
0.01,60.0,0.972314,2.8,1.5,20.31,1440.0,2063.5,0.230919,0.077428,1.3e-05,0.999711,0.166968,44.41,609.6036,4.7302,2.6877,2.659653,1.412364,1.335489,
0.02,61.0,0.970715,2.6,2.3,53.79,939.13,1734.55,0.246311,0.079482,0.036452,0.999689,0.1662,47.32,619.0523,4.7224,2.6878,2.698456,1.434037,1.355924,
0.05,62.0,0.967989,0.1,2.5,7200.0,590.02,1521.7,0.230532,0.076506,0.0,0.999646,0.167319,41.51,628.4753,4.7092,2.6879,2.737089,1.455684,1.376341,
0.02,63.0,0.969828,1.0,2.2,720.0,736.08,1721.94,0.228531,0.071073,0.000418,0.999675,0.169468,45.16,637.9164,4.7181,2.6879,2.775846,1.477409,1.396831,
0.1,64.0,0.963977,0.3,0.9,2400.0,2400.0,965.82,0.242053,0.105347,0.0,0.999572,0.157816,41.15,647.2994,4.6897,2.688,2.811932,1.497331,1.415542,
0.1,65.0,0.963341,4.0,2.8,0.49,743.33,1390.87,0.60536,0.079421,0.934199,0.999559,0.166223,49.47,656.6776,4.6866,2.6881,2.849316,1.518271,1.435265,
0.02,66.0,0.968671,2.9,0.8,13.85,2700.0,1797.63,0.229284,0.073381,0.0,0.999657,0.168537,42.26,666.1181,4.7125,2.6882,2.886945,1.539285,1.455049,
0.02,67.0,0.968037,2.5,3.5,84.15,462.13,1869.01,0.404024,0.04837,0.461867,0.999647,0.180522,50.01,675.544,4.7094,2.6883,2.926537,1.561736,1.476269,
0.05,68.0,0.966045,0.6,0.2,1200.0,10800.0,1095.15,0.206874,0.01738,0.0,0.999612,0.209052,40.21,684.9526,4.6997,2.6884,2.971301,1.587676,1.500998,
0.02,69.0,0.967044,0.9,3.7,800.0,262.91,1915.94,0.213548,0.031002,0.003053,0.99963,0.193033,46.91,694.3677,4.7046,2.6884,3.012494,1.611335,1.52343,1413.0
0.05,70.0,0.964334,3.6,2.2,1.59,981.82,1534.98,0.321116,0.068661,0.23434,0.999579,0.170472,47.22,703.756,4.6914,2.6885,3.049123,1.631829,1.542704,1413.0
0.05,71.0,0.963868,2.8,3.8,18.87,438.63,1637.85,0.599481,0.044287,0.954631,0.99957,0.183021,51.6,713.1411,4.6891,2.6886,3.087747,1.653796,1.563451,
0.01,72.0,0.966851,1.7,2.4,394.66,652.52,2031.46,0.217938,0.043904,0.001128,0.999626,0.183266,46.36,722.5532,4.7036,2.6887,3.126177,1.675563,1.583992,
0.1,73.0,0.960076,3.0,0.3,9.77,7200.0,1375.48,0.223292,0.058488,0.0,0.999485,0.175099,40.56,731.9121,4.6707,2.6888,3.162772,1.696105,1.603339,
0.01,74.0,0.966015,3.3,1.6,3.96,1350.0,2070.47,0.219112,0.047939,3.6e-05,0.999611,0.180775,44.67,741.322,4.6996,2.6888,3.200169,1.71719,1.6232,
0.1,75.0,0.958852,3.6,3.9,1.55,427.76,1486.76,0.613596,0.042113,0.99215,0.999455,0.184443,52.44,750.6574,4.6647,2.6889,3.237805,1.738622,1.643426,1413.0
0.1,76.0,0.958405,4.0,3.3,0.46,568.37,1442.11,0.611314,0.048589,0.979975,0.999443,0.180393,50.89,759.9887,4.6626,2.689,3.274424,1.759384,1.662982,
0.05,77.0,0.961666,2.0,0.5,252.82,4320.0,1289.78,0.220719,0.052037,0.0,0.999523,0.178442,41.56,769.3553,4.6784,2.6891,3.310542,1.77967,1.682066,
0.01,78.0,0.964301,3.7,1.6,1.12,1350.0,2071.49,0.217067,0.042843,3.6e-05,0.999579,0.183958,44.66,778.7482,4.6912,2.6891,3.347386,1.800472,1.70165,
0.05,79.0,0.960444,1.0,2.5,720.0,579.33,1526.62,0.223678,0.045517,0.013932,0.999494,0.182246,46.0,788.0974,4.6725,2.6892,3.383598,1.820938,1.720907,
0.02,80.0,0.962443,3.4,1.0,2.82,2160.0,1803.56,0.219547,0.049097,0.0,0.99954,0.180098,42.9,797.4751,4.6822,2.6893,3.419228,1.840965,1.739723,
0.1,81.0,0.956301,3.9,2.2,0.6,981.82,1368.9,0.470007,0.055976,0.619349,0.999385,0.176358,47.51,806.7857,4.6523,2.6894,3.453886,1.86044,1.758,1413.0
0.1,82.0,0.955958,3.5,1.4,2.04,1542.86,1386.81,0.225677,0.059622,0.004883,0.999375,0.174548,44.55,816.0975,4.6506,2.6894,3.487998,1.879562,1.775929,
0.02,83.0,0.961068,3.6,3.4,1.48,538.59,1861.58,0.409878,0.029083,0.495858,0.999509,0.194813,49.98,825.4564,4.6755,2.6895,3.525331,1.900922,1.796078,
0.1,84.0,0.955306,1.1,0.7,654.55,3085.71,930.3,0.222801,0.057326,0.0,0.999355,0.175675,41.8,834.7554,4.6475,2.6896,3.559203,1.919865,1.813837,
0.1,85.0,0.954695,1.2,1.9,600.0,906.5,1249.78,0.231887,0.052472,0.027576,0.999336,0.178205,45.46,844.0466,4.6445,2.6897,3.593233,1.939008,1.831788,
0.02,86.0,0.960201,1.7,0.6,387.77,3600.0,1400.07,0.215075,0.037944,0.0,0.999488,0.187377,41.86,853.3951,4.6713,2.6897,3.62866,1.959016,1.850595,
0.1,87.0,0.953846,2.1,3.3,206.48,429.08,1450.74,0.596665,0.033613,0.958395,0.999309,0.190774,50.23,862.6825,4.6404,2.6898,3.664278,1.979343,1.869729,
0.1,88.0,0.953442,3.2,3.0,5.0,649.58,1416.17,0.600497,0.037421,0.964172,0.999296,0.187767,50.13,871.9644,4.6384,2.6899,3.699155,1.999192,1.888387,
0.05,89.0,0.956363,0.3,2.9,2400.0,429.26,1587.67,0.210733,0.027139,0.0,0.999387,0.196737,43.53,881.2745,4.6526,2.69,3.73528,2.019901,1.907898,
0.01,90.0,0.959317,3.8,3.0,0.77,652.83,2107.34,0.21943,0.022486,0.026356,0.999467,0.201949,48.3,890.6149,4.667,2.69,3.772059,2.041014,1.927806,
0.01,91.0,0.959187,1.7,0.5,385.3,4320.0,1642.21,0.210094,0.025504,0.0,0.999463,0.198461,41.49,899.9539,4.6664,2.6901,3.808108,2.061537,1.947131,
0.1,92.0,0.951872,3.1,1.3,6.61,1661.54,1378.91,0.219909,0.048606,0.001546,0.999242,0.180383,44.2,909.2266,4.6308,2.6902,3.840952,2.079985,1.964398,
0.01,93.0,0.958087,2.6,3.1,38.94,586.29,2117.95,0.220298,0.019709,0.031318,0.999435,0.205588,48.76,918.5557,4.661,2.6903,3.877578,2.101077,1.984288,
0.05,94.0,0.954462,2.1,1.1,202.72,1963.64,1336.22,0.217603,0.044326,1.6e-05,0.999329,0.182996,43.7,927.8487,4.6434,2.6903,3.910461,2.119547,2.00157,
0.02,95.0,0.956268,0.1,1.9,7200.0,896.68,1662.12,0.211827,0.029875,0.0,0.999384,0.194065,41.23,937.1556,4.6522,2.6904,3.944862,2.139105,2.019934,1413.0
0.05,96.0,0.953539,3.2,2.0,4.81,1080.0,1524.3,0.258004,0.035393,0.109968,0.999299,0.18933,46.57,946.4406,4.6389,2.6905,3.978297,2.158044,2.037682,1413.0
0.01,97.0,0.95651,3.7,2.6,1.01,811.63,2058.87,0.211734,0.02076,0.00888,0.999391,0.204155,47.43,955.7511,4.6533,2.6905,4.01382,2.178438,2.056879,
0.02,98.0,0.954968,2.1,3.2,200.67,451.91,1856.16,0.308355,0.019086,0.252129,0.999345,0.206474,49.07,965.0486,4.6458,2.6906,4.049447,2.198954,2.076201,
0.02,99.0,0.954591,2.2,2.5,162.91,718.06,1770.02,0.239594,0.024152,0.075168,0.999333,0.199971,47.73,974.3406,4.644,2.6907,4.083882,2.218645,2.094699,
0.05,100.0,0.951887,3.2,2.7,4.72,759.47,1544.87,0.495697,0.02673,0.712891,0.999242,0.197159,48.96,983.6056,4.6308,2.6908,4.117655,2.237935,2.112802,
0.1,101.0,0.948266,2.2,1.5,161.87,1440.0,1204.91,0.222616,0.040164,0.016826,0.999101,0.185778,45.26,992.8371,4.6132,2.6908,4.149516,2.255925,2.129619,
0.01,102.0,0.954563,2.3,1.7,127.68,1270.59,1918.35,0.209232,0.02331,0.000105,0.999332,0.200954,45.18,1002.1303,4.6439,2.6909,4.183522,2.275351,2.147856,
0.02,103.0,0.95308,1.2,1.9,600.0,891.72,1665.94,0.210303,0.025604,0.000512,0.999284,0.198353,45.02,1011.4084,4.6366,2.691,4.216942,2.294394,2.165711,
0.01,104.0,0.953783,3.6,1.6,1.33,1350.0,2055.46,0.208652,0.021935,4.2e-05,0.999307,0.202635,44.65,1020.6972,4.6401,2.691,4.250808,2.313755,2.183884,
0.02,105.0,0.952191,0.8,4.0,900.0,181.36,1967.16,0.20304,0.00645,0.001524,0.999253,0.236139,46.72,1029.9681,4.6323,2.6911,4.289236,2.336451,2.205398,
0.05,106.0,0.949467,3.7,3.8,0.97,435.68,1642.78,0.590258,0.015021,0.961049,0.99915,0.213059,51.6,1039.2104,4.6191,2.6912,4.324091,2.356666,2.224431,
0.01,107.0,0.952503,3.7,2.6,0.96,805.44,2059.39,0.209957,0.015863,0.009398,0.999264,0.211562,47.46,1048.4813,4.6338,2.6913,4.358591,2.376573,2.243152,
0.05,108.0,0.948741,0.2,2.8,3600.0,448.65,1577.41,0.206734,0.017274,0.0,0.999121,0.209219,42.7,1057.7161,4.6155,2.6913,4.392507,2.396149,2.261553,1413.0
0.05,109.0,0.948309,4.0,2.8,0.39,717.04,1558.86,0.518028,0.020467,0.775053,0.999103,0.204548,49.31,1066.9486,4.6134,2.6914,4.425573,2.415151,2.279376,
0.01,110.0,0.951286,0.8,3.7,900.0,240.92,2202.64,0.202251,0.005939,8e-05,0.99922,0.238387,46.16,1076.2091,4.6279,2.6915,4.463203,2.437377,2.300423,
0.05,111.0,0.947509,3.5,2.5,1.76,851.84,1518.61,0.436085,0.021665,0.569014,0.999068,0.202977,48.22,1085.431,4.6095,2.6916,4.495675,2.455985,2.317856,
0.1,112.0,0.943902,3.9,1.4,0.52,1542.86,1375.31,0.214013,0.030027,0.005558,0.998895,0.193924,44.56,1094.6253,4.592,2.6916,4.526685,2.473618,2.334328,
0.1,113.0,0.943425,2.4,4.0,93.04,332.17,1507.42,0.600627,0.011384,0.990748,0.99887,0.220652,52.23,1103.8114,4.5897,2.6917,4.561161,2.493789,2.353334,
0.02,114.0,0.948602,1.1,4.0,654.55,179.87,1965.45,0.209105,0.005196,0.018009,0.999115,0.242017,47.49,1113.0458,4.6149,2.6918,4.598416,2.515878,2.374249,1413.0
0.05,115.0,0.946262,0.3,0.7,2400.0,3085.71,1047.91,0.210041,0.025596,0.0,0.999011,0.198362,40.83,1122.2561,4.6035,2.6918,4.62959,2.533589,2.390799,
0.1,116.0,0.94234,3.3,1.5,3.22,1440.0,1367.6,0.217258,0.027567,0.016172,0.99881,0.196302,44.96,1131.4332,4.5844,2.6919,4.660257,2.551056,2.407109,
0.05,117.0,0.945272,2.9,1.9,10.7,1136.84,1510.53,0.236739,0.021971,0.070394,0.998964,0.20259,46.25,1140.6359,4.5987,2.692,4.691648,2.569027,2.423912,
0.01,118.0,0.948341,0.3,1.2,2400.0,1642.45,1740.75,0.207039,0.018045,0.0,0.999104,0.208019,41.63,1149.8661,4.6136,2.692,4.723678,2.58738,2.441096,1413.0
0.01,119.0,0.94809,1.2,0.7,600.0,3085.71,1545.35,0.206489,0.016676,0.0,0.999093,0.210189,41.82,1159.0946,4.6124,2.6921,4.755863,2.605822,2.458371,
0.02,120.0,0.946353,2.9,3.9,10.56,401.26,1905.69,0.481147,0.008072,0.695287,0.999016,0.230034,51.12,1168.3103,4.6039,2.6922,4.790423,2.626078,2.477457,1413.0
0.1,121.0,0.940933,2.9,0.2,10.51,10800.0,1350.21,0.204956,0.013027,0.0,0.998728,0.216964,40.29,1177.4828,4.5776,2.6923,4.823077,2.644972,2.495216,
0.02,122.0,0.945617,3.0,2.9,7.76,664.27,1823.91,0.315424,0.01205,0.27702,0.998981,0.219096,48.83,1186.6885,4.6003,2.6923,4.855849,2.663995,2.513069,
0.1,123.0,0.93968,4.0,1.9,0.37,1136.84,1357.73,0.320201,0.022173,0.279006,0.998651,0.202337,46.44,1195.8371,4.5715,2.6924,4.886218,2.681397,2.529319,
0.02,124.0,0.945204,2.9,0.5,10.37,4320.0,1772.08,0.206256,0.01616,0.0,0.998961,0.211052,41.18,1205.0497,4.5983,2.6925,4.917661,2.699466,2.546231,
0.02,125.0,0.94477,2.1,0.8,187.83,2700.0,1581.09,0.207348,0.018899,0.0,0.998939,0.206745,42.51,1214.2496,4.5962,2.6925,4.948416,2.717046,2.562653,
0.01,126.0,0.945381,2.2,1.0,151.02,2160.0,1876.18,0.206096,0.015755,0.0,0.998969,0.211749,43.05,1223.4552,4.5992,2.6926,4.979676,2.734994,2.57944,
0.1,127.0,0.939167,1.1,0.1,654.55,21600.0,845.37,0.199788,0.000161,0.0,0.998618,0.335991,40.16,1232.602,4.569,2.6927,5.026717,2.763914,2.607251,
0.05,128.0,0.941132,1.3,1.3,553.85,1472.36,1270.38,0.208277,0.021196,0.000128,0.99874,0.203582,43.93,1241.7616,4.5785,2.6928,5.056516,2.780933,2.623116,1413.0
0.02,129.0,0.942899,4.0,3.3,0.36,545.2,1859.7,0.39793,0.008544,0.486862,0.998841,0.228486,49.97,1250.9411,4.5871,2.6928,5.089299,2.800112,2.641133,
0.1,130.0,0.936962,2.9,2.2,10.1,981.82,1334.06,0.477573,0.017654,0.677044,0.998466,0.208621,47.56,1260.0632,4.5582,2.6929,5.119379,2.817453,2.657327,
0.05,131.0,0.939952,0.4,2.5,1800.0,543.28,1538.03,0.204299,0.011412,0.0,0.998668,0.220584,43.79,1269.2129,4.5728,2.693,5.150837,2.835763,2.674484,
0.05,132.0,0.939503,2.3,3.4,114.76,439.4,1620.04,0.565334,0.008686,0.90533,0.998639,0.228035,50.49,1278.3592,4.5706,2.693,5.183065,2.854647,2.692212,
0.02,133.0,0.94182,3.5,0.4,1.58,5400.0,1774.22,0.204725,0.012423,0.0,0.99878,0.218263,40.85,1287.5392,4.5819,2.6931,5.214016,2.872526,2.708946,
0.01,134.0,0.942156,2.7,3.8,18.9,411.07,2176.25,0.246785,0.004737,0.112824,0.9988,0.244529,49.99,1296.7137,4.5835,2.6932,5.248015,2.892638,2.727901,
0.1,135.0,0.935494,1.6,0.5,415.81,4320.0,911.79,0.205987,0.01579,0.0,0.998356,0.211689,41.52,1305.8209,4.5511,2.6932,5.277822,2.909783,2.743921,
0.02,136.0,0.940402,1.9,2.1,266.03,844.47,1707.01,0.210446,0.011626,0.015141,0.998696,0.220077,46.49,1314.9734,4.575,2.6933,5.308535,2.927595,2.760579,
0.01,137.0,0.941245,3.6,0.8,1.13,2700.0,2036.8,0.204393,0.01161,0.0,0.998747,0.220113,42.11,1324.1455,4.5791,2.6934,5.339153,2.945303,2.777139,1413.0
0.05,138.0,0.937583,0.3,1.1,2400.0,1808.63,1198.88,0.20703,0.01832,0.0,0.99851,0.207602,41.53,1333.2712,4.5613,2.6934,5.368091,2.96188,2.792574,1413.0
0.1,139.0,0.933769,1.9,1.8,264.6,1059.67,1233.01,0.2752,0.017079,0.171814,0.998216,0.209532,46.29,1342.3601,4.5427,2.6935,5.397074,2.978589,2.808146,
0.05,140.0,0.936691,0.7,3.1,1028.57,350.63,1620.86,0.203197,0.006297,0.002471,0.998446,0.236794,45.89,1351.4803,4.5569,2.6936,5.42919,2.997542,2.825954,
0.05,141.0,0.936316,0.3,3.5,2400.0,263.13,1661.89,0.201362,0.004195,0.0,0.998418,0.247827,43.96,1360.597,4.5551,2.6936,5.462456,3.01734,2.844608,
0.01,142.0,0.939782,0.2,0.3,3600.0,7200.0,1458.96,0.201323,0.00398,0.0,0.998657,0.249258,40.17,1369.7473,4.572,2.6937,5.4959,3.03705,2.863186,
0.01,143.0,0.938972,4.0,1.7,0.34,1270.59,2031.69,0.203599,0.009574,0.00012,0.998605,0.22538,44.99,1378.8909,4.568,2.6938,5.526321,3.054725,2.879713,
0.1,144.0,0.932107,3.7,0.6,0.81,3600.0,1364.58,0.206249,0.016587,0.0,0.998071,0.210336,41.46,1387.9743,4.5346,2.6938,5.554769,3.071096,2.894964,
