Terminal Current [C],Cycle,SOH(measured),Stage1 [C],Stage2 [C],S1 [s],S2 [s],S3 [s],Total,r_soh,r_time,r_soh_val,delta_soh,Avg Temp [°C],Throughput [Ah],Discharge Cap [Ah],Terminal V [V],LLI [%],LAM_neg [%],LAM_pos [%],c
0.05,15.0,0.992074,0.7,3.7,1028.57,292.36,1654.16,0.366409,0.41291,0.00317,0.999887,0.109512,46.63,179.7186,4.8264,2.6837,0.668072,0.308443,0.288625,
0.1,16.0,0.988247,2.2,3.7,211.21,374.65,1472.12,0.764382,0.442694,0.968329,0.999864,0.106223,51.05,189.3417,4.8077,2.6838,0.716765,0.335055,0.313949,
0.01,17.0,0.994525,1.9,0.6,334.55,3600.0,1771.04,0.359465,0.398713,0.0,0.999899,0.111104,41.89,199.0271,4.8383,2.6839,0.766526,0.36225,0.339831,
0.01,18.0,0.993694,1.9,3.9,333.87,287.37,2183.98,0.338195,0.328454,0.017086,0.999895,0.119329,48.66,208.7029,4.8342,2.684,0.818346,0.391,0.367273,
0.1,19.0,0.986506,2.3,1.8,173.04,1200.0,1244.45,0.424185,0.458509,0.102027,0.999853,0.104496,46.36,218.3062,4.7993,2.6841,0.863463,0.415255,0.390246,
0.01,20.0,0.992722,0.6,1.3,1200.0,1607.57,1780.87,0.350914,0.377341,0.0,0.99989,0.113537,42.5,227.9687,4.8295,2.6841,0.911184,0.441253,0.414938,
0.05,21.0,0.989135,2.3,0.3,171.77,7200.0,1403.35,0.329302,0.323321,0.0,0.99987,0.119961,40.86,237.608,4.8121,2.6842,0.960327,0.468267,0.440662,
0.1,22.0,0.985176,1.7,0.5,423.53,4320.0,1022.02,0.347576,0.36902,0.0,0.999843,0.114498,41.56,247.2016,4.7928,2.6843,1.006566,0.493405,0.464525,
0.01,23.0,0.991019,2.4,1.7,136.32,1270.59,1969.19,0.332307,0.330769,5.8e-05,0.999881,0.119046,45.17,256.8508,4.8212,2.6844,1.053619,0.519119,0.488939,
0.05,24.0,0.98699,1.9,4.0,329.91,268.21,1664.58,0.631568,0.281124,0.797869,0.999856,0.125376,50.21,266.4617,4.8016,2.6845,1.101896,0.545854,0.514389,
0.05,25.0,0.986478,1.2,3.0,600.0,446.02,1584.84,0.357635,0.303744,0.090417,0.999852,0.12242,47.26,276.0656,4.7991,2.6846,1.148349,0.571376,0.538627,
0.1,26.0,0.982686,3.0,3.0,12.94,680.96,1408.58,0.711412,0.327173,0.951446,0.999823,0.119486,50.15,285.6319,4.7807,2.6847,1.193037,0.595779,0.561758,
0.1,27.0,0.982166,3.4,3.9,3.85,451.38,1478.15,0.709538,0.283255,0.99068,0.999819,0.125091,52.53,295.1952,4.7782,2.6848,1.238789,0.621007,0.585717,
0.05,28.0,0.984988,2.2,1.3,202.98,1661.54,1380.81,0.329976,0.324807,0.000213,0.999842,0.119778,44.44,304.7848,4.7919,2.6849,1.282249,0.644571,0.608003,1413.0
0.05,29.0,0.984415,2.3,1.9,166.2,1136.84,1402.53,0.340377,0.306049,0.044974,0.999837,0.122126,46.45,314.3669,4.7891,2.685,1.3258,0.668247,0.630402,
0.01,30.0,0.987212,2.9,3.9,17.58,439.83,2164.99,0.31678,0.1944,0.097621,0.999857,0.138423,50.21,323.9788,4.8027,2.6851,1.373682,0.694962,0.655829,
0.05,31.0,0.983448,0.9,1.2,800.0,1759.62,1224.28,0.318304,0.295844,1e-06,0.99983,0.123437,42.96,333.5508,4.7844,2.6852,1.416344,0.718085,0.677679,
0.02,32.0,0.985084,3.2,3.3,6.79,587.18,1844.82,0.447858,0.215505,0.404219,0.999842,0.13492,49.77,343.1428,4.7923,2.6853,1.461779,0.743208,0.701522,
0.01,33.0,0.985746,1.2,1.6,600.0,1213.52,1866.25,0.288873,0.222256,3e-06,0.999847,0.133853,44.03,352.7389,4.7956,2.6854,1.506299,0.767674,0.724704,
0.05,34.0,0.982186,3.6,0.2,1.98,10800.0,1561.52,0.273326,0.183407,0.0,0.999819,0.140363,40.36,362.3158,4.7782,2.6854,1.552031,0.793035,0.748798,
0.01,35.0,0.984738,2.4,1.1,130.39,1963.64,1969.49,0.283725,0.209393,0.0,0.99984,0.135908,43.4,371.9063,4.7907,2.6855,1.59589,0.817123,0.771606,
0.05,36.0,0.980733,0.2,3.4,3600.0,338.26,1629.39,0.267401,0.168598,0.0,0.999806,0.143124,43.05,381.4547,4.7712,2.6856,1.641043,0.842293,0.79551,
0.1,37.0,0.976936,4.0,2.2,0.58,981.82,1393.3,0.517643,0.233758,0.560466,0.999768,0.132087,47.42,390.9666,4.7527,2.6857,1.682547,0.865007,0.816969,
0.1,38.0,0.976446,1.5,3.9,480.0,248.66,1510.24,0.594351,0.152443,0.833553,0.999763,0.146367,49.42,400.4727,4.7503,2.6858,1.727314,0.890102,0.840811,
0.1,39.0,0.975953,2.5,3.6,98.1,444.67,1462.59,0.662891,0.176308,0.981042,0.999757,0.141664,51.52,409.9742,4.7479,2.6859,1.770261,0.913955,0.863411,
0.1,40.0,0.975445,0.9,1.8,800.0,1024.36,1222.95,0.28707,0.216257,0.001542,0.999751,0.1348,44.55,419.4685,4.7455,2.686,1.810913,0.93621,0.884418,
0.1,41.0,0.975602,0.3,0.2,2400.0,10800.0,975.64,0.22634,0.065972,0.0,0.999753,0.171629,40.1,428.9711,4.7462,2.6861,1.860671,0.96467,0.911637,
0.01,42.0,0.981069,3.9,2.6,0.75,830.77,2069.59,0.257427,0.137042,0.006619,0.999809,0.149732,47.36,438.5228,4.7728,2.6862,1.904166,0.988867,0.934565,
0.01,43.0,0.980629,0.1,1.6,7200.0,1201.12,1862.34,0.25871,0.146872,0.0,0.999805,0.14755,41.07,448.0691,4.7707,2.6862,1.94661,1.012342,0.956773,
0.1,44.0,0.973391,2.9,1.9,15.9,1136.84,1380.07,0.359102,0.188426,0.209465,0.999726,0.139467,46.44,457.5492,4.7355,2.6863,1.986454,1.034179,0.977366,
0.01,45.0,0.979716,1.8,1.0,362.35,2160.0,1736.54,0.256375,0.14104,0.0,0.999797,0.148829,43.09,467.0871,4.7662,2.6864,2.028255,1.057295,0.999218,1413.0
0.01,46.0,0.979291,3.2,0.5,6.25,4320.0,2067.63,0.249349,0.123477,0.0,0.999793,0.152971,41.24,476.6338,4.7642,2.6865,2.070601,1.080804,1.021465,
0.01,47.0,0.978653,0.8,2.2,900.0,749.57,1997.2,0.245616,0.114142,4e-06,0.999786,0.155381,44.5,486.1596,4.7611,2.6866,2.113017,1.104436,1.043835,
0.02,48.0,0.977192,4.0,0.8,0.54,2700.0,1821.89,0.254646,0.13673,0.0,0.999771,0.149803,42.24,495.6845,4.754,2.6867,2.153642,1.126864,1.065008,
0.1,49.0,0.971045,1.8,1.3,359.97,1622.03,1096.66,0.269215,0.172064,0.001127,0.999694,0.142461,44.47,505.1368,4.724,2.6868,2.192051,1.147881,1.084791,1413.0
0.01,50.0,0.977189,0.7,3.4,1028.57,330.06,2163.16,0.227265,0.068264,1.3e-05,0.999771,0.17064,45.57,514.6498,4.7539,2.6868,2.236578,1.173178,1.108832,
0.02,51.0,0.975663,3.0,1.5,11.06,1440.0,1804.43,0.249527,0.123747,0.000193,0.999754,0.152903,44.63,524.1545,4.7465,2.6869,2.276616,1.195326,1.129728,
0.01,52.0,0.976206,0.4,3.6,1800.0,287.77,2182.95,0.222619,0.056667,0.0,0.99976,0.176006,44.46,533.6594,4.7492,2.687,2.321387,1.220864,1.154012,
0.01,53.0,0.975707,2.2,3.0,187.21,536.54,2105.38,0.23745,0.080247,0.013502,0.999754,0.165919,48.05,543.1588,4.7467,2.6871,2.363448,1.24451,1.176405,
0.01,54.0,0.975316,3.1,1.1,8.04,1963.64,2081.59,0.239148,0.097995,0.0,0.99975,0.159992,43.16,552.6615,4.7448,2.6872,2.403799,1.266964,1.197609,
0.01,55.0,0.974778,1.0,2.4,720.0,641.59,2035.02,0.231852,0.079712,4.7e-05,0.999743,0.166115,45.23,562.1508,4.7422,2.6873,2.44506,1.290112,1.219507,
0.01,56.0,0.974293,3.4,2.5,3.23,864.0,2062.91,0.234008,0.080191,0.00496,0.999737,0.165939,47.1,571.637,4.7398,2.6874,2.485866,1.312982,1.241128,
0.02,57.0,0.972701,2.4,2.9,117.85,611.45,1815.88,0.30862,0.081968,0.189725,0.999717,0.165295,48.72,581.1074,4.7321,2.6874,2.526107,1.335527,1.26243,1413.0
0.01,58.0,0.973392,3.7,1.6,1.25,1350.0,2084.33,0.232925,0.082417,3.2e-05,0.999726,0.165134,44.68,590.5894,4.7355,2.6875,2.56596,1.357796,1.283453,
0.05,59.0,0.969544,4.0,1.6,0.51,1350.0,1558.27,0.244814,0.106065,0.006134,0.999671,0.15761,45.21,600.034,4.7167,2.6876,2.60383,1.378768,1.303192,1413.0
0.01,60.0,0.972616,4.0,0.5,0.51,4320.0,2065.54,0.229196,0.073131,0.0,0.999716,0.168637,41.21,609.5156,4.7317,2.6877,2.643691,1.401095,1.324277,1413.0
0.05,61.0,0.968918,1.9,0.6,306.37,3600.0,1251.74,0.237856,0.094809,0.0,0.999661,0.160981,41.94,618.9512,4.7137,2.6878,2.681609,1.422108,1.344064,
0.01,62.0,0.971835,3.3,0.2,4.24,10800.0,2041.0,0.217979,0.045096,0.0,0.999705,0.182508,40.37,628.4266,4.7279,2.6878,2.723583,1.445936,1.366656,
0.01,63.0,0.97115,1.9,1.1,305.22,1963.64,1772.1,0.230883,0.07736,0.0,0.999695,0.166994,43.43,637.8803,4.7246,2.6879,2.762049,1.467364,1.386846,
0.01,64.0,0.970642,0.6,2.0,1200.0,854.95,1957.81,0.22522,0.063206,0.0,0.999688,0.172867,43.73,647.3275,4.7221,2.688,2.801313,1.489422,1.407667,
0.02,65.0,0.96901,2.0,3.7,260.02,330.92,1894.5,0.337549,0.045517,0.298524,0.999663,0.182245,49.46,656.762,4.7141,2.6881,2.842011,1.512586,1.429598,
0.05,66.0,0.966317,3.6,1.9,1.63,1136.84,1545.65,0.25487,0.082232,0.055135,0.999617,0.1652,46.23,666.1728,4.701,2.6882,2.879029,1.533213,1.449,
0.02,67.0,0.968177,3.5,2.0,2.22,1080.0,1793.72,0.230467,0.067846,0.008498,0.999649,0.170818,46.23,675.6011,4.7101,2.6882,2.916855,1.554404,1.468961,1413.0
0.02,68.0,0.96776,1.1,1.8,654.55,996.87,1640.28,0.227364,0.068455,0.000134,0.999642,0.170558,44.6,685.0217,4.7081,2.6883,2.954331,1.575365,1.488694,
0.1,69.0,0.9617,0.9,1.9,800.0,919.92,1248.44,0.234374,0.082784,0.00339,0.999523,0.165003,44.79,694.382,4.6786,2.6884,2.990371,1.595448,1.507567,
0.1,70.0,0.961273,0.6,2.2,1200.0,729.44,1310.34,0.228908,0.072289,0.000225,0.999514,0.168974,44.34,703.7393,4.6765,2.6885,3.026855,1.615901,1.52681,
0.05,71.0,0.964112,3.0,3.8,9.91,445.14,1637.64,0.600334,0.045274,0.955774,0.999575,0.182397,51.77,713.1271,4.6903,2.6886,3.065566,1.637926,1.547615,
0.01,72.0,0.967238,4.0,0.6,0.47,3600.0,2064.25,0.220538,0.051529,0.0,0.999633,0.178722,41.51,722.5546,4.7055,2.6886,3.10339,1.659221,1.567686,
0.01,73.0,0.96675,3.9,0.9,0.63,2400.0,2074.71,0.221103,0.052946,0.0,0.999625,0.177948,42.48,731.975,4.7032,2.6887,3.140786,1.680231,1.587472,1413.0
0.1,74.0,0.959495,0.7,3.3,1028.57,338.03,1467.91,0.221738,0.041807,0.012804,0.999471,0.184649,46.2,741.3172,4.6679,2.6888,3.178952,1.701991,1.608026,
0.05,75.0,0.962356,3.1,3.1,7.2,621.75,1585.22,0.565455,0.048766,0.865104,0.999538,0.18029,49.97,750.6845,4.6818,2.6889,3.216073,1.723006,1.627825,
0.05,76.0,0.961975,1.8,2.0,344.59,898.44,1428.12,0.249173,0.060863,0.062304,0.99953,0.173955,46.39,760.0481,4.6799,2.6889,3.25181,1.743044,1.646651,
0.05,77.0,0.961524,3.0,2.6,9.6,815.11,1527.32,0.467917,0.052377,0.617656,0.999519,0.178256,48.56,769.4083,4.6777,2.689,3.288038,1.763468,1.665861,
0.01,78.0,0.964535,1.5,1.9,480.0,913.85,1935.49,0.216916,0.042407,9.2e-05,0.999583,0.184246,45.17,778.7969,4.6924,2.6891,3.325112,1.784435,1.685609,
0.02,79.0,0.962928,2.2,3.9,172.99,325.08,1909.72,0.402503,0.02596,0.480523,0.99955,0.197971,50.45,788.1714,4.6846,2.6892,3.364243,1.806932,1.706891,
0.1,80.0,0.957144,1.2,0.8,600.0,2700.0,941.02,0.226848,0.067417,0.0,0.999409,0.171002,42.22,797.4876,4.6564,2.6893,3.398409,1.825975,1.724743,
0.02,81.0,0.962073,1.3,3.8,553.85,241.57,1924.19,0.223809,0.020445,0.039312,0.999532,0.204577,47.86,806.8532,4.6804,2.6893,3.438074,1.848931,1.746486,
0.05,82.0,0.960191,1.1,0.1,654.55,21600.0,1071.29,0.20022,0.000807,0.0,0.999488,0.292464,40.16,816.2059,4.6712,2.6894,3.492521,1.88193,1.778301,
0.05,83.0,0.958984,2.0,0.9,249.5,2400.0,1296.67,0.222855,0.057409,0.0,0.999458,0.175633,43.01,825.5428,4.6654,2.6895,3.526653,1.90098,1.796152,1413.0
0.05,84.0,0.958454,1.7,1.4,388.76,1425.64,1293.01,0.222018,0.054476,0.000846,0.999444,0.177135,44.68,834.8712,4.6628,2.6896,3.560783,1.920095,1.814066,
0.1,85.0,0.955024,3.7,0.3,1.08,7200.0,1380.5,0.21676,0.042227,0.0,0.999347,0.184366,40.55,844.1813,4.6461,2.6897,3.595856,1.939915,1.832706,
0.05,86.0,0.957651,0.2,1.6,3600.0,1155.25,1343.94,0.219408,0.048809,0.0,0.999423,0.180265,41.71,853.5024,4.6589,2.6897,3.630042,1.959132,1.850724,
0.05,87.0,0.957107,2.1,3.7,206.5,345.58,1643.5,0.563844,0.024547,0.885357,0.999408,0.199521,50.39,862.82,4.6562,2.6898,3.6671,1.980448,1.87084,
0.05,88.0,0.957247,1.3,0.4,553.85,5400.0,1077.05,0.211718,0.029588,0.0,0.999412,0.194334,41.02,872.1404,4.6569,2.6899,3.703154,2.000949,1.890152,
0.01,89.0,0.959752,1.4,1.5,514.29,1258.25,1840.32,0.213468,0.033925,5e-06,0.999477,0.190516,44.13,881.4829,4.6691,2.69,3.738361,2.020886,1.908884,
0.02,90.0,0.958497,2.0,0.6,245.68,3600.0,1538.65,0.214335,0.036115,0.0,0.999446,0.188764,41.88,890.8177,4.663,2.69,3.773071,2.040476,1.927279,
0.1,91.0,0.952182,4.0,3.7,0.43,465.26,1472.59,0.606924,0.027468,0.990216,0.999253,0.196402,51.92,900.0888,4.6323,2.6901,3.80862,2.060868,1.946482,
0.01,92.0,0.958545,2.1,1.3,203.82,1661.54,1849.12,0.212703,0.032031,2e-06,0.999447,0.192121,44.04,909.4207,4.6632,2.6902,3.843384,2.080586,1.965,
0.05,93.0,0.954652,3.0,3.1,8.87,610.59,1587.62,0.56058,0.02862,0.873163,0.999335,0.19526,50.03,918.7163,4.6443,2.6903,3.878353,2.100553,1.983772,1413.0
0.1,94.0,0.950926,1.3,3.8,553.85,234.67,1514.68,0.496549,0.017061,0.724708,0.999207,0.20956,48.69,927.9717,4.6262,2.6903,3.915227,2.121987,2.004022,
0.05,95.0,0.953868,0.3,2.7,2400.0,489.83,1561.8,0.209892,0.025074,0.0,0.99931,0.198933,43.36,937.2575,4.6405,2.6904,3.950284,2.142089,2.022935,
0.1,96.0,0.950185,1.6,1.6,437.72,1159.82,1182.97,0.226005,0.043652,0.021771,0.999179,0.183429,45.25,946.5062,4.6226,2.6905,3.982742,2.160389,2.040056,
0.05,97.0,0.953932,0.9,0.1,800.0,21600.0,1049.2,0.200026,0.000409,0.0,0.999312,0.310851,40.13,955.7975,4.6408,2.6906,4.034582,2.191992,2.070496,1413.0
0.05,98.0,0.9525,0.2,2.7,3600.0,487.87,1561.37,0.209269,0.023539,0.0,0.999264,0.200683,42.59,965.0705,4.6338,2.6907,4.069176,2.211813,2.089131,
0.05,99.0,0.952044,3.0,3.1,8.6,607.57,1588.52,0.559542,0.023451,0.87578,0.999248,0.200787,50.05,974.3403,4.6316,2.6907,4.103556,2.231534,2.107664,
0.05,100.0,0.952551,0.6,0.1,1200.0,21600.0,1044.19,0.199995,0.000356,0.0,0.999266,0.314618,40.07,983.6182,4.6341,2.6908,4.154827,2.262815,2.137787,
0.1,101.0,0.948002,2.0,0.7,239.68,3085.71,1125.78,0.215401,0.038958,0.0,0.999089,0.186636,42.29,992.8494,4.6119,2.6909,4.186633,2.280722,2.15453,
0.02,102.0,0.952963,3.0,3.9,8.47,410.29,1902.66,0.479697,0.012683,0.686921,0.99928,0.217695,51.08,1002.1262,4.6361,2.691,4.222788,2.301755,2.174374,
0.05,103.0,0.950244,1.6,3.8,432.6,240.68,1671.61,0.458379,0.011976,0.634383,0.999181,0.219266,49.04,1011.3751,4.6229,2.691,4.25891,2.322828,2.194264,
0.1,104.0,0.946544,0.8,3.5,900.0,282.43,1491.86,0.229283,0.013204,0.060491,0.999024,0.216593,46.8,1020.5919,4.6049,2.6911,4.294374,2.343513,2.213778,
0.01,105.0,0.952924,3.4,1.3,2.48,1661.54,2055.33,0.208231,0.020936,2e-06,0.999278,0.203923,43.73,1029.8743,4.6359,2.6912,4.327946,2.362721,2.231802,1413.0
0.1,106.0,0.945772,3.0,2.5,8.31,847.06,1355.99,0.5578,0.026658,0.868347,0.998988,0.197233,48.63,1039.0797,4.6011,2.6913,4.360284,2.38119,2.2491,
0.01,107.0,0.952132,0.7,1.9,1028.57,886.2,1937.21,0.206934,0.01771,0.0,0.999251,0.208534,43.79,1048.3472,4.632,2.6913,4.39413,2.400646,2.267373,
0.1,108.0,0.945061,3.7,1.6,0.95,1350.0,1371.33,0.227611,0.031235,0.038317,0.998954,0.192824,45.34,1057.5506,4.5976,2.6914,4.425504,2.418458,2.284019,
0.01,109.0,0.951611,2.0,0.5,235.63,4320.0,1782.14,0.206509,0.016656,0.0,0.999232,0.210221,41.47,1066.8187,4.6295,2.6915,4.459263,2.437831,2.302218,
0.1,110.0,0.944238,1.3,2.9,553.85,420.89,1426.37,0.406085,0.018531,0.497226,0.998912,0.207287,47.59,1076.0104,4.5936,2.6915,4.492292,2.456881,2.320101,
0.02,111.0,0.949477,3.0,2.5,8.13,844.2,1770.44,0.245593,0.017108,0.097299,0.999151,0.209484,47.77,1085.2517,4.6191,2.6916,4.52551,2.476013,2.338054,
0.01,112.0,0.950221,1.9,1.7,277.81,1154.43,1888.75,0.207031,0.017887,0.0001,0.99918,0.208261,45.18,1094.5004,4.6227,2.6917,4.558422,2.494894,2.355757,
0.02,113.0,0.948675,2.9,3.3,10.88,542.5,1858.22,0.393228,0.012492,0.47102,0.999118,0.218112,49.99,1103.7365,4.6152,2.6918,4.592463,2.514646,2.374331,1413.0
0.05,114.0,0.946864,0.6,0.2,1200.0,10800.0,1028.01,0.201342,0.003834,0.0,0.999039,0.250268,40.21,1112.9571,4.6064,2.6918,4.630786,2.537277,2.395812,
0.01,115.0,0.94915,2.9,0.6,10.77,3600.0,2032.26,0.206578,0.016876,0.0,0.999137,0.20986,41.49,1122.2077,4.6175,2.6919,4.663378,2.555961,2.413325,
0.1,116.0,0.941837,1.7,4.0,372.52,212.74,1534.12,0.580212,0.008125,0.943015,0.998781,0.229855,50.02,1131.3774,4.582,2.692,4.698319,2.576528,2.432732,
0.02,117.0,0.947043,1.2,3.7,600.0,241.07,1923.72,0.212434,0.006179,0.025383,0.999047,0.237309,47.59,1140.598,4.6073,2.6921,4.734118,2.597654,2.452687,
0.05,118.0,0.944629,2.4,0.8,89.96,2700.0,1443.39,0.209525,0.024347,0.0,0.998932,0.199748,42.44,1149.8003,4.5955,2.6921,4.764777,2.6151,2.468974,
0.01,119.0,0.947397,1.8,3.0,321.17,440.65,2119.42,0.206597,0.008899,0.008063,0.999063,0.227376,47.54,1159.0224,4.609,2.6922,4.798938,2.635046,2.487749,
0.1,120.0,0.940476,1.7,1.1,370.46,1912.39,1033.91,0.210925,0.027858,0.000104,0.998701,0.196011,43.78,1168.1761,4.5753,2.6923,4.828754,2.651983,2.503536,
0.1,121.0,0.939974,0.6,3.0,1200.0,384.08,1445.06,0.205109,0.011589,0.001849,0.998669,0.220164,45.43,1177.3254,4.5729,2.6923,4.861525,2.67111,2.521509,1413.0
0.05,122.0,0.94343,3.2,0.2,4.24,10800.0,1518.67,0.204107,0.010833,0.0,0.99887,0.222007,40.31,1186.5227,4.5897,2.6924,4.894484,2.690228,2.539482,
0.1,123.0,0.939269,2.4,1.7,87.31,1270.59,1266.27,0.247455,0.023265,0.096061,0.998624,0.201007,45.91,1195.6657,4.5695,2.6925,4.924492,2.70738,2.555483,
0.02,124.0,0.944556,0.8,1.6,900.0,1119.56,1600.51,0.206367,0.016448,5e-06,0.998928,0.210566,43.68,1204.8598,4.5952,2.6925,4.955652,2.725296,2.572236,
0.1,125.0,0.938513,2.5,2.3,51.37,902.64,1326.66,0.514039,0.018479,0.767331,0.998574,0.207364,48.13,1213.9939,4.5658,2.6926,4.986178,2.742872,2.58866,
0.02,126.0,0.943731,1.8,3.1,317.78,412.91,1855.89,0.256823,0.008584,0.134031,0.998886,0.228358,48.39,1223.1825,4.5912,2.6927,5.019279,2.762239,2.606863,1413.0
0.01,127.0,0.944604,2.6,0.8,29.48,2700.0,2008.8,0.205346,0.013899,0.0,0.998931,0.215188,42.17,1232.3855,4.5954,2.6927,5.050613,2.780284,2.623749,
0.1,128.0,0.937414,3.8,2.3,0.64,939.13,1343.32,0.51189,0.017495,0.76298,0.998498,0.20887,47.86,1241.5115,4.5604,2.6928,5.080896,2.797735,2.640051,
0.1,129.0,0.937148,3.0,1.4,7.51,1542.86,1359.04,0.210478,0.02086,0.006096,0.998479,0.204023,44.58,1250.6391,4.5591,2.6929,5.11043,2.814673,2.655847,
0.05,130.0,0.940085,3.2,1.8,4.1,1200.0,1514.75,0.222244,0.01667,0.039602,0.998676,0.210199,45.89,1259.7937,4.5734,2.6929,5.140643,2.832071,2.67209,
0.1,131.0,0.93695,3.6,0.1,1.16,21600.0,1353.46,0.201203,0.003774,0.0,0.998465,0.250697,40.1,1268.9293,4.5582,2.693,5.17579,2.852883,2.691785,
0.05,132.0,0.93924,0.9,3.4,800.0,289.93,1648.26,0.215289,0.006045,0.032867,0.998622,0.237906,46.97,1278.0741,4.5693,2.6931,5.209096,2.872548,2.710298,
0.02,133.0,0.9412,1.9,2.2,267.26,785.6,1725.74,0.213229,0.011516,0.022184,0.998744,0.220336,46.76,1287.2342,4.5789,2.6931,5.240139,2.890556,2.72715,
0.1,134.0,0.935271,1.7,1.7,363.96,1082.24,1211.02,0.235564,0.018793,0.070948,0.998338,0.2069,45.71,1296.338,4.55,2.6932,5.269339,2.907339,2.742792,
0.05,135.0,0.938173,2.3,2.8,113.7,609.05,1565.12,0.50564,0.010595,0.75423,0.998551,0.222614,49.2,1305.4709,4.5641,2.6933,5.300339,2.925409,2.75971,1413.0
0.02,136.0,0.940283,2.8,1.0,13.37,2160.0,1766.48,0.205367,0.014074,0.0,0.998689,0.214845,42.9,1314.6307,4.5744,2.6933,5.330322,2.942689,2.775842,
0.02,137.0,0.93979,0.5,2.7,1440.0,464.57,1821.81,0.202622,0.007225,2e-06,0.998658,0.233053,44.38,1323.7776,4.572,2.6934,5.362341,2.961469,2.793469,1413.0
0.01,138.0,0.940807,2.7,0.3,18.49,7200.0,1988.98,0.202855,0.007778,0.0,0.998721,0.231044,40.59,1332.9482,4.5769,2.6935,5.394041,2.979936,2.810797,
0.01,139.0,0.940127,1.2,2.5,600.0,541.54,2057.32,0.202658,0.006965,0.000339,0.998679,0.234049,45.72,1342.0979,4.5736,2.6935,5.425916,2.998608,2.828316,1413.0
0.02,140.0,0.938886,2.5,0.8,45.2,2700.0,1732.2,0.205114,0.013484,0.0,0.998599,0.216018,42.27,1351.2445,4.5676,2.6936,5.455512,3.015662,2.844228,
0.02,141.0,0.938337,1.3,2.5,553.85,540.95,1786.92,0.206195,0.008182,0.008025,0.998562,0.229664,46.35,1360.3766,4.5649,2.6937,5.486563,3.033815,2.861231,
0.1,142.0,0.932393,1.6,2.0,412.6,826.45,1277.47,0.300495,0.014461,0.237728,0.998097,0.214101,46.36,1369.4516,4.536,2.6937,5.51558,3.050614,2.876895,
0.02,143.0,0.93769,1.3,1.8,553.85,933.58,1648.72,0.204293,0.010838,0.000635,0.998518,0.221995,45.04,1378.5788,4.5618,2.6938,5.545472,3.067971,2.893106,
0.1,144.0,0.931944,3.6,0.5,1.1,4320.0,1362.03,0.205761,0.015376,0.0,0.998056,0.212418,41.11,1387.6615,4.5338,2.6939,5.574077,3.084461,2.908478,
