Terminal Current [C],Cycle,SOH(measured),Stage1 [C],Stage2 [C],S1 [s],S2 [s],S3 [s],Total,r_soh,r_time,r_soh_val,delta_soh,Avg Temp [°C],Throughput [Ah],Discharge Cap [Ah],Terminal V [V],LLI [%],LAM_neg [%],LAM_pos [%],c
0.02,33.0,0.984864,1.1,1.3,654.55,1588.89,1508.94,0.697465,0.871767,0.371975,0.999841,0.129012,43.38,352.7859,4.7913,2.6853,1.489051,0.755528,0.712563,
0.01,34.0,0.985513,3.8,0.6,1.07,3600.0,2089.31,0.539578,0.849023,0.0,0.999845,0.136038,41.56,362.3933,4.7944,2.6854,1.533858,0.780215,0.735967,
0.01,35.0,0.985034,3.7,0.4,1.45,5400.0,2073.77,0.534685,0.836791,0.0,0.999842,0.139461,40.94,371.9965,4.7921,2.6855,1.579017,0.805174,0.759645,
0.05,36.0,0.980908,2.5,3.7,99.14,424.42,1628.26,0.935031,0.837673,1.0,0.999808,0.139222,51.21,381.5463,4.772,2.6856,1.623371,0.829761,0.782965,
0.05,37.0,0.980461,3.8,1.6,1.05,1350.0,1569.26,0.944006,0.860525,0.999589,0.999804,0.132605,45.18,391.0968,4.7699,2.6857,1.665328,0.852711,0.80465,
0.1,38.0,0.97693,1.1,0.6,654.55,3600.0,1001.02,0.542961,0.857519,0.0,0.999768,0.133525,41.47,400.6082,4.7527,2.6858,1.707003,0.875501,0.826192,1413.0
0.02,39.0,0.98181,3.2,1.3,6.53,1661.54,1819.33,0.893967,0.841606,0.893403,0.999816,0.13814,43.97,410.1731,4.7764,2.6859,1.749442,0.898826,0.848247,
0.02,40.0,0.98166,1.7,0.4,416.1,5400.0,1409.46,0.518886,0.797308,0.0,0.999815,0.149276,41.2,419.7331,4.7757,2.6859,1.794345,0.923815,0.871968,
0.01,41.0,0.981838,2.1,2.2,233.4,864.98,1989.09,0.924235,0.81286,0.997818,0.999816,0.145604,46.36,429.2918,4.7766,2.686,1.837675,0.947813,0.894694,1413.0
0.01,42.0,0.981396,2.0,1.3,274.17,1661.54,1826.14,0.668007,0.819991,0.350121,0.999812,0.143841,44.02,438.8443,4.7744,2.6861,1.880034,0.97116,0.916772,1413.0
0.01,43.0,0.980839,0.9,2.4,800.0,651.37,2033.64,0.874474,0.790625,0.895658,0.999807,0.150789,45.03,448.3935,4.7717,2.6862,1.923614,0.995432,0.939776,
0.02,44.0,0.979302,2.2,1.4,192.93,1542.86,1628.28,0.91633,0.824519,0.966409,0.999793,0.142694,44.58,457.9271,4.7642,2.6863,1.964653,1.017973,0.961056,
0.1,45.0,0.973159,4.0,2.2,0.55,981.82,1388.88,0.932655,0.831777,0.999998,0.999723,0.140805,47.42,467.4019,4.7343,2.6864,2.004662,1.039966,0.981805,
0.02,46.0,0.978288,3.8,2.2,0.99,981.82,1801.16,0.91998,0.800163,0.999895,0.999782,0.148618,46.73,476.9269,4.7593,2.6865,2.046201,1.06299,1.003569,
0.02,47.0,0.977799,1.6,2.4,450.0,651.35,1751.33,0.916001,0.790322,0.999791,0.999777,0.150857,46.51,486.4444,4.7569,2.6865,2.087824,1.086096,1.025417,
0.05,48.0,0.975069,0.7,1.8,1028.57,1016.22,1386.52,0.899627,0.812945,0.936249,0.999747,0.145583,43.88,495.9361,4.7436,2.6866,2.127713,1.108059,1.046131,
0.02,49.0,0.976842,3.5,2.8,2.48,752.36,1801.08,0.909622,0.774181,0.999989,0.999767,0.154368,48.45,505.446,4.7523,2.6867,2.169255,1.131203,1.06802,
0.02,50.0,0.976457,0.6,1.4,1200.0,1423.39,1540.05,0.522019,0.795548,0.009618,0.999763,0.149678,42.76,514.9497,4.7504,2.6868,2.209294,1.153294,1.088858,
0.05,51.0,0.973693,3.3,1.3,4.52,1661.54,1564.14,0.917605,0.803178,0.990969,0.99973,0.147916,44.11,524.4348,4.7369,2.6869,2.24848,1.174874,1.109193,
0.02,52.0,0.975457,2.9,2.2,15.17,981.82,1782.79,0.908473,0.771409,0.999899,0.999751,0.154953,46.85,533.932,4.7455,2.687,2.288887,1.197327,1.130395,
0.01,53.0,0.976084,2.9,2.5,15.07,864.0,2052.73,0.895589,0.739555,0.999539,0.999759,0.161346,47.12,543.4349,4.7486,2.687,2.330331,1.220517,1.152331,
0.05,54.0,0.972281,1.1,1.5,654.55,1296.79,1317.04,0.912256,0.79396,0.986825,0.999711,0.150038,44.09,552.8979,4.7301,2.6871,2.368812,1.241708,1.172282,
0.05,55.0,0.971783,0.7,2.1,1028.57,800.82,1449.78,0.902528,0.771123,0.985346,0.999704,0.155012,44.5,562.3564,4.7276,2.6872,2.407994,1.263458,1.192793,
0.01,56.0,0.974649,3.9,3.8,0.69,460.25,2159.98,0.870197,0.675643,0.999979,0.999742,0.172821,50.13,571.8453,4.7416,2.6873,2.45068,1.287665,1.21575,1413.0
0.1,57.0,0.967502,1.6,3.6,450.0,293.66,1484.27,0.886582,0.716637,1.0,0.999638,0.165635,49.11,581.2649,4.7068,2.6874,2.491283,1.310567,1.237424,1413.0
0.05,58.0,0.970488,1.4,1.1,514.29,1918.88,1187.96,0.786147,0.777992,0.687534,0.999685,0.153556,43.36,590.7112,4.7213,2.6875,2.529015,1.33139,1.257014,
0.05,59.0,0.96994,3.8,1.7,0.92,1270.59,1555.88,0.904895,0.762561,0.999838,0.999677,0.156786,45.55,600.1571,4.7187,2.6875,2.567081,1.352493,1.276882,
0.02,60.0,0.971704,1.7,3.8,402.04,266.78,1911.51,0.857611,0.64419,0.999986,0.999703,0.178015,48.89,609.6167,4.7273,2.6876,2.609202,1.376483,1.299632,
0.1,61.0,0.965696,2.7,1.6,31.28,1350.0,1363.06,0.90815,0.770642,0.999929,0.999605,0.155113,45.45,619.021,4.698,2.6877,2.646168,1.396931,1.318859,
0.02,62.0,0.971045,3.7,0.6,1.23,3600.0,1810.24,0.48928,0.723353,0.0,0.999694,0.164402,41.55,628.4862,4.724,2.6878,2.684792,1.418475,1.339169,
0.05,63.0,0.968077,2.4,2.8,115.24,646.75,1552.94,0.887261,0.718329,0.999999,0.999647,0.165326,49.19,637.9111,4.7096,2.6879,2.723213,1.439972,1.359435,
0.05,64.0,0.967618,2.0,3.3,261.07,413.33,1611.06,0.873003,0.682688,0.999999,0.99964,0.171624,49.49,647.3325,4.7074,2.6879,2.762529,1.46216,1.380394,
0.1,65.0,0.963946,1.6,1.4,450.0,1406.37,1128.15,0.903667,0.760163,0.999219,0.999571,0.157275,44.64,656.7143,4.6895,2.688,2.798648,1.482144,1.399163,
0.05,66.0,0.966844,3.0,1.4,10.21,1542.86,1548.77,0.892066,0.73287,0.997481,0.999626,0.162621,44.5,666.1318,4.7036,2.6881,2.835561,1.502677,1.418472,
0.02,67.0,0.968729,1.6,1.3,450.0,1544.19,1511.82,0.836213,0.716356,0.874348,0.999658,0.165687,44.05,675.5604,4.7128,2.6882,2.872821,1.523421,1.437986,
0.02,68.0,0.968157,1.6,3.7,450.0,269.52,1907.1,0.837748,0.594567,0.999978,0.999649,0.185819,48.4,684.9872,4.71,2.6883,2.913604,1.546725,1.460061,
0.02,69.0,0.967948,3.6,0.6,1.61,3600.0,1806.65,0.476009,0.690199,0.0,0.999645,0.170331,41.54,694.4218,4.709,2.6883,2.95112,1.567702,1.479812,
0.1,70.0,0.961899,1.1,0.9,654.55,2400.0,960.07,0.512946,0.741358,0.041242,0.999528,0.160999,42.41,703.7836,4.6796,2.6884,2.986502,1.587284,1.498189,
0.02,71.0,0.966846,4.0,3.7,0.48,474.99,1881.16,0.842251,0.605817,0.999999,0.999626,0.184083,50.7,713.1988,4.7036,2.6885,3.025952,1.609755,1.519433,
0.1,72.0,0.960832,2.5,3.7,81.84,418.4,1473.77,0.856184,0.640708,1.0,0.999503,0.178576,51.84,722.5547,4.6744,2.6886,3.063971,1.631338,1.539805,
0.02,73.0,0.965976,2.3,2.6,142.29,703.05,1780.25,0.856893,0.642449,0.999978,0.999611,0.178296,47.97,731.9588,4.6994,2.6886,3.101716,1.652659,1.559902,
0.1,74.0,0.959942,3.5,2.5,2.15,864.0,1363.31,0.875506,0.689025,1.0,0.999482,0.170535,48.52,741.3037,4.67,2.6887,3.13768,1.672831,1.578867,
0.01,75.0,0.966297,3.8,1.2,0.84,1800.0,2077.71,0.512494,0.637798,0.143627,0.999617,0.179044,43.44,750.7177,4.7009,2.6888,3.175018,1.693875,1.598688,
0.05,76.0,0.962497,2.9,1.3,13.19,1661.54,1542.69,0.873091,0.690913,0.992043,0.999541,0.170208,44.14,760.0947,4.6825,2.6889,3.210449,1.713644,1.617245,
0.1,77.0,0.958729,3.7,1.5,1.13,1440.0,1389.15,0.879251,0.69857,0.999833,0.999452,0.168871,44.93,769.4327,4.6641,2.6889,3.245323,1.733122,1.635523,
0.02,78.0,0.963833,0.2,3.9,3600.0,217.27,1941.81,0.383808,0.459736,0.0,0.999569,0.205978,43.2,778.8147,4.689,2.689,3.286518,1.757062,1.658247,1413.0
0.02,79.0,0.963678,0.6,0.7,1200.0,3085.71,1351.51,0.458482,0.646423,0.0,0.999566,0.177654,41.24,788.1953,4.6882,2.6891,3.32251,1.777239,1.677212,
0.1,80.0,0.957388,1.4,2.2,514.29,725.3,1308.58,0.866408,0.666323,0.99999,0.999416,0.174385,46.41,797.5148,4.6576,2.6892,3.357558,1.796925,1.695699,
0.02,81.0,0.962556,3.7,3.0,1.11,658.19,1828.3,0.832446,0.58135,0.999995,0.999542,0.18784,48.99,806.8837,4.6827,2.6893,3.39473,1.818081,1.715639,
0.02,82.0,0.962222,2.8,1.4,17.8,1542.86,1783.63,0.842296,0.633702,0.972271,0.999535,0.179699,44.33,816.2551,4.6811,2.6893,3.430271,1.838068,1.734416,
0.1,83.0,0.956132,2.5,2.3,75.17,906.89,1320.09,0.86139,0.653786,0.999999,0.99938,0.176455,47.99,825.5625,4.6515,2.6894,3.464922,1.857563,1.752715,
0.02,84.0,0.961322,4.0,2.7,0.45,775.05,1794.39,0.831574,0.579191,0.999988,0.999515,0.188168,48.32,834.9197,4.6767,2.6895,3.501372,1.878287,1.772227,
0.05,85.0,0.958868,3.2,0.7,5.11,3085.71,1552.07,0.457856,0.644833,8e-05,0.999455,0.177911,41.9,844.265,4.6648,2.6896,3.535855,1.897633,1.790375,
0.01,86.0,0.961765,3.7,0.6,1.08,3600.0,2056.42,0.431191,0.578216,0.0,0.999525,0.188317,41.5,853.6386,4.6789,2.6896,3.57189,1.918036,1.809572,
0.05,87.0,0.958156,1.0,0.6,720.0,3600.0,1089.94,0.449851,0.62491,0.0,0.999436,0.181095,41.4,862.966,4.6613,2.6897,3.60647,1.937452,1.827794,
0.05,88.0,0.957433,2.4,1.9,104.61,1136.84,1425.87,0.850823,0.627381,0.999967,0.999417,0.180704,46.49,872.2845,4.6578,2.6898,3.640708,1.956727,1.84587,
0.02,89.0,0.959344,2.5,1.7,71.68,1270.59,1716.81,0.838366,0.597826,0.998356,0.999467,0.185318,45.4,881.6245,4.6671,2.6898,3.675507,1.976386,1.864325,
0.05,90.0,0.956546,0.6,3.7,1200.0,250.63,1671.48,0.774046,0.438502,0.996917,0.999392,0.209157,46.01,890.9384,4.6535,2.6899,3.713843,1.998659,1.885401,
0.05,91.0,0.956138,3.7,2.7,1.05,769.95,1543.37,0.829592,0.57429,0.999999,0.99938,0.188912,48.89,900.2452,4.6515,2.69,3.748687,2.018467,1.904011,
0.05,92.0,0.955699,1.6,3.6,441.6,280.45,1649.35,0.791124,0.478128,0.999998,0.999367,0.203242,48.79,909.5512,4.6494,2.6901,3.78556,2.039757,1.924105,
0.05,93.0,0.955389,2.5,1.6,69.25,1350.0,1468.68,0.844269,0.611292,0.999703,0.999358,0.183232,45.33,918.8545,4.6479,2.6901,3.819062,2.058643,1.941799,1413.0
0.1,94.0,0.951642,2.5,1.9,68.69,1136.84,1298.44,0.847248,0.618509,0.999994,0.999233,0.182103,46.59,928.1188,4.6297,2.6902,3.852133,2.077306,1.959279,
0.05,95.0,0.95455,2.6,2.4,38.76,878.53,1500.34,0.827267,0.568504,0.999997,0.999332,0.189787,48.02,937.4109,4.6438,2.6903,3.886233,2.096688,1.977468,
0.02,96.0,0.956483,2.6,1.9,38.42,1136.84,1743.87,0.822067,0.555878,0.999594,0.99939,0.191687,45.98,946.7244,4.6532,2.6904,3.920464,2.116128,1.995711,
0.05,97.0,0.954151,2.5,0.4,67.01,5400.0,1472.09,0.423872,0.56002,0.0,0.999319,0.191065,40.97,956.0233,4.6419,2.6904,3.954396,2.135355,2.013759,
0.02,98.0,0.95576,1.7,1.3,382.69,1561.11,1514.57,0.796577,0.5737,0.918059,0.999369,0.189001,44.16,965.3264,4.6497,2.6905,3.98782,2.154244,2.031456,
0.02,99.0,0.955367,0.7,1.4,1028.57,1367.85,1545.04,0.458439,0.564352,0.082067,0.999357,0.190413,43.06,974.6253,4.6478,2.6906,4.021258,2.173169,2.04919,
0.02,100.0,0.95497,2.9,1.3,11.69,1661.54,1782.73,0.789237,0.553557,0.919862,0.999345,0.192035,43.96,983.9279,4.6458,2.6906,4.05474,2.192153,2.066984,
0.05,101.0,0.952288,3.2,1.4,4.73,1542.86,1538.47,0.830275,0.57821,0.997848,0.999256,0.188317,44.47,993.2044,4.6328,2.6907,4.087432,2.210644,2.084291,
0.01,102.0,0.955259,3.7,1.4,0.99,1542.86,2060.68,0.691545,0.50713,0.722056,0.999354,0.198944,44.04,1002.5101,4.6472,2.6908,4.121567,2.230123,2.102579,
0.1,103.0,0.948103,1.5,2.6,480.0,527.45,1381.11,0.813389,0.533927,0.999998,0.999094,0.194966,47.43,1011.7394,4.6124,2.6909,4.154804,2.249116,2.120396,
0.02,104.0,0.953408,3.7,1.4,0.98,1542.86,1791.63,0.80163,0.529876,0.974551,0.999295,0.195569,44.28,1021.027,4.6382,2.6909,4.188017,2.268022,2.138116,
0.1,105.0,0.947575,3.9,0.6,0.54,3600.0,1383.76,0.431316,0.578752,3e-06,0.999071,0.188235,41.5,1030.2628,4.6099,2.691,4.219916,2.286068,2.155,
0.02,106.0,0.952519,2.4,3.8,97.58,373.68,1900.26,0.752945,0.382733,0.999998,0.999264,0.217702,50.52,1039.5349,4.6339,2.6911,4.255941,2.30705,2.174795,
0.05,107.0,0.950174,0.5,0.7,1440.0,3085.71,1063.22,0.422109,0.555684,0.0,0.999178,0.191716,41.13,1048.7836,4.6225,2.6911,4.288032,2.32521,2.191784,
0.01,108.0,0.952961,2.0,1.2,237.42,1800.0,1801.58,0.480246,0.501564,0.19941,0.99928,0.199768,43.71,1058.0605,4.6361,2.6912,4.321137,2.344078,2.209468,
0.02,109.0,0.95144,1.0,2.0,720.0,820.22,1688.92,0.791873,0.489006,0.991063,0.999226,0.201629,44.83,1067.3215,4.6287,2.6913,4.354295,2.363042,2.227251,
0.02,110.0,0.951341,1.8,0.6,327.0,3600.0,1440.58,0.398969,0.497812,0.0,0.999222,0.200324,41.86,1076.5845,4.6282,2.6914,4.387118,2.381738,2.244773,
0.05,111.0,0.948438,4.0,1.4,0.39,1542.86,1539.68,0.814276,0.538222,0.997914,0.999108,0.194326,44.45,1085.8233,4.6141,2.6914,4.418855,2.399769,2.26163,
0.05,112.0,0.948127,3.2,1.1,4.5,1963.64,1539.58,0.763766,0.53742,0.872447,0.999095,0.194446,43.35,1095.0604,4.6126,2.6915,4.450436,2.417715,2.278407,
0.01,113.0,0.950992,2.4,2.6,94.13,717.29,2060.95,0.76376,0.410049,0.999746,0.999209,0.213473,47.59,1104.3164,4.6265,2.6916,4.484539,2.437434,2.296944,
0.02,114.0,0.949459,0.7,3.7,1028.57,239.19,1929.14,0.710742,0.283769,0.99351,0.99915,0.23429,46.15,1113.559,4.619,2.6916,4.521285,2.459101,2.317436,
0.02,115.0,0.949021,2.4,3.9,93.02,352.65,1910.29,0.731944,0.330297,0.999999,0.999132,0.226179,50.76,1122.7998,4.6169,2.6917,4.556696,2.479841,2.336999,
0.05,116.0,0.946635,3.5,0.7,1.73,3085.71,1543.27,0.406763,0.517303,9.1e-05,0.999029,0.197436,41.86,1132.0248,4.6053,2.6918,4.587985,2.497651,2.353646,
0.1,117.0,0.942676,3.2,3.7,4.39,451.01,1475.97,0.761087,0.403304,1.0,0.998829,0.214508,52.01,1141.2002,4.586,2.6918,4.62135,2.517069,2.371901,
0.1,118.0,0.942314,1.3,2.6,553.85,517.08,1385.8,0.783025,0.458163,0.999996,0.998809,0.206213,47.07,1150.3724,4.5843,2.6919,4.653416,2.535579,2.389251,
0.01,119.0,0.948602,1.6,3.7,424.66,257.24,2191.85,0.707091,0.268427,0.999742,0.999115,0.237134,47.85,1159.6065,4.6149,2.692,4.68955,2.556906,2.409405,
0.05,120.0,0.944777,2.9,4.0,10.65,380.72,1663.12,0.735418,0.339075,1.0,0.99894,0.224719,52.22,1168.8062,4.5963,2.6921,4.723775,2.576948,2.428279,
0.05,121.0,0.944379,1.9,3.8,274.48,284.66,1664.09,0.72734,0.31889,1.0,0.998919,0.228107,50.2,1177.9997,4.5943,2.6921,4.758252,2.597201,2.447367,
0.02,122.0,0.946293,1.5,3.7,480.0,242.72,1920.06,0.712025,0.280583,0.999974,0.999013,0.234873,48.21,1187.2135,4.6036,2.6922,4.793464,2.617958,2.466955,
0.1,123.0,0.940309,2.9,3.2,10.49,566.08,1439.16,0.766103,0.415913,1.0,0.99869,0.212577,50.92,1196.3673,4.5745,2.6923,4.825495,2.636543,2.484383,
0.1,124.0,0.939982,4.0,2.0,0.37,1080.0,1355.53,0.793588,0.484639,0.999997,0.99867,0.202276,46.8,1205.5183,4.5729,2.6923,4.856027,2.654071,2.500758,
0.05,125.0,0.94298,2.0,1.8,228.67,1097.46,1393.13,0.788622,0.472188,0.999945,0.998846,0.204124,46.15,1214.6972,4.5875,2.6924,4.886703,2.671664,2.51719,
0.1,126.0,0.939261,3.2,2.2,4.21,981.82,1343.92,0.787518,0.469483,0.999999,0.998624,0.204527,47.53,1223.8419,4.5694,2.6925,4.917241,2.689229,2.533603,
0.05,127.0,0.9422,3.2,2.7,4.2,745.48,1549.46,0.763756,0.409989,0.999999,0.998802,0.213482,49.02,1233.0143,4.5837,2.6925,4.948818,2.707519,2.550733,
0.05,128.0,0.941867,3.2,2.2,4.18,981.82,1505.39,0.775067,0.438283,0.999994,0.998783,0.20919,47.23,1242.1845,4.5821,2.6926,4.979705,2.725321,2.567376,
0.01,129.0,0.944915,4.0,1.5,0.36,1440.0,2044.27,0.716547,0.395878,0.896017,0.998946,0.215654,44.33,1251.3879,4.5969,2.6927,5.01133,2.74359,2.584483,
0.1,130.0,0.937889,1.6,1.5,419.08,1254.07,1162.87,0.798727,0.497729,0.999823,0.998532,0.200336,44.97,1260.5158,4.5627,2.6927,5.04078,2.760424,2.600172,
0.05,131.0,0.940818,2.1,2.0,185.68,972.99,1435.1,0.775531,0.439482,0.999984,0.998721,0.20901,46.83,1269.6736,4.577,2.6928,5.071214,2.777959,2.616551,
0.1,132.0,0.937455,2.7,0.4,19.3,5400.0,1344.65,0.380842,0.452853,0.0,0.998501,0.207006,40.83,1278.8107,4.5606,2.6929,5.101249,2.795213,2.632676,
0.1,133.0,0.936888,2.1,1.3,184.73,1661.54,1166.74,0.79717,0.494732,0.998962,0.998461,0.20078,44.52,1287.9302,4.5579,2.6929,5.130354,2.81186,2.648181,
0.02,134.0,0.942009,3.5,3.0,1.59,630.6,1835.94,0.732764,0.332519,0.999996,0.998791,0.225808,49.13,1297.1006,4.5828,2.693,5.162488,2.830637,2.6658,
0.1,135.0,0.93627,3.5,0.6,1.58,3600.0,1368.5,0.388025,0.470851,3e-06,0.998415,0.204323,41.47,1306.225,4.5549,2.6931,5.191776,2.847428,2.681459,
0.01,136.0,0.942553,1.9,0.9,267.17,2400.0,1743.8,0.359173,0.397706,0.000816,0.998822,0.215372,42.78,1315.4006,4.5854,2.6931,5.222391,2.865079,2.697959,
0.05,137.0,0.938801,4.0,1.3,0.35,1661.54,1531.08,0.775867,0.446611,0.993759,0.998594,0.20794,44.07,1324.5445,4.5672,2.6932,5.251903,2.882029,2.713762,
0.1,138.0,0.934965,1.0,3.8,720.0,208.76,1532.82,0.691468,0.229517,0.999996,0.998314,0.244853,47.77,1333.6466,4.5485,2.6933,5.285687,2.902163,2.732756,1413.0
0.05,139.0,0.937886,3.9,3.6,0.46,468.1,1631.91,0.719149,0.298606,1.0,0.998531,0.231628,51.15,1342.7791,4.5627,2.6933,5.31775,2.921032,2.750475,1413.0
0.02,140.0,0.939835,2.5,3.1,46.17,560.24,1846.63,0.721067,0.303341,0.999996,0.998661,0.230794,49.46,1351.9277,4.5722,2.6934,5.349605,2.939717,2.768007,
0.02,141.0,0.93951,1.4,2.4,514.29,585.89,1768.52,0.734384,0.336885,0.999755,0.99864,0.225082,46.29,1361.0723,4.5706,2.6935,5.380639,2.957817,2.784956,
0.05,142.0,0.936974,1.9,1.4,264.18,1482.66,1300.24,0.774526,0.43854,0.998542,0.998467,0.209151,44.8,1370.191,4.5583,2.6935,5.409616,2.974479,2.800476,
0.1,143.0,0.933146,1.1,3.7,654.55,228.98,1518.32,0.691948,0.23079,0.999998,0.998163,0.244587,47.89,1379.2738,4.5397,2.6936,5.442595,2.994125,2.818986,
0.02,144.0,0.938449,0.8,2.3,900.0,627.34,1754.52,0.723271,0.32394,0.984953,0.99857,0.227249,44.89,1388.4078,4.5655,2.6937,5.473463,3.012167,2.83588,
