Terminal Current [C],Cycle,SOH(measured),Stage1 [C],Stage2 [C],S1 [s],S2 [s],S3 [s],Total,r_soh,r_time,r_soh_val,delta_soh,Avg Temp [°C],Throughput [Ah],Discharge Cap [Ah],Terminal V [V],LLI [%],LAM_neg [%],LAM_pos [%],c
0.02,36.0,0.983384,2.6,1.8,71.05,1200.0,1745.7,0.94219,0.856637,0.998923,0.999829,0.133791,45.68,381.4077,4.7841,2.6856,1.610541,0.820729,0.773987,
0.05,37.0,0.980575,3.2,2.0,6.62,1080.0,1553.13,0.944174,0.860556,0.999975,0.999805,0.132596,46.6,390.9567,4.7704,2.6857,1.652688,0.843794,0.795787,
0.02,38.0,0.982436,1.7,1.4,417.97,1446.8,1538.88,0.921109,0.851964,0.950898,0.999821,0.135182,44.43,400.5203,4.7795,2.6857,1.695048,0.866999,0.817721,1413.0
0.1,39.0,0.976283,1.7,2.2,417.15,765.83,1299.91,0.943305,0.858386,0.999995,0.999761,0.133261,46.99,410.0243,4.7495,2.6858,1.736269,0.889569,0.839039,
0.02,40.0,0.981534,1.4,1.0,514.29,2160.0,1418.27,0.545024,0.843304,0.019348,0.999813,0.137666,42.89,419.5789,4.7751,2.6859,1.778254,0.912597,0.860799,
0.01,41.0,0.982041,3.5,1.7,2.6,1270.59,2092.57,0.913827,0.818802,0.965855,0.999818,0.144139,44.99,429.1441,4.7775,2.686,1.821431,0.936479,0.883409,1413.0
0.01,42.0,0.981504,3.7,2.5,1.39,864.0,2072.88,0.921611,0.804614,0.999508,0.999813,0.147578,47.1,438.7017,4.7749,2.6861,1.864949,0.960653,0.906313,
0.05,43.0,0.97761,3.2,2.2,6.39,981.82,1544.81,0.933349,0.833494,0.999991,0.999775,0.140348,47.24,448.22,4.756,2.6862,1.906044,0.983247,0.92765,
0.05,44.0,0.977154,2.9,1.8,16.0,1200.0,1545.13,0.932939,0.832545,0.999916,0.999771,0.140601,45.94,457.7369,4.7538,2.6863,1.946726,1.005604,0.948752,
0.02,45.0,0.978975,3.5,1.8,2.54,1200.0,1810.73,0.924753,0.813027,0.99896,0.999789,0.145563,45.56,467.2721,4.7626,2.6863,1.988216,1.02852,0.970407,
0.01,46.0,0.979619,1.7,1.5,411.69,1320.81,1840.89,0.832113,0.800319,0.780065,0.999796,0.148582,44.47,476.8083,4.7658,2.6864,2.03001,1.051642,0.992265,1413.0
0.02,47.0,0.978153,3.2,0.7,6.25,3085.71,1814.68,0.522204,0.805613,6e-06,0.999781,0.147342,41.92,486.3421,4.7586,2.6865,2.071024,1.074271,1.013636,
0.05,48.0,0.975547,1.3,0.6,553.85,3600.0,1148.96,0.523082,0.807829,0.0,0.999752,0.146816,41.63,495.8399,4.7459,2.6866,2.111457,1.096536,1.034655,
0.05,49.0,0.974826,1.0,1.4,720.0,1425.39,1289.76,0.90108,0.818913,0.933916,0.999744,0.144111,43.68,505.3285,4.7424,2.6867,2.150787,1.118123,1.054995,
0.01,50.0,0.977672,2.0,2.6,269.51,636.59,2057.62,0.901289,0.75397,0.999366,0.999776,0.158522,47.08,514.845,4.7563,2.6868,2.193093,1.1418,1.077413,
0.01,51.0,0.977387,1.6,0.6,450.0,3600.0,1643.45,0.503427,0.758682,0.0,0.999773,0.157575,41.76,524.3608,4.7549,2.6869,2.23478,1.164997,1.099355,
0.1,52.0,0.970286,1.9,0.6,312.24,3600.0,1091.83,0.521533,0.803989,2e-06,0.999682,0.147725,41.95,533.81,4.7204,2.6869,2.273685,1.1864,1.119531,
0.05,53.0,0.972998,1.5,1.1,480.0,1927.19,1187.45,0.817785,0.803141,0.741462,0.999721,0.147924,43.48,543.2809,4.7335,2.687,2.312262,1.207614,1.139505,
0.01,54.0,0.975792,3.5,2.8,2.41,749.37,2080.16,0.891104,0.728052,0.99983,0.999755,0.163527,47.93,552.7816,4.7471,2.6871,2.353963,1.231023,1.16166,
0.1,55.0,0.968616,0.2,3.3,3600.0,349.07,1462.47,0.492834,0.732257,0.0,0.999656,0.162737,42.96,562.2132,4.7122,2.6872,2.394936,1.254099,1.183506,
0.1,56.0,0.96819,3.8,1.4,0.94,1542.86,1402.02,0.916812,0.792735,0.99947,0.999649,0.150315,44.56,571.6445,4.7102,2.6873,2.432814,1.27502,1.203201,
0.05,57.0,0.970983,1.5,3.1,480.0,399.91,1599.09,0.891225,0.728221,0.999995,0.999693,0.163496,48.01,581.0989,4.7237,2.6873,2.473201,1.297713,1.224655,
0.05,58.0,0.970701,0.4,1.1,1800.0,1919.44,1186.74,0.512603,0.781658,6e-06,0.999689,0.152765,41.78,590.5464,4.7224,2.6874,2.510959,1.318533,1.244242,
0.05,59.0,0.970119,1.7,2.0,402.93,881.49,1426.13,0.904951,0.762589,0.99995,0.99968,0.156781,46.3,599.9897,4.7195,2.6875,2.549208,1.339756,1.264229,
0.1,60.0,0.966408,1.4,1.4,514.29,1412.55,1128.01,0.912968,0.784186,0.998424,0.999619,0.152214,44.35,609.3959,4.7015,2.6876,2.586119,1.360116,1.283369,
0.01,61.0,0.972598,3.6,3.2,1.69,604.53,2121.42,0.867947,0.67007,0.99994,0.999715,0.173759,48.74,618.8646,4.7316,2.6877,2.627231,1.383384,1.305393,
0.02,62.0,0.971133,2.7,1.2,31.18,1800.0,1783.55,0.775796,0.73852,0.701123,0.999695,0.161545,43.7,628.3259,4.7245,2.6877,2.665475,1.404639,1.325411,
0.05,63.0,0.96835,0.9,1.8,800.0,1002.44,1388.6,0.896297,0.747039,0.993877,0.999652,0.159893,44.41,637.7524,4.7109,2.6878,2.703004,1.42548,1.345023,
0.02,64.0,0.970207,2.5,1.7,86.97,1270.59,1715.18,0.889179,0.724991,0.998116,0.999681,0.164098,45.44,647.1992,4.72,2.6879,2.741086,1.446708,1.365016,
0.05,65.0,0.967432,3.7,2.2,1.21,981.82,1539.42,0.891614,0.729225,0.999992,0.999637,0.163308,47.22,656.6182,4.7065,2.688,2.778644,1.467647,1.384728,
0.05,66.0,0.966958,1.7,3.3,398.95,362.0,1617.39,0.867414,0.668723,0.999998,0.999628,0.173985,48.9,666.0332,4.7042,2.6881,2.817958,1.489888,1.405742,
0.05,67.0,0.966548,0.2,2.6,3600.0,546.88,1539.87,0.475069,0.687862,0.0,0.999621,0.170735,42.63,675.4419,4.7022,2.6881,2.8563,1.511468,1.426097,
0.1,68.0,0.962775,1.0,2.6,720.0,548.0,1378.94,0.880973,0.702685,0.999973,0.999547,0.168144,46.38,684.8131,4.6838,2.6882,2.89377,1.532518,1.445933,
0.02,69.0,0.967959,2.5,2.2,83.99,969.84,1714.63,0.873655,0.684404,0.99991,0.999646,0.17133,46.96,694.2352,4.709,2.6883,2.931628,1.553773,1.465959,
0.02,70.0,0.967473,4.0,3.7,0.48,475.68,1881.07,0.847006,0.617697,0.999999,0.999637,0.18223,50.7,703.6564,4.7067,2.6884,2.971231,1.576298,1.487254,
0.02,71.0,0.967145,1.7,1.3,396.23,1575.5,1512.17,0.838789,0.700468,0.896688,0.999632,0.168536,44.13,713.0695,4.7051,2.6885,3.007959,1.59678,1.506512,
0.1,72.0,0.961014,2.0,3.3,256.78,412.09,1451.67,0.863251,0.658373,1.0,0.999508,0.175702,49.8,722.4266,4.6752,2.6885,3.045617,1.61809,1.526611,
0.1,73.0,0.960597,2.9,3.8,13.45,442.33,1478.7,0.853894,0.634986,1.0,0.999498,0.179494,52.41,731.78,4.6732,2.6886,3.083649,1.639723,1.547034,
0.05,74.0,0.963428,3.2,3.1,5.41,624.71,1585.24,0.858995,0.647707,1.0,0.999561,0.177445,49.95,741.1579,4.687,2.6887,3.121057,1.660879,1.566972,
0.05,75.0,0.963061,1.6,1.8,450.0,993.13,1387.88,0.876384,0.691351,0.999832,0.999553,0.170132,45.61,750.5331,4.6852,2.6888,3.156871,1.680905,1.585784,
0.1,76.0,0.959302,4.0,3.6,0.47,495.41,1463.79,0.852469,0.631439,1.0,0.999466,0.180059,51.78,759.8743,4.6669,2.6888,3.194134,1.70207,1.605741,1413.0
0.02,77.0,0.964746,2.1,0.6,212.84,3600.0,1582.33,0.459938,0.650052,0.0,0.999587,0.177064,41.86,769.2707,4.6934,2.6889,3.230709,1.722609,1.625067,
0.05,78.0,0.961784,2.9,1.8,13.09,1200.0,1530.76,0.870532,0.676639,0.99993,0.999525,0.172653,45.92,778.6366,4.679,2.689,3.26618,1.742465,1.643711,
0.1,79.0,0.958019,2.4,3.2,107.4,515.21,1437.13,0.852617,0.631827,1.0,0.999433,0.179998,50.69,787.9618,4.6607,2.6891,3.302607,1.76312,1.663163,
0.02,80.0,0.963166,2.2,3.5,173.18,406.22,1876.06,0.820389,0.551199,0.999996,0.999555,0.192388,49.67,797.3408,4.6857,2.6891,3.340993,1.785105,1.683932,
0.05,81.0,0.960414,1.0,3.7,720.0,258.23,1665.76,0.805371,0.513708,0.999974,0.999494,0.197969,47.53,806.6901,4.6723,2.6892,3.380008,1.807604,1.705223,
0.01,82.0,0.963469,1.2,1.4,600.0,1386.99,1812.62,0.553494,0.614244,0.26971,0.999562,0.182771,43.66,816.0685,4.6872,2.6893,3.416212,1.828028,1.724433,
0.1,83.0,0.956291,3.5,3.7,2.05,468.23,1471.75,0.834299,0.586056,1.0,0.999385,0.187123,52.11,825.3794,4.6523,2.6894,3.45277,1.848883,1.744089,
0.05,84.0,0.95914,2.5,3.3,74.8,508.63,1605.16,0.830756,0.57716,1.0,0.999462,0.188477,50.42,834.7191,4.6661,2.6895,3.489324,1.869728,1.763728,
0.01,85.0,0.962109,2.5,3.7,74.19,417.93,2164.42,0.792446,0.481379,0.999971,0.999533,0.20276,49.65,844.0876,4.6806,2.6895,3.528064,1.892074,1.784862,1413.0
0.02,86.0,0.960747,3.5,0.9,2.02,2400.0,1802.82,0.449709,0.618143,0.006379,0.999501,0.18216,42.55,853.4502,4.6739,2.6896,3.563117,1.911807,1.803389,
0.02,87.0,0.960183,2.4,2.6,104.93,723.32,1782.0,0.82881,0.572299,0.999981,0.999488,0.189214,48.19,862.7965,4.6712,2.6897,3.599077,1.932236,1.822611,
0.01,88.0,0.960903,2.2,1.8,169.05,1175.9,1911.44,0.823956,0.571839,0.988297,0.999505,0.189283,45.52,872.1501,4.6747,2.6898,3.63483,1.95251,1.841677,
0.05,89.0,0.957137,0.1,1.9,7200.0,903.13,1411.1,0.445613,0.614328,0.0,0.999409,0.182758,41.26,881.4661,4.6564,2.6898,3.669228,1.971914,1.859883,
0.02,90.0,0.958923,2.9,3.4,12.29,527.3,1862.69,0.804268,0.510945,0.999998,0.999457,0.198378,50.05,890.8046,4.6651,2.6899,3.705928,1.99297,1.879735,1413.0
0.05,91.0,0.956191,0.3,3.9,2400.0,209.47,1695.81,0.361648,0.402084,0.002346,0.999382,0.214696,44.18,900.112,4.6518,2.69,3.744925,2.015745,1.901315,
0.05,92.0,0.955784,1.6,2.6,441.67,540.16,1539.72,0.825584,0.564283,0.999992,0.99937,0.190424,47.45,909.4159,4.6498,2.6901,3.779811,2.035604,1.919978,
0.05,93.0,0.955445,0.8,1.8,900.0,974.79,1393.01,0.834896,0.600659,0.986901,0.999359,0.184881,44.21,918.7156,4.6482,2.6901,3.813611,2.054702,1.937883,
0.02,94.0,0.957303,3.3,2.2,3.61,981.82,1773.83,0.821008,0.552897,0.999918,0.999413,0.192134,46.82,928.0349,4.6572,2.6902,3.848368,2.074468,1.95645,
0.05,95.0,0.954618,3.0,2.0,8.84,1080.0,1521.3,0.835171,0.588278,0.999982,0.999334,0.186783,46.58,937.3307,4.6441,2.6903,3.882045,2.093526,1.974316,
0.05,96.0,0.954221,2.5,2.1,67.64,1028.57,1455.5,0.832222,0.580905,0.99999,0.999321,0.187908,47.0,946.6195,4.6422,2.6904,3.915684,2.11259,1.992188,
0.02,97.0,0.95618,2.8,1.4,16.37,1542.86,1777.7,0.815321,0.564427,0.974186,0.999381,0.190402,44.32,955.9322,4.6517,2.6904,3.949546,2.131781,2.010186,
0.05,98.0,0.953411,1.6,2.6,437.47,539.07,1540.73,0.814561,0.536763,0.999993,0.999295,0.194544,47.46,965.2137,4.6383,2.6905,3.98379,2.151323,2.028537,1413.0
0.05,99.0,0.95301,2.4,2.6,100.75,719.59,1531.82,0.816111,0.540639,0.999999,0.999281,0.193966,48.73,974.49,4.6363,2.6906,4.017731,2.170682,2.046708,
0.05,100.0,0.952637,1.6,2.3,436.12,670.05,1490.83,0.818233,0.545964,0.999984,0.999269,0.193171,46.86,983.7628,4.6345,2.6906,4.051351,2.189833,2.064672,1413.0
0.1,101.0,0.948961,2.7,1.7,23.1,1270.59,1349.11,0.837341,0.593813,0.999974,0.99913,0.185935,45.78,993.0026,4.6166,2.6907,4.083652,2.208111,2.081774,
0.05,102.0,0.951852,2.7,2.6,22.97,787.2,1531.7,0.810471,0.526557,0.999999,0.999241,0.196062,48.7,1002.2675,4.6307,2.6908,4.117305,2.227343,2.099821,
0.05,103.0,0.951462,2.5,2.6,63.77,749.03,1532.08,0.808943,0.522746,0.999999,0.999227,0.196628,48.6,1011.5285,4.6288,2.6909,4.15085,2.246515,2.117807,
0.1,104.0,0.947878,2.1,1.3,198.5,1661.54,1170.31,0.839922,0.601495,0.998766,0.999084,0.184752,44.54,1020.7559,4.6113,2.6909,4.18243,2.264335,2.134458,
0.01,105.0,0.954129,1.6,1.9,432.96,907.37,1935.66,0.786791,0.481521,0.985798,0.999318,0.202739,45.3,1030.0425,4.6418,2.691,4.216552,2.283885,2.152819,
0.02,106.0,0.95263,2.0,2.2,238.46,820.22,1721.54,0.799687,0.499683,0.999899,0.999268,0.200047,46.9,1039.3164,4.6345,2.6911,4.250074,2.303044,2.170792,
0.02,107.0,0.952412,3.7,0.8,0.97,2700.0,1794.94,0.409752,0.524401,0.000349,0.999261,0.196382,42.19,1048.5969,4.6334,2.6911,4.282888,2.321703,2.188271,
0.02,108.0,0.951913,2.9,1.5,11.26,1440.0,1775.96,0.803289,0.51737,0.991231,0.999243,0.197426,44.64,1057.8675,4.631,2.6912,4.315664,2.340366,2.205752,
0.05,109.0,0.949282,2.0,1.4,236.98,1535.08,1295.52,0.822703,0.558975,0.998211,0.999143,0.191222,44.82,1067.1071,4.6182,2.6913,4.347344,2.35831,2.222521,
0.05,110.0,0.948798,1.6,2.6,429.92,536.54,1542.76,0.791952,0.480326,0.999993,0.999123,0.202916,47.49,1076.3435,4.6158,2.6913,4.380488,2.377349,2.240383,
0.05,111.0,0.948548,2.7,1.2,21.75,1800.0,1519.76,0.806398,0.543428,0.973009,0.999113,0.19355,43.77,1085.5831,4.6146,2.6914,4.412145,2.395329,2.257191,
0.1,112.0,0.944753,1.0,2.2,720.0,700.53,1316.5,0.80637,0.516523,0.999934,0.998938,0.197551,45.64,1094.7776,4.5961,2.6915,4.444141,2.413639,2.274335,1413.0
0.05,113.0,0.947693,1.1,2.4,654.55,602.07,1515.22,0.788867,0.472722,0.999907,0.999076,0.204045,46.11,1104.0035,4.6104,2.6915,4.476907,2.432479,2.292002,
0.05,114.0,0.94731,3.7,2.3,0.94,939.13,1513.39,0.796624,0.492035,0.999996,0.999059,0.20118,47.54,1113.2239,4.6086,2.6916,4.509107,2.450928,2.309278,
0.02,115.0,0.949392,2.5,0.9,57.56,2400.0,1729.72,0.40325,0.500958,0.007594,0.999147,0.199858,42.68,1122.4722,4.6187,2.6917,4.54101,2.469115,2.326293,1413.0
0.05,116.0,0.946499,1.6,3.7,426.51,257.97,1662.98,0.738323,0.346298,0.999999,0.999022,0.223532,48.99,1131.6857,4.6046,2.6918,4.575919,2.48955,2.345557,1413.0
0.01,117.0,0.949547,1.6,2.3,425.91,666.03,2017.2,0.760678,0.404826,0.997291,0.999154,0.214274,46.09,1140.927,4.6195,2.6918,4.609437,2.508935,2.363765,
0.01,118.0,0.949207,2.4,1.4,91.55,1542.86,1950.45,0.685486,0.454384,0.759761,0.99914,0.206777,44.24,1150.1692,4.6178,2.6919,4.641782,2.527475,2.381132,
0.1,119.0,0.942091,2.2,2.1,154.29,937.79,1289.99,0.80348,0.509305,0.999998,0.998796,0.198621,47.41,1159.3398,4.5832,2.692,4.672753,2.545187,2.397685,
0.05,120.0,0.945029,3.2,2.5,4.34,844.7,1520.15,0.781451,0.454153,0.999998,0.998952,0.206811,48.26,1168.5373,4.5975,2.692,4.704691,2.563585,2.414916,
0.01,121.0,0.948004,2.4,3.7,90.0,393.16,2170.96,0.717402,0.29399,0.999971,0.999089,0.232448,49.52,1177.7659,4.612,2.6921,4.739922,2.584294,2.434452,1413.0
0.1,122.0,0.941044,3.3,1.3,3.16,1661.54,1371.1,0.808439,0.523033,0.998697,0.998735,0.196585,44.18,1186.9323,4.5781,2.6922,4.770149,2.601524,2.45053,
0.01,123.0,0.94728,1.6,2.7,422.74,496.76,2084.67,0.739041,0.349022,0.99905,0.999058,0.223087,46.76,1196.1532,4.6084,2.6922,4.803791,2.621131,2.468967,
0.1,124.0,0.940157,2.4,4.0,88.36,331.2,1509.15,0.732765,0.332571,1.0,0.998681,0.225799,52.24,1205.307,4.5738,2.6923,4.837504,2.640933,2.487614,
0.1,125.0,0.939754,1.5,4.0,480.0,181.0,1547.27,0.711016,0.278214,1.0,0.998655,0.235309,49.43,1214.4537,4.5718,2.6924,4.872253,2.661519,2.507047,
0.01,126.0,0.946058,1.2,3.8,600.0,217.76,2213.5,0.685104,0.214505,0.998755,0.999002,0.248073,47.19,1223.6629,4.6025,2.6925,4.908564,2.683117,2.52748,1413.0
0.01,127.0,0.945743,4.0,1.4,0.36,1542.86,2046.46,0.663864,0.409325,0.750842,0.998987,0.213583,44.02,1232.8746,4.601,2.6925,4.940284,2.701399,2.544599,
0.02,128.0,0.944298,3.3,1.6,3.07,1350.0,1773.52,0.772513,0.435047,0.996777,0.998915,0.209677,44.95,1242.0707,4.5939,2.6926,4.97133,2.719246,2.561284,
0.05,129.0,0.941745,3.3,1.1,3.06,1963.64,1534.48,0.74199,0.47603,0.879557,0.998776,0.203554,43.34,1251.2454,4.5815,2.6927,5.001417,2.736463,2.577348,
0.05,130.0,0.941225,1.8,2.6,317.19,571.55,1543.04,0.75958,0.399581,0.999997,0.998746,0.215082,47.91,1260.4081,4.579,2.6927,5.032806,2.75466,2.594387,
0.02,131.0,0.943105,3.0,3.7,7.53,442.77,1890.96,0.716436,0.291664,0.999999,0.998852,0.232864,50.68,1269.5919,4.5881,2.6928,5.066304,2.77436,2.612925,
0.01,132.0,0.943831,2.3,3.3,115.41,463.42,2139.58,0.712797,0.282601,0.999945,0.998891,0.234504,48.89,1278.7804,4.5917,2.6929,5.099865,2.794088,2.631491,
0.02,133.0,0.942406,3.7,2.2,0.86,981.82,1758.43,0.75558,0.389612,0.999932,0.998814,0.216627,46.81,1287.9557,4.5847,2.6929,5.131024,2.812124,2.648368,
0.02,134.0,0.942086,1.8,1.7,315.16,1115.18,1622.71,0.765232,0.41523,0.998452,0.998796,0.212681,45.36,1297.1259,4.5832,2.693,5.161552,2.829721,2.664809,
0.05,135.0,0.93941,1.3,2.2,553.85,686.22,1480.8,0.76225,0.406365,0.999944,0.998633,0.214037,46.21,1306.271,4.5701,2.6931,5.192069,2.847378,2.681314,
0.1,136.0,0.935664,1.0,3.7,720.0,231.38,1517.92,0.699811,0.250348,0.999995,0.998369,0.240621,47.59,1315.3787,4.5519,2.6931,5.225636,2.867321,2.700115,
0.01,137.0,0.942016,1.0,2.6,720.0,504.11,2075.18,0.709535,0.292305,0.982138,0.998792,0.232749,45.53,1324.5498,4.5828,2.6932,5.258186,2.886422,2.718061,
0.02,138.0,0.940569,3.7,2.3,0.84,939.13,1753.22,0.746236,0.366279,0.999958,0.998706,0.220304,47.11,1333.7069,4.5758,2.6933,5.289065,2.904351,2.734836,
0.05,139.0,0.937907,2.7,2.5,18.61,818.59,1523.31,0.752558,0.382129,0.999998,0.998533,0.217797,48.4,1342.8378,4.5628,2.6933,5.319461,2.922001,2.751336,
0.01,140.0,0.940926,2.9,2.6,9.76,777.81,2061.1,0.722201,0.306338,0.999799,0.998728,0.23027,47.59,1351.9979,4.5775,2.6934,5.351272,2.940622,2.768803,1413.0
0.05,141.0,0.937248,2.5,1.8,45.72,1200.0,1465.7,0.767357,0.419199,0.999949,0.998487,0.212076,46.06,1361.1224,4.5596,2.6935,5.380719,2.957611,2.784647,
0.05,142.0,0.93684,2.9,2.6,9.68,776.79,1538.43,0.745384,0.364233,0.999999,0.998457,0.220631,48.74,1370.2425,4.5576,2.6935,5.411044,2.97527,2.801159,
0.02,143.0,0.938876,3.7,1.4,0.82,1542.86,1773.9,0.746295,0.387808,0.978631,0.998599,0.216909,44.26,1379.3873,4.5675,2.6936,5.440842,2.992508,2.817251,
0.05,144.0,0.936199,0.6,2.2,1200.0,677.29,1485.7,0.732872,0.366218,0.966757,0.99841,0.220314,44.37,1388.4993,4.5545,2.6937,5.470877,3.00998,2.83358,
