Terminal Current [C],Cycle,SOH(measured),Stage1 [C],Stage2 [C],S1 [s],S2 [s],S3 [s],Total,r_soh,r_time,r_soh_val,delta_soh,Avg Temp [°C],Throughput [Ah],Discharge Cap [Ah],Terminal V [V],LLI [%],LAM_neg [%],LAM_pos [%],c
0.05,118.0,0.94526,4.0,3.1,0.38,606.77,1591.06,0.766971,0.417947,1.0,0.998963,0.212267,50.03,1149.8089,4.5986,2.692,4.685987,2.561007,2.414706,
0.01,119.0,0.948251,1.4,3.7,514.29,242.81,2196.21,0.702026,0.256087,0.999429,0.9991,0.239497,47.49,1159.0418,4.6132,2.6921,4.722219,2.582411,2.434938,
0.01,120.0,0.947822,1.9,3.9,274.5,265.57,2203.11,0.700374,0.251465,0.99993,0.999082,0.240401,48.95,1168.2676,4.6111,2.6921,4.758368,2.603767,2.455123,
0.1,121.0,0.940711,1.8,3.9,320.94,248.36,1517.27,0.726798,0.317637,1.0,0.998715,0.22832,50.37,1177.4255,4.5765,2.6922,4.792615,2.623912,2.474111,
0.02,122.0,0.946363,2.3,0.4,119.04,5400.0,1648.37,0.363316,0.408781,0.0,0.999016,0.213667,41.05,1186.6465,4.604,2.6923,4.824897,2.642497,2.491539,
0.02,123.0,0.945613,0.7,2.6,1028.57,510.08,1803.82,0.735813,0.367285,0.972757,0.998981,0.220144,45.02,1195.8525,4.6003,2.6923,4.857823,2.661619,2.509495,
0.01,124.0,0.946307,1.6,2.6,421.36,532.58,2068.67,0.737677,0.345828,0.998858,0.999013,0.223608,46.49,1205.064,4.6037,2.6924,4.891043,2.680954,2.527662,
0.01,125.0,0.945956,0.5,2.0,1440.0,805.77,1958.29,0.353206,0.377088,0.006428,0.998997,0.21859,43.43,1214.2723,4.602,2.6925,4.923456,2.699719,2.545261,
0.05,126.0,0.942111,3.8,3.7,0.65,449.7,1637.76,0.734149,0.335974,1.0,0.998797,0.225233,51.41,1223.4464,4.5833,2.6925,4.956484,2.719036,2.563416,
0.01,127.0,0.945108,0.6,4.0,1200.0,167.13,2250.77,0.540742,0.157936,0.69444,0.998956,0.261988,45.5,1232.6456,4.5979,2.6926,4.994048,2.741573,2.584793,
0.01,128.0,0.944697,0.4,3.7,1800.0,229.53,2205.58,0.278036,0.190903,0.00472,0.998935,0.253487,44.43,1241.8425,4.5959,2.6927,5.030334,2.763199,2.605258,
0.05,129.0,0.941246,1.0,0.7,720.0,3085.71,1029.18,0.386347,0.466481,1.2e-05,0.998747,0.204973,41.72,1251.0041,4.5791,2.6928,5.060323,2.780327,2.621239,
0.05,130.0,0.940612,3.2,2.2,4.11,981.82,1503.52,0.769455,0.424289,0.999994,0.998709,0.211303,47.23,1260.1618,4.576,2.6928,5.09093,2.797978,2.637734,
0.01,131.0,0.94364,1.6,1.9,417.87,898.69,1934.85,0.742447,0.367819,0.988859,0.998881,0.220059,45.34,1269.3467,4.5907,2.6929,5.122541,2.816298,2.654895,
0.02,132.0,0.942172,0.8,2.6,900.0,505.0,1805.01,0.729605,0.332005,0.992608,0.998801,0.225894,45.32,1278.5189,4.5836,2.693,5.154704,2.835059,2.672498,
0.05,133.0,0.93944,1.6,3.7,416.95,253.54,1666.31,0.705134,0.263519,0.999999,0.998635,0.238065,49.03,1287.6654,4.5703,2.693,5.18816,2.854828,2.691114,
0.05,134.0,0.939079,2.4,3.1,81.82,535.56,1595.01,0.737784,0.345153,1.0,0.998612,0.223719,50.02,1296.8065,4.5685,2.6931,5.219693,2.873238,2.70837,
0.01,135.0,0.942083,4.0,3.7,0.35,446.1,2166.87,0.695639,0.239718,0.999981,0.998796,0.242749,49.76,1305.9801,4.5832,2.6932,5.25345,2.893195,2.72717,
0.05,136.0,0.938354,2.9,2.6,9.85,778.92,1537.31,0.750771,0.377647,0.999999,0.998564,0.218502,48.73,1315.115,4.565,2.6932,5.284058,2.910963,2.743786,
0.05,137.0,0.938133,2.9,1.3,9.81,1661.54,1518.35,0.771534,0.435603,0.993959,0.998548,0.209594,44.1,1324.2521,4.5639,2.6933,5.31346,2.927871,2.759549,
0.02,138.0,0.939899,3.7,3.7,0.83,444.41,1891.63,0.702948,0.258039,0.999999,0.998665,0.239118,50.67,1333.4041,4.5725,2.6934,5.346298,2.94725,2.777775,
0.02,139.0,0.939634,3.0,1.7,7.21,1270.59,1759.68,0.752379,0.382948,0.998675,0.998648,0.217669,45.28,1342.5536,4.5712,2.6934,5.376434,2.964682,2.794056,
0.05,140.0,0.936879,1.5,3.7,479.96,233.48,1672.64,0.69367,0.234947,0.999998,0.99846,0.243725,48.72,1351.6741,4.5578,2.6935,5.409485,2.98429,2.812518,
0.05,141.0,0.93649,2.4,3.7,78.0,391.85,1644.0,0.706369,0.266708,1.0,0.998431,0.237459,51.19,1360.7921,4.5559,2.6936,5.441631,3.003274,2.830355,
0.05,142.0,0.936248,1.0,1.9,720.0,860.98,1422.17,0.755804,0.391244,0.99906,0.998413,0.216374,44.93,1369.9047,4.5548,2.6937,5.471162,3.020374,2.846312,
0.05,143.0,0.935793,1.1,3.6,654.55,247.68,1668.44,0.687084,0.218532,0.999988,0.998379,0.247194,47.71,1379.0142,4.5526,2.6937,5.504163,3.040006,2.864802,
0.02,144.0,0.937783,1.0,2.2,720.0,677.53,1734.22,0.72935,0.327506,0.996607,0.998524,0.226648,45.31,1388.1416,4.5622,2.6938,5.534662,3.057799,2.881448,
