Terminal Current [C],Cycle,SOH(measured),Stage1 [C],Stage2 [C],S1 [s],S2 [s],S3 [s],Total,r_soh,r_time,r_soh_val,delta_soh,Avg Temp [°C],Throughput [Ah],Discharge Cap [Ah],Terminal V [V],LLI [%],LAM_neg [%],LAM_pos [%],c
0.1,26.0,0.972688,3.8,1.0,0.01,2160.0,1786.99,0.965332,0.987256,0.926215,0.999717,0.108894,29.37,283.16,4.732,2.7719,1.275123,0.669152,0.611323,
0.02,27.0,0.979811,1.0,1.0,720.0,2046.83,1928.54,0.597586,0.987059,0.007008,0.999798,0.109468,28.69,292.697,4.7667,2.772,1.314841,0.690997,0.630966,
0.01,28.0,0.980389,2.8,1.2,2.22,1800.0,2587.66,0.64521,0.982884,0.130239,0.999803,0.119983,29.55,302.2466,4.7695,2.7721,1.357347,0.714691,0.652455,
0.02,29.0,0.978466,1.0,3.3,720.0,282.73,2377.36,0.951475,0.87907,0.999725,0.999784,0.196531,33.25,311.773,4.7601,2.7723,1.42238,0.753648,0.689223,
0.1,30.0,0.970526,0.7,1.1,1028.57,1809.51,1436.7,0.723315,0.987134,0.321311,0.999686,0.10925,28.79,321.2189,4.7215,2.7724,1.460051,0.774331,0.707766,
0.01,31.0,0.978314,1.8,3.7,153.48,341.88,2641.88,0.930089,0.825356,0.999976,0.999783,0.212479,35.41,330.7451,4.7594,2.7726,1.527475,0.815032,0.746276,
0.05,32.0,0.973898,2.5,2.5,6.43,814.06,1969.06,0.987021,0.967688,0.999999,0.999732,0.144094,35.01,340.2259,4.7379,2.7727,1.573912,0.841677,0.770753,
0.01,33.0,0.977279,2.5,2.4,6.38,864.48,2539.68,0.985133,0.963318,0.999627,0.999772,0.148959,33.28,349.7395,4.7544,2.7728,1.621102,0.868816,0.795703,
0.1,34.0,0.96814,2.7,2.7,3.07,726.19,1760.71,0.984589,0.961649,1.0,0.999649,0.150671,36.09,359.1646,4.7099,2.773,1.66795,0.895893,0.820647,
0.1,35.0,0.967586,2.1,1.9,26.49,1136.84,1708.58,0.9903,0.975931,0.999998,0.999639,0.132871,33.31,368.5839,4.7072,2.7731,1.709255,0.919308,0.841933,
0.1,36.0,0.967113,2.4,1.3,8.79,1661.54,1757.84,0.992027,0.980695,0.999556,0.999631,0.124522,30.75,378.0032,4.7049,2.7732,1.747818,0.940898,0.861399,
0.1,37.0,0.966531,1.5,3.5,348.87,303.9,1848.75,0.92725,0.818314,1.0,0.999621,0.21426,36.64,387.4135,4.7021,2.7733,1.809696,0.978283,0.896664,
0.05,38.0,0.970977,3.8,0.4,0.0,5400.0,2009.49,0.59268,0.981854,0.0,0.999693,0.122184,26.44,396.8777,4.7237,2.7735,1.846601,0.998757,0.914997,
0.1,39.0,0.9656,2.1,0.9,25.5,2400.0,1759.65,0.807565,0.982062,0.537048,0.999604,0.12175,28.92,406.2847,4.6976,2.7736,1.882979,1.018934,0.933063,
0.05,40.0,0.969761,3.6,2.4,0.08,864.47,1962.2,0.983236,0.958253,0.999999,0.999674,0.153945,34.64,415.7247,4.7178,2.7737,1.927217,1.044458,0.956441,
0.1,41.0,0.964557,0.7,1.7,1028.57,983.49,1621.28,0.98797,0.97358,0.996552,0.999584,0.136413,30.47,425.1129,4.6925,2.7738,1.966457,1.066674,0.976546,
0.1,42.0,0.964096,3.8,2.4,0.0,862.84,1735.75,0.983197,0.958205,1.0,0.999574,0.153989,35.71,434.4978,4.6902,2.7739,2.009615,1.091608,0.999368,
0.01,43.0,0.972069,1.9,3.3,92.18,465.25,2612.44,0.938844,0.847289,0.999966,0.999708,0.206537,35.1,443.9616,4.729,2.7741,2.065232,1.124869,1.030472,
0.01,44.0,0.971567,2.1,2.5,24.39,789.19,2557.27,0.975595,0.939386,0.999749,0.999701,0.168492,33.52,453.4196,4.7266,2.7742,2.110888,1.151388,1.054834,
0.1,45.0,0.962403,2.0,3.0,40.49,583.74,1785.25,0.966121,0.915534,1.0,0.999539,0.181735,37.19,462.7894,4.682,2.7743,2.15898,1.179739,1.081081,
0.1,46.0,0.961645,1.6,3.8,265.9,253.67,1885.0,0.777436,0.443828,1.0,0.999522,0.278357,37.65,472.152,4.6783,2.7745,2.228925,1.222956,1.122208,
0.05,47.0,0.965519,1.0,3.4,720.0,238.13,2104.26,0.822306,0.555974,0.999989,0.999602,0.261673,33.98,481.5526,4.6972,2.7747,2.293792,1.262718,1.159858,
0.01,48.0,0.968875,2.1,3.0,23.26,591.05,2594.1,0.949952,0.875099,0.999951,0.999661,0.197896,34.63,490.9854,4.7135,2.7748,2.343316,1.292058,1.187056,
0.02,49.0,0.967092,1.4,3.3,411.97,321.73,2368.02,0.891461,0.728854,0.999983,0.999631,0.233377,34.49,500.4002,4.7048,2.775,2.400054,1.326329,1.219199,
0.05,50.0,0.963838,3.6,1.5,0.07,1440.0,1976.05,0.985578,0.964554,0.999606,0.999569,0.147642,31.35,509.7863,4.689,2.7751,2.437203,1.347412,1.238168,
0.02,51.0,0.966165,2.6,2.4,3.87,848.83,2271.28,0.971408,0.928733,0.999979,0.999614,0.174912,34.02,519.1917,4.7003,2.7752,2.479957,1.372306,1.260933,
0.1,52.0,0.957938,0.6,3.3,1200.0,247.16,1880.35,0.776239,0.441045,0.999838,0.999431,0.278775,32.58,528.518,4.6603,2.7754,2.544327,1.411964,1.298525,
0.1,53.0,0.957387,2.6,1.9,3.8,1136.84,1713.68,0.981719,0.954591,0.999999,0.999416,0.157201,33.3,537.8379,4.6576,2.7755,2.582112,1.433681,1.318165,1413.0
0.02,54.0,0.964527,0.6,2.0,1200.0,739.47,2229.75,0.804121,0.934151,0.576361,0.999583,0.171768,30.23,547.2264,4.6923,2.7756,2.622711,1.457235,1.3396,
0.01,55.0,0.965061,2.7,3.1,2.57,567.62,2604.7,0.924044,0.810349,0.999965,0.999593,0.216212,34.9,556.6217,4.6949,2.7757,2.67213,1.486749,1.366993,1413.0
0.02,56.0,0.963261,0.8,3.2,900.0,277.75,2391.97,0.810275,0.527737,0.998172,0.999557,0.265887,32.55,565.9995,4.6862,2.7759,2.731035,1.522745,1.400887,
0.01,57.0,0.963795,2.0,3.2,33.74,515.79,2613.8,0.900324,0.751056,0.999969,0.999568,0.229102,35.19,575.3828,4.6888,2.776,2.78177,1.553229,1.429257,
0.01,58.0,0.963328,1.4,2.3,401.71,651.08,2554.66,0.960206,0.903399,0.997337,0.999559,0.187201,32.43,584.7602,4.6865,2.7762,2.823627,1.577711,1.451624,
0.05,59.0,0.958834,2.7,2.8,2.48,665.92,2001.73,0.947512,0.869052,1.0,0.999454,0.199904,35.92,594.0944,4.6646,2.7763,2.8675,1.603677,1.475501,
0.1,60.0,0.953737,1.3,1.1,481.01,1837.45,1449.96,0.9819,0.968276,0.98682,0.999306,0.143391,29.92,603.3764,4.6398,2.7764,2.899901,1.621934,1.491702,
0.1,61.0,0.953222,0.9,2.5,800.0,489.54,1775.36,0.952167,0.880785,0.999988,0.999288,0.19593,32.79,612.6559,4.6373,2.7765,2.942186,1.646961,1.514676,
0.01,62.0,0.961755,3.0,0.5,0.78,4320.0,2585.17,0.583415,0.958776,0.0,0.999525,0.153458,26.77,622.0289,4.6789,2.7766,2.97612,1.666194,1.531809,
0.02,63.0,0.95978,3.4,3.4,0.17,475.81,2349.84,0.847646,0.619378,0.999999,0.999478,0.251966,36.42,631.3733,4.6692,2.7767,3.028441,1.697949,1.561473,
0.05,64.0,0.956509,1.7,2.0,176.29,949.29,1915.95,0.971023,0.927871,0.999991,0.999391,0.175392,33.33,640.6835,4.6533,2.7768,3.065797,1.71963,1.581077,
0.02,65.0,0.958875,2.3,2.5,10.0,780.5,2287.33,0.949527,0.874102,0.999987,0.999455,0.198232,34.13,650.0176,4.6648,2.777,3.107126,1.744014,1.60337,
0.01,66.0,0.959543,3.8,2.4,0.0,838.91,2560.48,0.949212,0.873627,0.999667,0.999472,0.198392,33.53,659.358,4.6681,2.7771,3.148159,1.768182,1.625444,
0.01,67.0,0.959032,1.0,2.6,720.0,449.8,2607.04,0.914205,0.800105,0.985678,0.999459,0.218631,31.92,668.6941,4.6656,2.7772,3.192527,1.794634,1.649808,
0.01,68.0,0.95866,0.1,1.8,7200.0,861.91,2470.87,0.564742,0.91213,0.0,0.99945,0.183336,26.74,678.0247,4.6638,2.7773,3.230127,1.816507,1.669595,
0.1,69.0,0.94962,0.3,1.0,2400.0,1960.4,1404.79,0.586073,0.965605,0.0,0.999156,0.146487,27.27,687.2669,4.6198,2.7774,3.260726,1.833749,1.684804,
0.01,70.0,0.958338,3.2,0.1,0.36,21600.0,2535.45,0.56894,0.922629,0.0,0.999441,0.1782,25.24,696.61,4.6622,2.7775,3.297008,1.854624,1.703605,
0.1,71.0,0.948552,2.8,3.5,1.55,443.52,1830.87,0.79711,0.493219,1.0,0.999113,0.271005,38.63,705.8448,4.6146,2.7776,3.349135,1.88656,1.733514,1413.0
0.1,72.0,0.948027,1.5,1.7,307.98,1099.24,1628.36,0.974084,0.935674,0.999991,0.99909,0.170841,32.45,715.0717,4.6121,2.7777,3.383219,1.90631,1.751234,
0.01,73.0,0.956384,3.1,1.9,0.5,1136.84,2526.67,0.957897,0.899729,0.995321,0.999387,0.188733,31.82,724.3817,4.6527,2.7778,3.420305,1.928002,1.770847,
0.1,74.0,0.947227,2.8,1.4,1.51,1542.86,1737.04,0.977724,0.944884,0.999898,0.999055,0.164755,31.24,733.6056,4.6082,2.7779,3.452903,1.946741,1.787563,1413.0
0.02,75.0,0.95444,1.0,1.9,720.0,785.79,2220.25,0.956162,0.899406,0.991334,0.999328,0.188865,31.19,742.8953,4.6433,2.778,3.489487,1.968161,1.806916,
0.02,76.0,0.953994,3.2,2.0,0.34,1080.0,2234.96,0.957953,0.895369,0.999856,0.999314,0.190489,32.62,752.1816,4.6411,2.7782,3.526107,1.989603,1.826293,
0.1,77.0,0.945888,0.3,2.9,2400.0,339.7,1832.65,0.409253,0.500058,0.023578,0.998994,0.269991,29.93,761.39,4.6017,2.7783,3.575679,2.019992,1.854678,1413.0
0.02,78.0,0.952904,1.6,2.8,229.44,518.6,2326.9,0.887384,0.718835,0.999987,0.999278,0.235234,34.38,770.6666,4.6358,2.7784,3.619089,2.046147,1.878777,
0.1,79.0,0.944882,1.1,1.9,654.55,782.16,1680.42,0.963724,0.909857,0.99998,0.998945,0.184374,32.19,779.8629,4.5968,2.7785,3.653679,2.066382,1.896999,
0.05,80.0,0.949136,1.0,2.8,720.0,375.67,2044.35,0.860596,0.651946,0.999975,0.999137,0.246755,33.22,789.1028,4.6175,2.7786,3.698272,2.093437,1.922022,
0.02,81.0,0.951606,3.7,1.8,0.0,1200.0,2248.81,0.959037,0.898524,0.999454,0.999232,0.189225,32.22,798.3669,4.6295,2.7787,3.733233,2.113885,1.940417,
0.02,82.0,0.951398,2.5,0.7,4.49,3085.71,2304.23,0.577456,0.94402,6e-06,0.999224,0.165365,27.71,807.6363,4.6285,2.7788,3.764143,2.131564,1.95605,
0.01,83.0,0.952036,2.1,1.4,17.94,1542.86,2542.49,0.855753,0.91522,0.72454,0.999247,0.181885,30.29,816.9063,4.6316,2.7789,3.79756,2.150941,1.973372,
0.01,84.0,0.951542,2.0,2.2,26.57,915.02,2545.3,0.934483,0.837392,0.999201,0.99923,0.209298,32.76,826.1685,4.6292,2.779,3.835121,2.173182,1.993561,
0.1,85.0,0.942279,1.1,2.9,654.55,343.93,1827.19,0.834132,0.585929,0.999999,0.998807,0.257142,34.09,835.3412,4.5841,2.7792,3.879823,2.200447,2.018833,
0.02,86.0,0.949458,3.6,2.1,0.02,1004.2,2248.12,0.941304,0.853761,0.999923,0.99915,0.204652,33.03,844.5828,4.619,2.7793,3.916035,2.22188,2.038225,
0.1,87.0,0.942077,1.0,0.3,720.0,7200.0,1102.24,0.581924,0.955411,0.0,0.998795,0.156494,26.07,853.7544,4.5831,2.7794,3.944531,2.237999,2.052365,
0.05,88.0,0.945792,3.7,2.6,0.0,727.03,1995.96,0.908003,0.770512,1.0,0.998989,0.225141,35.76,862.9611,4.6012,2.7795,3.983466,2.26135,2.073695,
0.05,89.0,0.945692,1.9,0.6,43.62,3600.0,1956.52,0.579123,0.948316,1e-06,0.998984,0.16224,27.37,872.1741,4.6007,2.7795,4.012486,2.277935,2.088267,
0.02,90.0,0.9479,2.3,2.2,8.67,925.25,2264.05,0.931682,0.829707,0.999956,0.999085,0.21135,33.47,881.4005,4.6114,2.7797,4.048898,2.299557,2.107856,
0.01,91.0,0.948807,3.7,0.9,0.0,2400.0,2584.47,0.569483,0.923754,0.000392,0.999123,0.177612,28.47,890.6427,4.6159,2.7797,4.079996,2.31753,2.123793,
0.01,92.0,0.948237,3.7,2.4,0.0,818.68,2572.55,0.906711,0.767534,0.999693,0.999099,0.225761,33.64,899.8731,4.6131,2.7799,4.118183,2.340366,2.144596,
0.02,93.0,0.947101,0.7,0.5,1028.57,4320.0,1653.14,0.580426,0.95154,0.0,0.99905,0.159728,26.58,909.0917,4.6076,2.7799,4.146242,2.356284,2.158489,1413.0
0.01,94.0,0.947465,3.4,2.4,0.12,817.12,2573.57,0.903441,0.759375,0.999694,0.999066,0.227435,33.37,918.3147,4.6093,2.78,4.184246,2.379029,2.179205,1413.0
0.01,95.0,0.947099,1.0,1.9,720.0,766.06,2516.42,0.886381,0.838263,0.878164,0.99905,0.209061,30.84,927.5333,4.6076,2.7802,4.219277,2.399774,2.197922,
0.1,96.0,0.93792,2.1,1.4,16.69,1542.86,1711.74,0.967935,0.920662,0.999907,0.998534,0.179208,31.28,936.6653,4.5629,2.7802,4.24959,2.417424,2.213594,
0.01,97.0,0.946127,2.0,3.3,24.37,466.98,2644.72,0.705254,0.263657,0.999976,0.999005,0.308039,35.22,945.8762,4.6028,2.7804,4.298632,2.447827,2.241986,
0.1,98.0,0.936912,3.8,2.5,0.0,764.97,1759.34,0.906246,0.766383,1.0,0.998462,0.226,36.12,954.9968,4.558,2.7805,4.335292,2.469884,2.262069,
0.01,99.0,0.945302,2.1,2.2,16.39,911.38,2553.77,0.909756,0.775665,0.999242,0.998966,0.224052,32.78,964.1985,4.5988,2.7806,4.371553,2.491592,2.281759,
0.01,100.0,0.944983,1.3,1.5,446.98,1199.63,2421.43,0.868031,0.881492,0.789111,0.99895,0.19568,30.46,973.3961,4.5973,2.7807,4.403575,2.510377,2.298524,
0.1,101.0,0.935742,1.0,1.9,720.0,760.11,1691.63,0.944268,0.861516,0.999966,0.998375,0.202298,31.91,982.5035,4.5523,2.7808,4.436237,2.529739,2.315919,
0.01,102.0,0.944006,2.5,3.1,4.0,534.78,2631.43,0.746117,0.365876,0.999966,0.9989,0.290368,35.12,991.6934,4.5925,2.7809,4.481242,2.557491,2.341668,
0.1,103.0,0.934765,2.2,2.9,11.35,593.46,1793.2,0.825726,0.565167,1.0,0.998298,0.26029,37.04,1000.7927,4.5475,2.781,4.521588,2.582174,2.364391,
0.01,104.0,0.943069,3.6,2.8,0.01,637.08,2611.12,0.811845,0.530262,0.999926,0.99885,0.265511,34.28,1009.9733,4.5879,2.7811,4.562493,2.607167,2.387382,
0.02,105.0,0.941613,1.6,1.6,202.97,1248.44,2164.1,0.946766,0.870417,0.997114,0.998769,0.199457,31.4,1019.1377,4.5809,2.7812,4.594015,2.625738,2.40395,
0.1,106.0,0.933532,1.1,1.9,654.55,755.91,1692.83,0.939117,0.848713,0.999983,0.998196,0.206128,32.18,1028.2234,4.5415,2.7813,4.626184,2.64487,2.421125,
0.01,107.0,0.941825,2.4,3.0,5.58,561.09,2627.11,0.75341,0.384177,0.999957,0.998781,0.287476,34.85,1037.3924,4.5819,2.7814,4.669391,2.671497,2.445759,
0.01,108.0,0.941803,3.9,0.4,0.0,5400.0,2576.57,0.566316,0.916399,0.0,0.99878,0.181319,26.34,1046.5706,4.5818,2.7815,4.697951,2.688041,2.460309,
0.01,109.0,0.941582,1.0,0.4,720.0,5400.0,1891.77,0.572394,0.931602,0.0,0.998767,0.173275,26.44,1055.7357,4.5807,2.7816,4.725352,2.70374,2.474013,
0.05,110.0,0.9368,0.8,1.9,900.0,749.52,1930.14,0.926934,0.820125,0.997982,0.998454,0.213808,31.06,1064.8541,4.5574,2.7817,4.757973,2.723166,2.491464,
0.1,111.0,0.93146,2.0,3.5,22.22,405.83,1846.53,0.636175,0.091431,1.0,0.998011,0.355047,38.66,1073.9221,4.5315,2.7819,4.809163,2.755448,2.521816,
0.05,112.0,0.935942,3.3,1.1,0.17,1963.64,1975.76,0.934096,0.904906,0.931138,0.99839,0.186557,29.67,1083.0371,4.5533,2.7819,4.837703,2.772159,2.536555,
0.01,113.0,0.93953,3.2,1.9,0.26,1135.22,2515.53,0.91278,0.786741,0.995889,0.998641,0.221652,31.94,1092.182,4.5707,2.782,4.87082,2.791955,2.554361,
0.05,114.0,0.934933,3.6,3.2,0.0,499.65,2048.82,0.697288,0.244063,1.0,0.998312,0.311871,37.55,1101.284,4.5484,2.7822,4.915516,2.819776,2.580226,1413.0
0.05,115.0,0.934452,1.3,2.9,433.54,385.57,2054.53,0.731539,0.329713,0.999998,0.998273,0.296277,34.56,1110.381,4.546,2.7823,4.957857,2.846016,2.604511,
0.05,116.0,0.934015,2.1,2.6,14.88,695.01,2005.57,0.837913,0.595664,1.0,0.998237,0.255651,35.37,1119.4734,4.5439,2.7824,4.99467,2.868488,2.625022,
0.01,117.0,0.937821,2.1,1.2,14.8,1800.0,2547.01,0.613958,0.870158,0.165474,0.998527,0.199542,29.58,1128.6056,4.5624,2.7825,5.024145,2.885858,2.640409,
0.1,118.0,0.92859,1.0,1.5,720.0,1083.87,1602.94,0.951605,0.880511,0.999641,0.997722,0.196027,30.96,1137.6433,4.5175,2.7826,5.05293,2.902866,2.655482,
0.01,119.0,0.936879,0.5,2.9,1440.0,307.17,2687.17,0.276279,0.103878,0.087591,0.99846,0.34981,30.55,1146.7639,4.5578,2.7827,5.101241,2.933209,2.683872,
0.1,120.0,0.92755,0.9,2.9,800.0,313.77,1852.39,0.68691,0.218475,0.999996,0.997608,0.317207,33.6,1155.7931,4.5124,2.7828,5.144973,2.960524,2.709275,
0.01,121.0,0.935888,1.5,2.6,260.83,548.05,2617.81,0.78557,0.465169,0.999562,0.998386,0.275168,33.38,1164.9036,4.553,2.7829,5.183251,2.984029,2.730814,
0.05,122.0,0.931568,3.6,1.4,0.0,1542.86,1951.22,0.946234,0.867433,0.999141,0.998021,0.200428,31.17,1173.9734,4.532,2.783,5.211955,3.001008,2.745841,1413.0
0.1,123.0,0.92643,3.4,1.3,0.08,1661.54,1724.69,0.953579,0.8855,0.999708,0.997478,0.194238,30.8,1182.9943,4.507,2.7831,5.239702,3.017406,2.760313,
0.05,124.0,0.930659,2.8,3.2,1.08,492.5,2052.48,0.666855,0.16817,1.0,0.997934,0.329209,37.09,1192.0546,4.5276,2.7832,5.284038,3.045196,2.78617,
0.02,125.0,0.933357,1.1,1.2,639.48,1486.07,2061.34,0.763771,0.877609,0.532726,0.998181,0.197038,29.65,1201.1387,4.5407,2.7833,5.311939,3.061641,2.800651,
0.05,126.0,0.929963,2.1,2.2,14.1,890.97,1969.29,0.879197,0.699061,0.999998,0.997865,0.238784,34.19,1210.1908,4.5242,2.7834,5.344787,3.081543,2.818609,
0.01,127.0,0.933552,2.1,2.8,14.03,610.69,2624.38,0.738877,0.348168,0.999926,0.998198,0.293226,34.44,1219.2786,4.5416,2.7835,5.384142,3.105885,2.840999,
0.05,128.0,0.92882,1.1,3.9,635.93,13.28,2317.18,0.600561,0.002534,0.999996,0.997747,0.491319,33.94,1228.3308,4.5186,2.7837,5.447074,3.146489,2.879714,
0.05,129.0,0.928426,2.1,2.1,13.81,952.51,1957.1,0.884272,0.711831,0.999997,0.997705,0.236508,33.8,1237.3676,4.5167,2.7838,5.478995,3.165815,2.897103,
0.02,130.0,0.930978,0.8,2.1,900.0,608.58,2294.32,0.845003,0.632031,0.981493,0.997965,0.249965,31.13,1246.4288,4.5291,2.7839,5.512409,3.186148,2.915491,
0.1,131.0,0.922855,2.2,2.2,9.73,890.16,1738.76,0.876628,0.693063,1.0,0.997015,0.239834,34.78,1255.4113,4.4896,2.784,5.544367,3.205583,2.933018,
0.05,132.0,0.927193,3.4,2.9,0.07,581.9,2034.32,0.718147,0.296585,1.0,0.997567,0.301986,36.36,1264.4378,4.5107,2.7841,5.583542,3.229971,2.955484,
0.1,133.0,0.922201,2.1,0.9,13.53,2400.0,1728.84,0.816146,0.901692,0.640211,0.996921,0.18792,28.89,1273.4194,4.4864,2.7842,5.609097,3.245013,2.968624,
0.1,134.0,0.92186,0.9,1.3,800.0,1307.81,1551.84,0.947437,0.874639,0.995519,0.996871,0.198051,30.16,1282.3919,4.4848,2.7843,5.635738,3.260831,2.982536,
0.1,135.0,0.921319,2.3,3.3,6.78,455.01,1833.97,0.62968,0.075805,1.0,0.99679,0.362621,38.15,1291.3612,4.4821,2.7844,5.681392,3.289774,3.009597,1413.0
0.02,136.0,0.929016,0.8,0.5,900.0,4320.0,1564.59,0.56558,0.915066,0.0,0.997768,0.181958,26.72,1300.4027,4.5196,2.7845,5.706034,3.304109,3.021997,
0.01,137.0,0.929698,0.4,1.0,1800.0,1848.11,2262.29,0.549241,0.874184,0.0,0.997838,0.198205,27.48,1309.4512,4.5229,2.7845,5.73249,3.31969,3.035632,
0.01,138.0,0.929033,1.3,3.0,412.24,351.01,2675.65,0.636981,0.094062,0.999505,0.997769,0.353889,33.42,1318.4955,4.5197,2.7847,5.77668,3.347515,3.061538,
0.01,139.0,0.928213,3.3,3.9,0.13,276.36,2754.8,0.599633,0.00025,0.999992,0.997681,0.577236,36.38,1327.533,4.5157,2.7849,5.845928,3.392622,3.104773,
0.02,140.0,0.926797,0.9,1.8,800.0,789.95,2238.46,0.875361,0.713396,0.976246,0.997521,0.236225,30.86,1336.5539,4.5088,2.7849,5.876127,3.410878,3.121099,
0.1,141.0,0.918702,1.0,1.9,720.0,719.86,1711.7,0.889623,0.725902,0.999972,0.996369,0.233929,32.08,1345.4957,4.4694,2.785,5.905835,3.428912,3.137245,
0.1,142.0,0.918036,3.1,3.8,0.31,303.3,1911.63,0.599614,0.000909,1.0,0.996253,0.529341,39.29,1354.4329,4.4662,2.7852,5.968349,3.469595,3.176093,
0.05,143.0,0.922248,1.8,3.2,46.24,455.63,2061.35,0.62569,0.065762,1.0,0.996928,0.368285,37.07,1363.4118,4.4867,2.7853,6.012592,3.497654,3.202263,
0.05,144.0,0.922107,2.0,1.0,17.99,2160.0,1949.82,0.815982,0.868472,0.67303,0.996907,0.200092,29.25,1372.3919,4.486,2.7854,6.038083,3.512773,3.215473,1413.0
