Terminal Current [C],Cycle,SOH(measured),Stage1 [C],Stage2 [C],S1 [s],S2 [s],S3 [s],Total,r_soh,r_time,r_soh_val,delta_soh,Avg Temp [°C],Throughput [Ah],Discharge Cap [Ah],Terminal V [V],LLI [%],LAM_neg [%],LAM_pos [%],c
0.01,74.0,0.957705,0.8,2.4,900.0,520.28,2588.48,0.879689,0.828221,0.871289,0.999424,0.211738,31.1,734.9605,4.6591,2.7776,3.298196,1.837715,1.677686,
0.02,75.0,0.956299,1.1,1.0,654.55,1957.22,1953.23,0.59298,0.957425,0.025334,0.999385,0.154705,28.92,744.2674,4.6523,2.7777,3.330068,1.855809,1.693705,
0.1,76.0,0.948123,2.8,2.4,1.54,832.55,1745.18,0.954679,0.887151,1.0,0.999095,0.193631,35.13,753.4965,4.6125,2.7778,3.36846,1.878489,1.714356,
0.02,77.0,0.955465,0.7,1.1,1028.57,1730.0,1996.01,0.582242,0.952036,0.003889,0.99936,0.159328,28.57,762.7958,4.6482,2.7779,3.400664,1.896901,1.730698,
0.1,78.0,0.947261,2.2,3.3,13.4,487.82,1818.15,0.837525,0.594283,1.0,0.999057,0.255863,38.08,772.0178,4.6083,2.778,3.449274,1.926593,1.758371,
0.05,79.0,0.951547,2.1,1.6,18.99,1350.0,1938.34,0.972501,0.931771,0.999867,0.99923,0.173177,31.75,781.282,4.6292,2.7781,3.483291,1.94634,1.776069,
0.1,80.0,0.946476,3.3,1.0,0.23,2160.0,1763.5,0.957613,0.953895,0.940626,0.999021,0.157792,29.34,790.5014,4.6045,2.7782,3.514419,1.964165,1.79188,
0.1,81.0,0.946002,3.6,1.6,0.03,1350.0,1725.64,0.973649,0.934637,0.999987,0.998999,0.171474,32.08,799.7121,4.6022,2.7783,3.547666,1.983477,1.809175,
0.1,82.0,0.946241,2.0,0.2,28.17,10800.0,1713.95,0.581886,0.955209,0.0,0.99901,0.15667,25.55,808.9353,4.6034,2.7784,3.578262,2.000916,1.824622,
0.1,83.0,0.945312,3.2,1.2,0.33,1800.0,1751.31,0.978194,0.947527,0.998474,0.998966,0.162831,30.27,818.1417,4.5989,2.7785,3.609689,2.018993,1.840689,
0.01,84.0,0.953441,2.1,3.4,18.49,455.49,2643.6,0.750423,0.37643,0.99998,0.999296,0.288694,35.39,827.4246,4.6384,2.7786,3.661874,2.051169,1.870816,
0.1,85.0,0.944056,0.7,3.3,1028.57,222.7,1899.25,0.640394,0.101561,0.999972,0.998903,0.350741,33.01,836.6154,4.5927,2.7788,3.723547,2.089921,1.907587,
0.1,86.0,0.943534,3.8,2.5,0.0,776.61,1757.49,0.93365,0.834688,1.0,0.998875,0.210029,36.02,845.8002,4.5902,2.7789,3.761718,2.112726,1.928387,
0.1,87.0,0.943134,1.0,1.8,720.0,850.2,1662.81,0.96405,0.910762,0.999937,0.998854,0.183964,31.72,854.9796,4.5883,2.779,3.795426,2.132506,1.946165,
0.01,88.0,0.951736,3.8,0.6,0.0,3600.0,2586.78,0.575514,0.939167,0.0,0.999237,0.168635,27.21,864.253,4.6301,2.7791,3.82662,2.15045,1.962063,
0.01,89.0,0.951265,1.0,1.2,720.0,1527.69,2323.26,0.581932,0.931316,0.023904,0.99922,0.173442,29.22,873.5109,4.6278,2.7792,3.858444,2.168796,1.97836,
0.01,90.0,0.950873,1.1,1.3,654.55,1371.49,2357.62,0.624392,0.923925,0.137453,0.999205,0.177522,29.66,882.7655,4.6259,2.7793,3.890722,2.187485,1.995001,
0.05,91.0,0.946824,0.8,0.4,900.0,5400.0,1342.88,0.583805,0.959993,0.0,0.999037,0.152301,26.32,891.9824,4.6062,2.7794,3.918829,2.203348,2.00885,
0.05,92.0,0.946056,1.2,1.9,556.64,803.21,1914.98,0.95507,0.88827,0.999904,0.999002,0.193215,32.14,901.1903,4.6025,2.7795,3.953137,2.223537,2.027017,
0.05,93.0,0.946649,0.8,0.1,900.0,21600.0,1296.17,0.51781,0.795009,0.0,0.999029,0.2198,25.25,910.4091,4.6054,2.7796,3.991725,2.246162,2.04765,
0.1,94.0,0.940417,2.6,1.9,2.96,1136.84,1693.34,0.959039,0.898249,0.999999,0.998697,0.189336,33.32,919.5628,4.575,2.7797,4.024953,2.265679,2.065177,
0.01,95.0,0.948761,1.8,2.5,99.43,697.96,2586.61,0.895883,0.740432,0.999714,0.999121,0.231177,33.48,928.7983,4.6156,2.7798,4.064448,2.289455,2.08692,
0.01,96.0,0.948188,3.4,3.3,0.13,485.45,2643.26,0.731673,0.329657,0.999978,0.999097,0.296287,35.35,938.0299,4.6128,2.7799,4.11354,2.319781,2.115226,
0.02,97.0,0.946806,2.8,1.0,1.33,2160.0,2298.32,0.598428,0.927185,0.069367,0.999036,0.175769,28.98,947.2515,4.6061,2.78,4.144095,2.33747,2.130891,1413.0
0.1,98.0,0.938966,4.0,0.5,0.0,4320.0,1765.55,0.579585,0.949661,0.0,0.998604,0.16121,26.88,956.4018,4.568,2.7801,4.172213,2.353586,2.145039,
0.01,99.0,0.947163,1.2,1.7,547.82,958.05,2470.61,0.909862,0.871769,0.903361,0.999053,0.199012,30.74,965.6207,4.6079,2.7802,4.205931,2.373471,2.162897,
0.02,100.0,0.945465,3.3,2.9,0.2,607.05,2332.0,0.832395,0.581503,0.999997,0.998973,0.257817,35.24,974.8254,4.5996,2.7803,4.248116,2.399186,2.186599,
0.1,101.0,0.938275,3.6,0.1,0.01,21600.0,1726.13,0.564018,0.910767,0.0,0.998558,0.183962,25.2,983.9722,4.5646,2.7804,4.279185,2.417221,2.202692,
0.01,102.0,0.945689,1.0,3.1,720.0,274.97,2690.16,0.673463,0.189939,0.994227,0.998984,0.323719,32.48,993.1785,4.6007,2.7805,4.330453,2.449146,2.232619,
0.1,103.0,0.93645,3.2,2.4,0.29,813.15,1751.54,0.915887,0.790504,1.0,0.998428,0.220816,35.25,1002.2942,4.5557,2.7806,4.366287,2.470678,2.252181,
0.01,104.0,0.944947,1.6,1.5,207.85,1366.42,2421.66,0.906582,0.881976,0.885004,0.998948,0.195508,30.7,1011.4914,4.5971,2.7807,4.398385,2.489574,2.26906,
0.1,105.0,0.935428,0.9,3.5,800.0,63.0,2043.63,0.605528,0.014647,0.999998,0.998351,0.425879,33.76,1020.5944,4.5508,2.7809,4.462977,2.530805,2.308366,
0.1,106.0,0.935615,2.1,0.2,16.1,10800.0,1717.36,0.573753,0.935201,0.0,0.998365,0.171131,25.52,1029.7139,4.5517,2.781,4.491039,2.547001,2.322624,1413.0
0.1,107.0,0.93464,2.3,1.7,8.08,1270.59,1695.41,0.954629,0.887433,0.999995,0.998288,0.193526,32.54,1038.8122,4.5469,2.7811,4.522082,2.565331,2.338991,
0.05,108.0,0.938685,0.8,3.7,900.0,25.87,2308.74,0.602295,0.00651,0.999936,0.998586,0.456221,32.86,1047.9541,4.5666,2.7813,4.589551,2.608586,2.380308,
0.1,109.0,0.933236,3.0,3.9,0.57,304.68,1905.88,0.603105,0.008676,1.0,0.998171,0.4455,39.38,1057.0386,4.5401,2.7814,4.654703,2.650344,2.420145,
0.1,110.0,0.932485,0.8,3.5,900.0,60.51,2048.77,0.602925,0.008268,0.999993,0.998105,0.447298,33.28,1066.1161,4.5365,2.7816,4.719362,2.691794,2.459687,
0.02,111.0,0.939513,3.6,3.2,0.0,502.47,2357.58,0.70158,0.254632,0.999998,0.99864,0.30978,36.02,1075.2631,4.5706,2.7818,4.764963,2.720141,2.486056,
0.05,112.0,0.936193,0.2,2.8,3600.0,342.85,2067.6,0.296942,0.243151,0.0,0.998409,0.312055,28.65,1084.3768,4.5545,2.7819,4.810492,2.748483,2.512445,
0.1,113.0,0.930982,1.5,1.7,269.13,1090.98,1645.53,0.946763,0.867931,0.999993,0.997965,0.200267,32.61,1093.4382,4.5291,2.782,4.840822,2.766478,2.528494,
0.1,114.0,0.930696,0.2,2.1,3600.0,620.04,1739.24,0.497467,0.744697,0.0,0.997938,0.230351,28.23,1102.4974,4.5277,2.7821,4.874959,2.78712,2.5472,
0.05,115.0,0.93527,1.9,0.7,34.15,3085.71,1957.3,0.569894,0.925411,0.000155,0.998338,0.176732,27.83,1111.6085,4.55,2.7822,4.901956,2.802802,2.560919,
0.01,116.0,0.938802,2.5,1.5,3.7,1440.0,2540.07,0.897081,0.846595,0.896812,0.998594,0.206736,30.6,1120.7482,4.5672,2.7822,4.932842,2.821097,2.577227,
0.02,117.0,0.937017,3.8,3.3,0.0,472.25,2365.45,0.660556,0.152155,0.999999,0.99847,0.333622,36.54,1129.8711,4.5585,2.7824,4.980027,2.850623,2.604791,
0.1,118.0,0.929144,3.3,1.0,0.16,2160.0,1747.05,0.945179,0.914849,0.949208,0.997781,0.182062,29.33,1138.9203,4.5202,2.7825,5.007232,2.866539,2.618773,
0.01,119.0,0.937288,1.0,3.2,720.0,231.3,2721.11,0.613477,0.039535,0.994913,0.998489,0.388156,32.49,1148.0452,4.5598,2.7826,5.060858,2.900511,2.650797,
0.1,120.0,0.928161,3.6,1.2,0.0,1800.0,1733.79,0.959598,0.901434,0.998723,0.997676,0.188027,30.51,1157.0831,4.5154,2.7827,5.088496,2.916752,2.665107,
0.01,121.0,0.936197,2.1,3.8,14.59,315.17,2720.3,0.601463,0.004463,0.99999,0.99841,0.470277,36.03,1166.1963,4.5545,2.7829,5.151794,2.957418,2.703841,
0.01,122.0,0.936277,2.0,0.3,20.73,7200.0,2541.74,0.560698,0.902538,0.0,0.998415,0.187565,25.92,1175.3208,4.5549,2.7829,5.179141,2.973343,2.717804,
0.01,123.0,0.935601,3.3,1.6,0.15,1350.0,2534.12,0.90987,0.816296,0.959196,0.998364,0.214761,30.91,1184.4287,4.5516,2.783,5.209769,2.991562,2.734051,
0.01,124.0,0.935151,2.8,2.3,1.08,846.67,2579.84,0.851774,0.630712,0.999558,0.998329,0.250175,33.2,1193.5316,4.5494,2.7831,5.244637,3.012741,2.753264,
0.01,125.0,0.934774,3.4,2.1,0.08,971.12,2554.79,0.876287,0.69275,0.998819,0.998299,0.239889,32.62,1202.6308,4.5476,2.7832,5.278052,3.032939,2.771497,
0.1,126.0,0.92552,1.9,2.2,31.09,878.26,1736.77,0.889875,0.726005,1.0,0.997367,0.233909,34.83,1211.6396,4.5026,2.7833,5.31044,3.052569,2.789207,
0.05,127.0,0.930141,0.9,1.1,800.0,1650.13,1711.06,0.79783,0.899825,0.595809,0.997883,0.188693,29.25,1220.6924,4.5251,2.7834,5.337193,3.068295,2.802986,
0.01,128.0,0.9336,3.3,2.8,0.14,621.27,2624.45,0.74207,0.356147,0.999928,0.998202,0.291931,34.38,1229.7807,4.5419,2.7835,5.376486,3.092594,2.825334,
0.01,129.0,0.933326,1.0,1.6,720.0,972.13,2466.12,0.759601,0.797029,0.602884,0.998179,0.21934,30.19,1238.8647,4.5405,2.7836,5.406779,3.110702,2.841482,
0.1,130.0,0.924023,2.2,2.2,9.89,892.42,1738.11,0.883756,0.710803,1.0,0.997175,0.236693,34.76,1247.8588,4.4953,2.7837,5.438904,3.130209,2.859076,
0.1,131.0,0.923555,3.6,3.3,0.0,463.12,1832.21,0.6393,0.099693,1.0,0.997112,0.351505,38.71,1256.8507,4.493,2.7838,5.48461,3.159107,2.886082,
0.1,132.0,0.92303,3.6,3.3,0.0,462.38,1832.55,0.637168,0.094401,1.0,0.997039,0.353742,38.72,1265.8373,4.4905,2.784,5.530273,3.187994,2.913078,
0.01,133.0,0.931547,0.9,1.7,800.0,878.02,2494.4,0.728392,0.75346,0.568509,0.998019,0.228624,30.29,1274.904,4.5319,2.7841,5.56098,3.206476,2.92961,
0.05,134.0,0.926904,3.7,3.2,0.0,488.51,2056.07,0.648811,0.12326,1.0,0.997534,0.342664,37.4,1283.9281,4.5093,2.7842,5.604914,3.23413,2.955352,
0.01,135.0,0.93052,2.0,2.8,19.23,602.68,2628.68,0.718472,0.297295,0.999925,0.997921,0.30186,34.49,1292.9865,4.5269,2.7843,5.643855,3.258318,2.977603,
0.01,136.0,0.92984,0.5,3.5,1440.0,30.89,2916.14,0.253334,0.0009,0.13351,0.997853,0.529709,30.62,1302.0396,4.5236,2.7845,5.709005,3.300528,3.017932,
0.01,137.0,0.929505,2.2,1.6,9.45,1350.0,2516.64,0.893298,0.772053,0.962282,0.997819,0.224817,31.01,1311.0875,4.522,2.7846,5.738525,3.318233,3.033693,1413.0
0.02,138.0,0.927891,1.0,2.5,720.0,429.48,2355.0,0.750634,0.378714,0.999047,0.997646,0.288334,32.15,1320.1198,4.5141,2.7847,5.775169,3.340899,3.054434,
0.01,139.0,0.92871,1.0,1.9,720.0,722.63,2543.41,0.824274,0.667125,0.894692,0.997735,0.244251,30.92,1329.1595,4.5181,2.7848,5.806623,3.359984,3.071583,
0.1,140.0,0.919339,2.0,3.1,18.61,500.48,1822.54,0.657887,0.14648,1.0,0.996476,0.335277,37.61,1338.1093,4.4725,2.7849,5.848136,3.386138,3.09586,
0.02,141.0,0.926361,2.1,3.6,13.0,362.47,2413.54,0.601848,0.005885,0.999999,0.99747,0.459977,36.89,1347.1282,4.5067,2.785,5.903524,3.421794,3.129627,
0.02,142.0,0.926909,1.4,0.1,320.56,21600.0,1899.74,0.465102,0.663988,0.0,0.997534,0.244773,25.32,1356.1574,4.5093,2.7851,5.934731,3.440393,3.14634,
0.1,143.0,0.918146,0.8,0.6,900.0,3550.71,1049.95,0.570779,0.92881,2e-06,0.996273,0.174868,27.26,1365.0918,4.4667,2.7852,5.957701,3.453718,3.157785,
0.01,144.0,0.92699,3.8,0.3,0.0,7200.0,2561.34,0.547238,0.869323,0.0,0.997544,0.199815,25.9,1374.1259,4.5097,2.7853,5.983457,3.468912,3.171063,
0.05,145.0,0.922211,2.5,2.0,3.07,1021.23,1949.17,0.873123,0.684351,0.999995,0.996923,0.241339,33.52,1383.1019,4.4865,2.7854,6.01366,3.487269,3.187511,
